round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,2,315,3060.0000000000014,4347.874675562002,0.156272299129442,2.9080154367124895,0.6457052241596423,1.420874076981046
1,3,385,3760.0000000000014,4347.874675562002,0.15612958470101326,2.9919472898480612,0.5401673313862635,1.1563496477558513
1,4,700,6910.000000000002,4347.874675562002,0.1584130155558727,4.22183477396107,0.42081485669395147,0.6292148589814763
1,1,620,6110.000000000002,4347.874675562002,0.1374339945768517,3.737287277630592,0.3654992239803878,0.71159978323437
1,0,155,1460.0000072749747,4347.874675562002,0.13757670900528043,2.250259007937998,0.921937721527587,2.977996338285722
1,5,700,6910.000000000002,4347.874675562002,0.15812758669901528,4.174871302817584,0.41538394353354385,0.6292148589814763
1,6,66,570.0859504455718,4347.874675562002,0.09604681033252462,2.019141510759842,1.4790620136862789,7.62670027592113
2,1,620,6110.000000000002,4941.041841561914,0.1374339945768517,3.8984053207490534,0.43326986327669714,0.8086811524651248
2,3,700,6910.000000000002,4941.041841561914,0.15612958470101326,4.426367034072327,0.4941662845172002,0.7150567064489021
2,2,525,5160.000000000001,4941.041841561914,0.156272299129442,4.088732531160508,0.6118423485259,0.9575662483647119
2,5,490,4810.000000000001,4941.041841561914,0.15812758669901528,5.316562754403503,0.8635988246164135,1.0272436261043478
2,0,124,1150.0001906837483,4941.041841561914,0.13757670900528043,3.9481223771660523,2.3337597284698255,4.296557410676733
2,4,700,6910.000000000002,4941.041841561914,0.1584130155558727,4.85835982123016,0.5503272552431699,0.7150567064489021
2,6,220,2110.0000000077202,4941.041841561914,0.09604681033252462,3.075179070575128e-06,6.916548605221063e-07,2.3417259912530026
3,0,279,2700.0000000000164,3849.991766985227,0.13757670900528043,0.9782450033916098,0.19190601682035607,1.4259228766611867
3,1,620,6110.000000000002,3849.991766985227,0.1374339945768517,1.2567685415982524,0.10883486964864471,0.6301132188191859
3,4,700,6910.000000000002,3849.991766985227,0.1584130155558727,2.2795903061073948,0.20120066703567693,0.5571623396505392
