round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,476.85899814471236,476.85899814471236,1.6774652240804317,0.4876665810685426,6,0.4876665810685426,1.0
2,499.9978592835736,499.9978592835736,1.808809820099886,0.6259584793227487,0,0.6259584793227487,1.0
3,437.96089624661056,437.96089624661056,1.236214551145402,0.3835091220999594,3,0.3835091220999594,1.0
4,489.70957613814755,489.70957613814755,0.7146721288015733,0.4607221072246134,5,0.4607221072246134,1.0
5,505.1756814613957,505.1756814613957,0.4798676665245081,0.25486952825165826,5,0.25486952825165826,1.0
6,505.04995004995,505.04995004995,0.4068057759201426,0.29344059260458455,2,0.29344059260458455,1.0
7,430.5029256457828,430.5029256457828,0.4298472880361137,0.36849806413615777,4,0.36849806413615777,1.0
8,607.2902811474239,607.2902811474239,0.4072692252333923,0.03832195233447389,2,0.18299966791343253,1.0
9,447.86556300842005,447.86556300842005,0.5108142117787319,0.4670270619228854,4,0.4670270619228854,1.0
10,427.5932638789782,427.5932638789782,0.9513566858847571,0.3008371542466922,3,0.32905235063608457,1.0
11,550.2760097045812,550.2760097045812,0.5043320818265447,0.17366824949223894,5,0.1867526171399058,1.0
12,507.1033252461824,507.1033252461824,0.3784763970439829,0.28676490294972035,4,0.28676490294972035,1.0
13,466.60396746111036,466.60396746111036,0.6256309970989726,0.28008101716993744,1,0.31882672732900474,1.0
14,440.81746824603965,440.81746824603965,0.6657562860156256,0.32695300816710926,3,0.32695300816710926,1.0
15,485.6469245040674,485.6469245040674,0.5024561939139182,0.39297087092689575,5,0.39297087092689575,1.0
16,396.18310261167403,396.18310261167403,0.3800226337499621,0.2170335028756425,1,0.2170335028756425,1.0
17,597.1034679606108,597.1034679606108,0.35937748022948335,0.028558200372579483,2,0.1833923951259507,1.0
18,355.81775367489655,355.81775367489655,0.28822896038518864,0.21006881405763272,2,0.2515384613065944,1.0
19,474.89638932496075,474.89638932496075,0.6429508691146263,0.45486664268094334,3,0.45486664268094334,1.0
20,487.67989153703434,487.67989153703434,0.5924956564266513,0.2689197199776364,4,0.2689197199776364,1.0
21,431.6436420722135,431.6436420722135,0.31929790267234326,0.2951443649149661,4,0.2951443649149661,1.0
22,520.4973597830741,520.4973597830741,0.4702561851703004,0.36579735928795193,3,0.36579735928795193,1.0
23,475.02668759811615,475.02668759811615,0.4167717954385467,0.2801820468301577,5,0.2801820468301577,1.0
24,372.01227344084487,372.01227344084487,0.566221018950723,0.35864317504060017,0,0.35864317504060017,1.0
25,374.26216640502355,374.26216640502355,0.7550995805435401,0.352019134848032,0,0.352019134848032,1.0
26,418.56928785500213,418.56928785500213,0.6627569973564895,0.38305549953804446,2,0.38305549953804446,1.0
27,563.5754245754246,563.5754245754246,0.31760893809296237,0.055279331962066476,3,0.18686383837721443,1.0
28,437.30112744398457,437.30112744398457,0.32379015681504514,0.4013595497543852,3,0.4013595497543852,1.0
29,453.6316540602254,453.6316540602254,0.2629443944976091,0.2051951304837287,0,0.2051951304837287,1.0
30,450.29641786784646,450.29641786784646,0.3149862712339929,0.40913295103337594,2,0.40913295103337594,1.0
