round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,429.27743684886536,429.27743684886536,0.954808795670996,0.253005532673173,4,0.253005532673173,1.0
2,474.85642928500073,474.85642928500073,0.6080443602777647,0.3319972641220505,3,0.3319972641220505,1.0
3,605.3519337805052,605.3519337805052,0.5265931183021036,0.0347067535661763,5,0.19557180608392247,1.0
4,463.690737833595,463.690737833595,0.4867813552702093,0.08801569233308308,5,0.377906735144318,1.0
5,492.9119451976594,492.9119451976594,0.43794750796739174,0.32244612796830185,4,0.32244612796830185,1.0
6,454.1761096046811,454.1761096046811,0.39829610390944725,0.23479302678861963,3,0.23479302678861963,1.0
7,403.8238903953189,403.8238903953189,0.3767938122508974,0.2833266715641694,1,0.2833266715641694,1.0
8,527.7508206079634,527.7508206079634,0.3615062648733042,0.03158231768489668,3,0.21181669598702316,1.0
9,480.41287284144425,480.41287284144425,0.2980463515704017,0.19867309211775536,3,0.19867309211775536,1.0
10,428.96275153418003,428.96275153418003,0.291990643266613,0.2208646162115932,0,0.2208646162115932,1.0
11,441.56072498929643,441.56072498929643,0.3506641688991793,0.3143763559306002,4,0.3143763559306002,1.0
12,533.146139574711,533.146139574711,0.40431075888085966,0.17857286670669276,6,0.17857286670669276,1.0
13,472.9556158127586,472.9556158127586,0.33277315377126115,0.15144577676265497,5,0.20986539923332523,1.0
14,441.243328100471,441.243328100471,0.3495020801557615,0.3074400303161256,1,0.3074400303161256,1.0
15,413.5534465534466,413.5534465534466,0.4315653506234755,0.3571211737893634,4,0.3571211737893634,1.0
16,423.5500214071643,423.5500214071643,0.3289215300838633,0.20982844278139437,5,0.20982844278139437,1.0
17,472.4071642643071,472.4071642643071,0.3139330629075364,0.287389422885156,4,0.287389422885156,1.0
18,427.5224775224775,427.5224775224775,0.7660694348805666,0.5649321114067754,3,0.5649321114067754,1.0
19,481.235336092479,481.235336092479,1.0383547139152989,0.4423625066021019,1,0.4423625066021019,1.0
20,443.54502640216924,443.54502640216924,0.5359145436388223,0.27273814589481404,1,0.27273814589481404,1.0
21,582.2274867989154,582.2274867989154,0.34034314111110103,0.02628096608075636,2,0.20272989565379665,1.0
22,524.624518338804,524.624518338804,0.30287720492964604,0.29700245222629723,2,0.29700245222629723,1.0
23,548.7847866419295,548.7847866419295,0.28801154567470855,0.273212623556267,1,0.273212623556267,1.0
24,428.56714713857565,428.56714713857565,0.7767464575357655,0.6113988431523417,2,0.6113988431523417,1.0
25,452.99614671043236,452.99614671043236,1.009479129706705,0.4592409911437197,0,0.4592409911437197,1.0
26,520.4395604395604,520.4395604395604,0.5317483292036621,0.35800125467736316,3,0.35800125467736316,1.0
27,488.91622663051237,488.91622663051237,0.4565805976127144,0.4689087814774602,0,0.4689087814774602,1.0
28,364.12458969601823,364.12458969601823,0.36865140748126307,0.18984787747208365,5,0.2213723856914305,1.0
29,444.21036106750387,444.21036106750387,0.5362209656390333,0.4405060222944319,3,0.4405060222944319,1.0
30,577.3376623376623,577.3376623376623,0.3921159947648344,0.29618129677596255,1,0.29618129677596255,1.0
31,498.863850435279,498.863850435279,0.21157711951165842,0.13391666619294196,3,0.21351285672695314,1.0
32,486.7688026259455,486.7688026259455,0.3650027774239657,0.48907878785759085,3,0.48907878785759085,1.0
33,531.108891108891,531.108891108891,0.2664378186933824,0.2360699120078407,0,0.2360699120078407,1.0
34,524.3800485229057,524.3800485229057,0.3101600877172942,0.47038384732318894,1,0.47038384732318894,1.0
35,378.69501926644784,378.69501926644784,0.7183381468865977,0.5650240054288875,3,0.5650240054288875,1.0
36,446.6486370772085,446.6486370772085,0.4740998231799994,0.18944783489466913,6,0.18944783489466913,1.0
37,346.0493791922363,346.0493791922363,0.8347697924593879,0.42988075328654846,3,0.42988075328654846,1.0
38,476.25931211645496,476.25931211645496,0.5423835571842212,0.30830744712359204,2,0.30830744712359204,1.0
39,481.27872127872126,481.27872127872126,0.3704601706019388,0.4695668639292323,0,0.4695668639292323,1.0
40,479.4170115598687,479.4170115598687,0.27911209460536857,0.32438361312947483,4,0.32438361312947483,1.0
