seed,collapse_round,max_amp_early,straggler_share_early_mean,best_macro_f1,final_macro_f1,amp_source
42,,35.61130091601552,0.4070486023923112,0.11715021583442638,0.11450772777730338,logged
123,13.0,35.623953952510796,0.28454234598939465,0.2279022795667364,0.11450772777730338,logged
31337,,33.69827328838174,0.43734413409682854,0.11450772777730338,0.11450772777730338,logged
271828,,7.626700275921132,0.27379304908488444,0.11450772777730338,0.11450772777730338,logged
8675309,12.0,18.453475401780572,0.23304679892116612,0.29112440501984616,0.11450772777730338,logged
