class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.45439493568126277,0.48061429484015505,0.02621935915889224,10,0.431640625
1,basal_cell_carcinoma,0.49145555362943183,0.49678811703538905,0.005332563405957208,10,1.0
2,benign_keratosis_like_lesions,0.4280186601480606,0.43151143931675506,0.003492779168694443,10,1.0
3,dermatofibroma,0.25468560987754135,0.2883624986281632,0.03367688875062183,10,0.42578125
4,melanoma,0.23326322251462056,0.31821838235957867,0.08495515984495808,10,0.001953125
5,melanocytic_nevi,0.884488234652107,0.8856881187590586,0.0011998841069517207,10,0.556640625
6,vascular_lesions,0.7032272001326925,0.6704877122855405,-0.03273948784715204,10,0.130859375
