round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss
0,0.013958125623130608,0.14285714285714285,0.003933136676499509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02753195673549656,1.0,2.003153203848233
1,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,1.0151750254607272
2,0.6729810568295115,0.14913774749840325,0.12694597069597072,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.045454545454545456,0.0,0.0,0.0,0.0,0.8052884615384616,0.9985096870342772,0.0,0.0,0.9267747587007159
3,0.674975074775673,0.15888155560286707,0.14285437752336708,0.0,0.0,0.09523809523809523,0.06060606060606061,0.0,0.0,0.08888888888888889,0.05454545454545454,0.0,0.0,0.0,0.0,0.8158536585365853,0.9970193740685543,0.0,0.0,0.8971285488408204
4,0.6839481555333998,0.18594847775175644,0.1798098613867407,0.0,0.0,0.25,0.18181818181818182,0.0,0.0,0.18543046357615894,0.12727272727272726,0.0,0.0,0.0,0.0,0.823238566131026,0.992548435171386,0.0,0.0,0.8568722192097756
5,0.6859421734795613,0.17945497125824997,0.17061507838159112,0.0,0.0,0.13333333333333333,0.09090909090909091,0.0,0.0,0.2331288343558282,0.17272727272727273,0.0,0.0,0.0,0.0,0.8278433809819764,0.992548435171386,0.0,0.0,0.8433551568452525
6,0.6859421734795613,0.1946064864097651,0.18157983725493523,0.0,0.0,0.25396825396825395,0.24242424242424243,0.0,0.0,0.18666666666666668,0.12727272727272726,0.0,0.0,0.0,0.0,0.830423940149626,0.992548435171386,0.0,0.0,0.8584969452585085
7,0.6929212362911267,0.23661451530303992,0.21041066056644087,0.0,0.0,0.36363636363636365,0.48484848484848486,0.0,0.0,0.25316455696202533,0.18181818181818182,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8382165605095542,0.9806259314456036,0.0,0.0,0.8313630274975169
8,0.6959122632103689,0.22816231176886914,0.21293981906718434,0.0,0.0,0.3561643835616438,0.3939393939393939,0.0,0.0,0.2787878787878788,0.20909090909090908,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8377693282636248,0.9850968703427719,0.0,0.0,0.8181784946920865
9,0.6999002991026919,0.21494820347279364,0.20751067191576653,0.0,0.0,0.25806451612903225,0.24242424242424243,0.0,0.0,0.3372093023255814,0.2636363636363636,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8394437420986094,0.9895678092399404,0.0,0.0,0.8030767552517466
10,0.6959122632103689,0.20257189273582715,0.2010470517005593,0.0,0.0,0.2222222222222222,0.18181818181818182,0.0,0.0,0.2822085889570552,0.20909090909090908,0.0,0.0,0.06956521739130435,0.036036036036036036,0.8333333333333334,0.9910581222056631,0.0,0.0,0.8086742278585881
11,0.7068793619142573,0.2151284987350561,0.21344413525832368,0.0,0.0,0.16326530612244897,0.12121212121212122,0.0,0.0,0.4020618556701031,0.35454545454545455,0.0,0.0,0.08620689655172414,0.04504504504504504,0.8425748884639898,0.9850968703427719,0.0,0.0,0.7946979265032357
12,0.7048853439680958,0.22966221490811659,0.22059313996066324,0.0,0.0,0.29411764705882354,0.30303030303030304,0.0,0.0,0.3707865168539326,0.3,0.0,0.0,0.035398230088495575,0.018018018018018018,0.8438495857233907,0.9865871833084948,0.0,0.0,0.792868233868037
13,0.7058823529411765,0.23011391208112522,0.22005600101372044,0.0,0.0,0.27692307692307694,0.2727272727272727,0.0,0.0,0.4,0.34545454545454546,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8456117873158232,0.9836065573770492,0.0,0.0,0.7782611840386928
14,0.7038883349950149,0.21928430453020617,0.21385933196261736,0.0,0.0,0.24561403508771928,0.21212121212121213,0.0,0.0,0.39344262295081966,0.32727272727272727,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8401015228426396,0.9865871833084948,0.0,0.0,0.7894110565527843
15,0.7228315054835494,0.26856264397248003,0.2567218314535581,0.0,0.0,0.325,0.3939393939393939,0.0,0.0,0.4630541871921182,0.42727272727272725,0.0,0.0,0.14754098360655737,0.08108108108108109,0.8614576493762311,0.977645305514158,0.0,0.0,0.7743432795181351
16,0.6989032901296112,0.21147790328118196,0.20500874536231398,0.0,0.0,0.25806451612903225,0.24242424242424243,0.0,0.0,0.32298136645962733,0.23636363636363636,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8361581920903954,0.992548435171386,0.0,0.0,0.7725872185270665
17,0.7028913260219342,0.22163581507843805,0.21750871471415406,0.0,0.0,0.3125,0.30303030303030304,0.0,0.0,0.33986928104575165,0.23636363636363636,0.0,0.0,0.035398230088495575,0.018018018018018018,0.8347934918648311,0.9940387481371088,0.0,0.0,0.7907635732994954
18,0.715852442671984,0.25432833301685764,0.24171568432187449,0.0,0.0,0.3333333333333333,0.36363636363636365,0.0,0.0,0.43349753694581283,0.4,0.0,0.0,0.06896551724137931,0.036036036036036036,0.8562134027325959,0.9806259314456036,0.0,0.0,0.7781271255860182
19,0.707876370887338,0.2480899251391055,0.22809751616015697,0.0,0.0,0.32098765432098764,0.3939393939393939,0.0,0.0,0.40625,0.35454545454545455,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8515878159429683,0.9791356184798807,0.0,0.0,0.7756171750047747
20,0.7028913260219342,0.24046381915234374,0.23001015551057824,0.0,0.0,0.33766233766233766,0.3939393939393939,0.0,0.0,0.3473053892215569,0.2636363636363636,0.0,0.0,0.0847457627118644,0.04504504504504504,0.8403575989782887,0.9806259314456036,0.0,0.0,0.7797588421958512
21,0.715852442671984,0.2551168370840502,0.25188117077733857,0.0,0.0,0.34210526315789475,0.3939393939393939,0.0,0.0,0.4117647058823529,0.3181818181818182,0.0,0.0,0.16260162601626016,0.09009009009009009,0.846696600384862,0.9836065573770492,0.0,0.0,0.7654544382485173
22,0.7168494516450648,0.25337353534074847,0.2556297812879022,0.0,0.0,0.34782608695652173,0.36363636363636365,0.0,0.0,0.42105263157894735,0.32727272727272727,0.0,0.0,0.176,0.0990990990990991,0.8445297504798465,0.9836065573770492,0.0,0.0,0.7629011989471801
23,0.7288135593220338,0.27218024922942957,0.26998240393831946,0.0,0.0,0.3287671232876712,0.36363636363636365,0.0,0.0,0.4824120603015075,0.43636363636363634,0.0,0.0,0.21875,0.12612612612612611,0.8599476439790575,0.9791356184798807,0.0,0.0,0.7572180930662488
24,0.7258225324027916,0.2662178465457154,0.25343136911978853,0.0,0.0,0.3287671232876712,0.36363636363636365,0.0,0.0,0.49760765550239233,0.4727272727272727,0.0,0.0,0.08620689655172414,0.04504504504504504,0.8614379084967321,0.9821162444113264,0.0,0.0,0.7730005792344912
25,0.7148554336989033,0.24470382667103976,0.2495134842289806,0.0,0.0,0.31746031746031744,0.30303030303030304,0.0,0.0,0.3954802259887006,0.3181818181818182,0.0,0.0,0.1875,0.10810810810810811,0.8461538461538461,0.9836065573770492,0.0,0.0,0.7601417276937726
26,0.715852442671984,0.25924463957250843,0.25101425245786063,0.0,0.0,0.3373493975903614,0.42424242424242425,0.0,0.0,0.4235294117647059,0.32727272727272727,0.0,0.0,0.14754098360655737,0.08108108108108109,0.8486799742433999,0.9821162444113264,0.0,0.0,0.7468614700665384
27,0.7168494516450648,0.24214612739202904,0.24535455304681802,0.0,0.0,0.2903225806451613,0.2727272727272727,0.0,0.0,0.449438202247191,0.36363636363636365,0.0,0.0,0.13333333333333333,0.07207207207207207,0.8443877551020408,0.9865871833084948,0.0,0.0,0.7574098347904438
28,0.7108673978065803,0.23214722067181084,0.24381550689125356,0.0,0.0,0.3333333333333333,0.2727272727272727,0.0,0.0,0.3625,0.2636363636363636,0.0,0.0,0.1746031746031746,0.0990990990990991,0.836272040302267,0.9895678092399404,0.0,0.0,0.7629294616512857
29,0.7218344965104686,0.26945894159008915,0.2589973263999183,0.0,0.0,0.34210526315789475,0.3939393939393939,0.0,0.0,0.5,0.45454545454545453,0.0,0.0,0.11764705882352941,0.06306306306306306,0.8532289628180039,0.9746646795827124,0.0,0.0,0.7590126338176214
30,0.7208374875373879,0.26371174240026696,0.2645572111156014,0.0,0.0,0.35135135135135137,0.3939393939393939,0.0,0.0,0.4044943820224719,0.32727272727272727,0.0,0.0,0.24427480916030533,0.14414414414414414,0.8517799352750809,0.9806259314456036,0.0,0.0,0.742624561843701
31,0.7198404785643071,0.262678825910676,0.27266118765355407,0.0,0.0,0.35135135135135137,0.3939393939393939,0.0,0.0,0.38461538461538464,0.2727272727272727,0.0,0.0,0.192,0.10810810810810811,0.8473282442748091,0.992548435171386,0.13333333333333333,0.07142857142857142,0.7600986674680548
32,0.7188434695912264,0.2607719158070446,0.27043316276225904,0.0,0.0,0.3283582089552239,0.3333333333333333,0.0,0.0,0.4198895027624309,0.34545454545454546,0.0,0.0,0.16129032258064516,0.09009009009009009,0.85016077170418,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.7667001441849074
33,0.7288135593220338,0.26052684577274743,0.2808151704309509,0.0,0.0,0.35714285714285715,0.30303030303030304,0.0,0.0,0.38509316770186336,0.2818181818181818,0.0,0.0,0.37583892617449666,0.25225225225225223,0.8476312419974392,0.9865871833084948,0.0,0.0,0.7505202517433395
34,0.7238285144566301,0.2723854241418644,0.28484671272310746,0.0,0.0,0.3333333333333333,0.36363636363636365,0.0,0.0,0.42045454545454547,0.33636363636363636,0.0,0.0,0.2537313432835821,0.15315315315315314,0.8530744336569579,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.7278141586754401
35,0.7148554336989033,0.2537245356917488,0.25455077135749404,0.0,0.0,0.3333333333333333,0.3939393939393939,0.0,0.0,0.33766233766233766,0.23636363636363636,0.0,0.0,0.2647058823529412,0.16216216216216217,0.8461538461538461,0.9836065573770492,0.0,0.0,0.748042420280776
36,0.732801595214357,0.2893909664401467,0.284444684733025,0.0,0.0,0.35555555555555557,0.48484848484848486,0.0,0.0,0.4482758620689655,0.35454545454545455,0.0,0.0,0.323943661971831,0.2072072072072072,0.8633377135348226,0.9791356184798807,0.0,0.0,0.7194005611054562
37,0.7188434695912264,0.25281360620939075,0.2610012312607536,0.0,0.0,0.27586206896551724,0.24242424242424243,0.0,0.0,0.467005076142132,0.41818181818181815,0.0,0.0,0.10084033613445378,0.05405405405405406,0.849967804249839,0.9836065573770492,0.13333333333333333,0.07142857142857142,0.7480502938582438
38,0.7218344965104686,0.26989332164976193,0.27238161695002516,0.0,0.0,0.3157894736842105,0.36363636363636365,0.0,0.0,0.47058823529411764,0.4,0.0,0.0,0.13333333333333333,0.07207207207207207,0.8536269430051814,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.7395623981180125
39,0.7288135593220338,0.3061347244017033,0.31274814354685354,0.0,0.0,0.3541666666666667,0.5151515151515151,0.0,0.0,0.4121212121212121,0.3090909090909091,0.0,0.0,0.3120567375886525,0.1981981981981982,0.8608923884514436,0.977645305514158,0.25,0.14285714285714285,0.726842288481274
40,0.7228315054835494,0.27330512178287353,0.28447907282622004,0.0,0.0,0.3582089552238806,0.36363636363636365,0.0,0.0,0.44919786096256686,0.38181818181818183,0.0,0.0,0.1984732824427481,0.11711711711711711,0.8521400778210116,0.9791356184798807,0.13333333333333333,0.07142857142857142,0.7410447939205265
41,0.7138584247258225,0.2581674164812338,0.2652762539110504,0.0,0.0,0.3561643835616438,0.3939393939393939,0.0,0.0,0.36024844720496896,0.2636363636363636,0.0,0.0,0.16260162601626016,0.09009009009009009,0.8445859872611465,0.9880774962742176,0.13333333333333333,0.07142857142857142,0.7630525820276673
42,0.7188434695912264,0.2811535279919355,0.28846384707729245,0.0,0.0,0.4,0.48484848484848486,0.0,0.0,0.2916666666666667,0.19090909090909092,0.0,0.0,0.34615384615384615,0.24324324324324326,0.848093083387201,0.977645305514158,0.13333333333333333,0.07142857142857142,0.7333849275100267
43,0.7457627118644068,0.3186873573290435,0.31864100289441505,0.0,0.0,0.379746835443038,0.45454545454545453,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.29577464788732394,0.1891891891891892,0.8761776581426649,0.970193740685544,0.13333333333333333,0.07142857142857142,0.729187299520639
44,0.7238285144566301,0.2806926242523432,0.2912505654062654,0.0,0.0,0.30952380952380953,0.3939393939393939,0.0,0.0,0.36363636363636365,0.2545454545454545,0.0,0.0,0.37735849056603776,0.2702702702702703,0.8549019607843137,0.9746646795827124,0.13333333333333333,0.07142857142857142,0.7278720311605087
45,0.7298105682951147,0.29755924603699785,0.29188715540992166,0.0,0.0,0.3695652173913043,0.5151515151515151,0.0,0.0,0.4891304347826087,0.4090909090909091,0.0,0.0,0.1889763779527559,0.10810810810810811,0.8622047244094488,0.9791356184798807,0.13333333333333333,0.07142857142857142,0.7179238528221221
46,0.7258225324027916,0.2662594130978206,0.26720382895731193,0.0,0.0,0.2711864406779661,0.24242424242424243,0.0,0.0,0.5225225225225225,0.5272727272727272,0.0,0.0,0.0847457627118644,0.04504504504504504,0.8586387434554974,0.977645305514158,0.13333333333333333,0.07142857142857142,0.7589571794507987
47,0.7367896311066799,0.3075088592652996,0.2975782590623899,0.0,0.0,0.3870967741935484,0.5454545454545454,0.0,0.0,0.5051546391752577,0.44545454545454544,0.0,0.0,0.18461538461538463,0.10810810810810811,0.8728476821192053,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.7356039172155432
48,0.7437686939182453,0.3178190630181263,0.3169248598639907,0.0,0.0,0.40963855421686746,0.5151515151515151,0.0,0.0,0.5096153846153846,0.4818181818181818,0.0,0.0,0.291970802919708,0.18018018018018017,0.8739159439626417,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.7210412821170696
49,0.7208374875373879,0.27543203046715925,0.28158899235217094,0.0,0.0,0.38461538461538464,0.45454545454545453,0.0,0.0,0.3780487804878049,0.2818181818181818,0.0,0.0,0.2222222222222222,0.13513513513513514,0.8529032258064516,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.7382860161728065
50,0.7278165503489531,0.2776504294068697,0.2850135573168661,0.0,0.0,0.35294117647058826,0.36363636363636365,0.0,0.0,0.47474747474747475,0.42727272727272725,0.0,0.0,0.176,0.0990990990990991,0.8580729166666666,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.7383997495010391
51,0.7367896311066799,0.3033693567651413,0.3020609706644068,0.0,0.0,0.39080459770114945,0.5151515151515151,0.0,0.0,0.5053763440860215,0.42727272727272725,0.0,0.0,0.2204724409448819,0.12612612612612611,0.8644400785854617,0.9836065573770492,0.13333333333333333,0.07142857142857142,0.7393333942797462
52,0.7417746759720838,0.32304124130822026,0.32662412012141345,0.0,0.0,0.37362637362637363,0.5151515151515151,0.0,0.0,0.5077720207253886,0.44545454545454544,0.0,0.0,0.27972027972027974,0.18018018018018017,0.875250166777852,0.977645305514158,0.25,0.14285714285714285,0.7171096489769393
53,0.7278165503489531,0.2873572194415286,0.3053967742679235,0.0,0.0,0.3283582089552239,0.3333333333333333,0.0,0.0,0.41916167664670656,0.3181818181818182,0.0,0.0,0.4022346368715084,0.32432432432432434,0.8546895640686922,0.9642324888226528,0.13333333333333333,0.07142857142857142,0.7420786609678183
54,0.7308075772681955,0.32392161923777846,0.3235182110916711,0.0,0.0,0.34,0.5151515151515151,0.0,0.0,0.5077720207253886,0.44545454545454544,0.0,0.0,0.2987012987012987,0.2072072072072072,0.8681541582150102,0.9567809239940388,0.25,0.14285714285714285,0.7125219819790582
55,0.744765702891326,0.33445604124761025,0.3334558600708006,0.0,0.0,0.3434343434343434,0.5151515151515151,0.0,0.0,0.5098039215686274,0.4727272727272727,0.0,0.0,0.34615384615384615,0.24324324324324326,0.8847989093387867,0.9672131147540983,0.25,0.14285714285714285,0.7234949217598555
56,0.7308075772681955,0.3086451989262294,0.3303821514030491,0.0,0.0,0.379746835443038,0.45454545454545453,0.0,0.0,0.44171779141104295,0.32727272727272727,0.15384615384615385,0.08333333333333333,0.34782608695652173,0.25225225225225223,0.8562048588312541,0.9716840536512668,0.13333333333333333,0.07142857142857142,0.7295218483876373
