round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
2,0.0,0.0,0.0,0.0,0.05309734513274336,0.02727272727272727,0.0,0.0,0.0,0.0,0.8031119090365051,1.0,0.0,0.0,0.14675324675324677,0.0
3,0.0,0.0,0.0,0.0,0.17647058823529413,0.10909090909090909,0.0,0.0,0.0,0.0,0.8094660194174758,0.9940387481371088,0.0,0.0,0.15758995103257398,0.0
4,0.058823529411764705,0.030303030303030304,0.0,0.0,0.22388059701492538,0.13636363636363635,0.0,0.0,0.0,0.0,0.8089751364463311,0.9940387481371088,0.0,0.0,0.1658150592576822,0.0
5,0.23809523809523808,0.15151515151515152,0.0,0.0,0.2702702702702703,0.18181818181818182,0.0,0.0,0.0,0.0,0.8174554394591272,0.9910581222056631,0.0,0.0,0.18919877936271381,0.0
6,0.22727272727272727,0.15151515151515152,0.0,0.0,0.3076923076923077,0.23636363636363636,0.0,0.0,0.0,0.0,0.8254364089775561,0.9865871833084948,0.0,0.0,0.19635228159818324,0.0
7,0.26666666666666666,0.18181818181818182,0.0,0.0,0.22535211267605634,0.14545454545454545,0.0,0.0,0.0,0.0,0.8184049079754602,0.9940387481371088,0.0,0.0,0.18875878220140516,0.0
8,0.2641509433962264,0.21212121212121213,0.0,0.0,0.3151515151515151,0.23636363636363636,0.0,0.0,0.0,0.0,0.8305190744215134,0.9895678092399404,0.0,0.0,0.2054360939606841,0.0
9,0.34375,0.3333333333333333,0.0,0.0,0.39593908629441626,0.35454545454545455,0.0,0.0,0.0,0.0,0.8444730077120822,0.9791356184798807,0.0,0.0,0.2381449151940955,0.0
10,0.25,0.18181818181818182,0.0,0.0,0.36065573770491804,0.3,0.0,0.0,0.0,0.0,0.8360655737704918,0.9880774962742176,0.0,0.0,0.20998509687034275,0.0
11,0.32142857142857145,0.2727272727272727,0.0,0.0,0.31446540880503143,0.22727272727272727,0.0,0.0,0.0,0.0,0.8314606741573034,0.992548435171386,0.0,0.0,0.21322120502448372,0.0
12,0.32727272727272727,0.2727272727272727,0.0,0.0,0.4630541871921182,0.42727272727272725,0.0,0.0,0.0,0.0,0.8479794740218088,0.9850968703427719,0.0,0.0,0.2407281243346817,0.0
13,0.3448275862068966,0.30303030303030304,0.0,0.0,0.2777777777777778,0.18181818181818182,0.0,0.0,0.0,0.0,0.8247678018575851,0.992548435171386,0.0,0.0,0.21105670285998154,0.0
14,0.3283582089552239,0.3333333333333333,0.0,0.0,0.44329896907216493,0.39090909090909093,0.0,0.0,0.0,0.0,0.8470437017994858,0.9821162444113264,0.0,0.0,0.24376552409339294,0.0
15,0.3783783783783784,0.42424242424242425,0.0,0.0,0.4134078212290503,0.33636363636363636,0.0,0.0,0.0,0.0,0.8427109974424553,0.9821162444113264,0.0,0.0,0.24896032928819814,0.0
16,0.27450980392156865,0.21212121212121213,0.0,0.0,0.37714285714285717,0.3,0.0,0.0,0.0,0.0,0.8359522313010685,0.9910581222056631,0.0,0.0,0.21473990490383935,0.0
17,0.2916666666666667,0.21212121212121213,0.0,0.0,0.3854166666666667,0.33636363636363636,0.0,0.0,0.0,0.0,0.839568801521877,0.9865871833084948,0.0,0.0,0.21929600454190618,0.0
18,0.32653061224489793,0.24242424242424243,0.0,0.0,0.4262295081967213,0.35454545454545455,0.0,0.0,0.0,0.0,0.8365930599369085,0.9880774962742176,0.0,0.0,0.22643531332055922,0.0
19,0.2692307692307692,0.21212121212121213,0.0,0.0,0.3333333333333333,0.23636363636363636,0.0,0.0,0.0,0.0,0.8290863890615289,0.9940387481371088,0.0,0.0,0.20607479951742244,0.0
20,0.35294117647058826,0.2727272727272727,0.0,0.0,0.3493975903614458,0.2636363636363636,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8330206378986866,0.992548435171386,0.0,0.0,0.21970301150629018,0.0
21,0.2727272727272727,0.18181818181818182,0.0,0.0,0.2361111111111111,0.15454545454545454,0.0,0.0,0.0,0.0,0.8225905463474524,0.9985096870342772,0.0,0.0,0.1906961890568448,0.0
22,0.16666666666666666,0.09090909090909091,0.0,0.0,0.384180790960452,0.3090909090909091,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8296943231441049,0.9910581222056631,0.0,0.0,0.2000095901735246,0.0
23,0.2978723404255319,0.21212121212121213,0.0,0.0,0.27586206896551724,0.18181818181818182,0.0,0.0,0.0,0.0,0.8221538461538461,0.9955290611028316,0.0,0.0,0.1984954935774608,0.0
24,0.3466666666666667,0.3939393939393939,0.0,0.0,0.4467005076142132,0.4,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8536269430051814,0.9821162444113264,0.0,0.0,0.2550092353371042,0.0
25,0.37681159420289856,0.3939393939393939,0.0,0.0,0.35714285714285715,0.2727272727272727,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8372387587080431,0.9850968703427719,0.0,0.0,0.2372532208597782,0.0
26,0.3181818181818182,0.21212121212121213,0.03773584905660377,0.019230769230769232,0.41935483870967744,0.35454545454545455,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8353312302839117,0.9865871833084948,0.0,0.0,0.2259276611735628,0.0
27,0.32,0.24242424242424243,0.03773584905660377,0.019230769230769232,0.3563218390804598,0.2818181818181818,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8321810182275299,0.9865871833084948,0.0,0.0,0.21986705511295673,0.0
28,0.3466666666666667,0.3939393939393939,0.0,0.0,0.47,0.42727272727272725,0.0,0.0,0.06896551724137931,0.036036036036036036,0.8549121665582303,0.9791356184798807,0.0,0.0,0.2623405393897197,0.0
29,0.3137254901960784,0.24242424242424243,0.03773584905660377,0.019230769230769232,0.41836734693877553,0.37272727272727274,0.0,0.0,0.0,0.0,0.8425748884639898,0.9850968703427719,0.0,0.0,0.23135416496072234,0.0
30,0.2903225806451613,0.2727272727272727,0.0,0.0,0.39766081871345027,0.3090909090909091,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8363866077068857,0.9865871833084948,0.0,0.0,0.22534491059081224,0.0
