seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss,n_kept,n_dropped
123,fedprox,0.01,20,1,1.3198367795226342,0.752741774675972,0.3796318435662697,0.35169645497950736,0.45,0.6071428571428571,0.5217391304347826,0.0,0.0,0.8829931972789116,0.0,0.4867022538188199,1,1
123,fedprox,0.01,20,2,1.5510086235947766,0.7427716849451645,0.3761506253309532,0.3369588221762135,0.4266666666666667,0.562962962962963,0.4857142857142857,0.0,0.0,0.883367839889579,0.0,0.3223244234654775,1,1
123,fedprox,0.01,20,3,1.6642564316451967,0.7467597208374875,0.3746114541196509,0.33723239432203844,0.32142857142857145,0.6141732283464567,0.5367647058823529,0.0,0.0,0.8882602545968883,0.0,0.1972943355382058,1,1
123,fedprox,0.01,20,4,1.935481309890747,0.752741774675972,0.39845564271793776,0.35321690136594835,0.4864864864864865,0.5547445255474452,0.5391304347826087,0.0,0.0,0.8921568627450981,0.0,0.08763103803787149,1,1
123,fedprox,0.01,20,5,2.5370857669254123,0.7647058823529411,0.3977113050883543,0.3656638866195493,0.4411764705882353,0.6554621848739496,0.5690376569037657,0.0,0.0,0.893970893970894,0.0,0.005850023879375682,1,1
123,fedprox,0.01,20,6,2.7277902571534587,0.7557328015952144,0.37439773341412685,0.3469866420969129,0.38095238095238093,0.6178861788617886,0.5414847161572053,0.0,0.0,0.8885832187070152,0.0,0.0005842528470402463,1,1
123,fedprox,0.01,20,7,2.834405997457913,0.7577268195413759,0.37590933656507425,0.3492631513159372,0.3870967741935484,0.628099173553719,0.5384615384615384,0.0,0.0,0.8911845730027548,0.0,0.0003210872649243574,1,1
123,fedprox,0.01,20,8,2.901735686233726,0.7557328015952144,0.375483532860582,0.348268435585607,0.39344262295081966,0.6129032258064516,0.5431034482758621,0.0,0.0,0.8884297520661157,0.0,0.00022313222437141353,1,1
123,fedprox,0.01,20,9,2.9561724080402376,0.7557328015952144,0.3765693323070372,0.3483646704297222,0.3870967741935484,0.6178861788617886,0.5446808510638298,0.0,0.0,0.8888888888888888,0.0,0.00016542096230132527,1,1
123,fedprox,0.01,20,10,2.985842153533981,0.7547357926221336,0.3763564304547911,0.3485049624227983,0.39344262295081966,0.6178861788617886,0.540084388185654,0.0,0.0,0.888121546961326,0.0,0.0001322138911904012,1,1
123,fedprox,0.01,20,11,3.044566242193296,0.7557328015952144,0.3765693323070372,0.3495513508480474,0.4,0.6178861788617886,0.540084388185654,0.0,0.0,0.8888888888888888,0.0,0.00011192913688834444,1,1
123,fedprox,0.01,20,12,3.085375647720763,0.7567298105682951,0.37678223415928336,0.34960560704058213,0.4,0.6129032258064516,0.5446808510638298,0.0,0.0,0.8896551724137931,0.0,9.528356552944722e-05,1,1
123,fedprox,0.01,20,13,3.118031735196784,0.7567298105682951,0.37569643471282815,0.34931449193212094,0.4,0.6129032258064516,0.5431034482758621,0.0,0.0,0.8891947694425327,0.0,8.322734036786114e-05,1,1
123,fedprox,0.01,20,14,3.1317929147128925,0.7557328015952144,0.3765693323070372,0.34916642800732467,0.4,0.6129032258064516,0.5423728813559322,0.0,0.0,0.8888888888888888,0.0,7.521394435272144e-05,1,1
123,fedprox,0.01,20,15,3.1550806148696395,0.7557328015952144,0.3765693323070372,0.3489415102939185,0.39344262295081966,0.6178861788617886,0.5423728813559322,0.0,0.0,0.8888888888888888,0.0,6.380371112774767e-05,1,1
123,fedprox,0.01,20,16,3.178802380414451,0.7557328015952144,0.3765693323070372,0.34933810281392763,0.39344262295081966,0.6229508196721312,0.540084388185654,0.0,0.0,0.8888888888888888,0.0,5.79811222050244e-05,1,1
123,fedprox,0.01,20,17,3.2155983421880965,0.7557328015952144,0.3765693323070372,0.3495513508480474,0.4,0.6178861788617886,0.540084388185654,0.0,0.0,0.8888888888888888,0.0,5.366425285460285e-05,1,1
123,fedprox,0.01,20,18,3.2177594934598517,0.7557328015952144,0.3765693323070372,0.3489415102939185,0.39344262295081966,0.6178861788617886,0.5423728813559322,0.0,0.0,0.8888888888888888,0.0,4.781153181737246e-05,1,1
123,fedprox,0.01,20,19,3.240354401758637,0.7557328015952144,0.3765693323070372,0.34916642800732467,0.4,0.6129032258064516,0.5423728813559322,0.0,0.0,0.8888888888888888,0.0,4.4798769884536514e-05,1,1
123,fedprox,0.01,20,20,3.2652557516620972,0.7557328015952144,0.3765693323070372,0.34965363614793377,0.4,0.6129032258064516,0.5470085470085471,0.0,0.0,0.8876636802205375,0.0,4.308130147888962e-05,1,1
123,fedprox,0.01,20,21,3.2851608845434064,0.7557328015952144,0.372453229830279,0.3455239044534692,0.3728813559322034,0.608,0.5493562231759657,0.0,0.0,0.8884297520661157,0.0,3.9533878874114316e-05,1,1
123,fedprox,0.01,20,22,3.2979278262567187,0.7567298105682951,0.37678223415928336,0.350349381526946,0.4,0.6129032258064516,0.5517241379310345,0.0,0.0,0.8878183069511356,0.0,3.878642244804239e-05,1,1
123,fedprox,0.01,20,23,3.29790816183461,0.7557328015952144,0.3765693323070372,0.3489271966318635,0.4,0.6129032258064516,0.540084388185654,0.0,0.0,0.8895027624309392,0.0,3.458106730730057e-05,1,1
123,fedprox,0.01,20,24,3.316801240650987,0.7567298105682951,0.37678223415928336,0.3498505446839188,0.4,0.6129032258064516,0.5470085470085471,0.0,0.0,0.8890420399724328,0.0,3.2677345774895606e-05,1,1
123,fedprox,0.01,20,25,3.3329193784612956,0.7567298105682951,0.37678223415928336,0.3498505446839188,0.4,0.6129032258064516,0.5470085470085471,0.0,0.0,0.8890420399724328,0.0,3.164050423375187e-05,1,1
123,fedprox,0.01,20,26,3.3551370089693537,0.7577268195413759,0.37699513601152945,0.35079985694657445,0.4,0.6129032258064516,0.5541125541125541,0.0,0.0,0.8885832187070152,0.0,2.9714818509736687e-05,1,1
123,fedprox,0.01,20,27,3.357014420976192,0.7557328015952144,0.3765693323070372,0.3495774551496927,0.39344262295081966,0.6229508196721312,0.5423728813559322,0.0,0.0,0.8882758620689655,0.0,2.710832804421224e-05,1,1
123,fedprox,0.01,20,28,3.3612035602063743,0.7557328015952144,0.3765693323070372,0.3495774551496927,0.39344262295081966,0.6229508196721312,0.5423728813559322,0.0,0.0,0.8882758620689655,0.0,2.6864464526617278e-05,1,1
123,fedprox,0.01,20,29,3.3750338226348786,0.7557328015952144,0.3765693323070372,0.3499016843686019,0.4,0.6129032258064516,0.5493562231759657,0.0,0.0,0.8870523415977961,0.0,2.5750523428181196e-05,1,1
123,fedprox,0.01,20,30,3.3946010881026507,0.7557328015952144,0.3765693323070372,0.34965363614793377,0.4,0.6129032258064516,0.5470085470085471,0.0,0.0,0.8876636802205375,0.0,2.4079283556636546e-05,1,1
123,fedprox,0.01,20,31,3.393464346588074,0.7557328015952144,0.3765693323070372,0.34967676665519576,0.39344262295081966,0.6178861788617886,0.5493562231759657,0.0,0.0,0.8870523415977961,0.0,2.191324397442021e-05,1,1
123,fedprox,0.01,20,32,3.406038996942735,0.7557328015952144,0.3765693323070372,0.34967676665519576,0.39344262295081966,0.6178861788617886,0.5493562231759657,0.0,0.0,0.8870523415977961,0.0,2.2649821678889123e-05,1,1
123,fedprox,0.01,20,33,3.4295675050938947,0.7557328015952144,0.3765693323070372,0.3502781524954474,0.4,0.6178861788617886,0.5470085470085471,0.0,0.0,0.8870523415977961,0.0,2.1637452299341656e-05,1,1
123,fedprox,0.01,20,34,3.4306114561417522,0.7557328015952144,0.3765693323070372,0.34981971055818833,0.39344262295081966,0.6229508196721312,0.5446808510638298,0.0,0.0,0.8876636802205375,0.0,2.0554391736470123e-05,1,1
123,fedprox,0.01,20,35,3.426207223180997,0.7557328015952144,0.3765693323070372,0.3500649044613277,0.39344262295081966,0.6229508196721312,0.5470085470085471,0.0,0.0,0.8870523415977961,0.0,2.364104128933169e-05,1,1
123,fedprox,0.01,20,36,3.4503593062118423,0.7557328015952144,0.3765693323070372,0.3503130728940936,0.39344262295081966,0.6229508196721312,0.5493562231759657,0.0,0.0,0.8864418444597385,0.0,1.9062718281604437e-05,1,1
123,fedprox,0.01,20,37,3.4567556076962593,0.7567298105682951,0.37678223415928336,0.3509740028116295,0.4,0.6178861788617886,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.795460695508484e-05,1,1
123,fedprox,0.01,20,38,3.4665054571355207,0.7567298105682951,0.37678223415928336,0.3506033546867985,0.4,0.6129032258064516,0.5541125541125541,0.0,0.0,0.8872077028885832,0.0,1.707213016570642e-05,1,1
123,fedprox,0.01,20,39,3.472705818957845,0.7567298105682951,0.37678223415928336,0.35076075477750973,0.39344262295081966,0.6229508196721312,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.7080397252032158e-05,1,1
123,fedprox,0.01,20,40,3.4860928289198565,0.7567298105682951,0.37678223415928336,0.35076075477750973,0.39344262295081966,0.6229508196721312,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.7387064312225722e-05,1,1
123,fedprox,0.01,20,41,3.47918155851773,0.7567298105682951,0.37678223415928336,0.35076075477750973,0.39344262295081966,0.6229508196721312,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.5810288513590483e-05,1,1
123,fedprox,0.01,20,42,3.4845102727116046,0.7567298105682951,0.37678223415928336,0.35037843697339227,0.39344262295081966,0.6178861788617886,0.5541125541125541,0.0,0.0,0.8872077028885832,0.0,1.7404357843195188e-05,1,1
123,fedprox,0.01,20,43,3.494721048256217,0.7567298105682951,0.37678223415928336,0.35037843697339227,0.39344262295081966,0.6178861788617886,0.5541125541125541,0.0,0.0,0.8872077028885832,0.0,1.544833676531057e-05,1,1
123,fedprox,0.01,20,44,3.5033714787910135,0.7567298105682951,0.37678223415928336,0.35037843697339227,0.39344262295081966,0.6178861788617886,0.5541125541125541,0.0,0.0,0.8872077028885832,0.0,1.477198037083133e-05,1,1
123,fedprox,0.01,20,45,3.525014892770191,0.7587238285144566,0.37829383731023075,0.3544681417575785,0.4067796610169492,0.6333333333333333,0.5531914893617021,0.0,0.0,0.8879725085910652,0.0,1.4936398621801253e-05,1,1
123,fedprox,0.01,20,46,3.5133983917749774,0.7557328015952144,0.3765693323070372,0.3500649044613277,0.39344262295081966,0.6229508196721312,0.5470085470085471,0.0,0.0,0.8870523415977961,0.0,1.3966435686203152e-05,1,1
123,fedprox,0.01,20,47,3.5167373980981402,0.7557328015952144,0.3765693323070372,0.3500649044613277,0.39344262295081966,0.6229508196721312,0.5470085470085471,0.0,0.0,0.8870523415977961,0.0,1.3187357188951598e-05,1,1
123,fedprox,0.01,20,48,3.530724350738145,0.7557328015952144,0.3765693323070372,0.3500649044613277,0.39344262295081966,0.6229508196721312,0.5470085470085471,0.0,0.0,0.8870523415977961,0.0,1.3722308211667426e-05,1,1
123,fedprox,0.01,20,49,3.5410632133959297,0.7567298105682951,0.37678223415928336,0.35037843697339227,0.39344262295081966,0.6178861788617886,0.5541125541125541,0.0,0.0,0.8872077028885832,0.0,1.2336446553923876e-05,1,1
123,fedprox,0.01,20,50,3.552165837730035,0.7547357926221336,0.3711545285315777,0.34444139270741597,0.3728813559322034,0.6031746031746031,0.5478260869565217,0.0,0.0,0.8872077028885832,0.0,1.218504690821313e-05,1,1
123,fedprox,0.01,20,51,3.5440295042093113,0.7567298105682951,0.37678223415928336,0.35076075477750973,0.39344262295081966,0.6229508196721312,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.2068991612404172e-05,1,1
123,fedprox,0.01,20,52,3.5467965063283358,0.7557328015952144,0.3765693323070372,0.3503130728940936,0.39344262295081966,0.6229508196721312,0.5493562231759657,0.0,0.0,0.8864418444597385,0.0,1.2073900430435469e-05,1,1
123,fedprox,0.01,20,53,3.5614462433641,0.7557328015952144,0.375483532860582,0.3493664963070829,0.4,0.6129032258064516,0.5454545454545454,0.0,0.0,0.8872077028885832,0.0,1.1904071827568724e-05,1,1
123,fedprox,0.01,20,54,3.5584609950646566,0.7557328015952144,0.372453229830279,0.3462120980497247,0.36666666666666664,0.6178861788617886,0.5517241379310345,0.0,0.0,0.8872077028885832,0.0,1.3891279761909881e-05,1,1
123,fedprox,0.01,20,55,3.561316926362864,0.7567298105682951,0.37678223415928336,0.3505097103928646,0.39344262295081966,0.6229508196721312,0.5493562231759657,0.0,0.0,0.8878183069511356,0.0,1.1565473941535321e-05,1,1
123,fedprox,0.01,20,56,3.5785406448786423,0.7567298105682951,0.37678223415928336,0.35135924939095425,0.4,0.6229508196721312,0.5493562231759657,0.0,0.0,0.8872077028885832,0.0,1.1275711449206229e-05,1,1
123,fedprox,0.01,20,57,3.579351301088647,0.7557328015952144,0.3765693323070372,0.35091445873434524,0.4,0.6229508196721312,0.5470085470085471,0.0,0.0,0.8864418444597385,0.0,1.1557667704094404e-05,1,1
