round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,3,245,245.0,503.4238618524333,0.15612958470101326,0.8592704863017886,0.27566575095418405,2.0547912728670745
1,2,525,525.0,503.4238618524333,0.156272299129442,1.209016202635973,0.18117097278819583,0.9589025940046348
1,6,22,22.0,503.4238618524333,0.09604681033252462,0.4186311775877614,0.9200800882759524,22.88290281147424
1,4,700,700.0,503.4238618524333,0.1584130155558727,1.408195210165116,0.16043143973316437,0.7191769455034761
1,1,620,620.0,503.4238618524333,0.1374339945768517,1.3363192818327234,0.14912364548528892,0.8119739707297311
1,5,630,630.0,503.4238618524333,0.15812758669901528,1.3372511471440156,0.1689716595268938,0.7990854950038624
1,0,620,620.0,503.4238618524333,0.13757670900528043,1.3334309066657613,0.14895584204536813,0.8119739707297311
2,1,620,620.0,416.7375481661196,0.1374339945768517,1.2312130546508064,0.11373609786703615,0.6721573357518058
2,3,35,35.0,416.7375481661196,0.15612958470101326,0.6292476968139259,1.1697725529213567,11.90678709046056
2,2,700,700.0,416.7375481661196,0.156272299129442,1.190419299759271,0.11075071870926662,0.595339354523028
2,6,330,330.0,416.7375481661196,0.09604681033252462,1.8664679624222588e-05,2.2638736200975783e-06,1.2628410550488474
2,4,210,210.0,416.7375481661196,0.1584130155558727,0.9303233372270755,0.2924611034401546,1.9844645150767601
2,0,620,620.0,416.7375481661196,0.13757670900528043,1.2069801732850467,0.11161331194343241,0.6721573357518058
2,5,420,420.0,416.7375481661196,0.15812758669901528,1.1438046168755047,0.17946213495093563,0.9922322575383801
3,4,525,525.0,511.64892250606533,0.1584130155558727,1.234239610206643,0.19054743270632873,0.9745693762020292
3,5,700,700.0,511.64892250606533,0.15812758669901528,1.3954466305289048,0.16128534150272497,0.7309270321515219
3,6,220,220.0,511.64892250606533,0.09604681033252462,0.774378585165939,0.17297592598513492,2.325676920482115
3,0,186,186.0,511.64892250606533,0.13757670900528043,0.9484207742512477,0.35892614482891183,2.75080065863476
3,3,700,700.0,511.64892250606533,0.15612958470101326,1.1087180612163032,0.12652616671378883,0.7309270321515219
3,1,620,620.0,511.64892250606533,0.1374339945768517,1.3301234637965729,0.15085735837449288,0.825240197590428
3,2,490,490.0,511.64892250606533,0.156272299129442,0.9822804081910668,0.1602852162800774,1.0441814745021742
4,3,700,700.0,448.68331668331666,0.15612958470101326,0.9447859104187175,0.09454977377143606,0.6409761666904523
4,5,70,70.0,448.68331668331666,0.15812758669901528,0.4136151174112087,0.41922379784123226,6.409761666904524
4,0,496,496.0,448.68331668331666,0.13757670900528043,0.7985110948793424,0.09937659593470177,0.9046034610550739
4,2,700,700.0,448.68331668331666,0.156272299129442,0.9173969417886224,0.09189273365405035,0.6409761666904523
4,1,620,620.0,448.68331668331666,0.1374339945768517,0.9327768057696895,0.09277268802011528,0.7236827688440591
4,4,280,280.0,448.68331668331666,0.1584130155558727,0.7080020986184691,0.1797245051417157,1.602440416726131
4,6,220,220.0,448.68331668331666,0.09604681033252462,0.05998285510283185,0.01174971469318746,2.039469621287803
5,5,70,70.0,500.3268160411018,0.15812758669901528,0.18421284327821297,0.2082012291569728,7.147525943444311
5,1,496,496.0,500.3268160411018,0.1374339945768517,0.9538211481204057,0.13223098131178035,1.0087234194377053
5,6,198,198.0,500.3268160411018,0.09604681033252462,0.265329267725758,0.06439567432429097,2.526903111318696
5,0,527,527.0,500.3268160411018,0.13757670900528043,0.8941986017540631,0.11679441293549253,0.9493867477060755
5,4,700,700.0,500.3268160411018,0.1584130155558727,0.8968454661113382,0.10154632684862604,0.7147525943444311
5,3,700,700.0,500.3268160411018,0.15612958470101326,0.9952518056689004,0.11106415559866445,0.7147525943444311
5,2,700,700.0,500.3268160411018,0.156272299129442,0.96746259907982,0.10806173267771382,0.7147525943444311
6,2,700,700.0,393.45112030826317,0.156272299129442,0.9548356574935609,0.08386936925737015,0.5620730290118046
6,0,93,93.0,393.45112030826317,0.13757670900528043,0.4111258782873408,0.23929166325759874,4.230657207615733
6,6,440,440.0,393.45112030826317,0.09604681033252462,0.14024929981245857,0.012045414748223873,0.894207091609689
6,3,140,140.0,393.45112030826317,0.15612958470101326,0.45519266807189795,0.19972995916190056,2.8103651450590226
6,1,620,620.0,393.45112030826317,0.1374339945768517,0.9374036287556734,0.0817560492783939,0.63459858114236
6,5,140,140.0,393.45112030826317,0.15812758669901528,0.3321129619009088,0.14758975754563738,2.8103651450590226
6,4,630,630.0,393.45112030826317,0.1584130155558727,0.8322864915145638,0.08234058419568213,0.624525587790894
7,0,620,620.0,485.56029684601117,0.13757670900528043,0.8318232695715497,0.08962464746394258,0.7831617691064696
7,3,525,525.0,485.56029684601117,0.15612958470101326,0.750729423639895,0.10840579707699723,0.9248767558971641
7,2,700,700.0,485.56029684601117,0.156272299129442,0.9132261714795082,0.09899322639558285,0.6936575669228731
7,6,440,440.0,485.56029684601117,0.09604681033252462,0.28812072213390505,0.03053851629081111,1.10354612919548
7,1,527,527.0,485.56029684601117,0.1374339945768517,0.7986989597706466,0.10113694745183051,0.9213667871840819
7,5,140,140.0,485.56029684601117,0.15812758669901528,0.40681627812551435,0.2231110590505443,3.4682878346143653
7,4,455,455.0,485.56029684601117,0.1584130155558727,0.7164101359961451,0.12111121321709221,1.067165487573651
8,5,665,665.0,554.1134579706008,0.15812758669901528,0.848403762819848,0.11178596539672658,0.8332533202565426
8,0,217,217.0,554.1134579706008,0.13757670900528043,0.5052836871411507,0.17750850167406862,2.5535182394958564
8,1,465,465.0,554.1134579706008,0.1374339945768517,0.78974489265397,0.12933817864713998,1.1916418450980664
8,3,700,700.0,554.1134579706008,0.15612958470101326,0.9716542138019967,0.12008744397225501,0.7915906542437156
8,6,440,440.0,554.1134579706008,0.09604681033252462,0.2018082804202717,0.024410009602914368,1.259348768115002
8,2,700,700.0,554.1134579706008,0.156272299129442,0.9528194058066022,0.11786727783877828,0.7915906542437156
8,4,595,595.0,554.1134579706008,0.1584130155558727,0.7729363323792722,0.1140292625879833,0.9312831226396653
9,0,527,527.0,554.8602825745683,0.13757670900528043,0.7462818234513134,0.10809878283186136,1.0528658113369416
9,3,700,700.0,554.8602825745683,0.15612958470101326,0.9949444848301674,0.12313163667572613,0.7926575465350976
9,5,700,700.0,554.8602825745683,0.15812758669901528,0.9324559086386071,0.1168749792743465,0.7926575465350976
9,4,595,595.0,554.8602825745683,0.1584130155558727,0.8287588160964082,0.12242939281194525,0.9325382900412912
9,2,490,490.0,554.8602825745683,0.156272299129442,0.7418770362346708,0.1312808828626255,1.1323679236215678
9,6,66,66.0,554.8602825745683,0.09604681033252462,0.5394130960191593,0.4355561357242884,8.406973978402549
9,1,620,620.0,554.8602825745683,0.1374339945768517,0.8927472286953678,0.10980310710880276,0.8949359396364004
10,1,248,248.0,376.2471813900386,0.1374339945768517,0.7167197060839422,0.1494393911377397,1.517125731411446
10,5,175,175.0,376.2471813900386,0.15812758669901528,0.5405816722763183,0.18378250500489451,2.1499838936573634
10,0,620,620.0,376.2471813900386,0.13757670900528043,0.9672412921329567,0.08075349183836367,0.6068502925645783
10,6,440,440.0,376.2471813900386,0.09604681033252462,0.06766877909037998,0.0055576586143658985,0.8551072304319058
10,2,700,700.0,376.2471813900386,0.156272299129442,0.9602147092850798,0.08065393694021375,0.5374959734143409
10,4,455,455.0,376.2471813900386,0.1584130155558727,0.7851139122120478,0.10284552344336262,0.826916882175909
10,3,35,35.0,376.2471813900386,0.15612958470101326,0.31521427366448124,0.529049478310201,10.749919468286816
11,0,217,217.0,436.4412730127016,0.13757670900528043,0.5482343275660041,0.15169708018789058,2.011250106049316
11,3,280,280.0,436.4412730127016,0.15612958470101326,0.5470086460428604,0.1331211859119059,1.55871883218822
11,1,186,186.0,436.4412730127016,0.1374339945768517,0.53349853262434,0.1720442920489673,2.3464584570575355
11,6,66,66.0,436.4412730127016,0.09604681033252462,0.30085444938608924,0.1910826535960077,6.6127465607985085
11,4,700,700.0,436.4412730127016,0.1584130155558727,1.0149046027506623,0.10024064610086926,0.6234875328752879
11,2,700,700.0,436.4412730127016,0.156272299129442,0.9958066998136955,0.097025260942463,0.6234875328752879
