round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,2,315,315.0,443.78664192949907,0.156272299129442,1.0239711195022294,0.225441248769176,1.40884648231587
1,1,620,620.0,443.78664192949907,0.1374339945768517,1.3060043044324579,0.12847579513090554,0.7157849063379017
1,0,155,155.0,443.78664192949907,0.13757670900528043,0.7973651324452206,0.31408318383628486,2.863139625351607
1,5,700,700.0,443.78664192949907,0.15812758669901528,1.3787728336868317,0.13822180068030188,0.6339809170421415
1,6,66,66.0,443.78664192949907,0.09604681033252462,0.5863932625383201,0.37870601988468655,6.724040029234835
1,3,385,385.0,443.78664192949907,0.15612958470101326,1.0932168945532361,0.19674560306506378,1.1526925764402574
1,4,700,700.0,443.78664192949907,0.1584130155558727,1.4396802171816006,0.14458827752436204,0.6339809170421415
2,6,220,220.0,503.10418153275293,0.09604681033252462,0.005199251012140567,0.001141981261956337,2.2868371887852406
2,2,525,525.0,503.10418153275293,0.156272299129442,0.9318729841964162,0.13955241181464823,0.9582936791100056
2,0,124,124.0,503.10418153275293,0.13757670900528043,0.5202090031713063,0.29037486600366963,4.057291786554459
2,4,700,700.0,503.10418153275293,0.1584130155558727,1.3357300551400848,0.15207906940311647,0.7187202593325042
2,5,490,490.0,503.10418153275293,0.15812758669901528,1.100331584003872,0.17864590641174438,1.0267432276178632
2,1,620,620.0,503.10418153275293,0.1374339945768517,1.064863283550639,0.11875564421720403,0.8114583573108918
2,3,700,700.0,503.10418153275293,0.15612958470101326,1.1289130321097518,0.12667927756796493,0.7187202593325042
3,1,620,620.0,393.9982874268589,0.1374339945768517,0.9188548565984852,0.08024975761970517,0.6354811087529982
3,0,279,279.0,393.9982874268589,0.13757670900528043,0.551941056834463,0.10723282515325352,1.4121802416733293
3,2,70,70.0,393.9982874268589,0.156272299129442,0.35823561963139433,0.3150990266670586,5.628546963240841
3,5,700,700.0,393.9982874268589,0.15812758669901528,1.1941379710134967,0.10628168843564957,0.5628546963240841
3,6,110,110.0,393.9982874268589,0.09604681033252462,0.10345139332554883,0.03558942242546147,3.5818026129714444
3,3,175,175.0,393.9982874268589,0.15612958470101326,0.5106093328831549,0.17948585924601645,2.2514187852963365
3,4,700,700.0,393.9982874268589,0.1584130155558727,1.1804137617418877,0.10524983397120308,0.5628546963240841
4,5,700,700.0,557.7422577422577,0.15812758669901528,1.1926915295145482,0.15026965459833103,0.796774653917511
4,0,465,465.0,557.7422577422577,0.13757670900528043,0.8313515310181736,0.13718613313310551,1.1994457155747478
4,6,198,198.0,557.7422577422577,0.09604681033252462,0.19425075398749667,0.052554997533032104,2.8168800896073622
4,3,700,700.0,557.7422577422577,0.15612958470101326,0.8535716377999911,0.10618439352850988,0.796774653917511
4,2,700,700.0,557.7422577422577,0.156272299129442,0.9132547441625835,0.11371282500741271,0.796774653917511
4,1,372,372.0,557.7422577422577,0.1374339945768517,0.8663995042401729,0.1785266169408258,1.4993071444684347
4,4,595,595.0,557.7422577422577,0.1584130155558727,1.0698711426426695,0.15886891133255718,0.9373819457853071
5,6,440,440.0,420.1197374054517,0.09604681033252462,0.13855058074518892,0.01270608353102352,0.9548175850123902
5,1,496,496.0,420.1197374054517,0.1374339945768517,0.773843074683505,0.09008209521005671,0.8470155996077655
5,0,124,124.0,420.1197374054517,0.13757670900528043,0.37162146333674523,0.17321962964912693,3.388062398431062
5,5,700,700.0,420.1197374054517,0.15812758669901528,1.0507245124783087,0.09971753914346614,0.6001710534363596
5,4,700,700.0,420.1197374054517,0.1584130155558727,1.0312383614260683,0.09804489071362726,0.6001710534363596
5,2,105,105.0,420.1197374054517,0.156272299129442,0.34080467893880095,0.21309405639726064,4.001140356242397
