round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,3,700,700.0,438.72827172827175,0.15612958470101326,1.3809622200514406,0.1351339847762391,0.626754673897531
1,4,700,700.0,438.72827172827175,0.1584130155558727,1.2885854222020294,0.12793861838879594,0.626754673897531
1,6,308,308.0,438.72827172827175,0.09604681033252462,0.7195136859808655,0.09843893595477132,1.424442440676207
1,5,210,210.0,438.72827172827175,0.15812758669901528,0.8033074964154372,0.2653785331689605,2.0891822463251035
1,1,620,620.0,438.72827172827175,0.1374339945768517,1.3868690912691939,0.13487565622935455,0.7076262447230189
1,0,155,155.0,438.72827172827175,0.13757670900528043,0.8213489547099299,0.3198427776093257,2.8305049788920758
1,2,315,315.0,438.72827172827175,0.156272299129442,0.937122023995193,0.20396855251531806,1.3927881642167357
2,5,700,700.0,466.51519908662766,0.15812758669901528,1.2750819466633494,0.1343734591704121,0.6664502844094681
2,0,620,620.0,466.51519908662766,0.13757670900528043,1.0945803786150325,0.11330959396572449,0.7524438694945608
2,4,665,665.0,466.51519908662766,0.1584130155558727,1.1978763387460336,0.13312113143632004,0.7015266151678612
2,2,140,140.0,466.51519908662766,0.156272299129442,0.5361905641743778,0.2792151188960308,3.3322514220473405
2,6,88,88.0,466.51519908662766,0.09604681033252462,0.06678337654006805,0.03400434746442799,5.30130908052986
2,3,700,700.0,466.51519908662766,0.15612958470101326,1.1823003606024185,0.12302143374760995,0.6664502844094681
2,1,186,186.0,466.51519908662766,0.1374339945768517,0.5738523644268225,0.1978095242588022,2.508146231648536
3,3,700,700.0,502.7992007992008,0.15612958470101326,1.0138161356449766,0.11369488906583892,0.7182845725702868
3,6,154,154.0,502.7992007992008,0.09604681033252462,0.15561177605974127,0.04879769004393321,3.2649298753194858
3,0,465,465.0,502.7992007992008,0.13757670900528043,0.8381831915437591,0.12468823853062162,1.081288603869249
3,5,700,700.0,502.7992007992008,0.15812758669901528,1.2397448060107084,0.14081096638139737,0.7182845725702868
3,1,124,124.0,502.7992007992008,0.1374339945768517,0.4780749178193406,0.2664176678131141,4.054832264509684
3,4,490,490.0,502.7992007992008,0.1584130155558727,1.010209198156109,0.16421040737539758,1.0261208179575525
3,2,700,700.0,502.7992007992008,0.156272299129442,0.9352728962157337,0.1049824948311556,0.7182845725702868
