round,client_id,update_norm,n_samples,local_epochs,tau
1,0,0.8480646684421678,964,6,186
1,5,1.4003769773894712,1108,20,700
1,6,0.7208216686169711,673,18,396
1,3,1.38205294360315,1094,20,700
1,2,0.9169963803251819,1095,7,245
1,4,0.6907286385744955,1110,4,140
1,1,1.3352257225691038,963,20,620
2,0,1.1336520527102147,964,20,620
2,2,1.002907462399779,1095,18,630
2,1,0.715786027147005,963,9,279
2,5,1.2210689311384795,1108,20,700
2,3,0.4853366301715975,1094,3,105
2,6,0.054698201688575615,673,7,154
2,4,1.2778557322258481,1110,20,700
3,2,0.8629887647596283,1095,20,700
3,6,0.21738697234162666,673,18,396
3,3,0.8879095497371311,1094,20,700
3,0,1.0330449465448748,964,18,558
3,1,0.9591139231113258,963,17,527
3,4,1.209947115283613,1110,20,700
3,5,1.0521893779147136,1108,16,560
4,2,0.9196002560046387,1095,20,700
4,4,1.0698608531267078,1110,20,700
4,3,0.8452342673132808,1094,16,560
4,6,0.08669601186803391,673,2,44
4,0,0.9803253372997413,964,20,620
4,1,0.7264846558114801,963,13,403
4,5,0.3597032069147292,1108,2,70
5,1,0.8773892231442777,963,15,465
5,0,0.8762202061274539,964,16,496
5,4,0.12876300605056254,1110,1,35
5,3,1.0500954368004511,1094,20,700
5,5,0.9147682009877949,1108,20,700
5,2,0.8894485252970126,1095,17,595
5,6,0.21895093589184694,673,20,440
6,4,0.9484334995744857,1110,20,700
6,6,0.17201022770276297,673,20,440
6,3,0.5355652920061954,1094,6,210
6,1,0.8820962630105805,963,20,620
6,2,0.6002801865102204,1095,8,280
6,0,0.5367559692390301,964,8,248
6,5,0.9133867938822094,1108,19,665
7,0,0.7959656781597254,964,17,527
7,3,0.9971664113598665,1094,20,700
7,1,0.2702048740225161,963,2,62
7,4,0.9972925821759798,1110,20,700
7,6,0.16139334777716388,673,20,440
7,2,0.4719518223780124,1095,8,280
7,5,0.37220424493565263,1108,3,105
8,3,0.6939631986257346,1094,10,350
8,1,0.849856913212375,963,20,620
8,4,0.9801944179795572,1110,20,700
8,5,0.7098353334838204,1108,13,455
8,2,1.027790039768328,1095,20,700
8,6,0.15858729875124117,673,15,330
8,0,0.7415876915767102,964,15,465
9,3,0.5355363420422398,1094,8,280
9,0,0.5465994055004822,964,10,310
9,4,1.0028056358179964,1110,20,700
9,1,0.8194160808725651,963,20,620
9,5,1.001508696715903,1108,20,700
9,6,0.15133268864014346,673,18,396
9,2,0.585255353845335,1095,9,315
10,4,0.7656584287501508,1110,13,455
10,1,1.0211379789393749,963,20,620
10,0,0.36739661118587624,964,4,124
10,3,0.34663519767565465,1094,4,140
10,5,1.0591590746172144,1108,20,700
10,6,0.12906193007472186,673,6,132
10,2,1.0091477480459035,1095,20,700
11,0,0.831348759468664,964,20,620
11,1,0.4757855189113163,963,8,248
11,3,0.669048518205358,1094,11,385
11,6,0.13006592586634738,673,12,264
11,4,0.3794398578135532,1110,3,105
11,2,1.0807758513625585,1095,20,700
11,5,1.0642808021422554,1108,20,700
12,2,1.1095777073955047,1095,20,700
12,0,0.7375381610555054,964,15,465
12,4,0.8649034006617832,1110,16,560
12,6,0.14366053582676103,673,2,44
12,5,1.0696222869503424,1108,20,700
12,1,0.6087728728913026,963,11,341
12,3,1.0982454003354316,1094,20,700
13,4,1.0765037872486294,1110,20,700
13,2,0.788989788472331,1095,12,420
13,3,0.8824612433724429,1094,14,490
13,0,0.5479638768754531,964,10,310
13,1,0.8984889483260704,963,20,620
13,5,0.6713078689093732,1108,9,315
13,6,0.0368602546101863,673,20,440
14,5,0.5697420758658284,1108,7,245
14,2,0.7022121722136858,1095,10,350
14,6,0.15072566875617607,673,16,352
14,0,0.8023457962590329,964,20,620
14,3,1.1267388541982641,1094,20,700
14,4,1.0691165099412583,1110,20,700
14,1,0.27910172444372494,963,2,62
15,4,0.33942639364913824,1110,2,70
15,3,0.6584020640936276,1094,8,280
15,2,1.14494967684579,1095,20,700
15,6,0.15629850016852867,673,20,440
15,0,0.8101734425517304,964,20,620
15,1,0.7032064009317374,963,13,403
15,5,0.8136527356374307,1108,12,420
16,2,0.7096114866082633,1095,9,315
16,4,1.0274352715930304,1110,20,700
16,0,0.617033543793592,964,10,310
16,3,0.7888928097953621,1094,11,385
16,6,0.16713756576377994,673,20,440
16,1,0.9247317805282207,963,20,620
16,5,0.5006971357956046,1108,6,210
17,2,1.0634644025497186,1095,20,700
17,0,0.795048507587845,964,20,620
17,3,0.6819383067516739,1094,9,315
17,1,0.7735862438138661,963,17,527
17,4,0.4407478788133295,1110,4,140
17,5,1.0302254572601457,1108,20,700
17,6,0.12677210401617622,673,11,242
18,4,0.8502349531164995,1110,15,525
18,1,0.8820425771230214,963,20,620
18,5,0.4841936453757443,1108,5,175
18,2,0.9900107848050136,1095,18,630
18,3,0.3932518133944094,1094,1,35
18,6,0.18788270411788435,673,20,440
18,0,0.7878082149556459,964,20,620
19,5,1.306145129828655,1108,20,700
19,6,0.4646253800427849,673,17,374
19,4,1.345004761385393,1110,20,700
19,2,1.1583108848896717,1095,20,700
