class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.5231090163256409,0.5074242431786362,-0.015684773147004775,10,0.12890625
1,basal_cell_carcinoma,0.5567797934576023,0.5417706600028374,-0.015009133454765029,10,0.556640625
2,benign_keratosis_like_lesions,0.5375675154444111,0.5371158057027905,-0.00045170974162054845,10,0.76953125
3,dermatofibroma,0.4115295016724854,0.40587191709190124,-0.005657584580584093,10,0.6953125
4,melanoma,0.46219291393479967,0.4556451701775061,-0.0065477437572936115,10,0.130859375
5,melanocytic_nevi,0.8939604242764088,0.8940964286821439,0.00013600440573521277,10,1.0
6,vascular_lesions,0.7072797191836824,0.707997337558177,0.0007176183744945552,10,0.845703125
