class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.5202244030512804,0.5093720200831513,-0.010852382968129065,10,0.322265625
1,basal_cell_carcinoma,0.5446236840771244,0.5434504288628128,-0.0011732552143116303,10,0.6953125
2,benign_keratosis_like_lesions,0.5341984730534699,0.5386475957956554,0.004449122742185496,10,0.431640625
3,dermatofibroma,0.4331694223240411,0.3830504903213522,-0.05011893200268895,10,0.02734375
4,melanoma,0.46621413091871144,0.4642942409951532,-0.0019198899235582211,10,0.845703125
5,melanocytic_nevi,0.8940831118206095,0.895149970280199,0.0010668584595893594,10,0.556640625
6,vascular_lesions,0.7225255560071127,0.6891071494522645,-0.03341840655484819,10,0.048828125
