round,client_id,update_norm,n_samples,local_epochs
1,2,3.78361171293891,1001,20
1,4,3.5603124434637614,1001,20
1,3,3.66523184963196,1001,20
1,6,3.865955974618753,1001,20
1,5,3.632305030752016,1001,20
1,0,3.63005030674409,1001,20
1,1,3.848572080385011,1001,20
2,5,3.582524649042559,1001,20
2,6,3.8435221821676375,1001,20
2,1,3.4359834330295436,1001,20
2,2,3.4929107710393126,1001,20
2,3,3.7493569381751266,1001,20
2,4,3.2390571294416834,1001,20
2,0,3.578763103063045,1001,20
3,6,4.119096850785718,1001,20
3,3,3.9847623516032415,1001,20
3,5,4.1525959811215065,1001,20
3,4,4.003059348784505,1001,20
3,0,4.147407294204133,1001,20
3,2,3.838614494401495,1001,20
3,1,3.902788009057053,1001,20
4,3,4.8123043824088425,1001,20
4,2,4.372945263180521,1001,20
4,6,4.521970565345102,1001,20
4,1,4.5876366686301395,1001,20
4,5,4.822979326113651,1001,20
4,0,4.432150014334428,1001,20
4,4,4.442574766576319,1001,20
5,2,4.788966084637966,1001,20
5,1,5.0193932186007375,1001,20
5,3,5.125925452559329,1001,20
5,4,5.119636991866899,1001,20
5,0,4.929751474185595,1001,20
5,6,5.111718249464569,1001,20
5,5,5.142832069486344,1001,20
6,5,5.347803046401461,1001,20
6,6,5.072665424846974,1001,20
6,3,4.973428228835117,1001,20
6,4,5.314256520958892,1001,20
6,1,5.2198348346894,1001,20
6,2,5.24693676845917,1001,20
6,0,5.166718599139293,1001,20
7,5,4.525875176065816,1001,20
7,3,4.15428694759963,1001,20
7,1,5.226348402131718,1001,20
7,6,4.883630809664192,1001,20
7,4,5.2201659407853995,1001,20
7,0,4.580832510981008,1001,20
7,2,5.234096967434327,1001,20
8,3,4.194982160052789,1001,20
8,6,4.235648262979301,1001,20
8,0,4.770451095399351,1001,20
8,5,4.722513092461363,1001,20
8,2,5.079047430209984,1001,20
8,1,4.989209594929805,1001,20
8,4,4.979479747047468,1001,20
9,3,4.1554435626484745,1001,20
9,6,3.6514128418171774,1001,20
9,5,4.502907891132038,1001,20
9,1,4.349662182542475,1001,20
9,4,3.992959974283375,1001,20
9,2,4.426799492255914,1001,20
9,0,4.28208744375863,1001,20
10,6,4.038128072333304,1001,20
10,5,3.763333268122848,1001,20
10,1,3.5123260117358335,1001,20
10,4,4.16929398436108,1001,20
10,3,4.335058778037303,1001,20
10,2,3.9030436646381164,1001,20
10,0,3.8564724300847524,1001,20
11,2,3.096691618546818,1001,20
11,0,3.9689037460994365,1001,20
11,6,3.221762719355892,1001,20
11,1,3.9734188484132034,1001,20
11,3,2.821331640221598,1001,20
11,4,3.6063712173771347,1001,20
11,5,3.6543509863921613,1001,20
12,0,3.7854362755131783,1001,20
12,4,2.8781210392776275,1001,20
12,5,2.693012219679306,1001,20
12,2,2.6995492974072075,1001,20
12,6,3.964973622272367,1001,20
12,1,3.645634699200116,1001,20
12,3,3.9004495610946126,1001,20
13,0,3.9424632670735105,1001,20
13,3,3.05559927493001,1001,20
13,2,3.2288683184307847,1001,20
13,5,3.4064879413543654,1001,20
13,4,2.5919951853241288,1001,20
13,1,3.508263699090067,1001,20
13,6,2.8230790673971056,1001,20
14,0,2.5912469548008437,1001,20
14,3,2.8489088769118878,1001,20
14,1,3.3346506655578096,1001,20
14,5,2.807796339947005,1001,20
14,6,3.006124977139693,1001,20
14,4,3.8607983110974673,1001,20
14,2,2.826119891875161,1001,20
15,0,2.812073569528453,1001,20
15,4,2.5413779560019156,1001,20
15,1,2.5720560548964873,1001,20
15,3,2.8577638319367433,1001,20
15,2,2.7009045431505467,1001,20
15,5,3.8098618311558448,1001,20
15,6,2.466522115600949,1001,20
16,5,2.6562918173524106,1001,20
16,0,2.8552965565427413,1001,20
16,4,2.8835247479269057,1001,20
16,2,3.2332186592098013,1001,20
16,6,2.6176097762021002,1001,20
16,1,3.631866465200139,1001,20
16,3,3.6851246678947773,1001,20
