seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss
271828,fedavg,0.0,20,1,0.8355010405019416,0.7038883349950149,0.25963380881413667,0.2364082901931043,0.0,0.4094488188976378,0.39603960396039606,0.0,0.0,0.8493696084936961,0.0,0.9314737397079756
271828,fedavg,0.0,20,2,0.7228499662840473,0.744765702891326,0.4116499467787524,0.418306325914455,0.05555555555555555,0.5217391304347826,0.47413793103448276,0.0,0.39325842696629215,0.883453237410072,0.6,0.7703549340450471
271828,fedavg,0.0,20,3,0.7007492216729214,0.765702891326022,0.5541679789923349,0.5400561431452,0.5757575757575758,0.6259541984732825,0.5024630541871922,0.15384615384615385,0.4549763033175355,0.8867505551443375,0.5806451612903226,0.6462852004366662
271828,fedavg,0.0,20,4,0.7654963533875949,0.7746759720837487,0.5184595875462386,0.5190840388847032,0.5151515151515151,0.6201550387596899,0.45714285714285713,0.0,0.45454545454545453,0.8942857142857142,0.6923076923076923,0.5366074852869912
271828,fedavg,0.0,20,5,0.8313372658708635,0.7676969092721835,0.5382860878177038,0.5274196525014931,0.5294117647058824,0.5789473684210527,0.5570776255707762,0.0,0.44976076555023925,0.8870848708487085,0.6896551724137931,0.4199320840541207
271828,fedavg,0.0,20,6,0.985398064225407,0.7886340977068793,0.5196258485485652,0.5445556377552322,0.38461538461538464,0.6504065040650406,0.5779816513761468,0.15384615384615385,0.4260355029585799,0.89900426742532,0.72,0.3289866596268049
271828,fedavg,0.0,20,7,1.0215608618432954,0.7686939182452642,0.5300669845166331,0.5320143349450134,0.4,0.5950413223140496,0.5714285714285714,0.11764705882352941,0.46534653465346537,0.884981684981685,0.6896551724137931,0.23502223353320265
271828,fedavg,0.0,20,8,1.18816688386417,0.7886340977068793,0.5516817971150524,0.5761476462348039,0.46875,0.6371681415929203,0.5507246376811594,0.23529411764705882,0.4745762711864407,0.8972895863052782,0.7692307692307693,0.16916018486136702
271828,fedavg,0.0,20,9,1.1946077214280961,0.7876370887337986,0.5736116542908112,0.5978219218071563,0.4838709677419355,0.6785714285714286,0.5603864734299517,0.35294117647058826,0.4742268041237113,0.8940158615717375,0.7407407407407407,0.14062484875521314
271828,fedavg,0.0,20,10,1.1858989666489994,0.7876370887337986,0.5787667561672245,0.6019052438186759,0.49230769230769234,0.6785714285714286,0.5392156862745098,0.3333333333333333,0.5076142131979695,0.8930635838150289,0.7692307692307693,0.10881892908175327
271828,fedavg,0.0,20,11,1.2153387529662218,0.7836490528414756,0.5710610001008128,0.5924595520986606,0.49230769230769234,0.6788990825688074,0.53,0.3,0.48484848484848486,0.8919308357348703,0.7692307692307693,0.07761084222039065
271828,fedavg,0.0,20,12,1.1911519635115877,0.7926221335992024,0.584502115181272,0.6019248634020243,0.5,0.6902654867256637,0.542713567839196,0.3157894736842105,0.527363184079602,0.8966015907447578,0.7407407407407407,0.07235862254344007
271828,fedavg,0.0,20,13,1.1879982541232619,0.7926221335992024,0.5809521649100103,0.6016233512774493,0.47058823529411764,0.6785714285714286,0.5756097560975609,0.3333333333333333,0.4845360824742268,0.8994938539407086,0.7692307692307693,0.06978469881160307
271828,fedavg,0.0,20,14,1.1850920320745717,0.7916251246261217,0.5796417635996091,0.5998598144495754,0.47761194029850745,0.6846846846846847,0.5560975609756098,0.3157894736842105,0.49740932642487046,0.8981949458483754,0.7692307692307693,0.05999299857038361
271828,fedavg,0.0,20,15,1.182071922307951,0.7966101694915254,0.5833621238773464,0.6105458236074451,0.4857142857142857,0.6788990825688074,0.57,0.3333333333333333,0.5051546391752577,0.9007194244604316,0.8,0.05512856857724375
271828,fedavg,0.0,20,16,1.1994490445789288,0.7906281156530409,0.5744356831007885,0.5885963277333597,0.47058823529411764,0.6608695652173913,0.5204081632653061,0.23529411764705882,0.5177664974619289,0.9004329004329005,0.8148148148148148,0.03928652414893991
271828,fedavg,0.0,20,17,1.1768450322203479,0.7916251246261217,0.5759497796968523,0.591655688408296,0.46153846153846156,0.672566371681416,0.541871921182266,0.23529411764705882,0.5148514851485149,0.9006526468455403,0.8148148148148148,0.04824009986103468
271828,fedavg,0.0,20,18,1.1821524712404725,0.7906281156530409,0.5794887897932394,0.5982054783024623,0.46153846153846156,0.6379310344827587,0.5360824742268041,0.3333333333333333,0.5025125628140703,0.9012256669069935,0.8148148148148148,0.03550347858691631
271828,fedavg,0.0,20,19,1.2077756505069561,0.7916251246261217,0.5508722463055016,0.5753108965443215,0.4,0.6607142857142857,0.5326633165829145,0.21052631578947367,0.5208333333333334,0.9024390243902439,0.8,0.03673305715733639
271828,fedavg,0.0,20,20,1.1984107141361635,0.7856430707876371,0.5593589196633693,0.5729288224075709,0.4057971014492754,0.6666666666666666,0.5051546391752577,0.21052631578947367,0.5076142131979695,0.8999280057595392,0.8148148148148148,0.032605149309923476
271828,fedavg,0.0,20,21,1.2021221292696351,0.7896311066799602,0.5699593220670504,0.5900853258227113,0.417910447761194,0.6727272727272727,0.5463414634146342,0.23529411764705882,0.5123152709359606,0.8998548621190131,0.8461538461538461,0.03065755006061904
271828,fedavg,0.0,20,22,1.2005872277177105,0.7866400797607178,0.5779609349866961,0.5901820400973715,0.46153846153846156,0.6608695652173913,0.5326633165829145,0.2857142857142857,0.47668393782383417,0.898989898989899,0.8148148148148148,0.032483954506969726
271828,fedavg,0.0,20,23,1.1821293747080406,0.7876370887337986,0.5611957182214794,0.5783053036478493,0.417910447761194,0.6481481481481481,0.52,0.2222222222222222,0.5247524752475248,0.9002890173410405,0.8148148148148148,0.03242769944363845
