round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss,train_loss_weighted,train_loss_unweighted
20,0.7198404785643071,0.2801218719251506,0.2586131084019946,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.5727272727272728,0.0,0.0,0.4426229508196721,0.4864864864864865,0.8636688079942898,0.9016393442622951,0.0,0.0,1.722745953861286,0.05016922127786964,0.8192179511385567
21,0.7268195413758723,0.2795107860681631,0.2626091946212447,0.0,0.0,0.0,0.0,0.0,0.0,0.5254901960784314,0.6090909090909091,0.0,0.0,0.4528301886792453,0.43243243243243246,0.8599439775910365,0.9150521609538003,0.0,0.0,1.5266537902243473,0.1263470881757044,1.047213901723054
22,0.7018943170488534,0.29033483131843785,0.25762965021719886,0.0,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,0.6363636363636364,0.0,0.0,0.4669260700389105,0.5405405405405406,0.8503703703703703,0.8554396423248882,0.0,0.0,1.6671910543860133,0.05176595685763937,0.567104315704142
23,0.711864406779661,0.27734455767242655,0.2562687321710751,0.0,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.5727272727272728,0.0,0.0,0.45493562231759654,0.4774774774774775,0.8524590163934426,0.8912071535022354,0.0,0.0,1.45187914003047,0.043116009205466536,0.24449185089139486
24,0.7058823529411765,0.28038694432137057,0.2541943219597937,0.0,0.0,0.0,0.0,0.0,0.0,0.5058365758754864,0.5909090909090909,0.0,0.0,0.41825095057034223,0.4954954954954955,0.8552727272727273,0.8763040238450075,0.0,0.0,1.5245766774013059,0.09655154745989691,0.6979691161056286
25,0.7168494516450648,0.28275226471947784,0.25882922199953795,0.0,0.0,0.0,0.0,0.0,0.0,0.5095057034220533,0.6090909090909091,0.0,0.0,0.44166666666666665,0.4774774774774775,0.860632183908046,0.8926974664679582,0.0,0.0,1.6687230183144035,0.03791226294025585,0.34604814428764913
26,0.7168494516450648,0.2817015653081227,0.2585817238670805,0.0,0.0,0.0,0.0,0.0,0.0,0.5092250922509225,0.6272727272727273,0.0,0.0,0.4424778761061947,0.45045045045045046,0.8583690987124464,0.8941877794336811,0.0,0.0,1.6847825211993719,0.04662110993154186,0.3798006788842597
27,0.7188434695912264,0.28972796513780125,0.2605774832849069,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.6909090909090909,0.0,0.0,0.4444444444444444,0.45045045045045046,0.86608442503639,0.886736214605067,0.0,0.0,1.8137435569601543,0.04905260466811386,0.5468197581375976
28,0.39282153539381853,0.2276653120915416,0.21109682442870145,0.0,0.0,0.0,0.0,0.015228426395939087,0.057692307692307696,0.49146757679180886,0.6545454545454545,0.0,0.0,0.45188284518828453,0.4864864864864865,0.5190989226248776,0.3949329359165425,0.0,0.0,2.0058757203407325,0.08629826281099394,0.7401666935630435
29,0.7218344965104686,0.2804774755594428,0.2596173028799247,0.0,0.0,0.0,0.0,0.0,0.0,0.4851063829787234,0.5181818181818182,0.0,0.0,0.4669260700389105,0.5405405405405406,0.8652886671418389,0.9046199701937406,0.0,0.0,1.8752784231010962,0.09896672343880776,0.6497951203540402
30,0.7008973080757727,0.28902443000803657,0.2556576204846434,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6181818181818182,0.0,0.0,0.43416370106761565,0.5495495495495496,0.8554396423248882,0.8554396423248882,0.0,0.0,1.6905057952030824,0.0722803911010972,0.7413725080541012
31,0.7318045862412762,0.29237868910000053,0.2692492983093233,0.0,0.0,0.0,0.0,0.0,0.0,0.5196850393700787,0.6,0.0,0.0,0.49586776859504134,0.5405405405405406,0.8691922802001429,0.9061102831594635,0.0,0.0,2.2428242876189777,0.020518698673479566,0.7527861570746966
32,0.7108673978065803,0.28470885192196665,0.258264909143047,0.0,0.0,0.0,0.0,0.0,0.0,0.49635036496350365,0.6181818181818182,0.0,0.0,0.45643153526970953,0.4954954954954955,0.855072463768116,0.879284649776453,0.0,0.0,1.7616526275902897,0.05945420850445925,0.9719286308717532
33,0.7008973080757727,0.2846296370886535,0.2595278983052277,0.0,0.0,0.05555555555555555,0.030303030303030304,0.0,0.0,0.4966887417218543,0.6818181818181818,0.0,0.0,0.4144144144144144,0.4144144144144144,0.8500365764447696,0.8658718330849479,0.0,0.0,1.5059849791607614,0.09845179943110456,0.8497391222756578
34,0.7168494516450648,0.2870135624233985,0.26178765678134164,0.0,0.0,0.0,0.0,0.0,0.0,0.5039370078740157,0.5818181818181818,0.0,0.0,0.46875,0.5405405405405406,0.8598265895953757,0.886736214605067,0.0,0.0,1.6251746368550826,0.08180433343901347,0.8300858174987763
35,0.7278165503489531,0.2839732856126299,0.26451217581988506,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.5727272727272728,0.0,0.0,0.4827586206896552,0.5045045045045045,0.86482661004954,0.910581222056632,0.0,0.0,2.1628068319465203,0.02985680784062393,0.7491745724379435
36,0.7148554336989033,0.29530925432564775,0.26257027671078204,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.6818181818181818,0.0,0.0,0.4830508474576271,0.5135135135135135,0.8647450110864745,0.8718330849478391,0.0,0.0,1.8326866302271545,0.11620992232720061,1.2445283820926638
37,0.7198404785643071,0.2812310713950058,0.25941140094874227,0.0,0.0,0.0,0.0,0.0,0.0,0.4981132075471698,0.6,0.0,0.0,0.45614035087719296,0.46846846846846846,0.8616262482168331,0.9001490312965723,0.0,0.0,2.0695883158078106,0.03604384761763947,0.6692760416827068
38,0.7198404785643071,0.2909915664014025,0.26434730534733614,0.0,0.0,0.0,0.0,0.0,0.0,0.5103448275862069,0.6727272727272727,0.0,0.0,0.4796380090497738,0.4774774774774775,0.8604483007953724,0.886736214605067,0.0,0.0,1.74350329160928,0.09897754684404586,1.0777993959193282
39,0.7088733798604188,0.2789125510436986,0.2555433081564901,0.0,0.0,0.0,0.0,0.0,0.0,0.49097472924187724,0.6181818181818182,0.0,0.0,0.44642857142857145,0.45045045045045046,0.8513998564249821,0.8837555886736215,0.0,0.0,1.6709427708761762,0.037799027368976536,0.2872676044161378
40,0.7168494516450648,0.28165476526132266,0.2588711284216751,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5909090909090909,0.0,0.0,0.45188284518828453,0.4864864864864865,0.8602150537634409,0.8941877794336811,0.0,0.0,1.8121145590471246,0.029577343578865718,0.5253503864359731
41,0.7048853439680958,0.2823339413503348,0.25662068328222765,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.6,0.0,0.0,0.4534412955465587,0.5045045045045045,0.8540145985401459,0.8718330849478391,0.0,0.0,1.6615208489588227,0.029672952722014066,0.31623031836225435
42,0.6809571286141576,0.28599750566963683,0.26644224140844325,0.0,0.0,0.0,0.0,0.11009174311926606,0.11538461538461539,0.48905109489051096,0.6090909090909091,0.0,0.0,0.42424242424242425,0.44144144144144143,0.8417104276069017,0.8360655737704918,0.0,0.0,1.5586744042360414,0.06348822715389049,0.5276546651785172
43,0.06081754735792622,0.18814518814518813,0.03961904209251214,0.0,0.0,0.17218543046357615,0.3939393939393939,0.10514786418400876,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.737948911140116,0.2779601466197225,0.5802216696119284
44,0.06380857427716849,0.22949669378240806,0.06137514389344273,0.0,0.0,0.19047619047619047,0.42424242424242425,0.10836277974087162,0.8846153846153846,0.0,0.0,0.037037037037037035,0.08333333333333333,0.0,0.0,0.0,0.0,0.09375,0.21428571428571427,13.34642194822089,0.21562630965277058,0.40591418997185735
45,0.7357926221335992,0.27818120441071265,0.2646603867815867,0.0,0.0,0.0,0.0,0.0,0.0,0.5531914893617021,0.5909090909090909,0.0,0.0,0.43119266055045874,0.42342342342342343,0.8682385575589459,0.9329359165424739,0.0,0.0,1.6867897380979087,0.07150738227289223,0.2463256510942998
46,0.7168494516450648,0.283826364154233,0.25941640454852993,0.0,0.0,0.0,0.0,0.0,0.0,0.5193798449612403,0.6090909090909091,0.0,0.0,0.43548387096774194,0.4864864864864865,0.8610511159107271,0.8912071535022354,0.0,0.0,1.732019193745325,0.07104540327479346,1.0593296359285458
47,0.7308075772681955,0.29113848785979934,0.2678876662896033,0.0,0.0,0.0,0.0,0.0,0.0,0.5405405405405406,0.6363636363636364,0.0,0.0,0.4661016949152542,0.4954954954954955,0.8685714285714285,0.9061102831594635,0.0,0.0,1.9357131780204127,0.05049370881100991,0.9117912842876823
48,0.715852442671984,0.2857382611480972,0.2602676070739296,0.0,0.0,0.0,0.0,0.0,0.0,0.4961832061068702,0.5909090909090909,0.0,0.0,0.46586345381526106,0.5225225225225225,0.8598265895953757,0.886736214605067,0.0,0.0,1.860021728580281,0.14035957186091985,1.5253461486328335
49,0.7228315054835494,0.28625977478436493,0.2618226113737815,0.0,0.0,0.0,0.0,0.0,0.0,0.5229681978798587,0.6727272727272727,0.0,0.0,0.44651162790697674,0.43243243243243246,0.863278453829635,0.8986587183308494,0.0,0.0,1.6333595353846297,0.043905143779673715,0.47496129569369294
50,0.7278165503489531,0.28183678675481955,0.26338374486957755,0.0,0.0,0.0,0.0,0.0,0.0,0.5182186234817814,0.5818181818181818,0.0,0.0,0.4608695652173913,0.4774774774774775,0.8645980253878702,0.9135618479880775,0.0,0.0,2.12430737358504,0.018624905430046218,0.41669509751560535
51,0.7068793619142573,0.28282994512502707,0.25580447958833613,0.0,0.0,0.0,0.0,0.0,0.0,0.4948453608247423,0.6545454545454545,0.0,0.0,0.4444444444444444,0.45045045045045046,0.851341551849166,0.8748137108792846,0.0,0.0,1.6145155196888734,0.13113626926491972,1.1638168871850703
52,0.7098703888334995,0.28874554776194117,0.25924605232950365,0.0,0.0,0.0,0.0,0.0,0.0,0.48854961832061067,0.5818181818181818,0.0,0.0,0.4684014869888476,0.5675675675675675,0.8577712609970675,0.8718330849478391,0.0,0.0,1.6196348216692924,0.08371400363960282,0.7213275501469939
53,0.7208374875373879,0.28467797156321745,0.26044858568223056,0.0,0.0,0.0,0.0,0.0,0.0,0.5075757575757576,0.6090909090909091,0.0,0.0,0.45,0.4864864864864865,0.8655643421998562,0.8971684053651267,0.0,0.0,1.743521951131545,0.039445079192156104,0.45248903367299337
54,0.6999002991026919,0.2878427288263354,0.2526630494583889,0.0,0.0,0.0,0.0,0.0,0.0,0.4709480122324159,0.7,0.0,0.0,0.43776824034334766,0.4594594594594595,0.8599250936329588,0.8554396423248882,0.0,0.0,1.6615479401315554,0.10508278696983694,0.7913865162513338
55,0.7198404785643071,0.28658986855708163,0.26219141305031773,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5909090909090909,0.0,0.0,0.47346938775510206,0.5225225225225225,0.8618705035971223,0.8926974664679582,0.0,0.0,1.6916859501736947,0.10431358004103217,0.861150361595201
56,0.7228315054835494,0.2893884729950304,0.263425998043826,0.0,0.0,0.0,0.0,0.0,0.0,0.49070631970260226,0.6,0.0,0.0,0.48559670781893005,0.5315315315315315,0.8676789587852495,0.8941877794336811,0.0,0.0,1.861086297368005,0.038863256142961176,0.6406193732178711
57,0.4047856430707876,0.24239114157146943,0.20741429978233508,0.0,0.0,0.0,0.0,0.04851752021563342,0.17307692307692307,0.49025069637883006,0.8,0.0,0.0,0.3645833333333333,0.3153153153153153,0.5485485485485485,0.4083457526080477,0.0,0.0,1.8345490225766259,0.09117250862112544,0.543065410425044
58,0.7367896311066799,0.26652051242215175,0.2627814319786568,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.5454545454545454,0.0,0.0,0.44565217391304346,0.36936936936936937,0.8581035642232683,0.9508196721311475,0.0,0.0,1.9290104806126056,0.02985228078024577,0.2544536386310087
59,0.650049850448654,0.285355141092846,0.25265297469640335,0.0,0.0,0.03636363636363636,0.030303030303030304,0.058823529411764705,0.038461538461538464,0.47928994082840237,0.7363636363636363,0.0,0.0,0.37398373983739835,0.4144144144144144,0.8201099764336214,0.7779433681073026,0.0,0.0,1.4792789403843143,0.1124213045065055,0.7098508405060096
60,0.7278165503489531,0.2807743873317644,0.26238123582932227,0.0,0.0,0.0,0.0,0.0,0.0,0.5118110236220472,0.5909090909090909,0.0,0.0,0.4594594594594595,0.4594594594594595,0.8653981677237491,0.9150521609538003,0.0,0.0,1.7723148516857494,0.029038405767072808,0.15720640486575813
61,0.7168494516450648,0.24831088273711227,0.23808462507173983,0.0,0.0,0.0,0.0,0.0,0.0,0.4899598393574297,0.5545454545454546,0.0,0.0,0.32335329341317365,0.24324324324324326,0.8532792427315754,0.940387481371088,0.0,0.0,1.9324043652828289,0.04783654320407803,0.5710439822945816
62,0.7098703888334995,0.2920731461715068,0.2600968438941811,0.0,0.0,0.0,0.0,0.0,0.0,0.5140845070422535,0.6636363636363637,0.0,0.0,0.44881889763779526,0.5135135135135135,0.8577745025792188,0.8673621460506706,0.0,0.0,1.7017190099832187,0.09239027716561479,1.0184735328664558
63,0.045862412761714856,0.18602825745682888,0.029908578816141843,0.0,0.0,0.09243697478991597,1.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07142857142857142,9.848258570921148,0.49683531129582476,0.7231946259721493
64,0.7308075772681955,0.27812059451403714,0.26377320690883216,0.0,0.0,0.0,0.0,0.0,0.0,0.5221238938053098,0.5363636363636364,0.0,0.0,0.4595744680851064,0.4864864864864865,0.8647140864714087,0.9239940387481371,0.0,0.0,1.70500549766145,0.08706531968371907,0.37460466642377177
65,0.7228315054835494,0.28611937464396486,0.2632086059998596,0.0,0.0,0.0,0.0,0.0,0.0,0.5061224489795918,0.5636363636363636,0.0,0.0,0.47244094488188976,0.5405405405405406,0.8638968481375359,0.8986587183308494,0.0,0.0,1.9092606022018022,0.08247356878646596,1.559773646879091
66,0.7238285144566301,0.2755795821369592,0.25983308165755703,0.0,0.0,0.0,0.0,0.0,0.0,0.5041322314049587,0.5545454545454546,0.0,0.0,0.45535714285714285,0.4594594594594595,0.8593421973407978,0.9150521609538003,0.0,0.0,1.8054278039504381,0.08503748975918825,1.44805272710589
67,0.6989032901296112,0.2605550408829097,0.2431050457884223,0.0,0.0,0.0,0.0,0.0,0.0,0.4793388429752066,0.5272727272727272,0.0,0.0,0.37656903765690375,0.40540540540540543,0.8458274398868458,0.8912071535022354,0.0,0.0,1.2724946246427649,0.19290608132005727,1.2084710714974751
68,0.7198404785643071,0.27365387529321955,0.2561322598853832,0.0,0.0,0.0,0.0,0.0,0.0,0.5062240663900415,0.5545454545454546,0.0,0.0,0.425531914893617,0.45045045045045046,0.8611698379140239,0.910581222056632,0.0,0.0,1.7358305177327287,0.046779352682629734,0.4686503236253001
69,0.7038883349950149,0.2692084462576266,0.2491499917087823,0.0,0.0,0.0,0.0,0.0,0.0,0.48854961832061067,0.5818181818181818,0.0,0.0,0.4052863436123348,0.4144144144144144,0.8502139800285307,0.8882265275707899,0.0,0.0,1.339896365985319,0.1234995383826912,1.037791065291335
70,0.711864406779661,0.2777073096745228,0.26135879971882997,0.0,0.0,0.0,0.0,0.03508771929824561,0.019230769230769232,0.5126050420168067,0.5545454545454546,0.0,0.0,0.4291497975708502,0.4774774774774775,0.8526690391459075,0.8926974664679582,0.0,0.0,1.4352163462672134,0.0901040169285329,0.34831101294032507
71,0.7128614157527418,0.27106606286934154,0.2513269128612267,0.0,0.0,0.0,0.0,0.0,0.0,0.4701195219123506,0.5363636363636364,0.0,0.0,0.42857142857142855,0.4594594594594595,0.8605974395448079,0.9016393442622951,0.0,0.0,1.6762044151069397,0.03327308307903419,0.20783879897285823
72,0.7128614157527418,0.28010351043137927,0.26057749259310653,0.0,0.0,0.0,0.0,0.037037037037037035,0.019230769230769232,0.5039370078740157,0.5818181818181818,0.0,0.0,0.42448979591836733,0.46846846846846846,0.8585786073223259,0.8912071535022354,0.0,0.0,1.5853359180457096,0.08408626021291805,0.7255971082171577
73,0.7018943170488534,0.296814527962069,0.2598772152904107,0.0,0.0,0.0,0.0,0.0,0.0,0.49324324324324326,0.6636363636363637,0.0,0.0,0.47368421052631576,0.5675675675675675,0.8522130532633159,0.8464977645305514,0.0,0.0,1.563332560352409,0.07996980996317776,0.5828177923318109
74,0.7228315054835494,0.2742925808499579,0.25528552171099694,0.0,0.0,0.0,0.0,0.0,0.0,0.4899598393574297,0.5545454545454546,0.0,0.0,0.42735042735042733,0.45045045045045046,0.8696883852691218,0.9150521609538003,0.0,0.0,1.6626024713901317,0.036372763604521595,0.2078240087771067
75,0.715852442671984,0.28685916062965244,0.2596245113081858,0.0,0.0,0.0,0.0,0.0,0.0,0.4981949458483754,0.6272727272727273,0.0,0.0,0.45643153526970953,0.4954954954954955,0.8627450980392157,0.8852459016393442,0.0,0.0,1.8242789205026293,0.033454800302728425,0.41442130571795655
76,0.7128614157527418,0.28299815676864853,0.2573783642882931,0.0,0.0,0.0,0.0,0.0,0.0,0.5111111111111111,0.6272727272727273,0.0,0.0,0.4315352697095436,0.46846846846846846,0.8590021691973969,0.8852459016393442,0.0,0.0,1.6453339632819681,0.03224149576597136,0.20958640539496104
77,0.7238285144566301,0.2799110799110799,0.2592092697736554,0.0,0.0,0.0,0.0,0.0,0.0,0.5079365079365079,0.5818181818181818,0.0,0.0,0.4388185654008439,0.46846846846846846,0.8677098150782361,0.9090909090909091,0.0,0.0,1.898710250676213,0.027882972372343152,0.35506673315697856
78,0.6819541375872383,0.29383440367046926,0.2758120211293346,0.0,0.0,0.0,0.0,0.13793103448275862,0.11538461538461539,0.5135135135135135,0.6909090909090909,0.0,0.0,0.44339622641509435,0.42342342342342343,0.8358433734939759,0.827123695976155,0.0,0.0,1.6101155963875837,0.0794593430009591,0.5357271284061764
79,0.7258225324027916,0.27602878586485147,0.2575503539279228,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.5727272727272728,0.0,0.0,0.4206008583690987,0.44144144144144143,0.8700564971751412,0.9180327868852459,0.0,0.0,1.8468611727683162,0.05774355139448453,0.489500862935177
80,0.7198404785643071,0.2924167178265539,0.2672418407084326,0.0,0.0,0.0,0.0,0.03571428571428571,0.019230769230769232,0.5035460992907801,0.6454545454545455,0.0,0.0,0.46218487394957986,0.4954954954954955,0.8692476260043828,0.886736214605067,0.0,0.0,1.7458816622332822,0.07169559733184389,0.8043420809539125
81,0.6879361914257228,0.27991062253357335,0.26535709941086855,0.0,0.0,0.0,0.0,0.13186813186813187,0.11538461538461539,0.47692307692307695,0.5636363636363636,0.0,0.0,0.4,0.42342342342342343,0.8487084870848709,0.856929955290611,0.0,0.0,1.5763005480571377,0.0582856601605424,0.4798149960818151
82,0.7258225324027916,0.2821832871013199,0.2678376765641863,0.0,0.0,0.0,0.0,0.07272727272727272,0.038461538461538464,0.5059288537549407,0.5818181818181818,0.0,0.0,0.4260869565217391,0.44144144144144143,0.8701206529453513,0.9135618479880775,0.0,0.0,1.825927434212427,0.01650566962659919,0.1607888870471263
83,0.41575274177467597,0.28292409955173425,0.24115802553856722,0.0,0.0,0.020202020202020204,0.030303030303030304,0.12339331619537275,0.46153846153846156,0.49411764705882355,0.5727272727272728,0.0,0.0,0.40860215053763443,0.34234234234234234,0.5751243781094527,0.4307004470938897,0.06666666666666667,0.14285714285714285,2.152413869783624,0.0571965437059652,0.3447040185998816
84,0.7178464606181456,0.28068826757351345,0.25843159861649345,0.0,0.0,0.0,0.0,0.0,0.0,0.47863247863247865,0.509090909090909,0.0,0.0,0.4679245283018868,0.5585585585585585,0.8624641833810889,0.8971684053651267,0.0,0.0,1.8937975100482092,0.04898587542464341,0.2954898938718212
85,0.053838484546360914,0.1590909090909091,0.03314169062200558,0.0,0.0,0.05555555555555555,0.030303030303030304,0.10236220472440945,1.0,0.0,0.0,0.07407407407407407,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,11.637694888433455,0.5465482345950455,0.9314129898652512
86,0.7188434695912264,0.24533888796183878,0.24341308399759365,0.0,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.41818181818181815,0.0,0.0,0.3842364532019704,0.35135135135135137,0.8502673796791443,0.9478390461997019,0.0,0.0,1.493449587883764,0.07987400866536853,0.23845325664183278
87,0.7198404785643071,0.2746928746928747,0.2570328991480284,0.0,0.0,0.0,0.0,0.0,0.0,0.5021645021645021,0.5272727272727272,0.0,0.0,0.43548387096774194,0.4864864864864865,0.8615819209039548,0.9090909090909091,0.0,0.0,1.4824852137004627,0.16197957417955278,1.404419697625313
88,0.7218344965104686,0.24491519409552195,0.24551191461865793,0.0,0.0,0.0,0.0,0.0,0.0,0.4973544973544973,0.42727272727272725,0.0,0.0,0.37185929648241206,0.3333333333333333,0.8493696084936961,0.9538002980625931,0.0,0.0,1.2936863777406908,0.10978971205476568,0.6968876237551973
89,0.711864406779661,0.2633695650089093,0.2470054920124749,0.0,0.0,0.0,0.0,0.0,0.0,0.4901185770750988,0.5636363636363636,0.0,0.0,0.38317757009345793,0.36936936936936937,0.8557422969187675,0.910581222056632,0.0,0.0,1.3818784080378912,0.09218761673179329,0.5801045728792793
