round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02753195673549656,1.0,0.14285714285714285,0.0
1,0.0,0.0,0.0,0.0,0.4845814977973568,0.5,0.0,0.0,0.0,0.0,0.8413615928066795,0.9761549925484352,0.0,0.0,0.21087928464977646,0.0
2,0.0,0.0,0.0,0.0,0.5253164556962026,0.7545454545454545,0.0,0.0,0.49361702127659574,0.5225225225225225,0.8690476190476191,0.8703427719821163,0.0,0.0,0.3067729641500133,0.0
3,0.0,0.0,0.0,0.0,0.378698224852071,0.2909090909090909,0.0,0.0,0.38461538461538464,0.2702702702702703,0.8356687898089172,0.977645305514158,0.0,0.0,0.21983209524193129,0.0
4,0.0,0.0,0.0,0.0,0.48484848484848486,0.5818181818181818,0.0,0.0,0.4692737430167598,0.3783783783783784,0.8705234159779615,0.9418777943368107,0.0,0.0,0.2717249077904816,0.0
5,0.0,0.0,0.0,0.0,0.43386243386243384,0.37272727272727274,0.0,0.0,0.49056603773584906,0.46846846846846846,0.8540829986613119,0.9508196721311475,0.0,0.0,0.2560022019038412,0.0
6,0.0,0.0,0.0,0.0,0.37093690248565964,0.8818181818181818,0.0,0.0,0.31297709923664124,0.36936936936936937,0.745945945945946,0.61698956780924,0.0,0.0,0.2668824455709702,0.0
7,0.0,0.0,0.0,0.0,0.5509433962264151,0.6636363636363637,0.0,0.0,0.441025641025641,0.38738738738738737,0.8696864111498258,0.9299552906110283,0.0,0.0,0.2829970059478256,0.0
8,0.0,0.0,0.0,0.0,0.5016077170418006,0.7090909090909091,0.0,0.0,0.3270440251572327,0.23423423423423423,0.8757894736842106,0.9299552906110283,0.0,0.0,0.26761149056231026,0.0
9,0.0,0.0,0.0,0.0,0.44541484716157204,0.4636363636363636,0.0,0.0,0.3877551020408163,0.5135135135135135,0.826530612244898,0.8450074515648286,0.0,0.0,0.26030818981638654,0.0
10,0.0,0.0,0.0,0.0,0.49019607843137253,0.6818181818181818,0.0,0.0,0.2676056338028169,0.17117117117117117,0.8762957843814789,0.9448584202682563,0.0,0.0,0.25683539617965845,0.0
11,0.0,0.0,0.0,0.0,0.3305785123966942,0.9090909090909091,0.0,0.0,0.23448275862068965,0.15315315315315314,0.6987295825771325,0.5737704918032787,0.0,0.0,0.23371636486390582,0.0
12,0.0,0.0,0.0,0.0,0.5154639175257731,0.6818181818181818,0.0,0.0,0.48372093023255813,0.46846846846846846,0.8725701943844493,0.9031296572280179,0.0,0.0,0.29334518678780974,0.0
13,0.0,0.0,0.0,0.0,0.4925373134328358,0.6,0.0,0.0,0.36,0.32432432432432434,0.8507358093903293,0.9046199701937406,0.0,0.0,0.26127775635972356,0.0
14,0.0,0.0,0.0,0.0,0.53125,0.6181818181818182,0.0,0.0,0.47342995169082125,0.44144144144144143,0.8701117318435754,0.9284649776453056,0.0,0.0,0.28401260532408074,0.0
15,0.0,0.0,0.0,0.0,0.5207547169811321,0.6272727272727273,0.0,0.0,0.4558139534883721,0.44144144144144143,0.8678445229681979,0.9150521609538003,0.0,0.0,0.283395189952567,0.0
16,0.0,0.0,0.0,0.0,0.46296296296296297,0.6818181818181818,0.0,0.0,0.38565022421524664,0.38738738738738737,0.8397626112759644,0.8435171385991058,0.0,0.0,0.27324610111495357,0.0
17,0.0,0.0,0.0,0.0,0.47843137254901963,0.5545454545454546,0.0,0.0,0.38461538461538464,0.36036036036036034,0.8525506638714185,0.9090909090909091,0.0,0.0,0.2605709605709606,0.0
18,0.0,0.0,0.0,0.0,0.5230769230769231,0.6181818181818182,0.0,0.0,0.4444444444444444,0.5045045045045045,0.8676789587852495,0.8941877794336811,0.0,0.0,0.2881248717314291,0.0
19,0.0,0.0,0.0,0.0,0.5347222222222222,0.7,0.0,0.0,0.43555555555555553,0.44144144144144143,0.8523878437047757,0.8777943368107303,0.0,0.0,0.28846225403602455,0.0
20,0.0,0.0,0.0,0.0,0.504,0.5727272727272728,0.0,0.0,0.4426229508196721,0.4864864864864865,0.8636688079942898,0.9016393442622951,0.0,0.0,0.2801218719251506,0.0
21,0.0,0.0,0.0,0.0,0.5254901960784314,0.6090909090909091,0.0,0.0,0.4528301886792453,0.43243243243243246,0.8599439775910365,0.9150521609538003,0.0,0.0,0.2795107860681631,0.0
22,0.0,0.0,0.0,0.0,0.4861111111111111,0.6363636363636364,0.0,0.0,0.4669260700389105,0.5405405405405406,0.8503703703703703,0.8554396423248882,0.0,0.0,0.29033483131843785,0.0
23,0.0,0.0,0.0,0.0,0.4864864864864865,0.5727272727272728,0.0,0.0,0.45493562231759654,0.4774774774774775,0.8524590163934426,0.8912071535022354,0.0,0.0,0.27734455767242655,0.0
24,0.0,0.0,0.0,0.0,0.5058365758754864,0.5909090909090909,0.0,0.0,0.41825095057034223,0.4954954954954955,0.8552727272727273,0.8763040238450075,0.0,0.0,0.28038694432137057,0.0
25,0.0,0.0,0.0,0.0,0.5095057034220533,0.6090909090909091,0.0,0.0,0.44166666666666665,0.4774774774774775,0.860632183908046,0.8926974664679582,0.0,0.0,0.28275226471947784,0.0
26,0.0,0.0,0.0,0.0,0.5092250922509225,0.6272727272727273,0.0,0.0,0.4424778761061947,0.45045045045045046,0.8583690987124464,0.8941877794336811,0.0,0.0,0.2817015653081227,0.0
27,0.0,0.0,0.0,0.0,0.5135135135135135,0.6909090909090909,0.0,0.0,0.4444444444444444,0.45045045045045046,0.86608442503639,0.886736214605067,0.0,0.0,0.28972796513780125,0.0
28,0.0,0.0,0.015228426395939087,0.057692307692307696,0.49146757679180886,0.6545454545454545,0.0,0.0,0.45188284518828453,0.4864864864864865,0.5190989226248776,0.3949329359165425,0.0,0.0,0.2276653120915416,0.0
29,0.0,0.0,0.0,0.0,0.4851063829787234,0.5181818181818182,0.0,0.0,0.4669260700389105,0.5405405405405406,0.8652886671418389,0.9046199701937406,0.0,0.0,0.2804774755594428,0.0
30,0.0,0.0,0.0,0.0,0.5,0.6181818181818182,0.0,0.0,0.43416370106761565,0.5495495495495496,0.8554396423248882,0.8554396423248882,0.0,0.0,0.28902443000803657,0.0
31,0.0,0.0,0.0,0.0,0.5196850393700787,0.6,0.0,0.0,0.49586776859504134,0.5405405405405406,0.8691922802001429,0.9061102831594635,0.0,0.0,0.29237868910000053,0.0
32,0.0,0.0,0.0,0.0,0.49635036496350365,0.6181818181818182,0.0,0.0,0.45643153526970953,0.4954954954954955,0.855072463768116,0.879284649776453,0.0,0.0,0.28470885192196665,0.0
33,0.05555555555555555,0.030303030303030304,0.0,0.0,0.4966887417218543,0.6818181818181818,0.0,0.0,0.4144144144144144,0.4144144144144144,0.8500365764447696,0.8658718330849479,0.0,0.0,0.2846296370886535,0.0
34,0.0,0.0,0.0,0.0,0.5039370078740157,0.5818181818181818,0.0,0.0,0.46875,0.5405405405405406,0.8598265895953757,0.886736214605067,0.0,0.0,0.2870135624233985,0.0
