seed,algorithm,mu,local_epochs,round,n_sampled,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6
123,fedavg,0.0,20,1,7,0.3203018469845268,1.4938193529933423,0.707876370887338,0.2431268185366546,0.23720168603973438,0.3728813559322034,0.0,0.450261780104712,0.0,0.0,0.8372686662412253,0.0
123,fedavg,0.0,20,2,7,0.25675999920279063,0.9367979275265101,0.715852442671984,0.2849549357746079,0.2441812068408668,0.36363636363636365,0.0,0.47470817120622566,0.0,0.0,0.8709239130434783,0.0
123,fedavg,0.0,20,3,7,0.21757423230065187,1.3597947133264894,0.7048853439680958,0.3036477184018168,0.24493884819500453,0.35185185185185186,0.0,0.4981949458483754,0.0,0.0,0.8645251396648045,0.0
123,fedavg,0.0,20,4,7,0.1457947939728306,1.0815573611620772,0.6769690927218345,0.3180398836136541,0.23439200687476552,0.3448275862068966,0.0,0.4391891891891892,0.0,0.0,0.8567272727272728,0.0
123,fedavg,0.0,20,5,7,0.08645285496919537,1.7371344673312672,0.7068793619142573,0.28806330281740117,0.2419765570062708,0.3291139240506329,0.0,0.49838187702265374,0.0,0.0,0.8663400979706088,0.0
123,fedavg,0.0,20,6,7,0.0750387783401397,1.2032485365986467,0.711864406779661,0.3399087767940227,0.33853339483249084,0.3333333333333333,0.35658914728682173,0.5026737967914439,0.0,0.31958762886597936,0.8575498575498576,0.0
123,fedavg,0.0,20,7,7,0.06646858016982674,1.5030397062643932,0.6799601196410767,0.32448316710611796,0.2725308100469284,0.37362637362637363,0.2222222222222222,0.45938375350140054,0.0,0.0,0.8524833209785025,0.0
123,fedavg,0.0,20,8,7,0.05723657171925999,1.0530970106096353,0.7038883349950149,0.35567920485953275,0.3501620026899411,0.3389830508474576,0.40625,0.5,0.0,0.35443037974683544,0.8514705882352941,0.0
123,fedavg,0.0,20,9,7,0.05086947187947226,1.5069422467517948,0.6759720837487537,0.31334925597220675,0.26261628637133105,0.32653061224489793,0.18181818181818182,0.46511627906976744,0.0,0.017391304347826087,0.847457627118644,0.0
123,fedavg,0.0,20,10,7,0.05036932746022448,1.1668712995344714,0.6400797607178464,0.4043910896369913,0.3559021966952662,0.37142857142857144,0.4528301886792453,0.4943820224719101,0.0,0.3723404255319149,0.8003341687552213,0.0
123,fedavg,0.0,20,11,7,0.044784445517462045,2.098948440784709,0.6999002991026919,0.2987880971487528,0.2496796473310449,0.32608695652173914,0.07407407407407407,0.48253968253968255,0.0,0.0,0.8650568181818182,0.0
123,fedavg,0.0,20,12,7,0.05314879943958764,1.1732461201704867,0.6061814556331007,0.3727720588376326,0.3196033262876768,0.22727272727272727,0.43333333333333335,0.43137254901960786,0.0,0.3744292237442922,0.7708154506437769,0.0
123,fedavg,0.0,20,13,7,0.04225421508205282,2.330784504221063,0.7128614157527418,0.29929032715917964,0.24844053625255086,0.3617021276595745,0.0,0.5089605734767025,0.0,0.0,0.868421052631579,0.0
123,fedavg,0.0,20,14,7,0.050812972328329535,0.920217567521815,0.7048853439680958,0.3422461897871734,0.30895875913240634,0.0,0.43373493975903615,0.5074626865671642,0.0,0.3652173913043478,0.8562962962962963,0.0
123,fedavg,0.0,20,15,7,0.03349809162789792,1.6395188865965884,0.715852442671984,0.32445068592609577,0.26888028103736633,0.36893203883495146,0.10909090909090909,0.5302013422818792,0.0,0.0,0.8739376770538244,0.0
123,fedavg,0.0,20,16,7,0.03438858031066873,1.0873393570319012,0.6719840478564307,0.40234967366114904,0.3651358783892381,0.28,0.49295774647887325,0.5346534653465347,0.0,0.4350282485875706,0.8133116883116883,0.0
123,fedavg,0.0,20,17,7,0.034235051679725924,1.9565406075027862,0.711864406779661,0.3007530720645475,0.24950671969539892,0.32,0.03773584905660377,0.5174825174825175,0.0,0.0,0.8713286713286713,0.0
123,fedavg,0.0,20,18,7,0.04220656239756369,0.9416403265916933,0.7148554336989033,0.35667455421553784,0.3300901407671721,0.05555555555555555,0.44871794871794873,0.5212765957446809,0.0,0.4268774703557312,0.858203414996288,0.0
123,fedavg,0.0,20,19,7,0.03592276916020228,1.780457107043813,0.6969092721834497,0.3177355431453792,0.2503826106742829,0.35294117647058826,0.03773584905660377,0.4927536231884058,0.0,0.0,0.8692476260043828,0.0
123,fedavg,0.0,20,20,7,0.037255525863099485,0.9543338900548987,0.7128614157527418,0.3546430087413694,0.34161541871074574,0.19047619047619047,0.4413793103448276,0.5454545454545454,0.0,0.35874439461883406,0.855253490080823,0.0
123,fedavg,0.0,20,21,7,0.034914541164911814,1.461476602796781,0.7108673978065803,0.339401729565664,0.28810084999408037,0.3669724770642202,0.2033898305084746,0.5031847133757962,0.0,0.06779661016949153,0.8753623188405797,0.0
123,fedavg,0.0,20,22,7,0.02797499288194246,0.982536101448215,0.7188434695912264,0.3699692273462766,0.3618902290467802,0.3548387096774194,0.4528301886792453,0.5227272727272727,0.0,0.3402061855670103,0.8626292466765141,0.0
123,fedavg,0.0,20,23,7,0.030972545555884985,1.1831933938613086,0.7008973080757727,0.3490527047904097,0.3070571893166036,0.35714285714285715,0.1935483870967742,0.5066666666666667,0.0,0.22641509433962265,0.8656273199703044,0.0
