seed,algorithm,mu,local_epochs,round,n_sampled,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6
31337,fedprox,0.01,20,1,7,0.5110000858893219,1.4321409337898552,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0
31337,fedprox,0.01,20,2,7,0.4439118595029427,0.9549759186039181,0.7048853439680958,0.2627308288900795,0.2221943736169181,0.0,0.03773584905660377,0.45081967213114754,0.0,0.0,0.8584717607973422,0.20833333333333334
31337,fedprox,0.01,20,3,7,0.383981187846648,1.2734260301171605,0.6989032901296112,0.22047811673104412,0.20651879278315044,0.0,0.0,0.39378238341968913,0.0,0.0,0.8375634517766497,0.21428571428571427
31337,fedprox,0.01,20,4,7,0.33855716687363935,0.9348980824826127,0.6909272183449651,0.4001292228458505,0.28693460495997564,0.0,0.24242424242424243,0.49101796407185627,0.13793103448275862,0.0,0.8791044776119403,0.25806451612903225
31337,fedprox,0.01,20,5,7,0.2661178211397274,1.2724490352903501,0.7258225324027916,0.4033438848427139,0.3137012896906408,0.0,0.03773584905660377,0.502127659574468,0.25,0.0,0.8797297297297297,0.5263157894736842
31337,fedprox,0.01,20,6,7,0.2503070952697906,1.0293821284207603,0.7218344965104686,0.3747723392922456,0.29795220859808663,0.0,0.27586206896551724,0.5167464114832536,0.1111111111111111,0.0,0.8781484002722941,0.3037974683544304
31337,fedprox,0.01,20,7,7,0.19384934725857467,1.1500947341724026,0.732801595214357,0.42836620834278916,0.347515069930746,0.0,0.2777777777777778,0.5413533834586466,0.2,0.0,0.8896648044692738,0.5238095238095238
31337,fedprox,0.01,20,8,7,0.1691519963693611,1.0647429028750655,0.7367896311066799,0.4393527627719665,0.3548838700722897,0.0,0.3055555555555556,0.5505226480836237,0.20833333333333334,0.0,0.8959660297239915,0.5238095238095238
31337,fedprox,0.01,20,9,7,0.1453959089867107,1.186436116695404,0.7347956131605184,0.4465324683123278,0.35968241865263556,0.0,0.38636363636363635,0.549618320610687,0.2127659574468085,0.0,0.8907681465821,0.4782608695652174
31337,fedprox,0.01,20,10,7,0.11987941915712307,1.258028993280911,0.7337986041874377,0.4288882857969509,0.38391041649632907,0.09523809523809523,0.41379310344827586,0.5258964143426295,0.22857142857142856,0.0,0.8833333333333333,0.5405405405405406
31337,fedprox,0.01,20,11,7,0.09714562979454898,1.2670274377463466,0.7347956131605184,0.42995918358916013,0.40229833816630167,0.21052631578947367,0.23880597014925373,0.5413533834586466,0.2222222222222222,0.05042016806722689,0.8860936408106219,0.6666666666666666
31337,fedprox,0.01,20,12,7,0.09605395911506269,1.213785091223769,0.7337986041874377,0.4572304944670284,0.42041020776494076,0.26865671641791045,0.358974358974359,0.5387755102040817,0.2,0.13138686131386862,0.8895224518888097,0.5555555555555556
31337,fedprox,0.01,20,13,7,0.09305233681491583,1.206052235389873,0.7298105682951147,0.459053933175713,0.4138877797560759,0.208955223880597,0.40476190476190477,0.5367647058823529,0.20512820512820512,0.08064516129032258,0.8895306859205776,0.5714285714285714
31337,fedprox,0.01,20,14,7,0.07598229460252187,1.3084016892156478,0.7288135593220338,0.4364154433241084,0.41899137076681553,0.2898550724637681,0.29333333333333333,0.4818181818181818,0.23529411764705882,0.11023622047244094,0.8772413793103448,0.6451612903225806
31337,fedprox,0.01,20,15,7,0.07683673060412687,1.2274697773596819,0.7377866400797607,0.4804229127414139,0.44860056600221376,0.2894736842105263,0.47058823529411764,0.5224489795918368,0.26666666666666666,0.14705882352941177,0.8884120171673819,0.5555555555555556
31337,fedprox,0.01,20,16,7,0.06894072420050724,1.319605324227931,0.7357926221335992,0.4454971089631511,0.43153745028216034,0.29411764705882354,0.35443037974683544,0.4748858447488584,0.24242424242424243,0.12698412698412698,0.8827586206896552,0.6451612903225806
31337,fedprox,0.01,20,17,7,0.07436091302070685,1.2407306814241266,0.7437686939182453,0.47133972005166386,0.45472082458450813,0.33766233766233766,0.4318181818181818,0.4978540772532189,0.24,0.17777777777777778,0.8918727915194347,0.6060606060606061
