class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.5041684621157867,0.5138006166226707,0.009632154506884077,10,0.6953125
1,basal_cell_carcinoma,0.5395901769688616,0.5517061028708843,0.012115925902022867,10,0.322265625
2,benign_keratosis_like_lesions,0.5308694416413333,0.5319954942421334,0.0011260526008002314,10,0.921875
3,dermatofibroma,0.3982039486339871,0.4238061050140156,0.025602156380028517,10,0.431640625
4,melanoma,0.4674651172762264,0.4711087125069482,0.0036435952307217858,10,0.921875
5,melanocytic_nevi,0.8943199640688604,0.894785929871374,0.0004659658025134128,10,0.76953125
6,vascular_lesions,0.6840270269755528,0.7027578341823426,0.018730807206789803,10,0.25
