seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss,n_kept,n_dropped
123,fedprox,0.01,20,1,0.631076863672536,0.7637088733798604,0.5180146582956888,0.5146734464865289,0.46153846153846156,0.6015037593984962,0.5281385281385281,0.0,0.48214285714285715,0.8893905191873589,0.64,0.7736474368037763,1,1
123,fedprox,0.01,20,2,0.8530605371190924,0.6859421734795613,0.4329013434399851,0.41795617756450065,0.10810810810810811,0.5873015873015873,0.42790697674418604,0.15384615384615385,0.19047619047619047,0.8580542264752791,0.6,0.5486474339879495,1,1
123,fedprox,0.01,20,3,0.7994584033520129,0.7567298105682951,0.4571643728552393,0.5198241252616935,0.22727272727272727,0.5274725274725275,0.4419889502762431,0.47058823529411764,0.43157894736842106,0.8732008224811515,0.6666666666666666,0.36101464548055856,1,1
123,fedprox,0.01,20,4,0.9272975148493842,0.7716849451645065,0.5435368911949708,0.5566636029598252,0.4,0.5673758865248227,0.4470588235294118,0.5555555555555556,0.48128342245989303,0.8936473947180585,0.5517241379310345,0.17113079099965953,1,1
123,fedprox,0.01,20,5,1.0920826634048584,0.7866400797607178,0.6024511650975352,0.6098127371653101,0.4067796610169492,0.6140350877192983,0.5527638190954773,0.5454545454545454,0.5344827586206896,0.900887573964497,0.7142857142857143,0.020774849063807267,1,1
123,fedprox,0.01,20,6,1.111112249575013,0.7407776669990029,0.5082655871883037,0.5323333687443451,0.39344262295081966,0.64,0.5052631578947369,0.6,0.4897959183673469,0.8625377643504532,0.23529411764705882,0.005673550565574981,1,1
123,fedprox,0.01,20,7,1.1580241695120708,0.7936191425722832,0.6094894039858911,0.6328368048192046,0.41509433962264153,0.6486486486486487,0.5633802816901409,0.6363636363636364,0.543859649122807,0.9025110782865583,0.72,0.02419117666018958,1,1
123,fedprox,0.01,20,8,1.2435542324842033,0.8005982053838484,0.618248445648914,0.6447289727027775,0.4482758620689655,0.6440677966101694,0.5615763546798029,0.631578947368421,0.5495495495495496,0.9088235294117647,0.7692307692307693,0.0006653566905901213,1,1
123,fedprox,0.01,20,9,1.2935034832949652,0.7996011964107677,0.6124591898596582,0.6359504869688625,0.42105263157894735,0.6324786324786325,0.5671641791044776,0.6,0.5535714285714286,0.9081557678177811,0.7692307692307693,0.0004157942397700222,1,1
123,fedprox,0.01,20,10,1.3243345164824816,0.7996011964107677,0.6196289953901194,0.6463246528282622,0.4745762711864407,0.6271186440677966,0.5714285714285714,0.631578947368421,0.5429864253393665,0.9073529411764706,0.7692307692307693,0.0003054483542821288,1,1
123,fedprox,0.01,20,11,1.3503036282711467,0.7976071784646062,0.6166571407789208,0.6463758418846134,0.4666666666666667,0.6101694915254238,0.5643564356435643,0.631578947368421,0.5446428571428571,0.9072164948453608,0.8,0.00024133622897416215,1,1
123,fedprox,0.01,20,12,1.3777496971613388,0.7996011964107677,0.6133529940321509,0.6456234774357668,0.4482758620689655,0.6324786324786325,0.5615763546798029,0.631578947368421,0.5363636363636364,0.9090909090909091,0.8,0.0001973533665317723,1,1
123,fedprox,0.01,20,13,1.3967119155828642,0.7986041874376869,0.6147101437499565,0.6457308674438957,0.45901639344262296,0.6206896551724138,0.56,0.631578947368421,0.5405405405405406,0.9082905355832722,0.8,0.0001692012444343167,1,1
123,fedprox,0.01,20,14,1.4116733771853764,0.7976071784646062,0.6181173922391722,0.6457205748846283,0.45901639344262296,0.6166666666666667,0.5643564356435643,0.631578947368421,0.5405405405405406,0.9078850405305822,0.8,0.00015293726769295823,1,1
123,fedprox,0.01,20,15,1.4373512230033532,0.7986041874376869,0.610594041273198,0.6386930472425295,0.43333333333333335,0.6206896551724138,0.5685279187817259,0.6,0.5405405405405406,0.9077598828696926,0.8,0.00013779794559302125,1,1
123,fedprox,0.01,20,16,1.4434303266338908,0.7986041874376869,0.6116798407196534,0.638979152089937,0.43333333333333335,0.6206896551724138,0.57,0.6,0.5405405405405406,0.9082905355832722,0.8,0.00011867139698890151,1,1
123,fedprox,0.01,20,17,1.4609159106390546,0.7996011964107677,0.6114084904483031,0.6370167717051867,0.42857142857142855,0.6434782608695652,0.5756097560975609,0.6,0.5339366515837104,0.9082905355832722,0.7692307692307693,0.000112229740066047,1,1
123,fedprox,0.01,20,18,1.47738762534152,0.7986041874376869,0.6064896388081399,0.6368158256925123,0.42105263157894735,0.6260869565217392,0.5728643216080402,0.6,0.5291479820627802,0.908558888076079,0.8,0.00010206494913072505,1,1
123,fedprox,0.01,20,19,1.484678605142405,0.8015952143569293,0.6148645971830983,0.6447916439707917,0.45614035087719296,0.6324786324786325,0.58,0.6,0.5363636363636364,0.908558888076079,0.8,8.809523469196395e-05,1,1
123,fedprox,0.01,20,20,1.5004885688736098,0.7996011964107677,0.6163832970624539,0.6471950604134136,0.45901639344262296,0.6271186440677966,0.5685279187817259,0.631578947368421,0.5363636363636364,0.9077598828696926,0.8,8.20658599733601e-05,1,1
123,fedprox,0.01,20,21,1.5094020428472121,0.7996011964107677,0.6081510921089376,0.6368069518704728,0.41379310344827586,0.6324786324786325,0.5656565656565656,0.6,0.5363636363636364,0.9093567251461988,0.8,7.843778725401058e-05,1,1
123,fedprox,0.01,20,22,1.513299371523491,0.7996011964107677,0.6163832970624539,0.6475666961775983,0.4666666666666667,0.6271186440677966,0.5628140703517588,0.631578947368421,0.5363636363636364,0.9084249084249084,0.8,7.528561659054398e-05,1,1
123,fedprox,0.01,20,23,1.5205566861693667,0.7966101694915254,0.613210240610709,0.6438199702759962,0.45901639344262296,0.6153846153846154,0.56,0.631578947368421,0.5339366515837104,0.9068231841526045,0.8,6.968009608692494e-05,1,1
123,fedprox,0.01,20,24,1.5324370313142375,0.7976071784646062,0.6134231424629552,0.6446475543422346,0.45901639344262296,0.6153846153846154,0.5656565656565656,0.631578947368421,0.5339366515837104,0.906959706959707,0.8,6.714719552178629e-05,1,1
123,fedprox,0.01,20,25,1.5428296441689564,0.7966101694915254,0.6157445915057156,0.6453833658057373,0.4666666666666667,0.6166666666666667,0.5628140703517588,0.631578947368421,0.5339366515837104,0.9060205580029369,0.8,6.076683376008066e-05,1,1
123,fedprox,0.01,20,26,1.5503098731739808,0.7966101694915254,0.613210240610709,0.6441270051289127,0.45901639344262296,0.6153846153846154,0.5628140703517588,0.631578947368421,0.5339366515837104,0.906158357771261,0.8,5.7955625469543424e-05,1,1
123,fedprox,0.01,20,27,1.556409191514773,0.7966101694915254,0.6116284890289574,0.6383594906891009,0.4482758620689655,0.6166666666666667,0.5628140703517588,0.6,0.5339366515837104,0.9068231841526045,0.8,5.171616891280462e-05,1,1
123,fedprox,0.01,20,28,1.5557653120721682,0.7966101694915254,0.613210240610709,0.6441798231525758,0.45901639344262296,0.6206896551724138,0.5572139303482587,0.631578947368421,0.5339366515837104,0.9068231841526045,0.8,5.220627635165114e-05,1,1
123,fedprox,0.01,20,29,1.5666211231399034,0.7976071784646062,0.6134348424746552,0.644349876289718,0.45901639344262296,0.6153846153846154,0.5671641791044776,0.631578947368421,0.5296803652968036,0.907624633431085,0.8,4.8841651658281626e-05,1,1
123,fedprox,0.01,20,30,1.5755444640295575,0.7986041874376869,0.6161820952219079,0.6474961622690037,0.4745762711864407,0.6218487394957983,0.5671641791044776,0.631578947368421,0.5296803652968036,0.907624633431085,0.8,4.5418043784425756e-05,1,1
123,fedprox,0.01,20,31,1.5830725682221525,0.7966101694915254,0.613210240610709,0.6431505370015209,0.45901639344262296,0.6050420168067226,0.5656565656565656,0.631578947368421,0.5339366515837104,0.9068231841526045,0.8,4.615927233841914e-05,1,1
