seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss,n_kept,n_dropped
456,fedavg,0.0,20,1,0.6771630555064466,0.7397806580259222,0.48318447908611845,0.4752639397878146,0.38596491228070173,0.5932203389830508,0.5198776758409785,0.0,0.3375,0.881588999236058,0.6086956521739131,0.7024345199802644,1,1
456,fedavg,0.0,20,2,0.7278480941609871,0.7557328015952144,0.5610400570587925,0.5580593440756181,0.5396825396825397,0.5909090909090909,0.5277777777777778,0.15384615384615385,0.5179856115107914,0.8805620608899297,0.6956521739130435,0.45481969508915865,1,1
456,fedavg,0.0,20,3,0.9994580729651903,0.7637088733798604,0.5683228053251472,0.5790933311055435,0.43636363636363634,0.6027397260273972,0.5133689839572193,0.4444444444444444,0.5083333333333333,0.8817365269461078,0.6666666666666666,0.19878727638269708,1,1
456,fedavg,0.0,20,4,1.2530593296823094,0.7836490528414756,0.5818219999718829,0.6047056288268732,0.46875,0.6666666666666666,0.5428571428571428,0.5,0.5205479452054794,0.8941176470588236,0.64,0.03480308456098856,1,1
456,fedavg,0.0,20,5,1.3751733102208952,0.7846460618145563,0.5870568035673421,0.6104696091896038,0.4918032786885246,0.6846846846846847,0.527363184079602,0.5,0.5374449339207048,0.8919911829537105,0.64,0.0006497241614318538,1,1
456,fedavg,0.0,20,6,1.4416903792207285,0.7846460618145563,0.585982704132587,0.6088345317295039,0.4838709677419355,0.6785714285714286,0.527363184079602,0.5,0.5405405405405406,0.8914956011730205,0.64,0.00035210941474083003,1,1
456,fedavg,0.0,20,7,1.4920192064340425,0.7856430707876371,0.5898274563379949,0.6113257107542186,0.4838709677419355,0.6902654867256637,0.5392156862745098,0.5,0.5339366515837104,0.8919911829537105,0.64,0.000231977742815428,1,1
456,fedavg,0.0,20,8,1.5395377218307313,0.7806580259222333,0.5851310967236024,0.6046495340182337,0.4918032786885246,0.6785714285714286,0.5353535353535354,0.47619047619047616,0.5217391304347826,0.8888888888888888,0.64,0.00017816909239231133,1,1
456,fedavg,0.0,20,9,1.556104854596101,0.7836490528414756,0.589776104647299,0.6060147736031768,0.46875,0.7017543859649122,0.54,0.47619047619047616,0.5248868778280543,0.890521675238795,0.64,0.00014355106443905913,1,1
456,fedavg,0.0,20,10,1.5771893347248598,0.7826520438683948,0.5859313524418911,0.6039247649114344,0.47619047619047616,0.6902654867256637,0.5226130653266332,0.47619047619047616,0.5315315315315315,0.8906823184152605,0.64,0.0001221347144594543,1,1
456,fedavg,0.0,20,11,1.5938093684843981,0.7826520438683948,0.5870288519000463,0.608422396034333,0.4838709677419355,0.6902654867256637,0.5294117647058824,0.5,0.5248868778280543,0.890521675238795,0.64,0.00010242989061057195,1,1
