round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.2031686859273066,0.990909090909091,0.0,0.0,0.0,0.0,0.10126582278481013,0.05365126676602087,0.0,0.0,0.1492229082393017,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
7,0.0,0.0,0.0,0.0,0.035398230088495575,0.01818181818181818,0.0,0.0,0.0,0.0,0.8031119090365051,1.0,0.0,0.0,0.14545454545454545,0.0
8,0.0,0.0,0.0,0.0,0.08620689655172414,0.045454545454545456,0.0,0.0,0.0,0.0,0.8050389922015597,1.0,0.0,0.0,0.14935064935064934,0.0
9,0.0,0.0,0.0,0.0,0.15625,0.09090909090909091,0.0,0.0,0.0,0.0,0.8096969696969697,0.9955290611028316,0.0,0.0,0.15520545028741747,0.0
10,0.058823529411764705,0.030303030303030304,0.0,0.0,0.14285714285714285,0.08181818181818182,0.0,0.0,0.0,0.0,0.8104179285281647,0.9970193740685543,0.0,0.0,0.15844865516996665,0.0
11,0.058823529411764705,0.030303030303030304,0.0,0.0,0.11475409836065574,0.06363636363636363,0.0,0.0,0.0,0.0,0.8072289156626506,0.9985096870342772,0.0,0.0,0.15606415442481017,0.0
12,0.11428571428571428,0.06060606060606061,0.06666666666666667,0.038461538461538464,0.18045112781954886,0.10909090909090909,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8134146341463414,0.9940387481371088,0.0,0.0,0.17302946647208944,0.0
13,0.1111111111111111,0.06060606060606061,0.06557377049180328,0.038461538461538464,0.24324324324324326,0.16363636363636364,0.0,0.0,0.0,0.0,0.8165024630541872,0.9880774962742176,0.0,0.0,0.17868306556831146,0.0
14,0.10256410256410256,0.06060606060606061,0.06896551724137931,0.038461538461538464,0.28205128205128205,0.2,0.0,0.0,0.0,0.0,0.8205445544554455,0.9880774962742176,0.0,0.0,0.18387787076311665,0.0
15,0.10810810810810811,0.06060606060606061,0.09523809523809523,0.057692307692307696,0.2222222222222222,0.14545454545454545,0.0,0.0,0.0,0.0,0.8184615384615385,0.9910581222056631,0.0,0.0,0.17925871942265384,0.0
16,0.15,0.09090909090909091,0.11594202898550725,0.07692307692307693,0.23529411764705882,0.16363636363636364,0.0,0.0,0.0,0.0,0.8263845675171126,0.9895678092399404,0.0,0.0,0.18871947724406743,0.0
17,0.10810810810810811,0.06060606060606061,0.12307692307692308,0.07692307692307693,0.2625,0.19090909090909092,0.0,0.0,0.0,0.0,0.8214063472308649,0.9836065573770492,0.0,0.0,0.1874349694021825,0.0
18,0.14634146341463414,0.09090909090909091,0.3333333333333333,0.3076923076923077,0.304635761589404,0.20909090909090908,0.0,0.0,0.0,0.0,0.8399746995572422,0.9895678092399404,0.0,0.0,0.2281800167046069,0.0
19,0.11428571428571428,0.06060606060606061,0.06896551724137931,0.038461538461538464,0.1925925925925926,0.11818181818181818,0.0,0.0,0.0,0.0,0.8129189518586228,0.9940387481371088,0.0,0.0,0.17304116648378942,0.0
20,0.10810810810810811,0.06060606060606061,0.175,0.1346153846153846,0.23448275862068965,0.15454545454545454,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8268991282689913,0.9895678092399404,0.0,0.0,0.19262053114512132,0.0
21,0.18604651162790697,0.12121212121212122,0.2891566265060241,0.23076923076923078,0.4,0.3181818181818182,0.0,0.0,0.0,0.0,0.8405612244897959,0.9821162444113264,0.0,0.0,0.23603991636778524,0.0
22,0.36363636363636365,0.30303030303030304,0.3655913978494624,0.3269230769230769,0.4134078212290503,0.33636363636363636,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8526930564568462,0.9791356184798807,0.0,0.0,0.2792088062579866,0.0
23,0.11428571428571428,0.06060606060606061,0.06451612903225806,0.038461538461538464,0.21739130434782608,0.13636363636363635,0.0,0.0,0.0,0.0,0.817625458996328,0.9955290611028316,0.0,0.0,0.17585147093343814,0.0
24,0.13636363636363635,0.09090909090909091,0.2716049382716049,0.21153846153846154,0.2550335570469799,0.17272727272727273,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8343789209535759,0.9910581222056631,0.0,0.0,0.21074885091278533,0.0
25,0.11428571428571428,0.06060606060606061,0.09523809523809523,0.057692307692307696,0.2482758620689655,0.16363636363636364,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8221538461538461,0.9955290611028316,0.0,0.0,0.18378182886379607,0.0
26,0.1111111111111111,0.06060606060606061,0.21951219512195122,0.17307692307692307,0.23448275862068965,0.15454545454545454,0.0,0.0,0.0,0.0,0.8306351183063512,0.9940387481371088,0.0,0.0,0.19746674090936386,0.0
27,0.2727272727272727,0.18181818181818182,0.32558139534883723,0.2692307692307692,0.3655913978494624,0.3090909090909091,0.0,0.0,0.035398230088495575,0.018018018018018018,0.845905867182463,0.977645305514158,0.0,0.0,0.2508290262388623,0.0
28,0.26666666666666666,0.18181818181818182,0.2028985507246377,0.1346153846153846,0.3956043956043956,0.32727272727272727,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8407643312101911,0.9836065573770492,0.25,0.14285714285714285,0.25416842899278497,0.0
29,0.15,0.09090909090909091,0.15151515151515152,0.09615384615384616,0.2802547770700637,0.2,0.0,0.0,0.10084033613445378,0.05405405405405406,0.8328115216030056,0.9910581222056631,0.13333333333333333,0.07142857142857142,0.21480052639303224,0.0
30,0.16216216216216217,0.09090909090909091,0.19047619047619047,0.15384615384615385,0.24675324675324675,0.17272727272727273,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8316582914572864,0.9865871833084948,0.13333333333333333,0.07142857142857142,0.21207246874694183,0.0
31,0.15789473684210525,0.09090909090909091,0.208955223880597,0.1346153846153846,0.3096774193548387,0.21818181818181817,0.0,0.0,0.0,0.0,0.8288736776602365,0.992548435171386,0.25,0.14285714285714285,0.22558741024783177,0.0
32,0.1951219512195122,0.12121212121212122,0.2028985507246377,0.1346153846153846,0.31901840490797545,0.23636363636363636,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8336472065285625,0.9895678092399404,0.25,0.14285714285714285,0.23337501475674774,0.0
33,0.16216216216216217,0.09090909090909091,0.0967741935483871,0.057692307692307696,0.23448275862068965,0.15454545454545454,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8249075215782984,0.9970193740685543,0.25,0.14285714285714285,0.20743319701165133,0.0
34,0.15384615384615385,0.09090909090909091,0.3409090909090909,0.28846153846153844,0.4067796610169492,0.32727272727272727,0.0,0.0,0.2204724409448819,0.12612612612612611,0.8493859082094376,0.9791356184798807,0.25,0.14285714285714285,0.2792517491580723,0.0
35,0.2553191489361702,0.18181818181818182,0.21875,0.1346153846153846,0.36904761904761907,0.2818181818181818,0.0,0.0,0.035398230088495575,0.018018018018018018,0.8423707440100883,0.9955290611028316,0.25,0.14285714285714285,0.25066513860424866,0.0
36,0.28,0.21212121212121213,0.3448275862068966,0.28846153846153844,0.39080459770114945,0.3090909090909091,0.0,0.0,0.017857142857142856,0.009009009009009009,0.8470437017994858,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.2674610692175095,0.0
