class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.40390565912915166,0.47127510027749003,0.06736944114833834,10,0.01953125
1,basal_cell_carcinoma,0.47472769983971164,0.4732819953084933,-0.0014457045312183947,10,0.845703125
2,benign_keratosis_like_lesions,0.44013966237664615,0.4437586948356236,0.0036190324589775004,10,0.6953125
3,dermatofibroma,0.28323377970802976,0.296379679144385,0.013145899436355251,10,0.921875
4,melanoma,0.18662692770833053,0.30070484246145335,0.11407791475312276,10,0.005859375
5,melanocytic_nevi,0.8836884927498687,0.8856166106303538,0.0019281178804850141,10,0.375
6,vascular_lesions,0.6975643671716864,0.6857201247996241,-0.011844242372062186,10,0.6953125
