round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.023645320197044337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
1,0.0,0.0,0.0,0.0,0.47019867549668876,0.6454545454545455,0.0,0.0,0.017699115044247787,0.009009009009009009,0.8621621621621621,0.9508196721311475,0.0,0.0,0.2293261752278146,0.0
2,0.0,0.0,0.0,0.0,0.47547169811320755,0.5727272727272728,0.0,0.0,0.4897959183673469,0.43243243243243246,0.8675034867503487,0.9269746646795827,0.0,0.0,0.2760191956913268,0.0
3,0.05962732919254658,0.7272727272727273,0.17667844522968199,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725774225774226,0.0
4,0.0,0.0,0.14127423822714683,0.9807692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02881844380403458,0.35714285714285715,0.1911302982731554,0.0
5,0.0,0.0,0.0,0.0,0.5236051502145923,0.5545454545454546,0.0,0.0,0.45871559633027525,0.45045045045045046,0.8739612188365651,0.940387481371088,0.0,0.0,0.27791191233814183,0.0
6,0.0,0.0,0.0,0.0,0.5217391304347826,0.6,0.0,0.0,0.4025157232704403,0.2882882882882883,0.8766014834794336,0.9687034277198212,0.0,0.0,0.26528453085830134,0.0
7,0.0,0.0,0.0985781990521327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
8,0.0,0.0,0.0,0.0,0.4192139737991266,0.43636363636363634,0.0,0.0,0.4025157232704403,0.2882882882882883,0.8626410086264101,0.9687034277198212,0.0,0.0,0.24190790748167798,0.0
9,0.0,0.0,0.0985781990521327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
10,0.0,0.0,0.0,0.0,0.27586206896551724,0.18181818181818182,0.0,0.0,0.017543859649122806,0.009009009009009009,0.8166259168704156,0.9955290611028316,0.0,0.0,0.16947946456143176,0.0
11,0.0,0.0,0.0,0.0,0.12698412698412698,0.07272727272727272,0.0,0.0,0.08264462809917356,0.04504504504504504,0.8131067961165048,0.9985096870342772,0.0,0.0,0.15946885782951356,0.0
12,0.0,0.0,0.0,0.0,0.4444444444444444,0.41818181818181815,0.0,0.0,0.33783783783783783,0.22522522522522523,0.8415584415584415,0.9657228017883756,0.0,0.0,0.2298756921707741,0.0
13,0.0,0.0,0.0,0.0,0.42786069651741293,0.39090909090909093,0.0,0.0,0.4794007490636704,0.5765765765765766,0.8675543097407148,0.9225037257824144,0.0,0.0,0.26999848475258315,0.0
