round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss,train_loss_weighted,train_loss_unweighted
10,0.6869391824526421,0.16947946456143176,0.15857597792643655,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.18181818181818182,0.0,0.0,0.017543859649122806,0.009009009009009009,0.8166259168704156,0.9955290611028316,0.0,0.0,1.1236253995838337,0.46203917158097274,0.5972145895888807
11,0.6809571286141576,0.15946885782951356,0.14610507874282933,0.0,0.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.07272727272727272,0.0,0.0,0.08264462809917356,0.04504504504504504,0.8131067961165048,0.9985096870342772,0.0,0.0,1.1691490011224719,0.4010294205947736,1.796959506709913
12,0.7168494516450648,0.2298756921707741,0.23197724626296054,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.41818181818181815,0.0,0.0,0.33783783783783783,0.22522522522522523,0.8415584415584415,0.9657228017883756,0.0,0.0,1.2783585464728555,0.4427266223865816,1.6159666279105647
13,0.7238285144566301,0.26999848475258315,0.253545107903114,0.0,0.0,0.0,0.0,0.0,0.0,0.42786069651741293,0.39090909090909093,0.0,0.0,0.4794007490636704,0.5765765765765766,0.8675543097407148,0.9225037257824144,0.0,0.0,1.5237352819528323,0.17809059315858963,1.4744254561617516
14,0.7028913260219342,0.2936998314047495,0.257202170159362,0.0,0.0,0.0,0.0,0.0,0.0,0.45878136200716846,0.5818181818181818,0.0,0.0,0.4808362369337979,0.6216216216216216,0.8607975921745673,0.8524590163934426,0.0,0.0,1.3951359635454825,0.283014971006723,1.7684746074096673
15,0.7238285144566301,0.2540741934184557,0.24737829707704798,0.0,0.0,0.0,0.0,0.0,0.0,0.4978902953586498,0.5363636363636364,0.0,0.0,0.3793103448275862,0.2972972972972973,0.8544474393530997,0.9448584202682563,0.0,0.0,1.399700130208777,0.1860099418294865,0.570838745238391
16,0.6989032901296112,0.21539606457639243,0.20048479460591415,0.0,0.0,0.0,0.0,0.0,0.0,0.45569620253164556,0.4909090909090909,0.0,0.0,0.11382113821138211,0.06306306306306306,0.8338762214983714,0.9538002980625931,0.0,0.0,1.4098438009070018,0.25133581739099414,1.3960468558619117
17,0.6560319042871385,0.28891184137085774,0.2447407929913468,0.0,0.0,0.0,0.0,0.0,0.0,0.4766355140186916,0.4636363636363636,0.0,0.0,0.40654205607476634,0.7837837837837838,0.8300079808459697,0.7749627421758569,0.0,0.0,2.246387478123871,0.19807594893985755,1.2374384472604893
18,0.7337986041874377,0.28756269575941706,0.2626963148589966,0.0,0.0,0.0,0.0,0.0,0.0,0.5310344827586206,0.7,0.0,0.0,0.4292682926829268,0.3963963963963964,0.8785714285714286,0.9165424739195231,0.0,0.0,1.5814066415769628,0.10174401195459135,0.8568980949430582
19,0.6969092721834497,0.25794593827380713,0.24624467396229946,0.0,0.0,0.0,0.0,0.0,0.0,0.49327354260089684,0.5,0.0,0.0,0.3881856540084388,0.4144144144144144,0.8422535211267606,0.8912071535022354,0.0,0.0,1.2420246628440865,0.19369002142682734,1.083379220294533
20,0.7308075772681955,0.2889434889434889,0.2695679579773453,0.0,0.0,0.0,0.0,0.0,0.0,0.5569620253164557,0.6,0.0,0.0,0.4672131147540984,0.5135135135135135,0.8628005657708628,0.9090909090909091,0.0,0.0,1.7660427150555171,0.08444108426007789,0.7619483357163604
21,0.7188434695912264,0.26822257641929775,0.24909432836726333,0.0,0.0,0.0,0.0,0.0,0.0,0.519298245614035,0.6727272727272727,0.0,0.0,0.367816091954023,0.2882882882882883,0.8565459610027855,0.9165424739195231,0.0,0.0,1.6367385820044595,0.20142975638885532,1.8915906782807554
22,0.7228315054835494,0.3023595662939926,0.2708151849544863,0.0,0.0,0.0,0.0,0.0,0.0,0.5347985347985348,0.6636363636363637,0.0,0.0,0.5,0.5765765765765766,0.8609077598828697,0.8763040238450075,0.0,0.0,1.4004741188060725,0.0878332865833688,0.7059376933040384
23,0.7258225324027916,0.25111389865488226,0.24787734968469222,0.0,0.0,0.0,0.0,0.0,0.0,0.4433497536945813,0.4090909090909091,0.0,0.0,0.43349753694581283,0.3963963963963964,0.8582941571524513,0.9523099850968704,0.0,0.0,1.7759372452320392,0.07430889893473021,0.7843303946695515
24,0.04386839481555334,0.15884115884115885,0.03313722609490772,0.0,0.0,0.05574912891986063,0.7272727272727273,0.1762114537444934,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.734048803449273,1.156140995118079,1.5410601549160976
25,0.7198404785643071,0.2554526849608817,0.2428520919980068,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.6,0.0,0.0,0.3333333333333333,0.25225225225225223,0.85500340367597,0.9359165424739195,0.0,0.0,1.387250596599826,0.2765018464826419,0.740102373436409
26,0.7148554336989033,0.2620706719067375,0.23388913810850417,0.0,0.0,0.0,0.0,0.0,0.0,0.48338368580060426,0.7272727272727273,0.0,0.0,0.28378378378378377,0.1891891891891892,0.8700564971751412,0.9180327868852459,0.0,0.0,1.8057486996693484,0.0853155757965088,1.4728979429721831
27,0.7208374875373879,0.25114688885180686,0.24902265110433314,0.0,0.0,0.0,0.0,0.0,0.0,0.47715736040609136,0.42727272727272725,0.0,0.0,0.4174757281553398,0.38738738738738737,0.8485254691689008,0.9433681073025335,0.0,0.0,1.4722965614626915,0.3434789181229396,2.01368923898026
28,0.7238285144566301,0.261686489555342,0.24901131339487503,0.0,0.0,0.0,0.0,0.0,0.0,0.4962962962962963,0.6090909090909091,0.0,0.0,0.3878787878787879,0.2882882882882883,0.8589041095890411,0.9344262295081968,0.0,0.0,1.4208605270442791,0.1840301088994308,1.3410447277323512
29,0.7437686939182453,0.2896098141999781,0.2694776470915408,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.6363636363636364,0.0,0.0,0.4766355140186916,0.4594594594594595,0.8833922261484098,0.9314456035767511,0.0,0.0,1.6826184734865532,0.07405444535891147,0.9916711914776082
30,0.7188434695912264,0.2520759848628701,0.231083489698984,0.0,0.0,0.0,0.0,0.0,0.0,0.47651006711409394,0.6454545454545455,0.0,0.0,0.272108843537415,0.18018018018018017,0.8689655172413793,0.9388971684053651,0.0,0.0,1.4853986847555174,0.2125451586367836,1.583428363494725
31,0.7318045862412762,0.28716029207832483,0.2604705239944825,0.0,0.0,0.0,0.0,0.0,0.0,0.5231788079470199,0.7181818181818181,0.0,0.0,0.42,0.3783783783783784,0.8801148600143575,0.9135618479880775,0.0,0.0,1.8030988278678979,0.06979146461025984,0.8974287587075771
32,0.7417746759720838,0.2860319122614205,0.26485040167145496,0.0,0.0,0.0,0.0,0.0,0.0,0.5259515570934256,0.6909090909090909,0.0,0.0,0.4444444444444444,0.3783783783783784,0.8835568101623148,0.9329359165424739,0.0,0.0,1.7002298358905827,0.10521346466524195,1.005920585107182
33,0.7337986041874377,0.27783730078812047,0.25896306473345143,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.6545454545454545,0.0,0.0,0.42328042328042326,0.36036036036036034,0.8751753155680224,0.9299552906110283,0.0,0.0,1.8545854871318206,0.04498370829598461,0.8370416015899812
34,0.7208374875373879,0.24116409362311003,0.23144937975190075,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.18181818181818182,0.0,0.0,0.47843137254901963,0.5495495495495496,0.856,0.9567809239940388,0.0,0.0,1.9702476967842961,0.04987027279488827,0.817639946390307
35,0.7258225324027916,0.2566949960392583,0.24523167698014323,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5727272727272728,0.0,0.0,0.3522727272727273,0.27927927927927926,0.8643490115882754,0.9448584202682563,0.0,0.0,1.5237541360370184,0.21195874503901033,1.7544778299649644
36,0.7108673978065803,0.26217616381550807,0.24396896503128312,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.6363636363636364,0.0,0.0,0.367816091954023,0.2882882882882883,0.8521617852161785,0.910581222056632,0.0,0.0,1.618380108240951,0.18639112651504994,1.3486461686395836
37,0.7268195413758723,0.27745618729225285,0.255983503600025,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.6818181818181818,0.0,0.0,0.3917525773195876,0.34234234234234234,0.8682170542635659,0.9180327868852459,0.0,0.0,1.7260312301924792,0.06510688759702911,0.9682123818083787
38,0.7397806580259222,0.2737442147278213,0.2584272454402804,0.0,0.0,0.0,0.0,0.0,0.0,0.5255474452554745,0.6545454545454545,0.0,0.0,0.4069767441860465,0.3153153153153153,0.8764665286404417,0.9463487332339792,0.0,0.0,1.7512437605548832,0.08017936006053746,1.234555120700561
39,0.7148554336989033,0.26735926899861323,0.24554649415354585,0.0,0.0,0.0,0.0,0.0,0.0,0.48344370860927155,0.6636363636363637,0.0,0.0,0.3687150837988827,0.2972972972972973,0.8666666666666667,0.910581222056632,0.0,0.0,1.420865698088915,0.2094917177191111,1.2359393213816445
40,0.7377866400797607,0.2861608041935911,0.26656786445968994,0.0,0.0,0.0,0.0,0.0,0.0,0.5093632958801498,0.6181818181818182,0.0,0.0,0.4788732394366197,0.4594594594594595,0.8777385159010601,0.9254843517138599,0.0,0.0,1.8154306164529483,0.03619389465735633,0.18202379503955612
41,0.7298105682951147,0.28986318658449806,0.2628058774140331,0.0,0.0,0.0,0.0,0.0,0.0,0.5035460992907801,0.6454545454545455,0.0,0.0,0.45493562231759654,0.4774774774774775,0.881159420289855,0.9061102831594635,0.0,0.0,1.9132960567683546,0.08011130524075526,0.9259709489738304
42,0.5832502492522432,0.24330254002385152,0.23910060562148366,0.0,0.0,0.0,0.0,0.08040201005025126,0.15384615384615385,0.5101214574898786,0.5727272727272728,0.0,0.0,0.32558139534883723,0.25225225225225223,0.7575993764614185,0.7242921013412816,0.0,0.0,1.6373369731788978,0.18522653294692928,0.7515297712640716
43,0.7347956131605184,0.28123740090953203,0.2610134317144343,0.0,0.0,0.0,0.0,0.0,0.0,0.5092250922509225,0.6272727272727273,0.0,0.0,0.4380952380952381,0.4144144144144144,0.8797736916548797,0.9269746646795827,0.0,0.0,1.9061101768927227,0.03971885881835471,0.3498967439259729
44,0.7377866400797607,0.28182930641947035,0.2647864489720024,0.0,0.0,0.0,0.0,0.0,0.0,0.5118110236220472,0.5909090909090909,0.0,0.0,0.46511627906976744,0.45045045045045046,0.876577840112202,0.9314456035767511,0.0,0.0,1.7222660845322004,0.10056203286240346,1.1653713991623986
45,0.05782652043868395,0.20408163265306123,0.025028387761307013,0.0,0.0,0.0,0.0,0.13506493506493505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013377926421405,0.42857142857142855,28.77629028883199,1.6912333942713695,1.9553261911869046
46,0.7337986041874377,0.27349410300229976,0.2578066478344449,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.6181818181818182,0.0,0.0,0.4166666666666667,0.36036036036036034,0.8728283530229326,0.9359165424739195,0.0,0.0,1.6788924795799218,0.17254688730504666,0.6390420903894382
47,0.7288135593220338,0.2745777926105795,0.25664913573056036,0.0,0.0,0.0,0.0,0.0,0.0,0.5055762081784386,0.6181818181818182,0.0,0.0,0.42,0.3783783783783784,0.8709677419354839,0.9254843517138599,0.0,0.0,1.6897480155035838,0.15901444522736588,1.5929710576409544
48,0.732801595214357,0.29056039219973645,0.2632352369444561,0.0,0.0,0.0,0.0,0.0,0.0,0.5152542372881356,0.6909090909090909,0.0,0.0,0.4444444444444444,0.43243243243243246,0.8829479768786127,0.910581222056632,0.0,0.0,1.9884879612851356,0.06600168370421512,1.2241708382199543
49,0.7228315054835494,0.2550757911413649,0.23686866091028058,0.0,0.0,0.0,0.0,0.0,0.0,0.505338078291815,0.6454545454545455,0.0,0.0,0.2875816993464052,0.1981981981981982,0.865160848733744,0.9418777943368107,0.0,0.0,1.6010246631036609,0.3451051618066709,2.866225500867451
50,0.7098703888334995,0.26294376130441705,0.24357100017801203,0.0,0.0,0.0,0.0,0.0,0.0,0.47509578544061304,0.5636363636363636,0.0,0.0,0.36607142857142855,0.36936936936936937,0.8638297872340426,0.9076005961251863,0.0,0.0,1.3524764628852473,0.28844594313090194,1.581296196200143
51,0.7288135593220338,0.27995998979605535,0.2576693605883216,0.0,0.0,0.0,0.0,0.0,0.0,0.5130111524163569,0.6272727272727273,0.0,0.0,0.4125560538116592,0.4144144144144144,0.8781183178902352,0.9180327868852459,0.0,0.0,1.6763595702759884,0.08560205246823598,1.3148931012596834
52,0.7108673978065803,0.2750302569974701,0.2516695591593966,0.0,0.0,0.0,0.0,0.0,0.0,0.47183098591549294,0.6090909090909091,0.0,0.0,0.4292237442922374,0.42342342342342343,0.860632183908046,0.8926974664679582,0.0,0.0,1.583821516807153,0.11201804240408984,1.2241355948759374
53,0.7178464606181456,0.3045056553253275,0.2674537674312106,0.0,0.0,0.0,0.0,0.0,0.0,0.5070422535211268,0.6545454545454545,0.0,0.0,0.4981684981684982,0.6126126126126126,0.866965620328849,0.8643815201192251,0.0,0.0,2.105081819703548,0.047779570986943215,1.0085401942592613
54,0.7148554336989033,0.2823966610851857,0.2543504546815633,0.0,0.0,0.0,0.0,0.0,0.0,0.4899328859060403,0.6636363636363637,0.0,0.0,0.42152466367713004,0.42342342342342343,0.868995633187773,0.8897168405365127,0.0,0.0,1.6424381942121482,0.11942083684795253,1.1759106985624357
55,0.6889332003988036,0.2660851185441349,0.23873702197053515,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.6363636363636364,0.0,0.0,0.37735849056603776,0.36036036036036034,0.8563006632277081,0.8658718330849479,0.0,0.0,1.398275130173026,0.20140413606369081,1.5367331980232324
56,0.6859421734795613,0.2905115265771004,0.267826010575473,0.0,0.0,0.0,0.0,0.183206106870229,0.23076923076923078,0.4630225080385852,0.6545454545454545,0.0,0.0,0.36666666666666664,0.2972972972972973,0.8618867924528302,0.8509687034277198,0.0,0.0,1.5754351418610228,0.16843531051807736,0.8762279716412646
57,0.7198404785643071,0.2985336624680887,0.26406586585855635,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6909090909090909,0.0,0.0,0.47540983606557374,0.5225225225225225,0.8730512249443207,0.8763040238450075,0.0,0.0,1.9227740583961768,0.06412770822208223,0.9068810217948118
58,0.7248255234297108,0.2942744746023434,0.2622568653629676,0.0,0.0,0.0,0.0,0.0,0.0,0.4984423676012461,0.7272727272727273,0.0,0.0,0.45794392523364486,0.44144144144144143,0.8794117647058823,0.8912071535022354,0.0,0.0,1.7748554977082303,0.05583397166522409,0.4391466791667919
59,0.6859421734795613,0.2838514166383019,0.2625438274105936,0.0,0.0,0.0,0.0,0.1411764705882353,0.11538461538461539,0.4563758389261745,0.6181818181818182,0.0,0.0,0.38461538461538464,0.40540540540540543,0.8556390977443609,0.8479880774962743,0.0,0.0,1.6309457077224139,0.19908010617553262,1.578903262394847
60,0.7298105682951147,0.28668768832703256,0.25962121129653215,0.0,0.0,0.0,0.0,0.0,0.0,0.5084745762711864,0.6818181818181818,0.0,0.0,0.42592592592592593,0.4144144144144144,0.8829479768786127,0.910581222056632,0.0,0.0,1.8514945968198158,0.06988735772799436,1.1133645179604494
61,0.7028913260219342,0.3003550282238807,0.25916230073542357,0.0,0.0,0.0,0.0,0.0,0.0,0.4954682779456193,0.7454545454545455,0.0,0.0,0.4578313253012048,0.5135135135135135,0.8608365019011407,0.8435171385991058,0.0,0.0,2.1613769811742447,0.0914067011738089,1.127377542869634
62,0.7377866400797607,0.2936678002251773,0.2682633762415349,0.0,0.0,0.0,0.0,0.0,0.0,0.5153846153846153,0.6090909090909091,0.0,0.0,0.4777327935222672,0.5315315315315315,0.8847262247838616,0.9150521609538003,0.0,0.0,2.0261028485664223,0.03713149174072663,0.7899549362503567
63,0.05084745762711865,0.15502354788069073,0.022735431898778514,0.0,0.0,0.0,0.0,0.09760956175298804,0.9423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.14285714285714285,19.306220186790704,2.075293810168902,2.376739743153254
64,0.6729810568295115,0.21677091185287908,0.18661646163245482,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.01818181818181818,0.0,0.0,0.4583333333333333,0.5945945945945946,0.8125836680053548,0.9046199701937406,0.0,0.0,1.1337564840155132,0.46878385005782913,0.663844890326418
65,0.7387836490528414,0.2757146117801855,0.25676331834292293,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.6818181818181818,0.0,0.0,0.39080459770114945,0.3063063063063063,0.8802228412256268,0.9418777943368107,0.0,0.0,1.76165572667526,0.1824856642838975,1.6897392211511568
66,0.6929212362911267,0.289516214106378,0.25354827140899167,0.0,0.0,0.0,0.0,0.0,0.0,0.4752475247524752,0.6545454545454545,0.0,0.0,0.4521072796934866,0.5315315315315315,0.8474830954169797,0.8405365126676602,0.0,0.0,1.6691964423787202,0.14653715940413034,2.070556899213824
67,0.6321036889332003,0.26491300753595837,0.22052893060810794,0.0,0.0,0.0,0.0,0.0,0.0,0.41784037558685444,0.8090909090909091,0.0,0.0,0.31958762886597936,0.27927927927927926,0.8062745098039216,0.7660208643815202,0.0,0.0,1.9395808726697714,0.3429635878798816,1.8611067646967037
68,0.7298105682951147,0.27480239447452565,0.2583471025915917,0.0,0.0,0.0,0.0,0.0,0.0,0.5018181818181818,0.6272727272727273,0.0,0.0,0.4385026737967914,0.36936936936936937,0.8681088625261689,0.9269746646795827,0.0,0.0,2.0614576829394933,0.2613631433399138,2.0353249643650613
69,0.7278165503489531,0.28406688570622995,0.2605945236447733,0.0,0.0,0.0,0.0,0.0,0.0,0.5182481751824818,0.6454545454545455,0.0,0.0,0.43243243243243246,0.43243243243243246,0.873481057898499,0.910581222056632,0.0,0.0,1.8341381652048554,0.11695443707058657,1.7017706899335105
70,0.6271186440677966,0.253025603845276,0.2128316387662182,0.0,0.0,0.0,0.0,0.0,0.0,0.3942307692307692,0.7454545454545455,0.0,0.0,0.28717948717948716,0.25225225225225223,0.8084112149532711,0.7734724292101341,0.0,0.0,1.854422781308175,0.2798777349968202,1.4642237283278028
71,0.7098703888334995,0.2823477512002102,0.2549583364580779,0.0,0.0,0.0,0.0,0.0,0.0,0.48398576512455516,0.6181818181818182,0.0,0.0,0.43983402489626555,0.4774774774774775,0.8608885651857247,0.8807749627421758,0.0,0.0,2.1085803487365053,0.22354964320794216,1.735072220008659
72,0.6849451645064806,0.2800720030228227,0.24660994455149945,0.0,0.0,0.0,0.0,0.0,0.0,0.4291497975708502,0.4818181818181818,0.0,0.0,0.4536741214057508,0.6396396396396397,0.8434456928838951,0.8390461997019374,0.0,0.0,1.3472198429754225,0.2637412135381581,1.9474043722364125
73,0.7188434695912264,0.2735813735813736,0.2503601157772359,0.0,0.0,0.0,0.0,0.0,0.0,0.4850498338870432,0.6636363636363637,0.0,0.0,0.39790575916230364,0.34234234234234234,0.8695652173913043,0.9090909090909091,0.0,0.0,1.776491293759788,0.08512729629857799,1.1844354319088068
74,0.6779661016949152,0.30258627799611404,0.2521067774108134,0.0,0.0,0.0,0.0,0.0,0.0,0.4709141274238227,0.7727272727272727,0.0,0.0,0.4468864468864469,0.5495495495495496,0.8469468675654243,0.7958271236959762,0.0,0.0,2.135778648665515,0.09521517479089601,1.000293671123974
75,0.6759720837487537,0.29573927770649083,0.24912474373990365,0.0,0.0,0.0,0.0,0.0,0.0,0.47540983606557374,0.7909090909090909,0.0,0.0,0.4291497975708502,0.4774774774774775,0.8393135725429017,0.8017883755588674,0.0,0.0,1.651282002894971,0.21766654576574218,1.2898170047458906
76,0.7248255234297108,0.27921368249237105,0.25396154323948134,0.0,0.0,0.0,0.0,0.0,0.0,0.5131578947368421,0.7090909090909091,0.0,0.0,0.3915343915343915,0.3333333333333333,0.8730385164051355,0.9120715350223547,0.0,0.0,1.738932593869545,0.1689933392936419,1.2509233970205007
77,0.7068793619142573,0.2829469452420272,0.25008621579926554,0.0,0.0,0.0,0.0,0.0,0.0,0.5015290519877675,0.7454545454545455,0.0,0.0,0.3864734299516908,0.36036036036036034,0.8626010286554004,0.8748137108792846,0.0,0.0,1.724420532272202,0.08216556942789634,0.7897004424836754
78,0.7268195413758723,0.2926222795075254,0.25957924654133263,0.0,0.0,0.0,0.0,0.0,0.0,0.5227963525835866,0.7818181818181819,0.0,0.0,0.41414141414141414,0.36936936936936937,0.8801169590643275,0.8971684053651267,0.0,0.0,2.0933449988588615,0.07023381366650115,1.1848645706981382
79,0.7038883349950149,0.2497108562682333,0.239994846171035,0.0,0.0,0.0,0.0,0.0,0.0,0.45871559633027525,0.45454545454545453,0.0,0.0,0.37668161434977576,0.3783783783783784,0.844566712517194,0.9150521609538003,0.0,0.0,1.268530877019211,0.2132307580030482,1.6334341253362457
80,0.7308075772681955,0.2923061873881546,0.2640191453505491,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525253,0.7090909090909091,0.0,0.0,0.4444444444444444,0.43243243243243246,0.8784370477568741,0.9046199701937406,0.0,0.0,2.0101409835568216,0.0855171577117626,0.9315708605622353
81,0.6959122632103689,0.2913460192148717,0.2521543403349313,0.0,0.0,0.0,0.0,0.0,0.0,0.4837758112094395,0.7454545454545455,0.0,0.0,0.423728813559322,0.45045045045045046,0.8575757575757575,0.8435171385991058,0.0,0.0,1.8048095829108894,0.200035087430123,1.6253176385674202
82,0.7248255234297108,0.2813384813384813,0.2568744436476739,0.0,0.0,0.0,0.0,0.0,0.0,0.5152542372881356,0.6909090909090909,0.0,0.0,0.4120603015075377,0.36936936936936937,0.8708065667380442,0.9090909090909091,0.0,0.0,1.8512158933451264,0.0791570620385689,0.7515525766601662
83,0.7058823529411765,0.287334693072398,0.2564739117638342,0.0,0.0,0.0,0.0,0.03773584905660377,0.019230769230769232,0.4854368932038835,0.6818181818181818,0.0,0.0,0.40329218106995884,0.44144144144144143,0.8688524590163934,0.8688524590163934,0.0,0.0,1.7190462214164697,0.0916474138197622,0.5621340605047332
84,0.7238285144566301,0.28110217946283517,0.2569303692133053,0.0,0.0,0.0,0.0,0.0,0.0,0.4966442953020134,0.6727272727272727,0.0,0.0,0.43,0.38738738738738737,0.8718682891911238,0.9076005961251863,0.0,0.0,2.1567978915997066,0.0751678276569955,0.9517495541828082
85,0.5872382851445663,0.2773015346785838,0.2417052158070317,0.0,0.0,0.0,0.0,0.09803921568627451,0.19230769230769232,0.41192411924119243,0.6909090909090909,0.0,0.0,0.3867924528301887,0.36936936936936937,0.7951807228915663,0.6885245901639344,0.0,0.0,2.063174523955447,0.16560096933865265,1.1239964287237767
86,0.7298105682951147,0.276927193320636,0.2582924388400388,0.0,0.0,0.0,0.0,0.0,0.0,0.4908424908424908,0.6090909090909091,0.0,0.0,0.4433497536945813,0.40540540540540543,0.8738548273431994,0.9239940387481371,0.0,0.0,2.239800996580723,0.06329569383214553,0.6760407827014971
87,0.638085742771685,0.2957621687129884,0.2608172872292918,0.0,0.0,0.058823529411764705,0.030303030303030304,0.10416666666666667,0.09615384615384616,0.42780748663101603,0.7272727272727273,0.0,0.0,0.416,0.46846846846846846,0.8189233278955954,0.7481371087928465,0.0,0.0,2.2587464354924878,0.16743949650374623,1.2889821967650619
88,0.732801595214357,0.245272715764519,0.2382747369298475,0.0,0.0,0.0,0.0,0.0,0.0,0.5104602510460251,0.5545454545454546,0.0,0.0,0.2937062937062937,0.1891891891891892,0.8637566137566137,0.9731743666169895,0.0,0.0,2.511116388193513,0.0651085857281145,0.7092276674576384
89,0.617148554336989,0.26462798757880723,0.22191833655577511,0.0,0.0,0.0547945205479452,0.06060606060606061,0.0,0.0,0.4305555555555556,0.8454545454545455,0.0,0.0,0.2603550295857988,0.1981981981981982,0.8077232502011263,0.7481371087928465,0.0,0.0,2.2417908318615627,0.17570175728631054,1.039833959833722
90,0.7298105682951147,0.28346539002276705,0.25881811454773007,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.6818181818181818,0.0,0.0,0.41545893719806765,0.38738738738738737,0.8790264853256979,0.9150521609538003,0.0,0.0,2.0404591660200064,0.06187974685227988,0.5020631501805212
