round,val_loss_mean,val_loss_std,val_macro_f1_mean,val_macro_f1_std,num_clients_evaluated
1,3.875209644499234,2.7600346436709153,0.11247958548576786,0.12597815922917818,5
2,4.944897404387371,4.427409268966374,0.11210675887342672,0.1297528809886954,5
3,7.89207926328969,3.2027040002656952,0.021593734095220495,0.01167108291437377,5
4,8.424954510210519,3.198507790278826,0.035258944257053906,0.01420829067085186,5
5,6.2115200446823895,3.0565027488272904,0.08692630695958659,0.09806604379707222,5
6,3.626378166485403,3.2298467102683595,0.1141550284067275,0.12657059569420187,5
7,6.210807243586775,2.773199593705544,0.01481587133613986,0.009702617917540103,5
8,6.399898181978989,3.1904374709413235,0.07656812224461658,0.1015824901391418,5
9,5.551075550994037,3.6195898068773538,0.04419347195333152,0.05379762086844931,5
10,6.891872001573785,3.647469642708457,0.05871382502063892,0.07481512282265596,5
11,9.84689138441951,5.36890535977905,0.0492345836690518,0.06320423926643468,5
12,10.29447230135099,5.1130164954983295,0.0658511595766658,0.1001878752623497,5
13,8.788165340228666,6.543375119725616,0.10811147568226025,0.11945495148927783,5
14,11.590841792777908,9.313058916803586,0.06233710759231074,0.10748575452506676,5
15,15.146504945175005,12.261589419401894,0.10205032642727249,0.12854557001932887,5
16,16.74104317515821,9.026431882285019,0.053794569079302926,0.08406383009897019,5
17,15.352287334055154,7.983163496599304,0.0649371939142597,0.10059159115357154,5
18,14.433919210994947,13.239808191593806,0.12294916611235407,0.1324741746669924,5
19,14.865984753216967,7.843538570779481,0.06393758609618756,0.11224578036012159,5
20,10.886324619747706,8.123339060119168,0.11552152879718947,0.12872395097200662,5
21,17.22122786104501,9.23371983077629,0.08575879670876467,0.09663731639645501,5
22,18.24862955141876,15.004276188892666,0.1270793524844045,0.12685711563262317,5
23,16.28526735253491,13.325991451167503,0.11490328397697405,0.11923018057985221,5
24,25.915079953164188,8.56627310879931,0.025319731423473647,0.028865552186749643,5
25,21.30154145574522,13.861415066803978,0.07465213146146851,0.10385361339684399,5
26,4.654260963314433,3.876357227976484,0.1578193012302514,0.11079187753778977,5
27,9.779698195224508,7.230937788366802,0.08212012546569403,0.10516722351034141,5
28,14.778528771680945,10.17066487227537,0.06632697892670388,0.11459669037111066,5
29,13.352941328174214,12.180376929395255,0.12180429237716447,0.13584971109924024,5
30,16.151485453907064,9.37503330113681,0.07022304785494195,0.10639098507494522,5
31,15.423534549530578,13.481813321233876,0.12119293809022591,0.12868044266500678,5
32,16.49487270186929,14.188779681875323,0.12213727078926528,0.13250235788082676,5
33,10.41634282034154,11.797692779544354,0.161527081825378,0.13610050058212297,5
34,13.779792188671033,15.976901310845271,0.15023448652940247,0.12357806021634604,5
35,22.250572994104765,12.538512303924746,0.0768409862858727,0.10805833075175969,5
36,20.54288999665889,10.940820596474644,0.07074241267680062,0.10443417506534955,5
37,18.40068556718075,16.74305780937685,0.1274498577093739,0.1202234741330002,5
38,16.244376440989534,13.433935795278574,0.12587712164609968,0.1200253414278558,5
39,24.725957842529237,13.612225373913057,0.07104380725454262,0.10911185807772994,5
40,14.342998538820718,18.18914611082393,0.16651079418912768,0.14135463887060992,5
41,22.339054891380925,18.577538562561646,0.11674972667254377,0.13480090274350665,5
42,29.840159703489554,16.497500357467953,0.06264201966335994,0.11327443755930254,5
43,8.920923643121691,8.973435890879001,0.16827311420097552,0.11199064377365305,5
44,19.1475676995807,15.680282363400371,0.12038461804320011,0.1387031768690484,5
45,31.056651888815974,4.91434988002541,0.028558792997131655,0.02080068554689449,5
46,17.1729604798799,15.430075942965713,0.1204016013144523,0.12579207687769373,5
47,3.371737783832303,2.291755447836291,0.15322621036397915,0.11492104416594905,5
48,3.5240775782470095,2.0403867781124974,0.18254745382246576,0.11415980384772312,5
49,5.6195644639900415,4.552856689824061,0.10716310944384891,0.0944149351347439,5
50,7.477650907721857,4.030698585806106,0.07499232262805738,0.10970279217188142,5
51,5.070315833961738,3.937987037063917,0.12768561498941622,0.12666203446841562,5
52,6.743432109781419,4.922333956571624,0.1132273659492812,0.13799690537932233,5
53,6.341950474279828,6.077792694339757,0.15867121437488024,0.13123919819369817,5
54,10.581599533807482,8.056955514920853,0.11354511204082121,0.1356133186578253,5
55,11.118443027355616,6.631249329606347,0.07938460878691603,0.10667711646649092,5
56,13.989861656923,7.332121584130097,0.06793604881269263,0.10749029913335151,5
57,11.58022819449633,8.745155849408384,0.123408419743085,0.12867505476165889,5
58,9.106857356568751,9.5844040223564,0.15982476046561928,0.1367377549093585,5
59,17.09756664683075,9.81188288518942,0.07240694341064745,0.10970795892935244,5
60,11.88004848103699,9.118841818288521,0.12333209067639694,0.12861480871484848,5
61,13.469211326068564,10.392258884909545,0.11116350551137617,0.14251428992229742,5
62,9.580103120727767,10.780577370496827,0.16143070874733806,0.13930828189505676,5
63,25.825366741496094,4.427345376318539,0.01967244482454631,0.020999155110012675,5
64,16.76735311724015,9.503538372957513,0.05976531112354044,0.10107122219904076,5
65,2.821241282370844,1.306239884620729,0.12350581832981015,0.12971278707697373,5
66,2.470517938419924,0.9186788892024469,0.13218473822999183,0.11233826293221318,5
67,3.738390735044318,0.9519213083709483,0.0677418075967104,0.11014081812600467,5
68,2.4779334793062295,0.7096651757441255,0.09210617548084339,0.10546432699268066,5
69,2.3752346783311866,0.9141522021942471,0.14173970302434005,0.11622584825577245,5
70,3.1707223303177776,0.8227717524862302,0.08965840292812675,0.115850632222442,5
71,2.5478311808729694,0.7038603355212946,0.09366233752919657,0.10245506989139888,5
72,2.598257700039644,0.762318590325584,0.08031013489171394,0.09304460460332181,5
73,2.547008239616782,1.02653653684973,0.1393070361647084,0.11192894585182711,5
74,4.293732455767996,1.197982380142545,0.11354945383982554,0.1241086564150315,5
75,4.848645373284519,1.4429535309656276,0.06891731564991595,0.10845781147024913,5
76,5.309559588608214,2.333064642938632,0.10394272008445009,0.09984555597269318,5
77,5.275896521175609,2.8894589560901447,0.11824012641902042,0.1290509683408261,5
78,5.997735960343304,3.480864461927432,0.12761619832328447,0.12026033723285869,5
79,6.327836278143338,2.613490202008161,0.059454962176766865,0.0863783192126716,5
80,5.336081540382515,3.4178828299493453,0.12656312928805952,0.1291623669151948,5
81,6.521907558279523,2.671715011773929,0.0737997247616287,0.10769937639202895,5
82,5.466241850952803,3.114485894959009,0.1267674072697643,0.12455176660448923,5
83,4.675202308932425,2.1060824781213197,0.10880418145828179,0.13671894697429288,5
84,5.820419887911643,3.773760014528337,0.12265034710021028,0.12670616305749838,5
85,8.00212466001273,4.194938085261386,0.08245235947884474,0.10330494607192722,5
86,5.105170545406855,2.509990643828777,0.13076667833633018,0.12253483405567372,5
87,8.662031389162285,4.507463145123242,0.07631098805624825,0.10655691954592159,5
88,5.988889454701843,2.4397048431861768,0.11319658328680031,0.10907711961576816,5
89,7.81629652858137,3.193760896576643,0.07206076194854485,0.1011528118872196,5
90,6.325698438551229,3.4217404066442647,0.13710951206334582,0.1221573877503893,5
91,5.393263718233269,2.528493383674129,0.11671012705632397,0.13223903241936644,5
92,8.624404446648459,4.079234725895101,0.09259006048701428,0.10100656333612892,5
93,6.263544968474779,3.868542224104013,0.13192040424072643,0.13009345937568925,5
94,8.761954458831909,3.952633303980504,0.07583268987703323,0.10959614850778322,5
95,7.338883810813501,3.1032652112237145,0.10884396557156766,0.10153236083984152,5
96,7.944017011075767,6.3968888153154575,0.13164004379965644,0.12666864661957314,5
97,12.256132157326695,4.583547523017582,0.04903944336601972,0.0387861326761196,5
98,5.354684245099099,3.3775363317048868,0.06643199463539902,0.11117383417811046,5
99,2.7481673465530987,0.8121684926251366,0.1323352165294885,0.12254703925723857,5
100,2.5085388383266336,0.47503053049458477,0.16990543415899237,0.1121497577254792,5
101,3.4866295586316918,0.7074386922634347,0.08658138647157472,0.11599829577890923,5
102,3.3340489226347905,0.9529273984494183,0.12464390997346637,0.12744709604648366,5
103,3.440161244914396,1.27666098620223,0.07100917506487772,0.11252975910109242,5
104,2.402456848904238,0.6836967674272837,0.1351565597750302,0.10555242908283913,5
105,3.856332166648933,1.776223261695869,0.14069449410875662,0.12784705027516963,5
106,4.032228368205777,1.5128014438973545,0.0807109037784285,0.11230952242998732,5
107,3.174374489104403,1.133395909652418,0.18028907904228136,0.11710275141879128,5
108,2.8928222054617474,0.7029446895346452,0.16707501576110922,0.13369982597808486,5
109,3.3059588939337763,1.3856226115456243,0.09385851095505499,0.10810154549883412,5
110,3.2364389835540224,1.130559076945673,0.07468936981674106,0.07435805440937174,5
111,3.8134733076466403,1.7748204459174328,0.11127323411417708,0.12694239350938638,5
112,3.901938831604133,1.6736412660664843,0.07085836381817455,0.1036001342392864,5
113,3.0317815120769285,0.9733731808898083,0.17424753092687212,0.11381870776549806,5
114,4.592151741967244,1.7341279685688076,0.10982876836721114,0.1406889706122702,5
115,3.967277988717183,1.5567264397132683,0.1233768420332352,0.1158575261435612,5
116,4.20136279299157,1.486893959841178,0.13619231513576552,0.1198550974971986,5
117,3.3004763313685195,0.9013715379550332,0.14881755222329957,0.13416455523324516,5
118,2.8035603963722613,0.46638930798168643,0.21941740608459753,0.07220240197749535,5
119,3.6877626275493283,2.3792542846711506,0.19367116127211126,0.10876952435997612,5
120,4.0119503718668055,2.557884545120242,0.16749551551889735,0.10867681018872043,5
121,3.8165565296754997,1.5482605056711454,0.16283279419144747,0.14046941205123453,5
122,3.3644947268789336,1.0486213238077375,0.1659939912031398,0.11073001461264848,5
123,4.3060034139800525,1.8706440977072785,0.09020447752237333,0.11990710611568671,5
124,3.1781289505934787,1.1244364502558215,0.1421655816760133,0.11635693445329848,5
125,3.1686301429155224,1.4642411875031491,0.16191574908373596,0.10696881933475437,5
126,4.613004358031101,1.0566369463507665,0.07094809453157531,0.1124421581546492,5
127,3.7983551942220593,1.169882228910569,0.1484437714663715,0.10089096936632228,5
128,4.428693060052478,2.235891723501799,0.11684690524950223,0.13525562696140636,5
129,3.4531572654263925,0.9652335483887758,0.14412357669643425,0.13053581467219216,5
130,3.914411801283999,1.4382777378671014,0.1384857329270593,0.13056517605917795,5
131,4.3785097657505085,2.2991350646807547,0.11228619798790462,0.11437474163289187,5
132,3.6568687110455897,0.6778385560103954,0.13683928531122086,0.1312181793315221,5
133,6.251862640965615,4.024223636662033,0.1032537034454796,0.10595539612284124,5
134,4.1686796040977105,1.3296290496218168,0.11221606226350533,0.13721301550306553,5
135,5.88068819155365,2.460224299265314,0.08193605460158063,0.09921415471477132,5
136,4.040867181076247,0.9785728692745619,0.10916056921856006,0.11243237740773998,5
137,3.3177353472914084,0.5090184615345423,0.11707538106025821,0.12798791583103522,5
138,3.7989529539557068,1.2308605653164935,0.13082786067593571,0.1217027575803732,5
139,5.543398277257994,3.3330502258854966,0.08728220261262734,0.1056608581360814,5
140,4.029186333663917,1.3090237619776885,0.09407458298430367,0.10719923602879713,5
141,4.9834016108679275,1.9999748889775997,0.12323637968878798,0.1402415850521706,5
142,5.978457747428035,4.496439588075086,0.08696108895055285,0.11077987453984821,5
143,6.042561627622854,3.214427759290757,0.08628562834419715,0.10843199876715322,5
144,5.401030163940855,4.506472777199122,0.1443956720901035,0.11133960233016335,5
145,6.951230803657981,4.478779608077928,0.07762421106728658,0.10825321136575305,5
146,4.449998392992219,1.9491931745948294,0.12452040273291007,0.11948860290866857,5
147,5.333481477621427,3.011793418095926,0.08804247461017446,0.1072320550955325,5
148,3.8128323523615557,0.6489864531957786,0.0906453357561962,0.10769255104350595,5
149,4.822491679281917,1.71937962758395,0.15650809842031527,0.10979884796905681,5
150,5.572260244774557,4.254607466227055,0.1380961588745748,0.12275863213135213,5
