round,client_id,update_norm,n_samples,local_epochs,tau
1,1,3.0421266650477214,963,11,341
1,2,3.876094989722854,1095,20,700
1,5,4.031102585705055,1108,20,700
1,6,2.0921484488524706,673,3,66
1,4,1.7149183189304507,1110,3,105
1,0,3.7766278033503413,964,20,620
1,3,3.407227279667093,1094,13,455
2,0,3.894510642641258,964,1,31
2,2,4.77557113249675,1095,15,525
2,5,4.53510134491538,1108,20,700
2,4,3.9732741835647674,1110,6,210
2,1,4.961741165289799,963,20,620
2,3,4.629206333794767,1094,20,700
2,6,5.0422409585526105e-06,673,14,308
3,4,6.570724709048252,1110,13,455
3,0,3.6662006278235144,964,20,620
3,5,6.89826170142182,1108,2,70
3,1,4.439994308457255,963,20,620
3,2,6.310023218647422,1095,1,35
3,3,6.881416988129815,1094,20,700
3,6,6.427576458130666,673,13,286
4,5,1.452068031759343,1108,16,560
4,3,0.9204038128494441,1094,2,70
4,0,2.2085220857539194,964,20,620
4,6,1.472463240731255,673,2,44
4,4,1.6645186628654947,1110,20,700
4,2,1.2511514728579651,1095,11,385
4,1,2.18833147715716,963,20,620
5,3,4.618353472912993,1094,11,385
5,6,0.00043269397705298724,673,20,440
5,2,4.620947227303409,1095,13,455
5,5,5.61930131022002,1108,20,700
5,0,4.9512398154486235,964,1,31
5,1,4.910658364912753,963,3,93
5,4,5.631965541148788,1110,20,700
6,3,2.4847923899194884,1094,20,700
6,2,2.4825691949143183,1095,20,700
6,1,2.017032908268573,963,20,620
6,6,1.7293332519024516,673,11,242
6,0,1.9058794451124328,964,14,434
6,5,1.9845898096015069,1108,10,350
6,4,2.053487266697514,1110,14,490
7,0,1.8506280258699426,964,12,372
7,4,1.3002165253180782,1110,3,105
7,2,2.0262428664364482,1095,5,175
7,6,0.7960648627915076,673,20,440
7,1,2.0587818877180855,963,20,620
7,3,2.490243715659552,1094,20,700
7,5,1.640074372138608,1108,12,420
8,6,1.4069224026550726,673,20,440
8,5,1.3763445811187558,1108,20,700
8,1,2.1763919937064093,963,14,434
8,0,2.188291021012956,964,16,496
8,2,1.5953147077771348,1095,7,245
8,4,1.3574973698982329,1110,20,700
8,3,1.2681504259172454,1094,2,70
9,3,0.6329369614864294,1094,9,315
