round,client_id,update_norm,n_samples,local_epochs,tau
1,1,3.803537789686136,963,20,620
1,3,2.5573579728193865,1094,7,245
1,2,3.6647108386624185,1095,15,525
1,4,4.089862510214761,1110,20,700
1,5,3.8640673659572577,1108,18,630
1,6,1.7662966206397777,673,1,22
1,0,3.892507683457079,964,20,620
2,2,9.745078769763536,1095,20,700
2,1,9.38324267842132,963,20,620
2,4,9.016475542967306,1110,6,210
2,3,9.9847744383312,1094,1,35
2,5,10.153645539270427,1108,12,420
2,6,0.0,673,15,330
2,0,9.120846205818234,964,20,620
3,6,0.09971113180613023,673,10,220
3,5,4.362912625645976,1108,20,700
3,1,4.805053897563186,963,20,620
3,2,2.206820707410113,1095,14,490
3,3,2.2764434434050833,1094,20,700
3,4,4.279646319495467,1110,15,525
3,0,3.7680334917809026,964,6,186
4,2,2.9227904351662817,1095,20,700
4,6,1.055938204978537,673,10,220
4,5,1.0020714195238078,1108,2,70
4,0,2.8337793139363003,964,16,496
4,1,3.1310344339763323,963,20,620
4,3,2.9498878948053484,1094,20,700
4,4,1.3540385262423293,1110,8,280
5,6,1.0311900824340563,673,9,198
5,0,3.888740110287664,964,17,527
5,1,3.8261089036920817,963,16,496
5,5,0.33082357227539083,1108,2,70
5,3,4.407440642366431,1094,20,700
5,4,1.1581609009361318,1110,20,700
5,2,4.297925974173303,1095,20,700
6,6,1.315468466226405,673,20,440
6,2,2.9478056487398545,1095,20,700
6,4,3.4512734909472966,1110,18,630
6,3,1.5536716690204944,1094,4,140
6,0,1.328370955981908,964,3,93
6,1,3.049534759292513,963,20,620
6,5,1.9163704002437993,1108,4,140
7,6,0.6556507249027972,673,20,440
7,3,2.4893379401584164,1094,15,525
7,0,2.8313177824931604,964,20,620
7,1,2.58750712967106,963,17,527
7,4,2.650179824189056,1110,13,455
7,2,2.74908434729307,1095,20,700
7,5,1.685445581242594,1108,4,140
8,6,0.9944005203677165,673,20,440
8,2,2.8493616430323065,1095,20,700
8,4,2.495197304517984,1110,17,595
8,3,3.1521672239065404,1094,20,700
8,1,3.043043169303132,963,15,465
8,5,2.8939492151311934,1108,19,665
8,0,2.3320585775222833,964,7,217
9,1,2.625922057833577,963,20,620
9,5,3.3227078847072815,1108,20,700
9,6,0.41989559430806445,673,3,66
9,0,2.363268004657157,964,17,527
9,4,2.971059558737974,1110,17,595
9,2,2.35083805794453,1095,14,490
9,3,3.009442190539034,1094,20,700
10,1,2.1610712369108924,963,8,248
10,4,2.660707033798617,1110,13,455
10,0,2.8183541332794135,964,20,620
10,2,2.610713154054038,1095,20,700
10,6,0.37875601077734694,673,20,440
10,5,2.389923301279748,1108,5,175
10,3,1.6166287470701364,1094,1,35
11,5,2.9794097728116262,1108,20,700
11,4,2.9442146333124835,1110,20,700
11,3,1.810162453894279,1094,8,280
11,0,2.635431572378206,964,7,217
11,1,2.4608662052124126,963,6,186
11,2,2.837646977650533,1095,20,700
11,6,1.4607580367834359,673,3,66
