round,client_id,update_norm,n_samples,local_epochs,tau
1,1,2.724472690650061,963,9,279
1,4,1.7533636100306613,1110,3,105
1,3,3.886194129372198,1094,20,700
1,6,2.0703329372710613,673,3,66
1,5,4.094532431415341,1108,20,700
1,0,3.570963283724495,964,18,558
1,2,3.917090869821057,1095,20,700
2,3,4.8035940743460985,1094,14,490
2,2,4.90249179358778,1095,11,385
2,5,4.240891498160437,1108,6,210
2,4,4.455304230507326,1110,20,700
2,1,5.200280383297163,963,20,620
2,6,4.8441496678060925e-09,673,2,44
2,0,4.730075891843478,964,20,620
3,5,1.4106079350796907,1108,20,700
3,0,3.233870386139436,964,20,620
3,3,0.9035886431668179,1094,3,105
3,1,2.4692857626029796,963,9,279
3,4,1.5342428577142413,1110,20,700
3,6,1.0653070255135635,673,15,330
3,2,0.7615941456275086,1095,1,35
4,1,4.041936052677684,963,20,620
4,2,0.8258394297970161,1095,1,35
4,4,4.134374762429236,1110,20,700
4,5,4.0466888901737565,1108,20,700
4,6,0.6319831362051127,673,8,176
4,3,1.5764037249467167,1094,5,175
4,0,3.3100067664979376,964,6,186
5,2,3.1569386686687753,1095,20,700
5,6,1.615978247376754,673,10,220
5,4,3.650576923524038,1110,20,700
5,3,3.1579101983583198,1094,20,700
5,1,2.4149065969846957,963,12,372
5,0,2.6255702787879187,964,15,465
5,5,2.976917997514126,1108,15,525
6,0,2.4923559269498137,964,19,589
6,3,1.7983183385256734,1094,2,70
6,1,1.3387470179304748,963,3,93
6,6,0.24332146742710634,673,20,440
6,2,2.471080541660566,1095,20,700
6,5,2.9384494973251334,1108,17,595
6,4,3.082668613971604,1110,20,700
7,5,3.8172694302472494,1108,18,630
7,0,3.6714244974704306,964,20,620
7,3,2.801150940644184,1094,20,700
7,6,2.0038704218998205,673,19,418
7,2,2.7824064577084116,1095,20,700
7,1,3.5324814073397857,963,18,558
7,4,3.6805639689925314,1110,15,525
8,2,3.6597172345419455,1095,20,700
8,1,1.63382187194135,963,7,217
8,5,3.2179030217007556,1108,20,700
8,4,1.9721464238389088,1110,8,280
8,6,0.25393117296450973,673,2,44
8,3,3.6549846484880297,1094,20,700
8,0,1.8705008163951815,964,10,310
9,1,1.176176241846996,963,1,31
9,4,2.1675857283536,1110,9,315
9,6,0.21760152012610237,673,16,352
9,3,3.5493340227025185,1094,20,700
9,2,2.7082725653479627,1095,11,385
9,5,3.297942615700856,1108,20,700
9,0,2.726286658922573,964,20,620
10,4,3.7747425438683058,1110,15,525
10,6,1.366290911746978,673,20,440
10,1,2.674624762716713,963,18,558
10,5,4.0203496039362,1108,20,700
10,0,2.951652581451716,964,20,620
10,3,3.2835863265837566,1094,12,420
10,2,3.0806989582285924,1095,7,245
11,4,3.310466792633934,1110,20,700
11,2,0.8340713026891902,1095,2,70
11,6,0.5574568471126261,673,15,330
11,1,2.3516100646736913,963,7,217
11,0,3.0157814838557524,964,13,403
11,3,3.052359781358563,1094,20,700
11,5,3.2543347799089855,1108,20,700
12,3,3.211409767086266,1094,20,700
12,1,1.924338077054281,963,9,279
12,2,3.14264184921968,1095,20,700
12,5,3.276449861256302,1108,15,525
12,6,0.570177434642908,673,20,440
12,0,1.82834709213122,964,8,248
12,4,2.289853581095081,1110,4,140
13,0,3.176290809276724,964,20,620
13,1,2.852094240673722,963,16,496
13,3,3.2458946123466,1094,13,455
13,2,3.588519760572795,1095,17,595
13,4,2.427115677992846,1110,14,490
13,5,3.003771968172789,1108,20,700
13,6,0.5305674946606551,673,20,440
14,4,3.222950241345059,1110,20,700
14,2,1.4782718107709023,1095,4,140
14,6,0.38377234140551886,673,4,88
14,3,1.7894829141961468,1094,6,210
14,5,3.2341909695118503,1108,20,700
14,0,1.6313613837033385,964,5,155
14,1,3.1581655347949806,963,20,620
15,5,3.7713228477789005,1108,20,700
15,6,0.43400871282890846,673,20,440
15,4,3.7885297674335177,1110,20,700
15,1,3.055335510219983,963,17,527
15,0,3.0630373781211993,964,18,558
15,2,2.5711067274840533,1095,13,455
15,3,3.5245001503964732,1094,19,665
16,0,3.490916414867955,964,20,620
16,1,3.014791326134777,963,17,527
16,4,2.5577994226153264,1110,11,385
16,5,3.9403131079588514,1108,20,700
16,2,4.0207757170974165,1095,20,700
16,3,2.7425858777704257,1094,11,385
16,6,0.45146193977565163,673,15,330
17,2,1.204601190621244,1095,2,70
17,6,0.3616604781563994,673,2,44
17,1,1.227104212867038,963,2,62
17,4,4.056976027963717,1110,20,700
17,5,4.1989668457405465,1108,20,700
17,0,3.589364466831153,964,20,620
17,3,1.6097113278823678,1094,4,140
18,1,2.0042327100293447,963,8,248
18,5,3.1037755142148398,1108,6,210
18,3,4.083816731625566,1094,20,700
18,0,3.4624859698978923,964,18,558
18,4,3.9859072738922445,1110,14,490
18,6,0.4202424308621576,673,20,440
18,2,4.122590989083569,1095,20,700
19,5,2.035219375828047,1108,7,245
19,2,4.190091113523798,1095,20,700
19,1,2.68200145951475,963,13,403
19,3,4.145467606854509,1094,20,700
19,4,4.3112096454731486,1110,20,700
19,0,2.441499631396133,964,9,279
19,6,0.2892179563035955,673,11,242
20,1,1.887681352584828,963,7,217
20,0,1.0270566327386628,964,1,31
20,6,0.5475843822904183,673,20,440
20,4,4.245921513233538,1110,20,700
20,5,4.484664115170587,1108,20,700
20,2,3.538179291830516,1095,14,490
20,3,2.2986896293806,1094,6,210
21,5,4.470674590432112,1108,17,595
21,4,4.24326983332949,1110,14,490
21,2,4.59841679262701,1095,17,595
21,0,3.679560752317543,964,20,620
21,6,2.159429748068886,673,20,440
21,3,4.934363223140499,1094,20,700
21,1,3.3141633444697103,963,18,558
22,1,1.962033583015862,963,5,155
22,5,4.523695747178744,1108,20,700
22,2,4.230018937411339,1095,20,700
22,6,0.17954500304961202,673,1,22
22,0,1.6061938312837338,964,3,93
22,3,3.4170069195360044,1094,13,455
22,4,4.604088086455452,1110,20,700
23,6,0.13918024882660152,673,20,440
23,5,3.404090495804346,1108,10,350
23,1,1.604224582772948,963,3,93
23,4,3.375170776848459,1110,8,280
23,2,3.3784149679077853,1095,7,245
23,0,3.578193566889761,964,20,620
23,3,4.605158104618997,1094,20,700
24,5,1.5034941611931831,1108,2,70
24,2,4.181771304455352,1095,20,700
24,6,0.7125505820308609,673,18,396
24,1,2.7726285670999244,963,13,403
24,4,4.1190602729827015,1110,20,700
24,3,3.3820895528025288,1094,13,455
24,0,3.5252009370910593,964,20,620
25,6,0.4084023585488802,673,20,440
25,3,3.4677015109752967,1094,6,210
25,5,3.417712764472148,1108,15,525
25,0,2.2117682592948302,964,2,62
25,1,3.697745168316285,963,20,620
25,4,1.4063020853307275,1110,2,70
25,2,5.030081679093522,1095,20,700
26,6,1.064011168854078,673,2,44
26,5,3.4040080823931684,1108,9,315
26,4,3.06140760929879,1110,7,245
26,2,2.9781684354694886,1095,8,280
26,3,3.7887703173908487,1094,20,700
26,1,2.8040654315899736,963,20,620
26,0,3.265361138445481,964,20,620
27,6,0.0007975451142134513,673,20,440
27,3,4.143118111042887,1094,11,385
27,0,4.350006291454211,964,20,620
27,4,4.9743873216121814,1110,18,630
27,1,3.553648628987309,963,12,372
27,2,4.8253791456419926,1095,20,700
27,5,5.199506983274452,1108,18,630
28,4,1.6395473714619693,1110,2,70
28,1,2.918941674691011,963,20,620
28,0,2.098250894912031,964,8,248
28,3,3.778686444040242,1094,17,595
28,5,3.788391000390721,1108,20,700
28,6,0.7500334416387069,673,20,440
28,2,1.81820932095151,1095,3,105
29,2,3.644246077207924,1095,18,630
29,5,3.029537145498784,1108,20,700
29,1,3.716469390758328,963,20,620
29,0,3.566374184890631,964,20,620
29,6,0.4288112531706519,673,12,264
29,3,3.685210620836448,1094,19,665
29,4,1.9745447892644807,1110,5,175
30,0,2.6850211947812257,964,20,620
30,4,1.478342173673824,1110,2,70
30,2,2.9178473644168195,1095,19,665
30,3,3.2923628783959082,1094,20,700
30,5,2.7604132968777533,1108,7,245
30,6,0.4528991925028851,673,18,396
30,1,2.7910063919109285,963,20,620
31,3,4.3911305982117765,1094,12,420
31,1,3.8891883055118663,963,20,620
31,0,3.924870001161199,964,20,620
31,4,2.4146713213682798,1110,11,385
31,2,3.895276690669991,1095,14,490
31,5,3.132234134734468,1108,20,700
31,6,1.482984951586701,673,18,396
32,4,2.7615955412105433,1110,20,700
32,0,4.020657362677308,964,20,620
32,6,0.4709238359084635,673,19,418
32,5,3.3988173708620213,1108,18,630
32,1,2.332976584075722,963,20,620
32,2,1.2250591703521874,1095,1,35
32,3,1.9766571180583186,1094,5,175
33,5,6.416323253345674,1108,9,315
33,4,7.229964289898716,1110,6,210
33,6,6.59718470947133,673,20,440
33,1,6.795005740586779,963,20,620
33,2,5.59382912721174,1095,17,595
33,0,7.351660315419566,964,2,62
33,3,4.909747478808519,1094,20,700
34,0,1.425409029653184,964,15,465
34,1,0.4588706190517065,963,1,31
34,4,2.283113429286512,1110,20,700
34,5,2.073709810012389,1108,12,420
34,6,0.9523498019054564,673,6,132
34,2,3.538492622638691,1095,20,700
34,3,3.599796962242157,1094,20,700
35,1,1.5274135338880794,963,20,620
35,5,3.015114525783204,1108,17,595
35,3,3.2718017719553742,1094,12,420
35,2,2.897035311588321,1095,3,105
35,4,3.303651360859032,1110,20,700
35,6,0.37857666453316285,673,20,440
35,0,1.3433554180604466,964,10,310
36,0,3.8303190113549,964,16,496
36,3,0.6263785984973099,1094,3,105
36,1,3.658290835908692,963,14,434
36,4,4.146556839955422,1110,20,700
36,2,1.7163006945727939,1095,20,700
36,5,4.114171488352498,1108,20,700
36,6,2.0873327017561403,673,17,374
37,2,1.2589435333523438,1095,5,175
37,4,3.7432110951082054,1110,20,700
37,1,0.8355173419702315,963,1,31
37,6,1.3192100287059672,673,20,440
37,0,3.4578671701504913,964,20,620
37,5,3.2980216640731026,1108,13,455
37,3,1.5266912685576748,1094,6,210
38,0,3.0384464315181905,964,18,558
38,3,3.921880642864568,1094,20,700
38,1,1.0722623386357568,963,3,93
38,4,3.9400474497709683,1110,20,700
38,6,3.0441085754481416,673,17,374
38,5,3.9425770164337712,1108,20,700
38,2,3.4012118738475814,1095,13,455
39,0,2.9416958158963147,964,20,620
39,2,2.899793690613747,1095,8,280
39,6,1.3588713406652437,673,11,242
39,1,2.9478054694977938,963,20,620
39,4,2.8517971959275945,1110,6,210
39,3,1.0597841345679753,1094,1,35
39,5,3.900135646589192,1108,20,700
40,0,2.4756861459362636,964,4,124
40,4,2.404785659319976,1110,3,105
40,2,2.932236370561395,1095,20,700
40,3,2.932175234698641,1094,20,700
40,1,4.223380006686429,963,15,465
40,6,3.5222127134455783,673,14,308
40,5,4.453904676156446,1108,20,700
41,3,4.5040803528774545,1094,17,595
41,1,2.478088846603623,963,8,248
41,5,2.304044603158672,1108,10,350
41,6,1.7678798751612634,673,20,440
41,4,2.947094162406041,1110,20,700
41,2,4.663564153409264,1095,20,700
41,0,2.927263542419655,964,13,403
42,5,2.729861699697469,1108,11,385
42,2,3.8704183913333554,1095,16,560
42,4,3.3667849608219185,1110,20,700
42,1,2.3428754736578608,963,10,310
42,6,2.0440864119754756,673,18,396
42,0,3.094805708285937,964,20,620
42,3,4.1011415154815625,1094,20,700
43,6,0.8145726913779764,673,4,88
43,4,3.0465859253421503,1110,14,490
43,2,2.590895608347976,1095,5,175
43,3,3.775630645289646,1094,20,700
43,1,2.081936507753103,963,6,186
43,0,3.2776029939435336,964,20,620
43,5,3.411282318845176,1108,20,700
44,4,3.834986002668605,1110,20,700
44,0,1.0636073387203027,964,2,62
44,3,2.009670930705245,1094,5,175
44,5,3.715914792812942,1108,18,630
44,6,1.6276966998248965,673,10,220
44,1,3.3920387128209235,963,20,620
44,2,3.248797029800255,1095,20,700
45,5,2.1885685505833035,1108,3,105
45,3,3.4199823258980118,1094,20,700
45,6,1.773106706453202,673,7,154
45,4,4.1326523949286855,1110,20,700
45,1,1.9093468371560074,963,7,217
45,0,3.1151288486230135,964,20,620
45,2,2.8511892154137604,1095,12,420
46,0,2.4499510334951795,964,7,217
46,4,0.7926515275736578,1110,1,35
46,5,2.9741202336409134,1108,20,700
46,3,3.9466063457884424,1094,20,700
46,1,3.633679026938935,963,20,620
46,6,1.0243678478602953,673,4,88
46,2,3.504626585483083,1095,13,455
47,3,4.375070934579679,1094,20,700
47,1,4.074862784344957,963,20,620
47,4,2.4692624246742136,1110,16,560
47,2,3.6153337913361634,1095,10,350
47,6,3.1812560025307692,673,20,440
47,0,3.1805266484534256,964,10,310
47,5,2.535434183439295,1108,17,595
48,4,3.0619668800837885,1110,13,455
48,1,2.6681770068791546,963,10,310
48,6,0.4270020056886739,673,2,44
48,3,3.488764792014654,1094,20,700
48,2,3.500615361707463,1095,20,700
48,0,3.4324473712327723,964,20,620
48,5,3.210917004681065,1108,15,525
49,6,0.13812429701690238,673,1,22
49,1,3.394052927723918,963,20,620
49,4,3.1667602345372807,1110,15,525
49,5,2.299352311022888,1108,4,140
49,3,3.3947212922516092,1094,14,490
49,2,3.7348879909782786,1095,20,700
49,0,3.3972074770565044,964,20,620
50,2,2.758584109637243,1095,6,210
50,3,3.3594623679435895,1094,12,420
50,0,3.8665254154308153,964,20,620
50,6,2.0436604124359943,673,16,352
50,1,3.8575204193674733,963,20,620
50,5,2.8354145444892556,1108,20,700
50,4,2.600134742590774,1110,16,560
51,3,2.9437742665353244,1094,20,700
51,1,3.9046687854407605,963,20,620
51,4,3.0068076711831373,1110,10,350
51,5,3.6908498310958917,1108,20,700
51,2,2.195793752009755,1095,9,315
51,0,3.2111704765062963,964,11,341
51,6,1.068325261033367,673,5,110
52,0,3.416236630062344,964,17,527
52,6,1.543913921377025,673,13,286
52,1,2.7580480868107946,963,9,279
52,3,3.1370062000920105,1094,16,560
52,4,3.523059402132693,1110,20,700
52,5,3.5052468836911848,1108,20,700
52,2,3.346222728871069,1095,20,700
53,0,2.8587684819572337,964,14,434
53,3,3.533173971967001,1094,20,700
53,2,3.5450132952921454,1095,20,700
53,6,1.9528936133723611,673,20,440
53,1,1.712019965483341,963,4,124
53,4,3.0844919221916722,1110,11,385
53,5,3.2396513697360896,1108,13,455
54,3,3.946891777383468,1094,20,700
54,5,2.3565877483998494,1108,6,210
54,6,2.1006275473511864,673,14,308
54,2,3.0175332289785,1095,8,280
54,0,2.9678257175772758,964,19,589
54,4,3.5743095127127558,1110,20,700
54,1,3.014359838256028,963,20,620
55,0,3.5256591375829567,964,17,527
55,5,2.3637488084677316,1108,8,280
55,1,3.7223971928680077,963,20,620
55,2,3.3377557057573637,1095,17,595
55,3,3.4876415124983042,1094,20,700
55,6,0.708221022021012,673,3,66
55,4,3.264135023833821,1110,20,700
56,4,3.262588904165115,1110,20,700
56,2,3.655630364947226,1095,20,700
56,0,3.6640496335302544,964,20,620
56,3,3.1240449855401007,1094,11,385
56,5,1.825224427802042,1108,2,70
56,1,3.0468717126369524,963,11,341
56,6,1.5785851480693918,673,17,374
57,0,4.285949642426781,964,20,620
57,4,2.1944450605239334,1110,12,420
57,1,3.819014129598523,963,14,434
57,2,4.285883974942472,1095,20,700
57,6,3.07795621348314,673,14,308
57,3,4.283781896548067,1094,20,700
57,5,2.525853862189346,1108,16,560
58,3,3.4951373123701095,1094,16,560
58,5,2.3725775366599637,1108,7,245
58,6,1.839781469958115,673,20,440
58,4,3.0273377226211364,1110,16,560
58,0,3.5540181789605114,964,20,620
58,2,2.6119947057993507,1095,5,175
58,1,3.547258771887486,963,20,620
59,3,2.26970321154877,1094,8,280
59,0,3.4982455997041386,964,14,434
59,4,3.401994910775018,1110,20,700
59,6,2.123575465765757,673,14,308
59,1,3.961573834215213,963,20,620
59,2,3.1212826847870767,1095,19,665
59,5,3.4064768535981376,1108,20,700
60,0,1.6954613134834235,964,3,93
60,4,3.1058247294537273,1110,11,385
60,5,3.1842379772241536,1108,12,420
60,3,3.1601893478624805,1094,20,700
60,6,1.9322345883128638,673,20,440
60,1,2.877282139975049,963,10,310
60,2,3.1641643936592243,1095,20,700
61,2,3.998122368760324,1095,20,700
61,5,2.2177055853379657,1108,5,175
61,0,2.50059725477519,964,13,403
61,6,2.667906738537763,673,20,440
61,1,2.9943689304634633,963,20,620
61,4,3.532635292914128,1110,18,630
61,3,3.5003620311095327,1094,13,455
62,1,2.6966146856727784,963,9,279
62,6,1.1927067252351642,673,6,132
62,4,1.6640520320538692,1110,3,105
62,3,3.5055909487598305,1094,15,525
62,2,3.818588983411099,1095,20,700
62,5,3.087018451372527,1108,20,700
62,0,3.588627259656403,964,20,620
63,2,2.252527193309205,1095,3,105
63,6,0.9275592418559805,673,3,66
63,5,2.3246626491911067,1108,12,420
63,3,4.004025616147247,1094,20,700
63,1,3.738567585077188,963,20,620
63,4,2.8903793198044463,1110,20,700
63,0,2.6530493017780383,964,8,248
64,6,2.1744581861619148,673,19,418
64,2,2.7598982369272775,1095,18,630
64,3,2.3499555349069428,1094,12,420
64,1,1.1237292484926578,963,2,62
64,0,3.7041781354694736,964,20,620
