round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.10644831115660185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.07142857142857142,0.15306122448979592,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
3,0.0,0.0,0.36363636363636365,0.6923076923076923,0.29333333333333333,0.2,0.0,0.0,0.37583892617449666,0.25225225225225223,0.8551724137931035,0.9239940387481371,0.0,0.0,0.29550771190115455,0.0
4,0.0,0.0,0.11428571428571428,0.07692307692307693,0.18840579710144928,0.11818181818181818,0.0,0.0,0.0,0.0,0.8194103194103194,0.9940387481371088,0.0,0.0,0.16987766332028628,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.018018018018018018,0.8038392321535693,0.9985096870342772,0.25,0.14285714285714285,0.16562640684420543,0.0
7,0.0,0.0,0.4,0.3269230769230769,0.5017667844522968,0.6454545454545455,0.0,0.0,0.0,0.0,0.8664850136239782,0.9478390461997019,0.0,0.0,0.27431666693961776,0.0
8,0.0,0.0,0.0,0.0,0.1732283464566929,0.1,0.0,0.0,0.0,0.0,0.8108761329305136,1.0,0.25,0.14285714285714285,0.17755102040816326,0.0
9,0.17391304347826086,0.12121212121212122,0.0,0.0,0.017699115044247787,0.00909090909090909,0.21052631578947367,0.16666666666666666,0.0,0.0,0.8116293155663235,0.9985096870342772,0.0,0.0,0.18506848342913917,0.0
10,0.058823529411764705,0.030303030303030304,0.13793103448275862,0.07692307692307693,0.48484848484848486,0.6545454545454545,0.15384615384615385,0.08333333333333333,0.0,0.0,0.8598510494245092,0.9463487332339792,0.25,0.14285714285714285,0.2763301101708596,0.0
11,0.0,0.0,0.18461538461538463,0.11538461538461539,0.31794871794871793,0.2818181818181818,0.0,0.0,0.0,0.0,0.8312182741116751,0.9761549925484352,0.0,0.0,0.19619396996446176,0.0
12,0.058823529411764705,0.030303030303030304,0.515625,0.6346153846153846,0.4673913043478261,0.39090909090909093,0.14285714285714285,0.08333333333333333,0.0,0.0,0.8612754766600921,0.9761549925484352,0.0,0.0,0.30218797595846775,0.0
13,0.058823529411764705,0.030303030303030304,0.41304347826086957,0.36538461538461536,0.05263157894736842,0.02727272727272727,0.0,0.0,0.0,0.0,0.8226600985221675,0.9955290611028316,0.125,0.07142857142857142,0.212845429355968,0.0
14,0.0,0.0,0.0,0.0,0.03571428571428571,0.01818181818181818,0.0,0.0,0.0,0.0,0.8050389922015597,1.0,0.25,0.14285714285714285,0.16586270871985156,0.0
15,0.25396825396825395,0.24242424242424243,0.07407407407407407,0.038461538461538464,0.10084033613445378,0.05454545454545454,0.0,0.0,0.16417910447761194,0.0990990990990991,0.8319800124921923,0.992548435171386,0.34782608695652173,0.2857142857142857,0.24468472220228657,0.0
16,0.15384615384615385,0.09090909090909091,0.07407407407407407,0.038461538461538464,0.3614457831325301,0.2727272727272727,0.14285714285714285,0.08333333333333333,0.05128205128205128,0.02702702702702703,0.8325,0.992548435171386,0.25,0.14285714285714285,0.23540912006954162,0.05128205128205128
17,0.1951219512195122,0.12121212121212122,0.13793103448275862,0.07692307692307693,0.0,0.0,0.0,0.0,0.2375,0.17117117117117117,0.8284466625077979,0.9895678092399404,0.45454545454545453,0.35714285714285715,0.24514529081273811,0.0
18,0.05714285714285714,0.030303030303030304,0.28169014084507044,0.19230769230769232,0.208955223880597,0.12727272727272726,0.125,0.08333333333333333,0.0,0.0,0.8249075215782984,0.9970193740685543,0.23529411764705882,0.14285714285714285,0.2247276143060686,0.0
19,0.22727272727272727,0.15151515151515152,0.4810126582278481,0.36538461538461536,0.3137254901960784,0.21818181818181817,0.0,0.0,0.0,0.0,0.8344870988042794,0.9880774962742176,0.3333333333333333,0.21428571428571427,0.27677782794878814,0.0
20,0.11428571428571428,0.06060606060606061,0.4,0.36538461538461536,0.44692737430167595,0.36363636363636365,0.0,0.0,0.0,0.0,0.8513951979234263,0.977645305514158,0.42424242424242425,0.5,0.3238960493058854,0.0
21,0.3137254901960784,0.24242424242424243,0.4266666666666667,0.3076923076923077,0.16129032258064516,0.09090909090909091,0.0,0.0,0.0,0.0,0.8260061919504644,0.9940387481371088,0.3333333333333333,0.21428571428571427,0.26419287192120916,0.0
22,0.058823529411764705,0.030303030303030304,0.41975308641975306,0.3269230769230769,0.4163265306122449,0.9272727272727272,0.0,0.0,0.0,0.0,0.8424386381631037,0.7928464977645305,0.13333333333333333,0.07142857142857142,0.3069677005274195,0.0
23,0.058823529411764705,0.030303030303030304,0.3287671232876712,0.23076923076923078,0.345679012345679,0.2545454545454545,0.15384615384615385,0.08333333333333333,0.0,0.0,0.8333333333333334,0.9910581222056631,0.23529411764705882,0.14285714285714285,0.24755233057340784,0.0
24,0.0,0.0,0.4742268041237113,0.4423076923076923,0.26277372262773724,0.16363636363636364,0.125,0.08333333333333333,0.3917525773195876,0.34234234234234234,0.8699669966996699,0.9821162444113264,0.0,0.0,0.2876765680044368,0.0
25,0.0,0.0,0.2318840579710145,0.15384615384615385,0.0,0.0,0.0,0.0,0.24161073825503357,0.16216216216216217,0.8280571073867163,0.9940387481371088,0.5,0.35714285714285715,0.23816998875546888,0.0
