round,client_id,update_norm,n_samples,local_epochs,tau
1,0,4.495623868425922,4905,20,9820
1,1,1.7370353723194865,2102,5,1055
2,0,4.419608996217686,4905,20,9820
2,1,1.175283176079152,2102,5,1055
3,1,1.1926116455443037,2102,5,1055
3,0,4.947898904309408,4905,20,9820
4,0,4.692905221764966,4905,20,9820
4,1,1.28895386154689,2102,5,1055
5,1,1.45528196114636,2102,5,1055
5,0,3.2946972516655255,4905,20,9820
6,1,1.613824800488444,2102,5,1055
6,0,2.8513715071647954,4905,20,9820
7,0,2.862351035233628,4905,20,9820
7,1,1.7633109659379842,2102,5,1055
8,0,3.0149686026573974,4905,20,9820
8,1,1.8378820178559774,2102,5,1055
9,1,1.8450367487409483,2102,5,1055
9,0,2.714185071726434,4905,20,9820
10,0,2.780107999270563,4905,20,9820
10,1,1.92467876926486,2102,5,1055
11,0,2.8878782301347985,4905,20,9820
11,1,1.8720198251861533,2102,5,1055
12,1,1.940801654340069,2102,5,1055
12,0,2.563540379639193,4905,20,9820
13,0,2.8215071464941084,4905,20,9820
13,1,1.8407096848372377,2102,5,1055
14,0,2.549760739462534,4905,20,9820
14,1,2.074671104137445,2102,5,1055
15,0,3.259929969675916,4905,20,9820
15,1,2.006084518920357,2102,5,1055
16,1,2.15237077744793,2102,5,1055
16,0,2.6966699366894127,4905,20,9820
17,1,1.8664167913680918,2102,5,1055
17,0,2.9114947817870895,4905,20,9820
18,0,2.3536427271078315,4905,20,9820
18,1,1.8545460705647228,2102,5,1055
19,0,2.481312410084714,4905,20,9820
19,1,1.74514890044499,2102,5,1055
20,0,2.306123612649222,4905,20,9820
20,1,1.644471261724635,2102,5,1055
21,1,1.5842193344389288,2102,5,1055
21,0,2.1633180593243186,4905,20,9820
22,1,1.6922043970287286,2102,5,1055
22,0,2.3188656483996883,4905,20,9820
23,0,2.486420619326264,4905,20,9820
23,1,1.7420525344767603,2102,5,1055
24,1,1.7153483460871681,2102,5,1055
24,0,2.195702633900402,4905,20,9820
25,0,2.2253641966981133,4905,20,9820
25,1,1.4219211432086243,2102,5,1055
26,1,1.4663938002371235,2102,5,1055
26,0,1.748613786002778,4905,20,9820
27,1,1.1597842574073813,2102,5,1055
27,0,2.0531899646756457,4905,20,9820
28,1,1.2586996512898134,2102,5,1055
28,0,1.5304572197804562,4905,20,9820
29,1,1.150297128292297,2102,5,1055
29,0,1.8593109938012722,4905,20,9820
30,0,1.4782737906437795,4905,20,9820
30,1,1.336894453658178,2102,5,1055
31,1,1.210988839637452,2102,5,1055
31,0,1.9271211104031472,4905,20,9820
32,0,1.5740957229156887,4905,20,9820
32,1,1.0649121532655572,2102,5,1055
33,1,1.175430955061301,2102,5,1055
33,0,1.6478524721507908,4905,20,9820
34,0,1.5746266132440845,4905,20,9820
34,1,1.3605330062691257,2102,5,1055
35,1,1.0351577131457532,2102,5,1055
35,0,1.9855064725446478,4905,20,9820
36,0,1.364496413012989,4905,20,9820
36,1,1.1522887249834683,2102,5,1055
37,0,1.9084632543690485,4905,20,9820
37,1,1.0528134261348192,2102,5,1055
38,1,1.3905845175795861,2102,5,1055
38,0,1.1882375967926586,4905,20,9820
39,1,1.0563219574100469,2102,5,1055
39,0,2.022626438573212,4905,20,9820
40,1,0.8786215432728244,2102,5,1055
40,0,1.435671157010239,4905,20,9820
41,0,1.3890682682163502,4905,20,9820
41,1,0.9108178143801149,2102,5,1055
42,0,1.1908585387228745,4905,20,9820
42,1,1.218141488977683,2102,5,1055
43,0,1.8153415862849576,4905,20,9820
43,1,0.9309551968778763,2102,5,1055
44,0,1.3901214157227242,4905,20,9820
44,1,1.2648351636112307,2102,5,1055
45,1,1.4462618755355001,2102,5,1055
45,0,2.0482329392769367,4905,20,9820
46,0,1.735111098254652,4905,20,9820
46,1,1.2203691603743887,2102,5,1055
47,1,1.0267802961386114,2102,5,1055
47,0,1.8428333018846756,4905,20,9820
48,0,1.3314909425654369,4905,20,9820
48,1,1.1238843991955085,2102,5,1055
49,0,1.6713528505559923,4905,20,9820
49,1,0.9326895864103975,2102,5,1055
50,1,1.0293896859878178,2102,5,1055
50,0,1.3372988847318517,4905,20,9820
51,1,0.7845630553163043,2102,5,1055
51,0,1.64404154658426,4905,20,9820
52,1,1.008524017760246,2102,5,1055
52,0,1.1132236694550586,4905,20,9820
53,0,1.5441443629549922,4905,20,9820
53,1,0.8594248205513982,2102,5,1055
54,1,0.9892846461261066,2102,5,1055
54,0,0.9495046963445293,4905,20,9820
55,1,0.6325497714168107,2102,5,1055
55,0,1.5446351327449648,4905,20,9820
56,1,0.8266254341223723,2102,5,1055
56,0,0.8911736955678566,4905,20,9820
57,1,0.7653339049027877,2102,5,1055
57,0,1.3905390529312518,4905,20,9820
58,0,0.9054776034269646,4905,20,9820
58,1,1.1452500739219647,2102,5,1055
59,0,1.5724862961864394,4905,20,9820
59,1,0.8885184091259561,2102,5,1055
60,1,0.9653467910263474,2102,5,1055
60,0,1.1708914681854576,4905,20,9820
61,0,1.3874014677686188,4905,20,9820
61,1,1.0249067880428393,2102,5,1055
62,1,1.2845555236063528,2102,5,1055
62,0,1.1173324155520084,4905,20,9820
63,0,1.6258222238517674,4905,20,9820
63,1,0.8754145948712346,2102,5,1055
64,0,1.1654917253548536,4905,20,9820
64,1,0.7796556894142874,2102,5,1055
65,0,1.2321892048273662,4905,20,9820
65,1,0.889040252151876,2102,5,1055
66,0,1.0557363222952127,4905,20,9820
66,1,1.0247538692213234,2102,5,1055
67,1,1.157442528968704,2102,5,1055
67,0,1.3939363384095507,4905,20,9820
68,0,1.368857223623491,4905,20,9820
68,1,0.8916078072618141,2102,5,1055
69,1,0.9698931153141258,2102,5,1055
69,0,1.075601251663759,4905,20,9820
70,0,1.4773002956359444,4905,20,9820
70,1,0.8884158126393951,2102,5,1055
71,1,0.9389795470572966,2102,5,1055
71,0,1.2564732005688715,4905,20,9820
72,1,0.954855874707205,2102,5,1055
72,0,1.3411682980162125,4905,20,9820
73,1,0.9579565201739594,2102,5,1055
73,0,1.5136821234693973,4905,20,9820
74,1,0.8932900642889241,2102,5,1055
74,0,1.3072803869986935,4905,20,9820
75,1,0.9533196345756839,2102,5,1055
75,0,1.1418630847374234,4905,20,9820
76,0,1.2602005905510707,4905,20,9820
76,1,0.9382354184348508,2102,5,1055
77,1,1.0039908557344424,2102,5,1055
77,0,1.2473548574323015,4905,20,9820
78,0,1.3020104446120844,4905,20,9820
78,1,0.9407078323288265,2102,5,1055
79,0,1.4149917521650088,4905,20,9820
79,1,0.9821085018180711,2102,5,1055
80,1,0.9518135780830104,2102,5,1055
80,0,1.3022080486347927,4905,20,9820
81,1,0.985483907963256,2102,5,1055
81,0,1.3064196159444963,4905,20,9820
82,1,0.9690500208077757,2102,5,1055
82,0,1.2401375352734927,4905,20,9820
83,1,0.9855295406320914,2102,5,1055
83,0,1.1866308937008319,4905,20,9820
84,0,1.36544125559949,4905,20,9820
84,1,0.8798273997395581,2102,5,1055
85,1,0.8877752728095079,2102,5,1055
85,0,1.10187090273661,4905,20,9820
86,0,1.2758136202474277,4905,20,9820
86,1,0.8225075302234321,2102,5,1055
87,0,1.012489052156203,4905,20,9820
87,1,0.950056978244253,2102,5,1055
88,0,1.2273855487903844,4905,20,9820
88,1,0.877424795278724,2102,5,1055
89,1,0.9560244100067689,2102,5,1055
89,0,1.157695108869058,4905,20,9820
90,1,0.7403724358230087,2102,5,1055
90,0,1.3537134156427035,4905,20,9820
91,0,0.8656371028811628,4905,20,9820
91,1,0.9086552029454162,2102,5,1055
92,0,1.5827983048812775,4905,20,9820
92,1,0.6686257795016554,2102,5,1055
93,0,0.8938144060462397,4905,20,9820
93,1,1.0017816249156488,2102,5,1055
94,0,1.5203854336630906,4905,20,9820
94,1,1.1674390167255237,2102,5,1055
95,1,1.4499020952758788,2102,5,1055
95,0,1.4342193624633592,4905,20,9820
96,0,1.4797794174453782,4905,20,9820
96,1,0.6448285004352516,2102,5,1055
97,1,0.7791758151725752,2102,5,1055
97,0,0.8848531028092386,4905,20,9820
98,0,1.4642997125681545,4905,20,9820
98,1,0.772391624422607,2102,5,1055
99,0,1.074730327198313,4905,20,9820
99,1,1.103136293122339,2102,5,1055
100,0,1.6649361509730518,4905,20,9820
100,1,1.1962131046866569,2102,5,1055
101,1,1.3966457496387157,2102,5,1055
101,0,1.408223795225977,4905,20,9820
102,1,0.8446555647954694,2102,5,1055
102,0,1.8755868162959664,4905,20,9820
103,0,0.947688271988706,4905,20,9820
103,1,1.1061446143166407,2102,5,1055
104,1,0.8688227534309821,2102,5,1055
104,0,1.8386352364004446,4905,20,9820
105,0,1.0972270547529623,4905,20,9820
105,1,1.2580129968676945,2102,5,1055
106,0,1.8148266143867988,4905,20,9820
106,1,1.3731179837435155,2102,5,1055
107,1,0.8814377876688945,2102,5,1055
107,0,1.4454996101276403,4905,20,9820
108,1,0.6703353447501081,2102,5,1055
108,0,1.2783099926606925,4905,20,9820
109,1,1.4137462665798992,2102,5,1055
109,0,0.784119005356953,4905,20,9820
110,1,0.6080702841367331,2102,5,1055
110,0,1.6393708969684644,4905,20,9820
111,1,0.6335866871324004,2102,5,1055
111,0,0.8868384415912859,4905,20,9820
112,0,1.1619409750697371,4905,20,9820
112,1,0.6691618167470735,2102,5,1055
113,0,0.9885761198135393,4905,20,9820
