round,client_id,update_norm,n_samples,local_epochs
1,0,5.517137759350511,6048,20
2,0,5.692454150877957,6048,20
3,0,5.302335315141449,6048,20
4,0,1.564201097312866,6048,20
5,0,0.23143693815529345,6048,20
6,0,0.13792826701289856,6048,20
7,0,0.10650508583262466,6048,20
8,0,0.08222261892067383,6048,20
9,0,0.07245188248156122,6048,20
10,0,0.057782030966156146,6048,20
11,0,0.047856279087281656,6048,20
12,0,0.04120294420411431,6048,20
13,0,0.0379043683761703,6048,20
14,0,0.037946245194090546,6048,20
15,0,0.03763436588915431,6048,20
16,0,0.03167397908021077,6048,20
17,0,0.034313158436176876,6048,20
18,0,0.03028395478318234,6048,20
19,0,0.0277701433378628,6048,20
20,0,0.02469490767970471,6048,20
21,0,0.026663774376046813,6048,20
22,0,0.02731537460122529,6048,20
23,0,0.023211852438150885,6048,20
24,0,0.020094922236115857,6048,20
25,0,0.026193964924581956,6048,20
26,0,0.023223447281543068,6048,20
27,0,0.019036331819047625,6048,20
28,0,0.01789389313248834,6048,20
29,0,0.016358091728142773,6048,20
30,0,0.015613956377149877,6048,20
31,0,0.017999719507009466,6048,20
32,0,0.01927223686282792,6048,20
33,0,0.025121935569524263,6048,20
34,0,0.018134656989489333,6048,20
35,0,0.03303442577705914,6048,20
36,0,0.01539371477976632,6048,20
37,0,0.015887628281157442,6048,20
38,0,0.014836417628601804,6048,20
39,0,0.025491328063321137,6048,20
40,0,0.019790781940395588,6048,20
41,0,0.01350792902885054,6048,20
42,0,0.027107695930862766,6048,20
43,0,0.014986404825696438,6048,20
44,0,0.012868423505863659,6048,20
45,0,0.013492936895016842,6048,20
46,0,0.012889354594124186,6048,20
47,0,0.015107645711725352,6048,20
48,0,0.011629370942078634,6048,20
49,0,0.012208378923937653,6048,20
50,0,0.010317521520558173,6048,20
51,0,0.016740875418064276,6048,20
52,0,0.011163572443300452,6048,20
53,0,0.014125814200384166,6048,20
54,0,0.013034036449017582,6048,20
55,0,0.010084312845264305,6048,20
56,0,0.014210949122016656,6048,20
57,0,0.01131988616784994,6048,20
58,0,0.011018119997256957,6048,20
59,0,0.008204623058086594,6048,20
60,0,0.04996800765762662,6048,20
61,0,0.01537638390829973,6048,20
62,0,0.01064761727058619,6048,20
63,0,0.012062680589721526,6048,20
64,0,0.015256002128882916,6048,20
65,0,0.01077164214944207,6048,20
66,0,0.008867120903633164,6048,20
67,0,0.007575298385054108,6048,20
68,0,0.010742516518469445,6048,20
69,0,0.007457223274262516,6048,20
70,0,0.009251509320331528,6048,20
71,0,0.00970666920900902,6048,20
72,0,0.007484962295822082,6048,20
73,0,0.013280103058724416,6048,20
74,0,0.009481779187065045,6048,20
75,0,0.008962091408379145,6048,20
76,0,0.012395976356529038,6048,20
77,0,0.008232134769593967,6048,20
78,0,0.007895593150325293,6048,20
79,0,0.007336953948375573,6048,20
80,0,0.0071482970861381665,6048,20
81,0,0.008398512027717525,6048,20
82,0,0.0071495266467377725,6048,20
83,0,0.01069596125388432,6048,20
84,0,0.011270621495749799,6048,20
85,0,0.011771965787693692,6048,20
86,0,0.007019993782898342,6048,20
87,0,0.011699136638752805,6048,20
88,0,0.008709793663309949,6048,20
89,0,0.006872668889880008,6048,20
90,0,0.0072205871283825,6048,20
91,0,0.006346270145466084,6048,20
92,0,0.007320099488122162,6048,20
93,0,0.008474903709297224,6048,20
94,0,0.01017999224592645,6048,20
95,0,0.008021562455679922,6048,20
96,0,0.006357063891358266,6048,20
97,0,0.008677451420444595,6048,20
98,0,0.009320102948919556,6048,20
99,0,0.00869835195743861,6048,20
100,0,0.008344945469138025,6048,20
101,0,0.00617319351906407,6048,20
102,0,0.005570916554901955,6048,20
103,0,0.007217541346554521,6048,20
104,0,0.0077460187599820065,6048,20
105,0,0.006529998900069777,6048,20
106,0,0.007341308253565852,6048,20
107,0,0.008004790442851097,6048,20
108,0,0.029485084227700735,6048,20
109,0,0.01106997900612802,6048,20
110,0,0.006461299434685581,6048,20
111,0,0.0059592541832030445,6048,20
112,0,0.0051098728424982766,6048,20
113,0,0.0057492466954446935,6048,20
114,0,0.009661013070988794,6048,20
115,0,0.007928962595425318,6048,20
116,0,0.005356038137624083,6048,20
117,0,0.009487635039899231,6048,20
118,0,0.005173809413088727,6048,20
119,0,0.005584552760771788,6048,20
120,0,0.008142578838167073,6048,20
121,0,0.009677389421079667,6048,20
122,0,0.00711045026510011,6048,20
123,0,0.004902652092725192,6048,20
124,0,0.005572509232861727,6048,20
125,0,0.004884538622403185,6048,20
126,0,0.005318581661217006,6048,20
127,0,0.009865622483486589,6048,20
128,0,0.0066628475016476535,6048,20
129,0,0.008775292509687992,6048,20
130,0,0.0050510030020841905,6048,20
131,0,0.004347430558549949,6048,20
132,0,0.008698776211584217,6048,20
133,0,0.004989025690826258,6048,20
134,0,0.0072715095344150806,6048,20
135,0,0.006906142806301869,6048,20
136,0,0.007557157829870822,6048,20
137,0,0.004334258705515993,6048,20
138,0,0.006447970867694368,6048,20
139,0,0.00653779946640004,6048,20
140,0,0.004213890916501422,6048,20
141,0,0.005098843302099888,6048,20
142,0,0.007082876911465366,6048,20
143,0,0.005200501295823751,6048,20
144,0,0.003920599035024784,6048,20
145,0,0.004843572009572887,6048,20
146,0,0.004451844961670057,6048,20
147,0,0.0037246643517169662,6048,20
148,0,0.003824921342427072,6048,20
149,0,0.004968360518201325,6048,20
150,0,0.004505540014543908,6048,20
