round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss
43,0.711864406779661,0.2558063157594773,0.2600234494497711,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4482758620689655,0.5,0.2074074074074074,0.12727272727272726,0.0,0.0,0.12598425196850394,0.07207207207207207,0.8480204342273308,0.9895678092399404,0.13333333333333333,0.07142857142857142,0.7357636451840044
44,0.7138584247258225,0.26241002072383807,0.2627198991675447,0.0,0.0,0.05714285714285714,0.030303030303030304,0.45901639344262296,0.5384615384615384,0.24113475177304963,0.15454545454545454,0.0,0.0,0.0967741935483871,0.05405405405405406,0.8516377649325626,0.9880774962742176,0.13333333333333333,0.07142857142857142,0.7176118815765304
45,0.7128614157527418,0.2538802621940795,0.2626590042468229,0.0,0.0,0.05714285714285714,0.030303030303030304,0.41818181818181815,0.4423076923076923,0.3013698630136986,0.2,0.0,0.0,0.08130081300813008,0.04504504504504504,0.8472843450479233,0.9880774962742176,0.13333333333333333,0.07142857142857142,0.7122046209403786
46,0.7268195413758723,0.2828313878665167,0.28940063037234287,0.0,0.0,0.05714285714285714,0.030303030303030304,0.46774193548387094,0.5576923076923077,0.3076923076923077,0.21818181818181817,0.0,0.0,0.19696969696969696,0.11711711711711711,0.8629242819843342,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.6956321370684851
47,0.7198404785643071,0.26946502450015325,0.27804558746575553,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4642857142857143,0.5,0.325,0.23636363636363636,0.0,0.0,0.112,0.06306306306306306,0.8545572074983839,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.7008708763574198
48,0.7218344965104686,0.2792817843169131,0.2804465048675902,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4881889763779528,0.5961538461538461,0.2896551724137931,0.19090909090909092,0.0,0.0,0.13636363636363635,0.08108108108108109,0.8584415584415584,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.7042081221744998
49,0.7168494516450648,0.25517988878644615,0.2564931837145633,0.0,0.0,0.05714285714285714,0.030303030303030304,0.43478260869565216,0.4807692307692308,0.3013698630136986,0.2,0.0,0.0,0.14925373134328357,0.09009009009009009,0.8529032258064516,0.9850968703427719,0.0,0.0,0.7121847657596364
50,0.7278165503489531,0.2844903846074806,0.29795084200199234,0.0,0.0,0.05714285714285714,0.030303030303030304,0.46956521739130436,0.5192307692307693,0.37037037037037035,0.2727272727272727,0.0,0.0,0.1984732824427481,0.11711711711711711,0.8567708333333334,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6882011477992399
51,0.7417746759720838,0.3189827641818274,0.3293700996299429,0.0,0.0,0.10810810810810811,0.06060606060606061,0.5190839694656488,0.6538461538461539,0.3741935483870968,0.2636363636363636,0.0,0.0,0.2987012987012987,0.2072072072072072,0.8721704394141145,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.6833329444986992
52,0.732801595214357,0.2866172932917664,0.30375717101610444,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4864864864864865,0.5192307692307693,0.3741935483870968,0.2636363636363636,0.0,0.0,0.21428571428571427,0.13513513513513514,0.8608582574772432,0.9865871833084948,0.13333333333333333,0.07142857142857142,0.7008767785840591
53,0.7308075772681955,0.3029071030241991,0.2961770419259672,0.0,0.0,0.05555555555555555,0.030303030303030304,0.5174825174825175,0.7115384615384616,0.348993288590604,0.23636363636363636,0.0,0.0,0.15151515151515152,0.09009009009009009,0.8663594470046083,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6909639954210397
54,0.7308075772681955,0.2905254439212285,0.2996525996203922,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4838709677419355,0.5769230769230769,0.33557046979865773,0.22727272727272727,0.0,0.0,0.22377622377622378,0.14414414414414414,0.8638743455497382,0.9836065573770492,0.13333333333333333,0.07142857142857142,0.6883848809292642
55,0.7298105682951147,0.2842048408793139,0.2978416176018866,0.0,0.0,0.058823529411764705,0.030303030303030304,0.5045045045045045,0.5384615384615384,0.34355828220858897,0.2545454545454545,0.0,0.0,0.18604651162790697,0.10810810810810811,0.8586251621271076,0.9865871833084948,0.13333333333333333,0.07142857142857142,0.6992756901448175
56,0.7238285144566301,0.2735272302017033,0.2863735899883399,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4727272727272727,0.5,0.31446540880503143,0.22727272727272727,0.0,0.0,0.17054263565891473,0.0990990990990991,0.8564036222509702,0.9865871833084948,0.13333333333333333,0.07142857142857142,0.6888705985258489
57,0.7308075772681955,0.2818599918131534,0.2979101859714234,0.0,0.0,0.05714285714285714,0.030303030303030304,0.4909090909090909,0.5192307692307693,0.33548387096774196,0.23636363636363636,0.0,0.0,0.208955223880597,0.12612612612612611,0.859546925566343,0.9895678092399404,0.13333333333333333,0.07142857142857142,0.6964518479549754
58,0.7417746759720838,0.30982135993845594,0.32129612140350394,0.0,0.0,0.05405405405405406,0.030303030303030304,0.512,0.6153846153846154,0.3974358974358974,0.2818181818181818,0.0,0.0,0.28187919463087246,0.1891891891891892,0.8703703703703703,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6828367543719701
59,0.7337986041874377,0.2904152454503742,0.30402227076833765,0.0,0.0,0.05714285714285714,0.030303030303030304,0.47058823529411764,0.5384615384615384,0.34838709677419355,0.24545454545454545,0.0,0.0,0.2535211267605634,0.16216216216216217,0.8651832460732984,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.6885911024817203
60,0.7367896311066799,0.2946365447536408,0.3142427631532386,0.0,0.0,0.05714285714285714,0.030303030303030304,0.47706422018348627,0.5,0.378698224852071,0.2909090909090909,0.0,0.0,0.2876712328767123,0.1891891891891892,0.8657894736842106,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6774748573274698
61,0.744765702891326,0.3217534685918761,0.3250095679591743,0.0,0.0,0.058823529411764705,0.030303030303030304,0.5581395348837209,0.6923076923076923,0.4245810055865922,0.34545454545454546,0.0,0.0,0.22900763358778625,0.13513513513513514,0.8711819389110226,0.977645305514158,0.13333333333333333,0.07142857142857142,0.6706174630467462
62,0.7357926221335992,0.3024972042536445,0.3073201322986014,0.0,0.0,0.05405405405405406,0.030303030303030304,0.528,0.6346153846153846,0.3855421686746988,0.2909090909090909,0.0,0.0,0.183206106870229,0.10810810810810811,0.8671052631578947,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.6805126925527396
63,0.7387836490528414,0.3064095081659485,0.3230956846724206,0.0,0.0,0.10526315789473684,0.06060606060606061,0.5210084033613446,0.5961538461538461,0.33766233766233766,0.23636363636363636,0.0,0.0,0.2972972972972973,0.1981981981981982,0.8671052631578947,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.6802349431683511
64,0.7407776669990029,0.3036105570063416,0.32674898191827756,0.0,0.0,0.1111111111111111,0.06060606060606061,0.5185185185185185,0.5384615384615384,0.3905325443786982,0.3,0.0,0.0,0.2676056338028169,0.17117117117117117,0.8661417322834646,0.9836065573770492,0.13333333333333333,0.07142857142857142,0.6867842015216976
65,0.7437686939182453,0.3201901153891787,0.3315995920152687,0.0,0.0,0.10526315789473684,0.06060606060606061,0.528,0.6346153846153846,0.42528735632183906,0.33636363636363636,0.0,0.0,0.2571428571428571,0.16216216216216217,0.8721704394141145,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.6690357927073273
66,0.744765702891326,0.33039665358166526,0.34335411289776024,0.0,0.0,0.10810810810810811,0.06060606060606061,0.5373134328358209,0.6923076923076923,0.38461538461538464,0.2727272727272727,0.0,0.0,0.2482758620689655,0.16216216216216217,0.8751660026560425,0.9821162444113264,0.25,0.14285714285714285,0.6602696368130944
67,0.7347956131605184,0.29754325257838143,0.3054622782501382,0.0,0.0,0.05405405405405406,0.030303030303030304,0.5245901639344263,0.6153846153846154,0.34394904458598724,0.24545454545454545,0.0,0.0,0.21428571428571427,0.13513513513513514,0.8680236375574524,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.6827947594232835
68,0.7477567298105683,0.32075396595302924,0.3322316854469772,0.0,0.0,0.05555555555555555,0.030303030303030304,0.512,0.6153846153846154,0.37037037037037035,0.2727272727272727,0.0,0.0,0.37575757575757573,0.27927927927927926,0.8786049631120053,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.6639523144257984
69,0.7397806580259222,0.301116256151385,0.3135636574001026,0.0,0.0,0.05714285714285714,0.030303030303030304,0.49586776859504134,0.5769230769230769,0.4,0.2909090909090909,0.0,0.0,0.23943661971830985,0.15315315315315314,0.8691650230111768,0.9850968703427719,0.13333333333333333,0.07142857142857142,0.685728459866905
70,0.7397806580259222,0.3064981582545986,0.3319628843320049,0.0,0.0,0.15384615384615385,0.09090909090909091,0.5490196078431373,0.5384615384615384,0.4318181818181818,0.34545454545454546,0.0,0.0,0.1925925925925926,0.11711711711711711,0.8631303208906352,0.9821162444113264,0.13333333333333333,0.07142857142857142,0.6769082378057516
71,0.7537387836490529,0.34184400847164315,0.3552845151278658,0.0,0.0,0.05405405405405406,0.030303030303030304,0.5426356589147286,0.6730769230769231,0.4067796610169492,0.32727272727272727,0.0,0.0,0.34838709677419355,0.24324324324324326,0.8851351351351351,0.9761549925484352,0.25,0.14285714285714285,0.6460043043343876
72,0.744765702891326,0.3193640178417696,0.33415835205447947,0.0,0.0,0.1111111111111111,0.06060606060606061,0.5789473684210527,0.6346153846153846,0.43243243243243246,0.36363636363636365,0.0,0.0,0.2153846153846154,0.12612612612612611,0.8678996036988111,0.9791356184798807,0.13333333333333333,0.07142857142857142,0.6739690561118654
73,0.7467597208374875,0.3343826795817428,0.3396550229768806,0.0,0.0,0.15384615384615385,0.09090909090909091,0.5671641791044776,0.7307692307692307,0.4161849710982659,0.32727272727272727,0.0,0.0,0.2302158273381295,0.14414414414414414,0.8768406961178046,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.6697591139098346
74,0.7547357926221336,0.32986827506733835,0.3463650142100186,0.0,0.0,0.058823529411764705,0.030303030303030304,0.5470085470085471,0.6153846153846154,0.4431818181818182,0.35454545454545455,0.0,0.0,0.36477987421383645,0.26126126126126126,0.8774279973208305,0.9761549925484352,0.13333333333333333,0.07142857142857142,0.6524270249387678
75,0.7477567298105683,0.33938485929118245,0.35027852193710707,0.0,0.0,0.10810810810810811,0.06060606060606061,0.5671641791044776,0.7307692307692307,0.41420118343195267,0.3181818181818182,0.0,0.0,0.23880597014925373,0.14414414414414414,0.8736702127659575,0.9791356184798807,0.25,0.14285714285714285,0.6547427657594234
76,0.7457627118644068,0.3222940224111185,0.3249772445529867,0.0,0.0,0.05714285714285714,0.030303030303030304,0.5606060606060606,0.7115384615384616,0.39285714285714285,0.3,0.0,0.0,0.2553191489361702,0.16216216216216217,0.8755821689953427,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6640880875668284
77,0.7497507477567298,0.34479500814395425,0.35792673674155695,0.0,0.0,0.10526315789473684,0.06060606060606061,0.5481481481481482,0.7115384615384616,0.41916167664670656,0.3181818181818182,0.0,0.0,0.304635761589404,0.2072072072072072,0.8782784129119031,0.9731743666169895,0.25,0.14285714285714285,0.6437501354683433
78,0.7597208374875374,0.35341296676191286,0.37605410619102164,0.0,0.0,0.10810810810810811,0.06060606060606061,0.5862068965517241,0.6538461538461539,0.47668393782383417,0.41818181818181815,0.0,0.0,0.32894736842105265,0.22522522522522523,0.8824324324324324,0.9731743666169895,0.25,0.14285714285714285,0.647185278556877
79,0.7427716849451645,0.31344826028666783,0.33451469143997775,0.0,0.0,0.1111111111111111,0.06060606060606061,0.5555555555555556,0.5769230769230769,0.4088397790055249,0.33636363636363636,0.0,0.0,0.2638888888888889,0.17117117117117117,0.8688741721854305,0.977645305514158,0.13333333333333333,0.07142857142857142,0.6792460211133909
80,0.748753738783649,0.32944722956432565,0.3403082291037901,0.0,0.0,0.15789473684210525,0.09090909090909091,0.5932203389830508,0.6730769230769231,0.4656084656084656,0.4,0.0,0.0,0.16,0.09009009009009009,0.8721007289595759,0.9806259314456036,0.13333333333333333,0.07142857142857142,0.6646539242056051
