round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,1.0,0.0,0.0,0.14285714285714285,0.0
1,0.0,0.0,0.0,0.0,0.140625,0.08181818181818182,0.0,0.0,0.0,0.0,0.8055555555555556,0.9940387481371088,0.0,0.0,0.1536938471364701,0.0
2,0.0,0.0,0.0,0.0,0.47750865051903113,0.6272727272727273,0.0,0.0,0.4878048780487805,0.36036036036036034,0.8807212205270458,0.9463487332339792,0.0,0.0,0.27628311726672383,0.0
3,0.0,0.0,0.0,0.0,0.4558139534883721,0.44545454545454544,0.0,0.0,0.2153846153846154,0.12612612612612611,0.8516129032258064,0.9836065573770492,0.0,0.0,0.22216960413681724,0.0
4,0.0,0.0,0.0,0.0,0.39814814814814814,0.39090909090909093,0.0,0.0,0.4090909090909091,0.7297297297297297,0.8355416991426344,0.7988077496274217,0.0,0.0,0.2742066528951775,0.0
5,0.0,0.0,0.0,0.0,0.45528455284552843,0.509090909090909,0.0,0.0,0.4342857142857143,0.6846846846846847,0.8560431100846805,0.8286140089418778,0.0,0.0,0.2889128003882102,0.0
6,0.0,0.0,0.0,0.0,0.4,0.37272727272727274,0.0,0.0,0.35121951219512193,0.32432432432432434,0.8215488215488216,0.9090909090909091,0.0,0.0,0.22944892944892947,0.0
7,0.0,0.0,0.0,0.0,0.43373493975903615,0.4909090909090909,0.0,0.0,0.42857142857142855,0.40540540540540543,0.8635097493036211,0.9239940387481371,0.0,0.0,0.2600440764375191,0.0
8,0.0,0.0,0.0,0.0,0.35944700460829493,0.35454545454545455,0.0,0.0,0.411522633744856,0.45045045045045046,0.8515679442508711,0.910581222056632,0.0,0.0,0.245082446721791,0.0
9,0.0,0.0,0.0,0.0,0.37433155080213903,0.3181818181818182,0.0,0.0,0.37735849056603776,0.5405405405405406,0.8121387283236994,0.8375558867362146,0.0,0.0,0.24232546363693905,0.0
10,0.0,0.0,0.0,0.0,0.49097472924187724,0.6181818181818182,0.0,0.0,0.48128342245989303,0.40540540540540543,0.8791055206149546,0.9374068554396423,0.0,0.0,0.28014201128955224,0.0
11,0.0,0.0,0.0,0.0,0.4626865671641791,0.5636363636363636,0.0,0.0,0.43636363636363634,0.43243243243243246,0.8571428571428571,0.8986587183308494,0.0,0.0,0.2706753591999494,0.0
12,0.0,0.0,0.0,0.0,0.45652173913043476,0.38181818181818183,0.0,0.0,0.3023255813953488,0.23423423423423423,0.8395061728395061,0.96274217585693,0.0,0.0,0.22554208455847805,0.0
13,0.0,0.0,0.037037037037037035,0.038461538461538464,0.45112781954887216,0.5454545454545454,0.0,0.0,0.4250871080139373,0.5495495495495496,0.7857142857142857,0.7377049180327869,0.0,0.0,0.2673100787854886,0.0
14,0.0,0.0,0.0,0.0,0.497737556561086,0.5,0.0,0.0,0.36477987421383645,0.26126126126126126,0.862046204620462,0.9731743666169895,0.0,0.0,0.24777651826832153,0.0
15,0.0,0.0,0.0,0.0,0.4913494809688581,0.6454545454545455,0.0,0.0,0.48945147679324896,0.5225225225225225,0.87509130752374,0.8926974664679582,0.0,0.0,0.2943820763492894,0.0
16,0.0,0.0,0.0,0.0,0.4946236559139785,0.6272727272727273,0.0,0.0,0.39814814814814814,0.38738738738738737,0.8463187991422445,0.8822652757078987,0.0,0.0,0.2709893414811448,0.0
17,0.0,0.0,0.0,0.0,0.4830188679245283,0.5818181818181818,0.0,0.0,0.45161290322580644,0.44144144144144143,0.8704883227176221,0.9165424739195231,0.0,0.0,0.2771145853113066,0.0
18,0.0,0.0,0.0,0.0,0.4915254237288136,0.5272727272727272,0.0,0.0,0.43086816720257237,0.6036036036036037,0.8605341246290801,0.8643815201192251,0.0,0.0,0.285036835856508,0.0
19,0.0,0.0,0.0,0.0,0.5213675213675214,0.5545454545454546,0.0,0.0,0.4765625,0.5495495495495496,0.8640569395017793,0.9046199701937406,0.0,0.0,0.28695928204124926,0.0
20,0.12280701754385964,0.42424242424242425,0.17391304347826086,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03915171288743882,0.8571428571428571,0.2380000951429523,0.0
21,0.0,0.0,0.0,0.0,0.5241935483870968,0.5909090909090909,0.0,0.0,0.45685279187817257,0.40540540540540543,0.8786206896551724,0.9493293591654247,0.0,0.0,0.2779491222114173,0.0
22,0.0,0.0,0.0,0.0,0.4039408866995074,0.37272727272727274,0.0,0.0,0.40816326530612246,0.36036036036036034,0.8622994652406417,0.9612518628912071,0.0,0.0,0.24204849942554857,0.0
23,0.0,0.0,0.0,0.0,0.4755244755244755,0.6181818181818182,0.0,0.0,0.4375,0.44144144144144143,0.8577617328519855,0.8852459016393442,0.0,0.0,0.27783845160894344,0.0
24,0.0,0.0,0.0,0.0,0.4870848708487085,0.6,0.0,0.0,0.3057324840764331,0.21621621621621623,0.8711656441717791,0.9523099850968704,0.0,0.0,0.25264660018758384,0.0
25,0.0,0.0,0.0,0.0,0.5054151624548736,0.6363636363636364,0.0,0.0,0.4383561643835616,0.43243243243243246,0.860614724803431,0.8971684053651267,0.0,0.0,0.2808520677373136,0.0
26,0.0,0.0,0.0,0.0,0.47368421052631576,0.4909090909090909,0.0,0.0,0.46808510638297873,0.4954954954954955,0.8743016759776536,0.9329359165424739,0.0,0.0,0.2741915004210086,0.0
27,0.0,0.0,0.0,0.0,0.4366812227074236,0.45454545454545453,0.0,0.0,0.448,0.5045045045045045,0.8559322033898306,0.9031296572280179,0.0,0.0,0.26602565946828244,0.0
28,0.0,0.0,0.0,0.0,0.4727272727272727,0.4727272727272727,0.0,0.0,0.4163568773234201,0.5045045045045045,0.8506401137980085,0.8912071535022354,0.0,0.0,0.26691984724771606,0.0
29,0.0,0.0,0.0,0.0,0.5039370078740157,0.5818181818181818,0.0,0.0,0.4608294930875576,0.45045045045045046,0.8707865168539326,0.9239940387481371,0.0,0.0,0.27946609585953847,0.0
30,0.0,0.0,0.06201550387596899,0.07692307692307693,0.4372093023255814,0.42727272727272725,0.0,0.0,0.38235294117647056,0.35135135135135137,0.8047162859248342,0.8137108792846498,0.0,0.0,0.23846543354740074,0.0
31,0.0,0.0,0.0,0.0,0.47257383966244726,0.509090909090909,0.0,0.0,0.47843137254901963,0.5495495495495496,0.8667141838916608,0.9061102831594635,0.0,0.0,0.28067867739998886,0.0
32,0.0,0.0,0.0,0.0,0.4728682170542636,0.5545454545454546,0.0,0.0,0.4406779661016949,0.5855855855855856,0.856929955290611,0.856929955290611,0.0,0.0,0.28529442791737875,0.0
