round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,6,396,3870.0000000000014,4789.4748109033835,0.09604681033252462,2.0258035647230255,0.24080040124653154,1.2375903904143106
1,4,140,3110.000000000001,4789.4748109033835,0.1584130155558727,1.8898751996096648,0.46105367885914983,1.5400240549528559
1,0,186,3110.000000000001,4789.4748109033835,0.13757670900528043,2.5497037235207163,0.5402094027122417,1.5400240549528559
1,2,245,3110.000000000001,4789.4748109033835,0.156272299129442,2.461582372274753,0.5924120440806886,1.5400240549528559
1,5,700,6910.000000000002,4789.4748109033835,0.15812758669901528,4.227480890765899,0.4633393042724843,0.693122259175598
1,1,620,6110.000000000002,4789.4748109033835,0.1374339945768517,4.108908089196265,0.4426569422432213,0.7838747644686387
1,3,700,6910.000000000002,4789.4748109033835,0.15612958470101326,3.877080802666986,0.41956562857374985,0.693122259175598
2,2,630,6210.000000000002,5210.028542885687,0.156272299129442,3.187809713946604,0.41794861822902923,0.8389740004646836
2,3,105,3110.000000000001,5210.028542885687,0.15612958470101326,1.7897204365932158,0.468112367509822,1.6752503353330177
2,1,279,3110.000000000001,5210.028542885687,0.1374339945768517,2.4246777982939793,0.5582489552966821,1.6752503353330177
2,5,700,6910.000000000002,5210.028542885687,0.15812758669901528,3.3446727311049056,0.3987707797350494,0.7539838701715897
2,4,700,6910.000000000002,5210.028542885687,0.1584130155558727,3.5590810554398384,0.42509969692632465,0.7539838701715897
2,6,154,3110.000000000001,5210.028542885687,0.09604681033252462,0.2042929426148099,0.032871235233103535,1.6752503353330177
2,0,620,6110.000000000002,5210.028542885687,0.13757670900528043,3.4570896447103996,0.4055593795538693,0.8527051625017488
3,3,700,6910.000000000002,5963.519337805054,0.15612958470101326,3.246228667741946,0.4374101915018568,0.8630274005506589
3,4,700,6910.000000000002,5963.519337805054,0.1584130155558727,3.809190411713016,0.5207726025599726,0.8630274005506589
3,1,527,5180.000000000002,5963.519337805054,0.1374339945768517,2.8757733848207923,0.45501079655142157,1.1512585594218248
3,0,558,5490.000000000002,5963.519337805054,0.13757670900528043,3.368570690713195,0.5034088769013326,1.086251245501831
3,5,560,5510.000000000002,5963.519337805054,0.15812758669901528,3.3708409231185743,0.5768952109049348,1.0823084097649822
3,2,700,6910.000000000002,5963.519337805054,0.156272299129442,3.3544817144115977,0.45240981153571835,0.8630274005506589
3,6,396,3870.0000000000014,5963.519337805054,0.09604681033252462,0.7483679067249493,0.11076173967881801,1.540961069200272
4,5,70,3110.000000000001,5207.315541601258,0.15812758669901528,1.4767380590591828,0.39098906966991465,1.674377987653137
4,1,403,3940.000000000001,5207.315541601258,0.1374339945768517,2.492085151521863,0.4526627111870913,1.3216536907617402
4,4,700,6910.000000000002,5207.315541601258,0.1584130155558727,3.661938098790934,0.4371572724025927,0.7535912505935248
4,0,620,6110.000000000002,5207.315541601258,0.13757670900528043,3.889406294725425,0.4560378755138933,0.8522611361049519
4,3,560,5510.000000000002,5207.315541601258,0.15612958470101326,3.0165017378459065,0.44509332411283015,0.9450663414884313
4,6,44,3110.000000000001,5207.315541601258,0.09604681033252462,0.35565091073283756,0.057195304671894064,1.674377987653137
4,2,700,6910.000000000002,5207.315541601258,0.156272299129442,3.5523598846646975,0.41834521538558567,0.7535912505935248
5,2,595,5860.000000000002,5290.596546310833,0.156272299129442,3.4409043548186764,0.4854691427999013,0.9028321751383671
5,0,496,4870.000000000001,5290.596546310833,0.13757670900528043,3.1300052319800034,0.4678058654434244,1.0863647939036616
5,3,700,6910.000000000002,5290.596546310833,0.15612958470101326,3.7300449643111135,0.44588808603657504,0.7656434944009887
5,4,35,3110.000000000001,5290.596546310833,0.1584130155558727,0.8228346789268715,0.2217418688189151,1.70115644575911
5,1,465,4560.000000000002,5290.596546310833,0.1374339945768517,2.6489648434291753,0.4223866326224913,1.1602185408576384
5,5,700,6910.000000000002,5290.596546310833,0.15812758669901528,3.832443714528011,0.4639915002478172,0.7656434944009887
5,6,440,4310.000000000002,5290.596546310833,0.09604681033252462,0.7013411470664616,0.08268745781750732,1.2275166000721185
6,6,440,4310.000000000002,4785.067789353505,0.09604681033252462,0.3901211988528016,0.04159999912161579,1.1102245450936201
6,5,665,6560.000000000001,4785.067789353505,0.15812758669901528,3.87968204270248,0.44749484108268645,0.7294310654502293
6,0,248,3110.000000000001,4785.067789353505,0.13757670900528043,1.9781503570340209,0.41872792104210566,1.5386070062229915
6,1,620,6110.000000000002,4785.067789353505,0.1374339945768517,3.5917664512586485,0.3865886896023023,0.7831534843459089
6,4,700,6910.000000000002,4785.067789353505,0.1584130155558727,3.844380414180266,0.42172297803098646,0.6924844847110714
6,3,210,3110.000000000001,4785.067789353505,0.15612958470101326,1.8032237597337497,0.43317414946516886,1.5386070062229915
6,2,280,3110.000000000001,4785.067789353505,0.156272299129442,2.1423729089935364,0.5151156864069025,1.5386070062229915
7,5,105,3110.000000000001,4705.3018410161285,0.15812758669901528,1.7546131885581462,0.41977457592312856,1.5129587913235136
7,1,62,3110.000000000001,4705.3018410161285,0.1374339945768517,1.216520691444121,0.25295354430916084,1.5129587913235136
7,3,700,6910.000000000002,4705.3018410161285,0.15612958470101326,4.048842817307884,0.4304528250975095,0.6809409321296855
7,4,700,6910.000000000002,4705.3018410161285,0.1584130155558727,4.221300227500944,0.4553512607395831,0.6809409321296855
7,0,527,5180.000000000002,4705.3018410161285,0.13757670900528043,3.178449417868121,0.39720796570121913,0.908359428767592
7,6,440,4310.000000000002,4705.3018410161285,0.09604681033252462,0.5400529080623047,0.05662777187470393,1.0917173645049016
7,2,280,3110.000000000001,4705.3018410161285,0.156272299129442,2.2107130185856643,0.5226867243807567,1.5129587913235136
8,5,455,4460.000000000002,5187.508206079636,0.15812758669901528,3.3218097975871035,0.6109509474219842,1.16311843185642
8,1,620,6110.000000000002,5187.508206079636,0.1374339945768517,3.5845522793551496,0.418260329168098,0.8490193463305457
8,0,465,4560.000000000002,5187.508206079636,0.13757670900528043,2.9126167519662323,0.45585026699860925,1.137611448701674
8,2,700,6910.000000000002,5187.508206079636,0.156272299129442,4.624393311175563,0.5425222014619656,0.7507247765672409
8,3,350,3410.000000000001,5187.508206079636,0.15612958470101326,2.8193156215186295,0.6696275604093893,1.5212634035424148
8,6,330,3210.000000000001,5187.508206079636,0.09604681033252462,0.4791574943014889,0.07437294796328482,1.6160461701182662
8,4,700,6910.000000000002,5187.508206079636,0.1584130155558727,4.2782646815923755,0.5087908120271427,0.7507247765672409
9,5,700,6910.000000000002,4798.15184815185,0.15812758669901528,4.469591860738981,0.49076259145805273,0.6943779809192255
9,4,700,6910.000000000002,4798.15184815185,0.1584130155558727,4.436968084512752,0.48805987773925774,0.6943779809192255
9,3,280,3110.000000000001,4798.15184815185,0.15612958470101326,2.6470643250258368,0.6376220078557042,1.5428140990841956
9,1,620,6110.000000000002,4798.15184815185,0.1374339945768517,3.7663251092701895,0.4064852143831246,0.7852949014978475
9,0,310,3110.000000000001,4798.15184815185,0.13757670900528043,2.5908178266501096,0.5499147796994922,1.5428140990841956
9,2,315,3110.000000000001,4798.15184815185,0.156272299129442,2.6831371709538945,0.6469019742473786,1.5428140990841956
9,6,396,3870.0000000000014,4798.15184815185,0.09604681033252462,0.5195536745897307,0.06186946926518282,1.2398325189022863
10,5,700,6910.000000000002,4930.879120879123,0.15812758669901528,4.647009469143327,0.524357529967375,0.7135859798667324
10,4,455,4460.000000000002,4930.879120879123,0.1584130155558727,3.5390711659796508,0.6198258068899124,1.105578278224018
10,2,700,6910.000000000002,4930.879120879123,0.156272299129442,4.1739331355761555,0.4654508180763416,0.7135859798667324
10,6,132,3110.000000000001,4930.879120879123,0.09604681033252462,0.47737944034752217,0.07269601836352131,1.5854916787392672
10,3,140,3110.000000000001,4930.879120879123,0.15612958470101326,1.6952516594154903,0.4196462530202912,1.5854916787392672
10,0,124,3110.000000000001,4930.879120879123,0.13757670900528043,1.7688081631138597,0.3858243358702156,1.5854916787392672
10,1,620,6110.000000000002,4930.879120879123,0.1374339945768517,3.9013363124785654,0.4327037963056153,0.8070178593910182
11,2,700,6910.000000000002,4818.933923219639,0.156272299129442,4.4985712641565225,0.4902634650773473,0.697385517108486
11,0,620,6110.000000000002,4818.933923219639,0.13757670900528043,3.9350691211001227,0.4269795181923445,0.7886962231128702
11,3,385,3760.0000000000014,4818.933923219639,0.15612958470101326,3.2143748208199168,0.6431982414771931,1.2816313625584141
11,4,105,3110.000000000001,4818.933923219639,0.1584130155558727,1.765203443725348,0.43328754936156855,1.5494964383342886
11,5,700,6910.000000000002,4818.933923219639,0.15812758669901528,4.306893185634272,0.4749464740952169,0.697385517108486
11,6,264,3110.000000000001,4818.933923219639,0.09604681033252462,0.3788020464496538,0.05637490793155885,1.5494964383342886
11,1,248,3110.000000000001,4818.933923219639,0.1374339945768517,2.1796135517890183,0.46415630203095043,1.5494964383342886
12,2,700,6910.000000000002,5506.550592264879,0.156272299129442,4.309930528986545,0.5367275128257604,0.7968958888950619
12,3,700,6910.000000000002,5506.550592264879,0.15612958470101326,4.482623245704494,0.5577236100111719,0.7968958888950619
12,1,341,3320.0000000000014,5506.550592264879,0.1374339945768517,3.132935973392541,0.7141463800201333,1.6585995759833967
12,6,44,3110.000000000001,5506.550592264879,0.09604681033252462,0.39114565572829296,0.06651823276902194,1.7705950457443336
12,4,560,5510.000000000002,5506.550592264879,0.1584130155558727,3.8475924422436125,0.6091271526039368,0.999373973187818
12,5,700,6910.000000000002,5506.550592264879,0.15812758669901528,4.076853045837291,0.5137292414011146,0.7968958888950619
12,0,465,4560.000000000002,5506.550592264879,0.13757670900528043,3.7675673971852377,0.6259227509646668,1.2075768842686134
13,4,700,6910.000000000002,4661.220208363067,0.1584130155558727,4.090760115211525,0.43713587271555077,0.6745615352189676
13,0,310,3110.000000000001,4661.220208363067,0.13757670900528043,2.5257274210611835,0.520799582356821,1.4987846329141692
13,5,315,3110.000000000001,4661.220208363067,0.15812758669901528,2.875701616392858,0.6815389738515236,1.4987846329141692
13,6,440,4310.000000000002,4661.220208363067,0.09604681033252462,0.5311562423605212,0.055173125508688574,1.0814896075088318
13,1,620,6110.000000000002,4661.220208363067,0.1374339945768517,2.9298932994571816,0.30718809773610983,0.7628838311559846
13,3,490,4810.000000000001,4661.220208363067,0.15612958470101326,3.615551336463701,0.5470339510078627,0.9690686503873319
13,2,420,4110.000000000002,4661.220208363067,0.156272299129442,3.255557303323542,0.5769858259033475,1.1341168390177774
