round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,2,315,3110.000000000001,4826.640502354789,0.156272299129442,2.8534849936114965,0.6920574664708002,1.5519744380562017
1,0,155,3110.000000000001,4826.640502354789,0.13757670900528043,2.2562469886071774,0.4817437843268554,1.5519744380562017
1,6,66,3110.000000000001,4826.640502354789,0.09604681033252462,2.019142339171256,0.300977788070416,1.5519744380562017
1,1,620,6110.000000000002,4826.640502354789,0.1374339945768517,3.7270854715790582,0.4046385583139258,0.78995752902697
1,4,700,6910.000000000002,4826.640502354789,0.1584130155558727,4.207203087917762,0.46553382686388156,0.6985007962886812
1,3,385,3760.0000000000014,4826.640502354789,0.15612958470101326,3.050692638193747,0.611421584973887,1.2836809846688262
1,5,700,6910.000000000002,4826.640502354789,0.15812758669901528,4.243038505063303,0.46865312945811904,0.6985007962886812
2,3,700,6910.000000000002,5306.738975310405,0.15612958470101326,3.4000954244774615,0.40768617956946784,0.7679795912171351
2,1,620,6110.000000000002,5306.738975310405,0.1374339945768517,3.4608297529874665,0.41310544709020336,0.8685333838478566
2,5,490,4810.000000000001,5306.738975310405,0.15812758669901528,3.143035878134389,0.5483270000800078,1.1032721362391693
2,0,124,3110.000000000001,5306.738975310405,0.13757670900528043,1.9843576348102099,0.46583509065782325,1.7063469373988436
2,4,700,6910.000000000002,5306.738975310405,0.1584130155558727,4.0149602267801505,0.48845188243533616,0.7679795912171351
2,6,220,3110.000000000001,5306.738975310405,0.09604681033252462,0.14261650519241656,0.02337330218426845,1.7063469373988436
2,2,525,5160.000000000001,5306.738975310405,0.156272299129442,2.8621115963198838,0.4599880927507452,1.028437785912869
3,1,620,6110.000000000002,4725.156272299131,0.1374339945768517,3.624762694249708,0.38525538253324165,0.7733479987396285
3,2,70,3110.000000000001,4725.156272299131,0.156272299129442,1.4776874874315382,0.3508491145147873,1.5193428528293023
3,5,700,6910.000000000002,4725.156272299131,0.15812758669901528,3.8623067747904734,0.41763081688517495,0.6838142217509595
3,4,700,6910.000000000002,4725.156272299131,0.1584130155558727,3.873414741590527,0.4195879344389548,0.6838142217509595
3,0,279,3110.000000000001,4725.156272299131,0.13757670900528043,1.9826982429416184,0.41443585873558775,1.5193428528293023
3,3,175,3110.000000000001,4725.156272299131,0.15612958470101326,1.8335914054897546,0.43495422757991475,1.5193428528293023
3,6,110,3110.000000000001,4725.156272299131,0.09604681033252462,1.0453743916145473,0.15254943061504503,1.5193428528293023
4,2,700,6910.000000000002,5604.599686028259,0.156272299129442,3.3241745736810944,0.42133969421713324,0.8110853380648709
4,5,700,6910.000000000002,5604.599686028259,0.15812758669901528,3.967497291572436,0.5088512346600812,0.8110853380648709
4,6,198,3110.000000000001,5604.599686028259,0.09604681033252462,0.3984849707954586,0.06897299776500257,1.8021220855396327
4,3,700,6910.000000000002,5604.599686028259,0.15612958470101326,3.26145801677986,0.41301283448950443,0.8110853380648709
4,1,372,3630.000000000001,5604.599686028259,0.1374339945768517,2.2889454282729895,0.4856994160493239,1.5439668556551676
4,0,465,4560.000000000002,5604.599686028259,0.13757670900528043,2.6477057743662398,0.44770752547724,1.2290788785149687
4,4,595,5860.000000000002,5604.599686028259,0.1584130155558727,3.621702363472817,0.5487197600405538,0.9564163286737641
5,2,105,3110.000000000001,4716.833166833168,0.156272299129442,1.5499890924292907,0.36736753166645614,1.5166666131296358
5,4,700,6910.000000000002,4716.833166833168,0.1584130155558727,3.5739090077444415,0.3864620209788104,0.6826097202363484
5,1,496,4870.000000000001,4716.833166833168,0.1374339945768517,3.68168550111956,0.4900748450467965,0.9685489048938742
5,0,124,3110.000000000001,4716.833166833168,0.13757670900528043,1.2685994026285898,0.26470341579341733,1.5166666131296358
5,3,350,3410.000000000001,4716.833166833168,0.15612958470101326,2.3072956892562777,0.4982927814981864,1.3832355327956503
5,6,440,4310.000000000002,4716.833166833168,0.09604681033252462,0.4654632133385407,0.04892620780348416,1.0943928461329853
5,5,700,6910.000000000002,4716.833166833168,0.15812758669901528,3.713622555618126,0.40084629341505656,0.6826097202363484
6,6,440,4310.000000000002,4794.932210646498,0.09604681033252462,0.7243320153307988,0.07739730337437402,1.1125132739319017
6,1,217,3110.000000000001,4794.932210646498,0.1374339945768517,1.755206586171302,0.3719156829530552,1.5417788458670407
6,2,700,6910.000000000002,4794.932210646498,0.156272299129442,3.735937031563913,0.4051221358030885,0.6939120420617216
6,4,350,3410.000000000001,4794.932210646498,0.1584130155558727,2.515523072850781,0.5603343659100303,1.4061384781954536
6,3,140,3110.000000000001,4794.932210646498,0.15612958470101326,1.2171081668917265,0.2929789806737789,1.5417788458670407
6,0,558,5490.000000000002,4794.932210646498,0.13757670900528043,3.118809311254516,0.3747519192564954,0.8733938452908008
6,5,700,6910.000000000002,4794.932210646498,0.15812758669901528,4.038446011729859,0.44312509792793986,0.6939120420617216
7,5,350,3410.000000000001,4872.085057799345,0.15812758669901528,2.537731265453666,0.573341998498893,1.4287639465687225
7,4,490,4810.000000000001,4872.085057799345,0.1584130155558727,2.987471445387618,0.4793628895173581,1.0129074964239801
7,6,440,4310.000000000002,4872.085057799345,0.09604681033252462,0.3718825635439828,0.04037628472884294,1.130414166542771
7,2,700,6910.000000000002,4872.085057799345,0.156272299129442,4.089155445658337,0.4505597956862824,0.7050774323877488
7,1,403,3940.000000000001,4872.085057799345,0.1374339945768517,2.525770264288047,0.4292463940773165,1.236569811624199
7,3,700,6910.000000000002,4872.085057799345,0.15612958470101326,4.093114355584815,0.45058413600312014,0.7050774323877488
7,0,341,3320.0000000000014,4872.085057799345,0.13757670900528043,2.3460157629036558,0.47364463262330014,1.4674954993371516
8,0,248,3110.000000000001,4979.142286285145,0.13757670900528043,2.0235083622672487,0.44570147148674305,1.6010103814421683
8,2,315,3110.000000000001,4979.142286285145,0.156272299129442,2.4993849688497543,0.6253300562540486,1.6010103814421683
8,4,700,6910.000000000002,4979.142286285145,0.1584130155558727,4.297641692341511,0.49056612448167974,0.7205705189992972
8,5,700,6910.000000000002,4979.142286285145,0.15812758669901528,4.402561409421502,0.5016369920596756,0.7205705189992972
8,1,248,3110.000000000001,4979.142286285145,0.1374339945768517,1.9437204739604843,0.42768313702118266,1.6010103814421683
8,6,396,3870.0000000000014,4979.142286285145,0.09604681033252462,0.2868192696087948,0.03544335660382339,1.2866000739754893
8,3,700,6910.000000000002,4979.142286285145,0.15612958470101326,4.043577638223025,0.45491209135190797,0.7205705189992972
9,2,560,5510.000000000002,4771.68403025546,0.156272299129442,3.8100604253457093,0.5156249742503758,0.8660043612078873
9,5,315,3110.000000000001,4771.68403025546,0.15812758669901528,2.72675745037565,0.6615542141925158,1.5343035467059354
9,3,210,3110.000000000001,4771.68403025546,0.15612958470101326,1.8922786065009725,0.4532956723815279,1.5343035467059354
9,6,440,4310.000000000002,4771.68403025546,0.09604681033252462,0.42199639427377234,0.044873102220013325,1.107119264560431
9,4,700,6910.000000000002,4771.68403025546,0.1584130155558727,4.437684538904413,0.48544599032594316,0.6905476165347987
9,1,434,4250.000000000002,4771.68403025546,0.1374339945768517,2.7340430224911816,0.42187351537873186,1.1227491835895196
9,0,620,6110.000000000002,4771.68403025546,0.13757670900528043,3.75670267394531,0.40362885704611584,0.780963016408422
10,4,630,6210.000000000002,4810.185528756959,0.1584130155558727,4.068597046856482,0.49923585425885136,0.774587041667787
10,6,440,4310.000000000002,4810.185528756959,0.09604681033252462,0.4395421084776777,0.04711595422208314,1.1160523268577627
10,2,315,3110.000000000001,4810.185528756959,0.156272299129442,2.6771769129423495,0.6470837761590947,1.5466834497610795
10,0,620,6110.000000000002,4810.185528756959,0.13757670900528043,3.68999015347155,0.39966005229129237,0.7872644073251976
10,5,490,4810.000000000001,4810.185528756959,0.15812758669901528,3.5189532201181133,0.5564650432492845,1.000038571467143
10,3,175,3110.000000000001,4810.185528756959,0.15612958470101326,1.925573230991268,0.4649932865646947,1.5466834497610795
10,1,620,6110.000000000002,4810.185528756959,0.1374339945768517,3.9352375359431906,0.42578047179973083,0.7872644073251976
11,2,665,6560.000000000001,5566.336520622237,0.156272299129442,4.209398459787991,0.5581715012414182,0.8485269086314384
11,0,620,6110.000000000002,5566.336520622237,0.13757670900528043,3.8238990177625722,0.4792692656562175,0.911020707139482
11,3,35,3110.000000000001,5566.336520622237,0.15612958470101326,1.0509982394028734,0.29369480368547785,1.7898188169203328
11,6,88,3110.000000000001,5566.336520622237,0.09604681033252462,0.5347567961487196,0.09192810951877908,1.7898188169203328
11,1,620,6110.000000000002,5566.336520622237,0.1374339945768517,4.366962027792983,0.5467664192565455,0.911020707139482
11,4,700,6910.000000000002,5566.336520622237,0.1584130155558727,4.432540309871814,0.5656332961358745,0.8055479769352005
11,5,630,6210.000000000002,5566.336520622237,0.15812758669901528,4.080074545908711,0.5783005421204548,0.8963504864125983
12,4,35,3110.000000000001,4902.578849721708,0.1584130155558727,1.107796645573086,0.2766400824192337,1.5763919130937964
12,3,700,6910.000000000002,4902.578849721708,0.15612958470101326,4.554862159302057,0.5045532212017393,0.7094904268772368
12,1,186,3110.000000000001,4902.578849721708,0.1374339945768517,3.297937869818271,0.7144977040268607,1.5763919130937964
12,6,440,4310.000000000002,4902.578849721708,0.09604681033252462,0.30930299083035945,0.033792037878376015,1.137489292278818
12,2,700,6910.000000000002,4902.578849721708,0.156272299129442,4.333034347065726,0.48041955123274777,0.7094904268772368
12,5,630,6210.000000000002,4902.578849721708,0.15812758669901528,4.1652355041814015,0.5199722798364717,0.7894651931919012
12,0,62,3110.000000000001,4902.578849721708,0.13757670900528043,1.2169218400265343,0.26391969467326803,1.5763919130937964
13,3,700,6910.000000000002,5740.759240759242,0.15612958470101326,4.639929217054723,0.6018494196113501,0.8307900493139277
13,6,154,3110.000000000001,5740.759240759242,0.09604681033252462,0.5658588645456529,0.1003228855330627,1.8459032928486303
13,0,589,5800.000000000002,5740.759240759242,0.13757670900528043,3.56342534778429,0.48523701378086515,0.9897860759929724
13,1,589,5800.000000000002,5740.759240759242,0.1374339945768517,3.455016109085827,0.4699867195849435,0.9897860759929724
13,5,700,6910.000000000002,5740.759240759242,0.15812758669901528,3.77810668095639,0.49633299369913275,0.8307900493139277
13,4,385,3760.0000000000014,5740.759240759242,0.1584130155558727,3.2178380548939436,0.7782811883890445,1.5267976704146915
13,2,700,6910.000000000002,5740.759240759242,0.156272299129442,3.949392821085113,0.5127475811282094,0.8307900493139277
14,5,700,6910.000000000002,5404.3870415299,0.15812758669901528,3.8215588733159596,0.472624895153611,0.7821110045629376
14,4,700,6910.000000000002,5404.3870415299,0.1584130155558727,3.377575666687491,0.4184700154706606,0.7821110045629376
14,6,418,4090.0000000000014,5404.3870415299,0.09604681033252462,0.31518631645037704,0.040001238447493426,1.3213660248239358
14,2,700,6910.000000000002,5404.3870415299,0.156272299129442,3.829055853233324,0.4679959552291141,0.7821110045629376
14,3,560,5510.000000000002,5404.3870415299,0.15612958470101326,3.8837583463203758,0.5947469851263707,0.9808324939255714
14,0,186,3110.000000000001,5404.3870415299,0.13757670900528043,2.1504287140736458,0.514109964878244,1.7377450294308354
14,1,341,3320.0000000000014,5404.3870415299,0.1374339945768517,2.764886193235658,0.6185570907065693,1.6278274221475595
15,2,700,6910.000000000002,5635.2090766376505,0.156272299129442,3.6182949001074616,0.4611242354508387,0.8155150617420621
15,5,525,5160.000000000001,5635.2090766376505,0.15812758669901528,3.29253571423112,0.5685890209824402,1.092094782294118
15,1,558,5490.000000000002,5635.2090766376505,0.1374339945768517,2.7135489991783905,0.38279788283323346,1.0264497407354551
15,0,620,6110.000000000002,5635.2090766376505,0.13757670900528043,2.752806429606341,0.3492926233533533,0.9222928112336577
15,6,308,3110.000000000001,5635.2090766376505,0.09604681033252462,0.5008200602877997,0.08715941520174009,1.8119643333240028
15,4,700,6910.000000000002,5635.2090766376505,0.1584130155558727,3.9509383676003598,0.510414616660466,0.8155150617420621
15,3,490,4810.000000000001,5635.2090766376505,0.15612958470101326,3.2373518681198252,0.5921613630462074,1.1715611385941058
16,5,560,5510.000000000002,4611.327244184388,0.15812758669901528,3.2090466095120407,0.4246762875858094,0.8369014962222118
16,6,440,4310.000000000002,4611.327244184388,0.09604681033252462,0.36986632298624517,0.038008121832553816,1.0699135137318763
16,1,279,3110.000000000001,4611.327244184388,0.1374339945768517,3.5979353022835117,0.7331841594413915,1.4827418791589668
16,2,700,6910.000000000002,4611.327244184388,0.156272299129442,3.0007609678435583,0.312940159503734,0.6673411351931096
16,4,70,3110.000000000001,4611.327244184388,0.1584130155558727,1.6653534822740252,0.3911675724940372,1.4827418791589668
16,0,620,6110.000000000002,4611.327244184388,0.13757670900528043,2.959871795297053,0.3073282971595668,0.7547180432380338
16,3,105,3110.000000000001,4611.327244184388,0.15612958470101326,1.9096001696083125,0.4420721982954871,1.4827418791589668
17,5,700,6910.000000000002,4496.9344940773535,0.15812758669901528,2.2368811722074446,0.230191387638961,0.6507864680285604
17,2,455,4460.000000000002,4496.9344940773535,0.156272299129442,2.929320441069063,0.461562573830271,1.0082812766989577
17,1,620,6110.000000000002,4496.9344940773535,0.1374339945768517,3.530092209273299,0.3570718144726,0.7359958255445749
17,6,440,4310.000000000002,4496.9344940773535,0.09604681033252462,0.46280677937572257,0.04637906082614932,1.043372272407738
17,3,210,3110.000000000001,4496.9344940773535,0.15612958470101326,2.4257305532633096,0.5476258435982018,1.4459596443978624
17,4,350,3410.000000000001,4496.9344940773535,0.1584130155558727,2.929105774177052,0.6119107720890214,1.3187491184977573
17,0,93,3110.000000000001,4496.9344940773535,0.13757670900528043,1.402502891092334,0.27900041797212716,1.4459596443978624
18,1,217,3110.000000000001,4420.518053375197,0.1374339945768517,2.063011385357124,0.4030032736018239,1.4213884415997415
18,6,440,4310.000000000002,4420.518053375197,0.09604681033252462,0.38184907300961507,0.03761582451913727,1.0256422397622262
18,3,700,6910.000000000002,4420.518053375197,0.15612958470101326,4.119818177435313,0.41148913747393495,0.6397276488241963
18,4,700,6910.000000000002,4420.518053375197,0.1584130155558727,3.3739357976397844,0.3419186551690818,0.6397276488241963
18,5,35,3110.000000000001,4420.518053375197,0.15812758669901528,1.6066098652679939,0.3611027965546547,1.4213884415997415
18,2,245,3110.000000000001,4420.518053375197,0.156272299129442,2.289044250717217,0.50845084046045,1.4213884415997415
18,0,279,3110.000000000001,4420.518053375197,0.13757670900528043,2.3176297723467587,0.4532123722262826,1.4213884415997415
19,0,620,6110.000000000002,4850.459540459542,0.13757670900528043,2.6334548746254614,0.2876156234095778,0.7938558986022162
19,2,315,3110.000000000001,4850.459540459542,0.156272299129442,3.1894378972737445,0.7773536627772981,1.5596332927522638
19,3,420,4110.000000000002,4850.459540459542,0.15612958470101326,3.452777535896465,0.6362017602710216,1.1801604721312748
19,1,620,6110.000000000002,4850.459540459542,0.1374339945768517,3.290508812574187,0.3590036829662912,0.7938558986022162
19,4,420,4110.000000000002,4850.459540459542,0.1584130155558727,2.2311552649021604,0.41712067766745764,1.1801604721312748
19,5,700,6910.000000000002,4850.459540459542,0.15812758669901528,3.093058067628733,0.3433211472993464,0.7019478350882113
19,6,154,3110.000000000001,4850.459540459542,0.09604681033252462,0.5311036571059924,0.07955816103015799,1.5596332927522638
20,0,279,3110.000000000001,5007.095761381476,0.13757670900528043,2.035542606545007,0.4508692554151663,1.6099986371001527
20,2,665,6560.000000000001,5007.095761381476,0.156272299129442,1.9560010037067728,0.23330988146729822,0.7632767928935176
20,5,350,3410.000000000001,5007.095761381476,0.15812758669901528,2.9585125388001265,0.6869301455589333,1.468356528264362
20,3,700,6910.000000000002,5007.095761381476,0.15612958470101326,2.6535472958474,0.3002063590104973,0.7246158844256838
