round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,5347.555301841017,503.4238618524332,2.2300455857245938,0.08206971992943825,3,0.19848991454372036,1.0
2,4696.599115170545,416.7375481661196,1.6623109612031102,0.16823476497442588,4,0.2148984862604244,1.0
3,5306.888825460256,511.64892250606533,1.6684058328783584,0.15365123523569266,4,0.16943354315053552,1.0
4,4951.564150135579,448.68331668331666,1.4724499833638172,0.18828462847217745,4,0.23218399926130193,1.0
5,5425.764235764236,500.32681604110184,1.3910877290503207,0.09587731729044079,1,0.1835316919327381,1.0
6,4722.473241044671,393.45112030826317,0.9976473206207219,0.11302628903033639,2,0.18709315021885822,1.0
7,5050.232624518339,485.56029684601117,1.2981330936941182,0.13307371003210747,4,0.18964163084537955,1.0
8,5592.838589981448,554.1134579706008,1.5070598680535685,0.14790958057517387,4,0.178088355590067,1.0
9,5702.561723990297,554.8602825745684,1.6950704845770774,0.11686831076347416,2,0.16890227393908105,1.0
10,4445.678607107179,376.2471813900385,1.3182649438757725,0.1327331611314692,4,0.19889668659314402,1.0
11,4906.689025260454,436.44127301270163,1.3641377675287463,0.03310379627908881,3,0.22036357382224978,1.0
12,5296.606250891967,505.0620807763665,1.2936111708246743,0.144946092730566,5,0.18858783487486486,1.0
13,5505.9383473669195,517.6340802055088,1.0960551424081666,0.17944298076102466,3,0.18693272464922173,1.0
14,5339.128014842301,482.34508348794066,1.0893673811688018,0.015556826113995191,4,0.20176676891122963,1.0
15,5092.177822177824,518.2177822177823,1.1823764816016962,0.2157027264670991,3,0.2157027264670991,1.0
16,4745.972598829743,427.3499357785072,0.9103960178974496,0.13658292729065138,3,0.224275954193679,1.0
17,5153.756243756245,464.71514200085625,0.9280514168543817,0.16116030280227345,5,0.20165649372363673,1.0
18,5092.631654060227,452.03582132153565,0.885341801649484,0.12239054009104589,2,0.25626376750132673,1.0
19,4826.103896103898,485.36520622234906,0.9470445600290672,0.21494988685307706,5,0.23169388981648656,1.0
20,5421.398601398602,510.80819180819174,0.9384777010676889,0.02687712098788459,3,0.2867364751123417,1.0
21,4660.376766091053,423.8981018981019,0.8730232578804816,0.2104034515675405,5,0.2104034515675405,1.0
22,4987.395461681177,484.81104609676044,0.8358955220151228,0.2159532137958192,4,0.2796217797283644,1.0
23,5261.183102611676,489.9706008277437,0.7260886261426434,0.17855106750814698,3,0.27631808866193236,1.0
24,5469.454830883404,525.9491936634794,0.6671788909509458,0.025988596088542728,1,0.25002843586425766,1.0
25,4576.105323248182,406.8069073783359,0.6840165657860879,0.11880293495223454,4,0.27513667859213087,1.0
26,5106.327957756531,513.3876123876123,0.8072546126528608,0.18534386098851838,0,0.2509790424589806,1.0
27,5302.89282146425,487.81190238333096,0.7568740174533359,0.16371285154105622,4,0.2543180737271081,1.0
28,4855.911231625519,452.15156272299123,1.007563329508934,0.22732438109974248,0,0.2300678483842553,1.0
29,5046.763236763238,458.63593549307836,0.714070646058727,0.18048040084485376,3,0.22495908636086237,1.0
30,5210.028542885687,436.61552732981306,0.6580327708035916,0.023695645180997794,3,0.29483618020616176,1.0
31,5348.371628371629,534.2350506636221,0.7107178254650147,0.2867729286905828,4,0.2867729286905828,1.0
32,5321.75396032539,494.87512487512487,0.708065095881962,0.16960666951440795,2,0.24133033617845373,1.0
33,5003.022691594122,492.66176680462394,0.6178326749797379,0.031024990594282986,5,0.24788814339305154,1.0
34,4430.879120879122,410.94334237191384,0.6158425072770607,0.20131321389258702,3,0.21739654725695737,1.0
35,4988.617097188528,478.9406307977736,0.8295714112953022,0.23067982695464473,4,0.23641779154273196,1.0
36,5412.771514200086,509.7742257742258,0.8998083757485189,0.026353204450680272,1,0.2449291516978212,1.0
37,5521.33437990581,555.7548166119594,0.6498235816743345,0.028701291129977942,3,0.24810865336788918,1.0
38,4983.6549165120605,453.0291137433994,0.7472109407243389,0.28364212761051355,5,0.28364212761051355,1.0
39,5297.729413443701,519.9255030683602,0.6357005768624912,0.04008326222060386,5,0.22125134583002376,1.0
40,5086.162409019554,486.0518053375197,0.6343622733654876,0.2061213901151548,5,0.2061213901151548,1.0
41,4774.150135578708,459.33523619237906,0.8038984111811832,0.2710759955946257,3,0.2710759955946257,1.0
42,5367.075781361497,505.9479092336235,0.8243673532764834,0.190904757888286,0,0.190904757888286,1.0
43,4896.955901241617,439.7984872270586,0.8413651900367574,0.24050548789172133,2,0.24739198643800658,1.0
44,4970.56229484801,454.28314542600265,0.785134968805902,0.03826465950541019,5,0.22729946904988937,1.0
45,4285.752818609963,397.18096189524755,0.7596522872332775,0.27395217957190804,4,0.27395217957190804,1.0
46,5091.712573141146,498.0896246610532,0.8022083553689154,0.024174609925380508,2,0.2901445555134966,1.0
47,5675.28899671757,576.5288996717568,0.6106811504753057,0.03833189456914049,2,0.2734213858355262,1.0
48,4945.535892678751,461.32353360924793,0.6486358781661826,0.17254603780601133,1,0.2157007671238878,1.0
49,5360.8348794063095,514.9693163978878,0.5992028470573251,0.03536399699618663,2,0.25378134393819674,1.0
50,5017.075781361497,444.4802340516626,0.5704466791229553,0.20701542647641644,4,0.23142004874538732,1.0
51,4818.925360353933,450.8218923933209,0.6348546367156772,0.11060097697695583,5,0.2342938561819198,1.0
