round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_loss_flower,train_loss_weighted,algorithm,mu,seed,local_epochs
0,1.8433575262933048,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.8433575262933048,,fedavg,0.0,42,5
1,1.9387385006084044,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.9387385006084044,0.6907869030891958,fedavg,0.0,42,5
2,1.090518277402176,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.090518277402176,0.6620202915377889,fedavg,0.0,42,5
3,1.3329375292938703,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.3329375292938703,0.5698777448444993,fedavg,0.0,42,5
4,1.1013919624944746,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.1013919624944746,0.6210924393310717,fedavg,0.0,42,5
5,1.2356288280943455,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.2356288280943455,0.5274741122556341,fedavg,0.0,42,5
