round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_loss_flower,train_loss_weighted,algorithm,mu,seed,local_epochs
0,1.9107664669023554,0.1106679960119641,0.14285714285714285,0.028468838163631698,1.9107664669023554,,fedprox,0.01,42,5
1,1.8255830759540987,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.8255830759540987,0.7185311434123689,fedprox,0.01,42,5
2,1.0872316708712135,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.0872316708712135,0.6766208288821255,fedprox,0.01,42,5
3,1.292551711810788,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.292551711810788,0.5894235210553793,fedprox,0.01,42,5
4,1.0236479570478172,0.6689930209371885,0.14285714285714285,0.11452466291175968,1.0236479570478172,0.6226635628107461,fedprox,0.01,42,5
5,1.2796029685620416,0.6689930209371885,0.14285714285714285,0.11459311758176073,1.2796029685620416,0.538190914150598,fedprox,0.01,42,5
