round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,0,620,6110.000000000002,4945.089875460988,0.13757670900528043,3.7223090175762095,0.41446734563663434,0.8093436784715199
1,2,525,5160.000000000001,4945.089875460988,0.156272299129442,3.6446599676390767,0.5458376717548679,0.9583507510583308
1,4,700,6910.000000000002,4945.089875460988,0.1584130155558727,4.151627839052799,0.47065797136243925,0.715642529010273
1,1,620,6110.000000000002,4945.089875460988,0.1374339945768517,3.8282407146588504,0.4258203243127738,0.8093436784715199
1,6,22,138.8629381196525,4945.089875460988,0.09604681033252462,1.766296668175703,6.04135610274064,35.61130091601552
1,5,630,6210.000000000002,4945.089875460988,0.15812758669901528,3.770828958996849,0.47481788105640144,0.7963107689953279
1,3,245,2360.000000000555,4945.089875460988,0.15612958470101326,2.5938578520671096,0.8485815069728758,2.0953770658728073
2,3,35,262.252839954494,4077.7272166311973,0.15612958470101326,10.046862762397897,24.390103566085116,15.548839117771852
2,6,330,3210.000000000001,4077.7272166311973,0.09604681033252462,0.0,0.0,1.270320005181058
2,2,700,6910.000000000002,4077.7272166311973,0.156272299129442,9.791300964775367,0.902947550716175,0.5901197129712296
2,5,420,4110.000000000002,4077.7272166311973,0.15812758669901528,10.230204864773718,1.6049751835981578,0.9921477412727969
2,0,620,6110.000000000002,4077.7272166311973,0.13757670900528043,9.162121167809905,0.8412361110369967,0.6673857965026507
2,4,210,2010.0000000221403,4077.7272166311973,0.1584130155558727,9.084680655263483,2.9195951890170027,2.028720008251881
2,1,620,6110.000000000002,4077.7272166311973,0.1374339945768517,9.444586677767663,0.8662716185935243,0.6673857965026507
3,1,620,6110.000000000002,5026.489225099582,0.1374339945768517,4.901860392188179,0.5542154817788725,0.8226659942879837
3,4,525,5160.000000000001,5026.489225099582,0.1584130155558727,4.666460023622272,0.7201010849943458,0.9741258188177482
3,2,490,4810.000000000001,5026.489225099582,0.156272299129442,1.9321512445568003,0.3155315568355053,1.0450081549063577
3,0,186,1770.0000002775555,5026.489225099582,0.13757670900528043,4.3513683489687685,1.7000521913022768,2.8398244205149
3,5,700,6910.000000000002,5026.489225099582,0.15812758669901528,4.734424183949079,0.5445797869614235,0.727422463834961
3,3,700,6910.000000000002,5026.489225099582,0.15612958470101326,2.0329284274413277,0.23088408722784595,0.727422463834961
3,6,220,2110.0000000077202,5026.489225099582,0.09604681033252462,0.21664662980032287,0.049569802071984456,2.3822223815550667
4,4,280,2710.0000000000146,4396.842083978591,0.1584130155558727,1.7724952572854553,0.45556203060947864,1.6224509534976264
4,6,220,2110.0000000077202,4396.842083978591,0.09604681033252462,1.0949410862974387,0.2191452752458678,2.083811414200239
4,3,700,6910.000000000002,4396.842083978591,0.15612958470101326,3.867876562051316,0.38425597626202296,0.6363013146133994
4,0,496,4870.000000000001,4396.842083978591,0.13757670900528043,2.2345694966443803,0.27755604416509616,0.902842317038725
4,5,70,610.0563920873398,4396.842083978591,0.15812758669901528,1.2704842776854137,1.4479308580232255,7.207271558838301
4,2,700,6910.000000000002,4396.842083978591,0.156272299129442,3.8618202690552446,0.38400500054667813,0.6363013146133994
4,1,620,6110.000000000002,4396.842083978591,0.1374339945768517,2.515851884519867,0.24881633950631984,0.7196140890308658
5,0,527,5180.000000000002,4913.277077563228,0.13757670900528043,3.833913818991949,0.5002979913736185,0.9485090883326691
5,5,70,610.0563920873398,4913.277077563228,0.15812758669901528,0.2956725355164344,0.37654761638520534,8.053808043469873
5,6,198,1890.0000000783903,4913.277077563228,0.09604681033252462,1.037847102612665,0.2591348217251075,2.5996175012483826
5,1,496,4870.000000000001,4913.277077563228,0.1374339945768517,3.858039641210462,0.5349376313727487,1.0088864635653443
5,2,700,6910.000000000002,4913.277077563228,0.156272299129442,4.351168529289756,0.4834828965153799,0.7110386508774569
5,4,700,6910.000000000002,4913.277077563228,0.1584130155558727,1.1683233138683153,0.13159734073049567,0.7110386508774569
5,3,700,6910.000000000002,4913.277077563228,0.15612958470101326,4.39974806072389,0.48843437594916744,0.7110386508774569
6,1,620,6110.000000000002,3844.511901794436,0.1374339945768517,3.182913601978393,0.27524473431308744,0.6292163505391875
6,0,93,840.0049979958054,3844.511901794436,0.13757670900528043,1.229601495568844,0.7742275814249855,4.576772651314194
6,6,440,4310.000000000002,3844.511901794436,0.09604681033252462,1.3605696634634925,0.11656486622244622,0.8919981210659941
6,3,140,1310.0000353340838,3844.511901794436,0.15612958470101326,1.482399015596443,0.6792352633641893,2.9347418306091773
6,2,700,6910.000000000002,3844.511901794436,0.156272299129442,2.9738763680508042,0.2585640095922889,0.5563693056142454
6,5,140,1310.0000353340838,3844.511901794436,0.15812758669901528,1.9404151918547823,0.9004761433670079,2.9347418306091773
6,4,630,6210.000000000002,3844.511901794436,0.1584130155558727,3.394423755838834,0.33289443032817984,0.6190840421569138
7,0,620,6110.000000000002,4765.602974047407,0.13757670900528043,2.878371980414212,0.30886484709461054,0.7799677535265803
7,2,700,6910.000000000002,4765.602974047407,0.156272299129442,2.7201121928933443,0.293162643807168,0.6896675794569328
7,1,527,5180.000000000002,4765.602974047407,0.1374339945768517,2.510404549126265,0.3174139292621132,0.9200005741404257
7,4,455,4460.000000000002,4765.602974047407,0.1584130155558727,2.63426892142811,0.44589640292770266,1.0685208461989697
7,6,440,4310.000000000002,4765.602974047407,0.09604681033252462,1.1858767511694315,0.12593982619000424,1.1057083466467297
7,3,525,5160.000000000001,4765.602974047407,0.15612958470101326,2.5949416580577402,0.3741803346524103,0.9235664678386446
7,5,140,1310.0000353340838,4765.602974047407,0.15812758669901528,1.5783224103825466,0.9079248787429786,3.6378647675624336
8,1,465,4560.000000000002,5451.134579707467,0.1374339945768517,2.8611930477528813,0.4700709275823432,1.1954242499358476
8,4,595,5860.000000000002,5451.134579707467,0.1584130155558727,2.394510245691428,0.3528554657907943,0.9302277439773832
8,3,700,6910.000000000002,5451.134579707467,0.15612958470101326,3.011841484116437,0.3709592220753204,0.7888762054569415
8,5,665,6560.000000000001,5451.134579707467,0.15812758669901528,2.7946946802564536,0.36721894279256595,0.8309656371505284
8,2,700,6910.000000000002,5451.134579707467,0.156272299129442,2.8496934868487034,0.35130878352497785,0.7888762054569415
8,6,440,4310.000000000002,5451.134579707467,0.09604681033252462,0.9129013779775373,0.11089614347457491,1.2647644036444234
8,0,217,2080.00000001059,5451.134579707467,0.13757670900528043,2.042584546990974,0.7364589214909494,2.62073777869217
9,0,527,5180.000000000002,5458.611081011828,0.13757670900528043,2.3162725476576527,0.33580485370826646,1.053785922975256
9,4,595,5860.000000000002,5458.611081011828,0.1584130155558727,2.897441944515994,0.42755317969366174,0.9315035974422912
9,2,490,4810.000000000001,5458.611081011828,0.156272299129442,2.3022545156902745,0.4082934485077979,1.1348463785887375
9,5,700,6910.000000000002,5458.611081011828,0.15812758669901528,3.34446001696339,0.4177704869355552,0.7899581882795697
9,3,700,6910.000000000002,5458.611081011828,0.15612958470101326,3.0235762459544104,0.37291532779177133,0.7899581882795697
9,6,66,570.0859504455718,5458.611081011828,0.09604681033252462,0.4996521286072152,0.4595073928948126,9.57506684166738
9,1,620,6110.000000000002,5458.611081011828,0.1374339945768517,2.650143798645059,0.32539026197681253,0.8933897022932613
10,2,700,6910.000000000002,3672.8235490067937,0.156272299129442,2.8563046866006596,0.23725127285601477,0.5315229448635012
10,3,35,262.252839954494,3672.8235490067937,0.15612958470101326,2.1044969679361416,4.601647775080451,14.004895236383716
10,4,455,4460.000000000002,3672.8235490067937,0.1584130155558727,2.902373458512886,0.37862506490775855,0.8235030378938996
10,1,248,2390.0000000004047,3672.8235490067937,0.1374339945768517,2.170582567934811,0.4584295919300097,1.5367462548142978
10,5,175,1660.0000008844675,3672.8235490067937,0.15812758669901528,2.4603271497119468,0.8607806150570779,2.212544305451729
10,6,440,4310.000000000002,3672.8235490067937,0.09604681033252462,0.37203342770051484,0.03045002857162261,0.85216323642849
10,0,620,6110.000000000002,3672.8235490067937,0.13757670900528043,2.9482134330484384,0.24381627459097183,0.6011167837981657
11,3,280,2710.0000000000146,4274.420985432765,0.15612958470101326,1.7632346434934996,0.43421349528991576,1.5772771163958457
11,2,700,6910.000000000002,4274.420985432765,0.156272299129442,2.5357021242282274,0.24512041438002335,0.6185848025228312
11,1,186,1770.0000002775555,4274.420985432765,0.1374339945768517,2.5901057892161887,0.8596381862099002,2.414927110035304
11,0,217,2080.00000001059,4274.420985432765,0.13757670900528043,2.5502242343677435,0.7210032847255301,2.0550100891399046
11,5,700,6910.000000000002,4274.420985432765,0.15812758669901528,3.4673349798087094,0.33915848750280386,0.6185848025228312
11,4,700,6910.000000000002,4274.420985432765,0.1584130155558727,3.370170331843913,0.3302493400318379,0.6185848025228312
11,6,66,570.0859504455718,4274.420985432765,0.09604681033252462,0.7129684711983756,0.5134406232695802,7.497853581713305
12,5,595,5860.000000000002,4960.621028354774,0.15812758669901528,2.9094137783886835,0.3894498743465238,0.8465223597875039
12,1,589,5800.000000000002,4960.621028354774,0.1374339945768517,2.5712384025041,0.30223487189424586,0.8552794876473746
12,6,440,4310.000000000002,4960.621028354774,0.09604681033252462,1.0084333890474708,0.11147794214889718,1.1509561550707128
12,2,105,960.0014115816389,4960.621028354774,0.156272299129442,2.2939220420021575,1.8523576125782875,5.1673059732088955
12,0,372,3630.000000000001,4960.621028354774,0.13757670900528043,2.003895935474326,0.37674674230795774,1.3665622667644004
12,4,700,6910.000000000002,4960.621028354774,0.1584130155558727,2.961623263713271,0.3368051136468499,0.7178901632930207
12,3,700,6910.000000000002,4960.621028354774,0.15612958470101326,3.421872284947348,0.38353676723692487,0.7178901632930207
13,2,140,1310.0000353340838,5086.340807653282,0.156272299129442,1.1246637234059385,0.6823997165825233,3.8827028018790353
13,3,665,6560.000000000001,5086.340807653282,0.15612958470101326,2.660853258310165,0.32211262437359434,0.7753568304349515
13,5,700,6910.000000000002,5086.340807653282,0.15812758669901528,2.7488054179796544,0.31994774248086694,0.7360840532059741
13,0,496,4870.000000000001,5086.340807653282,0.13757670900528043,4.44084638122908,0.6380976745538924,1.0444231637891748
13,4,700,6910.000000000002,5086.340807653282,0.1584130155558727,3.2297353493734247,0.3766042417998912,0.7360840532059741
13,1,620,6110.000000000002,5086.340807653282,0.1374339945768517,4.750323740978405,0.5434775691937348,0.8324616706470181
13,6,176,1670.0000007960207,5086.340807653282,0.09604681033252462,1.341408479078795,0.3924035964100226,3.0457130570232525
14,0,620,6110.000000000002,4733.5348877984525,0.13757670900528043,3.880298495587823,0.41357513856251493,0.774719294238699
