round,client_id,update_norm,n_samples,local_epochs,tau
1,6,1.933384833318855,673,1,22
1,2,2.8676521926886207,1095,9,315
1,0,2.8781433757967325,964,10,310
1,3,3.9805312633281167,1094,20,700
1,4,4.36287987595568,1110,20,700
1,1,3.945836797512176,963,20,620
1,5,3.7548611145168085,1108,14,490
2,4,11.656181156778066,1110,20,700
2,6,0.0,673,15,330
2,0,10.418181242491476,964,1,31
2,2,10.68562280916329,1095,15,525
2,5,11.31561945073503,1108,20,700
2,1,10.173250031669614,963,12,372
2,3,12.358840047487348,1094,20,700
3,4,5.2550891572908744,1110,9,315
3,3,5.298736640260256,1094,3,105
3,6,4.239661253274403,673,12,264
3,5,5.870336723677253,1108,12,420
3,0,2.8455643318311985,964,20,620
3,2,5.867650897822894,1095,20,700
3,1,2.966843071433832,963,20,620
4,4,2.0982720295346993,1110,20,700
4,3,1.9035225915209504,1094,20,700
4,2,1.5587771449723564,1095,20,700
4,1,2.6841061878157886,963,19,589
4,5,1.1389678931579712,1108,2,70
4,0,2.5354706856054063,964,13,403
4,6,0.7271673484441995,673,6,132
5,3,4.585336393430054,1094,15,525
5,6,0.8375805053367715,673,20,440
5,0,3.928245470204643,964,19,589
5,5,0.512676749245992,1108,3,105
5,2,4.805072950204375,1095,20,700
5,4,1.0698667593158797,1110,16,560
5,1,3.8853284156085572,963,20,620
6,5,3.808901547948969,1108,16,560
6,2,2.150217016455079,1095,5,175
6,4,4.028226429213918,1110,19,665
6,1,3.2451975034097162,963,20,620
6,6,2.900604052568585,673,20,440
6,3,3.056088684687071,1094,13,455
6,0,3.2416184116857765,964,20,620
7,2,2.852913812745292,1095,20,700
7,1,2.750476612846054,963,8,248
7,5,3.395546602004766,1108,12,420
7,4,1.9510158185535615,1110,2,70
7,3,2.568146720441465,1094,15,525
7,6,2.080798056697116,673,20,440
7,0,3.7887377707053074,964,20,620
8,1,4.2206532243427315,963,20,620
8,4,2.750115505313378,1110,20,700
8,2,4.18767525724556,1095,17,595
8,6,3.3080440512690754,673,20,440
8,0,4.018800760143145,964,17,527
8,5,2.6095377743143415,1108,18,630
8,3,4.321085766052659,1094,19,665
9,3,3.5395467899940494,1094,20,700
9,4,1.0349163048119872,1110,1,35
9,2,3.3284696837975107,1095,16,560
9,6,1.8623554529040924,673,20,440
9,0,3.29617844723011,964,16,496
9,1,3.544076956282255,963,20,620
9,5,2.663925330173421,1108,9,315
10,0,3.9534742782870302,964,10,310
10,4,2.761412392456322,1110,20,700
10,5,2.1715304534527538,1108,12,420
10,3,2.3108792871099144,1094,2,70
10,6,1.0334693842082552,673,1,22
10,1,4.876274037380368,963,20,620
10,2,4.919128867893187,1095,20,700
11,0,4.241759587717021,964,12,372
11,4,6.215417123119395,1110,20,700
11,2,3.4505829911031447,1095,20,700
11,3,3.149954044836672,1094,10,350
11,6,0.4507931265453139,673,16,352
11,5,6.199503148954971,1108,19,665
11,1,4.492476216247892,963,20,620
12,3,2.3249946757581625,1094,11,385
12,6,1.798604665160819,673,17,374
12,5,4.744209356103572,1108,20,700
12,4,3.638946472834538,1110,6,210
12,1,3.161443721196294,963,17,527
12,2,2.8399810399798278,1095,20,700
12,0,3.336008886550565,964,20,620
13,2,3.22562602027579,1095,16,560
13,6,2.1778888298842367,673,20,440
13,5,3.3711840520983722,1108,20,700
13,4,3.2523887925232953,1110,18,630
13,1,1.0703745845642,963,2,62
13,3,3.4666100009553777,1094,20,700
13,0,1.097254850250855,964,2,62
14,4,3.187447186066416,1110,7,245
14,3,2.2478957731404567,1094,3,105
14,5,4.376402232274647,1108,20,700
14,2,4.063679556154559,1095,16,560
14,0,2.6157855943793775,964,20,620
14,1,2.6101546147039136,963,20,620
14,6,2.4670038792207847,673,8,176
15,3,2.4930498883469037,1094,14,490
15,0,3.8779226564164895,964,17,527
15,2,2.8442915384618357,1095,20,700
15,1,4.051068768735952,963,20,620
15,5,1.908930817187668,1108,2,70
15,6,1.9930274653780253,673,20,440
15,4,3.49042529431492,1110,16,560
16,2,4.361396615159193,1095,20,700
16,3,3.246617274984172,1094,7,245
16,5,1.9918939233807438,1108,12,420
16,6,3.377757087398014,673,20,440
16,0,4.526092145487115,964,20,620
16,1,2.6678888928636213,963,5,155
16,4,1.3095703693469327,1110,6,210
17,4,3.4110866201850243,1110,20,700
17,1,3.1793270082884146,963,15,465
17,3,3.5225900405620956,1094,20,700
17,6,1.7984636888304055,673,14,308
17,2,3.3570980740025056,1095,17,595
17,0,3.4913694889211517,964,20,620
17,5,3.34674956531684,1108,19,665
18,0,1.6416184671096694,964,3,93
18,3,3.5064262198845033,1094,20,700
18,4,2.637110734768969,1110,7,245
18,6,1.8278936300639697,673,20,440
18,5,3.546163908011062,1108,20,700
18,1,2.259611661170947,963,6,186
18,2,2.1801880323679264,1095,3,105
19,6,2.0373608451771634,673,5,110
19,0,3.398875430636815,964,19,589
19,5,4.102545228282665,1108,20,700
19,2,3.555293258444153,1095,20,700
19,1,2.7279302167883563,963,11,341
19,3,0.6176055411041085,1094,1,35
19,4,4.11017982537967,1110,20,700
20,1,3.8537883239040482,963,17,527
20,4,3.280624469093003,1110,6,210
20,5,3.487207882988028,1108,8,280
20,2,2.5191970145858065,1095,20,700
20,6,1.8611459484378652,673,20,440
20,0,3.922171001738674,964,18,558
20,3,2.510311299808377,1094,20,700
21,1,3.4034015086654605,963,13,403
21,0,3.919702645740707,964,20,620
21,2,3.835526663551923,1095,20,700
21,5,1.8238614476067907,1108,7,245
21,4,1.3313017147996853,1110,3,105
21,6,1.610280760880058,673,8,176
21,3,3.8421707995664267,1094,20,700
22,1,3.4636432367990895,963,13,403
22,5,2.6030259710660983,1108,20,700
22,6,2.398209999090704,673,20,440
22,0,3.9365947831444936,964,19,589
22,3,2.3878243840219033,1094,3,105
22,4,2.5558366652200433,1110,19,665
22,2,4.135801309355701,1095,20,700
23,6,2.653412076683867,673,20,440
23,0,3.1469177639980632,964,10,310
23,5,2.8080578942471175,1108,5,175
23,1,3.026942499933098,963,9,279
