round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4679.4412383836925,476.8589981447124,7.519069882378707,0.662858310657547,6,0.662858310657547,1.0
2,4910.450987755497,499.9978592835735,38.20731531694954,0.8090326580416323,0,0.8090326580416323,1.0
3,4289.609182855769,437.96089624661056,6.836497028538742,0.4833579685385672,3,0.4833579685385672,1.0
4,4807.104686409976,489.70957613814755,1.6487687208379649,0.468231933799667,5,0.468231933799667,1.0
5,4961.757037823956,505.1756814613958,1.464430134376531,0.150299351938561,3,0.24693600627109982,1.0
6,4960.499500637719,505.04995004995004,1.2741520826577983,0.278581983261366,2,0.278581983261366,1.0
7,4215.038189698494,430.5029256457828,2.1883243990685264,0.4737738270452432,4,0.4737738270452432,1.0
8,5982.902811474242,607.2902811474239,1.805483514823187,0.11901535737934377,2,0.18029489332876905,1.0
9,4389.012509254959,447.8655630084201,2.6939400530629958,0.5428852844780667,4,0.5428852844780667,1.0
10,4186.792700199527,427.5932638789782,6.161508425029885,0.38540466582829136,6,0.38540466582829136,1.0
11,5412.7600970458125,550.2760097045812,2.6012276101574527,0.1828797673540716,0,0.20385199157803252,1.0
12,4981.033252465332,507.10332524618235,1.5880480597623408,0.37614681020321344,4,0.37614681020321344,1.0
13,4576.075701577282,466.6039674611103,1.8727355959522467,0.2949821511953154,0,0.3027040321650139,1.0
14,4318.174902926596,440.81746824603965,2.481784549082081,0.34671209120306784,3,0.34671209120306784,1.0
15,4766.478162185354,485.64692450406733,2.2236948470537485,0.5054498206449065,5,0.5054498206449065,1.0
16,3871.8310271201644,396.18310261167403,1.8117369093198605,0.2725039808946551,1,0.2725039808946551,1.0
17,5881.034679606109,597.1034679606108,0.341629658783659,0.10312694867690428,1,0.17105007233215846,1.0
18,3468.178444986122,355.81775367489655,1.631983172966363,0.22836718543841084,2,0.3014411274722453,1.0
19,4659.315708273504,474.89638932496075,2.0585088505816262,0.35924678987444253,3,0.35924678987444253,1.0
20,4786.7989153738545,487.67989153703434,1.993419203252926,0.3161835833205389,4,0.3161835833205389,1.0
21,4226.436644411583,431.6436420722135,0.34893396685039835,0.2695394826970022,4,0.2695394826970022,1.0
22,5114.973818220396,520.4973597830741,2.053281566161189,0.4459613980396463,3,0.4459613980396463,1.0
