round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.024330900243309004,0.4166666666666667,0.27412587412587414,0.8828828828828829,0.0,0.0,0.0,0.0,0.18564993564993565,0.0
1,0.0,0.0,0.0,0.0,0.45161290322580644,0.38181818181818183,0.0,0.0,0.0,0.0,0.8247809762202754,0.9821162444113264,0.0,0.0,0.19484777517564403,0.0
2,0.0,0.0,0.0,0.0,0.5015873015873016,0.7181818181818181,0.0,0.0,0.47337278106508873,0.36036036036036034,0.8745570517363572,0.9195230998509687,0.0,0.0,0.28543789691330673,0.0
3,0.0,0.0,0.0,0.0,0.5056179775280899,0.8181818181818182,0.0,0.0,0.43373493975903615,0.32432432432432434,0.8812818645302258,0.9016393442622951,0.0,0.0,0.2920207838240625,0.0
4,0.0,0.0,0.0,0.0,0.4,0.42727272727272725,0.0,0.0,0.33650793650793653,0.4774774774774775,0.8550185873605948,0.856929955290611,0.0,0.0,0.25166859429154514,0.0
5,0.0,0.0,0.0,0.0,0.48632218844984804,0.7272727272727273,0.0,0.0,0.43312101910828027,0.6126126126126126,0.8274760383386581,0.7719821162444114,0.0,0.0,0.3016953508756787,0.0
6,0.0,0.0,0.0,0.0,0.4025974025974026,0.5636363636363636,0.0,0.0,0.35260115606936415,0.5495495495495496,0.821917808219178,0.7600596125186289,0.0,0.0,0.26760650367207744,0.0
7,0.0,0.0,0.0,0.0,0.5642857142857143,0.7181818181818181,0.0,0.0,0.422680412371134,0.36936936936936937,0.8740323715693173,0.9254843517138599,0.0,0.0,0.28757650560929243,0.0
8,0.0,0.0,0.0,0.0,0.4198473282442748,0.5,0.0,0.0,0.4018058690744921,0.8018018018018018,0.7949579831932773,0.7049180327868853,0.0,0.0,0.28667426208409813,0.0
9,0.0,0.0,0.0,0.0,0.526829268292683,0.4909090909090909,0.0,0.0,0.4536082474226804,0.7927927927927928,0.837173579109063,0.812220566318927,0.0,0.0,0.2994174928601158,0.0
10,0.0,0.0,0.0,0.0,0.5243445692883895,0.6363636363636364,0.0,0.0,0.47058823529411764,0.7207207207207207,0.860248447204969,0.8256333830104322,0.0,0.0,0.31181682001354133,0.0
11,0.0,0.0,0.0,0.0,0.4748858447488584,0.4727272727272727,0.0,0.0,0.423963133640553,0.8288288288288288,0.8293075684380032,0.767511177347243,0.0,0.0,0.2955810398433349,0.0
12,0.0,0.0,0.05102040816326531,0.19230769230769232,0.5193798449612403,0.6090909090909091,0.0,0.0,0.427536231884058,0.5315315315315315,0.5343811394891945,0.40536512667660207,0.0,0.0,0.24832789422953355,0.0
13,0.06426484907497566,1.0,0.03278688524590164,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456043956043956,0.0
14,0.0,0.0,0.0,0.0,0.5194805194805194,0.5454545454545454,0.0,0.0,0.4411764705882353,0.40540540540540543,0.8575342465753425,0.9329359165424739,0.0,0.0,0.2691136953432035,0.0
15,0.0,0.0,0.0,0.0,0.4918032786885246,0.4090909090909091,0.0,0.0,0.43478260869565216,0.36036036036036034,0.8520942408376964,0.970193740685544,0.0,0.0,0.2485207157338305,0.0
16,0.0,0.0,0.0,0.0,0.5405405405405406,0.5454545454545454,0.0,0.0,0.4738955823293173,0.5315315315315315,0.8665730337078652,0.9195230998509687,0.0,0.0,0.2852155966910065,0.0
17,0.0,0.0,0.0,0.0,0.40703517587939697,0.7363636363636363,0.0,0.0,0.41509433962264153,0.4954954954954955,0.8068181818181818,0.7406855439642325,0.0,0.0,0.2817920965461949,0.0
18,0.0,0.0,0.0,0.0,0.5633802816901409,0.7272727272727273,0.0,0.0,0.39766081871345027,0.3063063063063063,0.8541666666666666,0.9165424739195231,0.0,0.0,0.2785887867855081,0.0
19,0.0,0.0,0.0,0.0,0.5469387755102041,0.6090909090909091,0.0,0.0,0.49122807017543857,0.5045045045045045,0.8832630098452883,0.9359165424739195,0.0,0.0,0.292787422295619,0.0
20,0.0,0.0,0.0,0.0,0.5057471264367817,0.6,0.0,0.0,0.4810126582278481,0.5135135135135135,0.8604151753758053,0.8956780923994039,0.0,0.0,0.28702737227327396,0.0
21,0.0,0.0,0.0,0.0,0.5490196078431373,0.6363636363636364,0.0,0.0,0.5022026431718062,0.5135135135135135,0.8832271762208068,0.9299552906110283,0.0,0.0,0.2971189200697397,0.0
22,0.0,0.0,0.0,0.0,0.5375494071146245,0.6181818181818182,0.0,0.0,0.4983388704318937,0.6756756756756757,0.8695003728560775,0.8688524590163934,0.0,0.0,0.30895856469626964,0.0
23,0.0,0.0,0.0985781990521327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
