class_id,class_name,fedavg_mean,fedprox_mean,mean_diff,n_pairs,wilcoxon_p
0,actinic_keratoses,0.4543629930718193,0.4834764432384258,0.0291134501666065,10,0.193359375
1,basal_cell_carcinoma,0.4892460968455846,0.4659136663014413,-0.023332430544143273,10,0.431640625
2,benign_keratosis_like_lesions,0.409470927749748,0.4322000783368024,0.02272915058705439,10,0.845703125
3,dermatofibroma,0.3036600552220805,0.2759979129087702,-0.027662142313310323,10,0.76953125
4,melanoma,0.2283982845850388,0.2960851518314195,0.0676868672463807,10,0.083984375
5,melanocytic_nevi,0.8855363620171227,0.8838877531442979,-0.0016486088728247862,10,0.275390625
6,vascular_lesions,0.7038594611011011,0.6853305546812845,-0.01852890641981647,10,0.625
