seed,stem,momentum_used,momentum_from_json,amp_source,a_eff_mean,max_amp_overall,max_amp_early,straggler_share_mean,straggler_share_early_mean,max_contribution_share_mean,collapse_round,best_macro_f1,final_macro_f1
42,fednova_mu0.0_E20_sh-random_stragglers_smom0.9_s42,0.9,True,logged,4533.6198487449155,37.514873373252534,35.611300916015516,0.2944729294048918,0.39759147324726224,0.33708315020136104,,0.11450772777730338,0.11450772777730338
123,fednova_mu0.0_E20_sh-random_stragglers_smom0.9_s123,0.9,True,logged,4571.184498318598,37.475428868929,35.623953952510796,0.29070314323150653,0.2986566275747841,0.3397070133217274,,0.1737987889014862,0.028597076173377787
31337,fednova_mu0.0_E20_sh-random_stragglers_smom0.9_s31337,0.9,True,logged,4624.666017357597,36.915364183380795,33.69827328838174,0.3028146726412483,0.3835797101754451,0.3422142537168425,,0.11450772777730338,0.11450772777730338
271828,fednova_mu0.0_E20_sh-random_stragglers_smom0.9_s271828,0.9,True,logged,4586.114550330619,35.76205949702786,7.62670027592113,0.2993998440456671,0.29878648510409167,0.34124669552063724,,0.11450772777730338,0.11450772777730338
8675309,fednova_mu0.0_E20_sh-random_stragglers_smom0.9_s8675309,0.9,True,logged,4642.63165959795,35.77132967495913,18.453475401780572,0.31322250089087705,0.26004808944789615,0.3512177666679271,12.0,0.2545934158612462,0.11450772777730338
