round,accuracy,balanced_accuracy,macro_f1,worst_class_f1,worst_class_recall,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,loss
15,0.6939182452642074,0.25447470014214746,0.2672307260485439,0.0,0.0,0.2711864406779661,0.24242424242424243,0.07272727272727272,0.038461538461538464,0.11382113821138211,0.06363636363636363,0.0,0.0,0.14705882352941177,0.09009009009009009,0.8310387984981227,0.9895678092399404,0.43478260869565216,0.35714285714285715,0.9122945085123315
16,0.711864406779661,0.23036525682895706,0.23542773555792845,0.0,0.0,0.058823529411764705,0.030303030303030304,0.0,0.0,0.4413145539906103,0.42727272727272725,0.0,0.0,0.05042016806722689,0.02702702702702703,0.8474358974358974,0.9850968703427719,0.25,0.14285714285714285,0.9857901456586623
17,0.6939182452642074,0.24871659766273352,0.26191147944059556,0.0,0.0,0.15384615384615385,0.09090909090909091,0.2777777777777778,0.19230769230769232,0.0,0.0,0.0,0.0,0.17391304347826086,0.10810810810810811,0.8278433809819764,0.992548435171386,0.4,0.35714285714285715,1.0771437476900734
18,0.7168494516450648,0.2928176819277522,0.3293698788251139,0.0,0.0,0.10526315789473684,0.06060606060606061,0.3076923076923077,0.19230769230769232,0.4120603015075377,0.37272727272727274,0.13333333333333333,0.08333333333333333,0.0,0.0,0.8472400513478819,0.9836065573770492,0.5,0.35714285714285715,1.0787333662464753
19,0.7248255234297108,0.31146924893997496,0.3474305937399972,0.0,0.0,0.21739130434782608,0.15151515151515152,0.43243243243243246,0.3076923076923077,0.4307692307692308,0.38181818181818183,0.0,0.0,0.0,0.0,0.851421188630491,0.9821162444113264,0.5,0.35714285714285715,1.009996331581922
20,0.7387836490528414,0.3463424817054794,0.33443203252137,0.0,0.0,0.058823529411764705,0.030303030303030304,0.29411764705882354,0.19230769230769232,0.5095057034220533,0.6090909090909091,0.0,0.0,0.09917355371900827,0.05405405405405406,0.8794037940379403,0.9672131147540983,0.5,0.5714285714285714,0.853651244583301
21,0.7018943170488534,0.2516297846508619,0.27917078449511934,0.0,0.0,0.2857142857142857,0.24242424242424243,0.3380281690140845,0.23076923076923078,0.21374045801526717,0.12727272727272726,0.0,0.0,0.05172413793103448,0.02702702702702703,0.8296943231441049,0.9910581222056631,0.23529411764705882,0.14285714285714285,1.02961689150583
22,0.6719840478564307,0.352567533949267,0.30937392077898856,0.0,0.0,0.058823529411764705,0.030303030303030304,0.5688073394495413,0.5961538461538461,0.4404494382022472,0.8909090909090909,0.0,0.0,0.0,0.0,0.8475371383893667,0.8077496274217586,0.25,0.14285714285714285,1.4653429405045058
23,0.6899302093718843,0.2130297493295151,0.23436716871414648,0.0,0.0,0.0,0.0,0.21875,0.1346153846153846,0.2127659574468085,0.13636363636363635,0.15384615384615385,0.08333333333333333,0.0,0.0,0.8199139520590043,0.9940387481371088,0.23529411764705882,0.14285714285714285,1.492541136080817
24,0.7298105682951147,0.2815412618691307,0.2876953976663256,0.0,0.0,0.0,0.0,0.49504950495049505,0.4807692307692308,0.21052631578947367,0.12727272727272726,0.09523809523809523,0.08333333333333333,0.3402061855670103,0.2972972972972973,0.8728476821192053,0.9821162444113264,0.0,0.0,0.8148084553859288
25,0.6859421734795613,0.21078231851065574,0.2183866867349573,0.0,0.0,0.0,0.0,0.09523809523809523,0.057692307692307696,0.0,0.0,0.15384615384615385,0.08333333333333333,0.1958041958041958,0.12612612612612611,0.8229487970388649,0.9940387481371088,0.2608695652173913,0.21428571428571427,1.3896443509865377
26,0.5972083748753739,0.30083127624111233,0.23205365409716006,0.0,0.0,0.0,0.0,0.45217391304347826,0.5,0.0,0.0,0.0,0.0,0.37523452157598497,0.9009009009009009,0.7969671440606572,0.7049180327868853,0.0,0.0,1.2809805854605296
27,0.7168494516450648,0.40504113372965833,0.37916859916029705,0.0,0.0,0.20833333333333334,0.15151515151515152,0.5576923076923077,0.5576923076923077,0.47368421052631576,0.7363636363636363,0.0,0.0,0.0,0.0,0.8760088041085841,0.8897168405365127,0.5384615384615384,0.5,0.864532976421497
28,0.6889332003988036,0.21332879412504704,0.2176540636036824,0.0,0.0,0.0,0.0,0.125,0.07692307692307693,0.0,0.0,0.0,0.0,0.2112676056338028,0.13513513513513514,0.8236744759556104,0.9955290611028316,0.36363636363636365,0.2857142857142857,1.375220689792576
29,0.711864406779661,0.3363230614987055,0.345354198607862,0.0,0.0,0.0,0.0,0.43010752688172044,0.38461538461538464,0.017857142857142856,0.00909090909090909,0.15384615384615385,0.08333333333333333,0.45674740484429066,0.5945945945945946,0.8589211618257261,0.9254843517138599,0.5,0.35714285714285715,0.9187747149738452
30,0.715852442671984,0.2868037873892675,0.3312606625368687,0.017857142857142856,0.009009009009009009,0.11428571428571428,0.06060606060606061,0.34285714285714286,0.23076923076923078,0.3614457831325301,0.2727272727272727,0.14285714285714285,0.08333333333333333,0.017857142857142856,0.009009009009009009,0.8395217117684078,0.9940387481371088,0.5,0.35714285714285715,1.1576843910654664
31,0.7248255234297108,0.33283082088702703,0.35017234455397145,0.09836065573770492,0.05454545454545454,0.18181818181818182,0.12121212121212122,0.5645161290322581,0.6730769230769231,0.09836065573770492,0.05454545454545454,0.15384615384615385,0.08333333333333333,0.27218934911242604,0.2072072072072072,0.8646864686468647,0.9761549925484352,0.3157894736842105,0.21428571428571427,0.8815504966205281
32,0.7218344965104686,0.3049516985114175,0.3108130332553127,0.0,0.0,0.2962962962962963,0.24242424242424243,0.5225225225225225,0.5576923076923077,0.035398230088495575,0.01818181818181818,0.0,0.0,0.33707865168539325,0.2702702702702703,0.859395532194481,0.9746646795827124,0.125,0.07142857142857142,0.9592557776485341
33,0.7337986041874377,0.3084770420835995,0.3165847521309234,0.0,0.0,0.15384615384615385,0.09090909090909091,0.37142857142857144,0.25,0.5213270142180095,0.5,0.3076923076923077,0.3333333333333333,0.0,0.0,0.8617992177314211,0.9850968703427719,0.0,0.0,1.2477657989870872
34,0.7627118644067796,0.4165786657589936,0.4675594510671302,0.15384615384615385,0.08333333333333333,0.2,0.12121212121212122,0.5287356321839081,0.4423076923076923,0.5,0.509090909090909,0.15384615384615385,0.08333333333333333,0.39766081871345027,0.3063063063063063,0.8839779005524862,0.9538002980625931,0.6086956521739131,0.5,0.711153466763311
35,0.7218344965104686,0.31345582176963915,0.3434456392053931,0.0,0.0,0.058823529411764705,0.030303030303030304,0.35135135135135137,0.25,0.42045454545454547,0.33636363636363636,0.0,0.0,0.035398230088495575,0.018018018018018018,0.8424396442185514,0.9880774962742176,0.6956521739130435,0.5714285714285714,1.0863590869803728
36,0.6839481555333998,0.2840653881637488,0.24378643288116614,0.0,0.0,0.0,0.0,0.29850746268656714,0.19230769230769232,0.4460431654676259,0.8454545454545455,0.09523809523809523,0.08333333333333333,0.0,0.0,0.8667163067758749,0.8673621460506706,0.0,0.0,1.1294985822404726
37,0.7238285144566301,0.2945481138689569,0.3201715146028446,0.0,0.0,0.0,0.0,0.3902439024390244,0.3076923076923077,0.46808510638297873,0.4,0.1111111111111111,0.08333333333333333,0.0,0.0,0.8507078507078507,0.9850968703427719,0.42105263157894735,0.2857142857142857,1.3735277606387912
38,0.765702891326022,0.3728539494347457,0.39602531565165905,0.0,0.0,0.0,0.0,0.5576923076923077,0.5576923076923077,0.5431034482758621,0.5727272727272728,0.10526315789473684,0.08333333333333333,0.32,0.21621621621621623,0.8931771192281185,0.9657228017883756,0.35294117647058826,0.21428571428571427,0.7866523693114192
39,0.7168494516450648,0.4184195375061886,0.40695404634856597,0.0,0.0,0.3050847457627119,0.2727272727272727,0.5401459854014599,0.7115384615384616,0.4609375,0.5363636363636364,0.0,0.0,0.42727272727272725,0.42342342342342343,0.8652373660030628,0.842026825633383,0.25,0.14285714285714285,0.8081847337164646
40,0.6999002991026919,0.24346277601546923,0.24930322299780427,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.00909090909090909,0.0,0.0,0.39408866995073893,0.36036036036036034,0.833015873015873,0.977645305514158,0.5,0.35714285714285715,1.5640793064180185
41,0.6839481555333998,0.21194946581363444,0.21990956373104772,0.0,0.0,0.05,0.030303030303030304,0.0,0.0,0.018018018018018018,0.00909090909090909,0.0,0.0,0.15748031496062992,0.09009009009009009,0.8138686131386861,0.9970193740685543,0.5,0.35714285714285715,1.748648990068217
42,0.7208374875373879,0.288492368234757,0.3280033394735908,0.10810810810810811,0.06060606060606061,0.10810810810810811,0.06060606060606061,0.4473684210526316,0.3269230769230769,0.1791044776119403,0.10909090909090909,0.16666666666666666,0.16666666666666666,0.3067484662576687,0.22522522522522523,0.8527331189710611,0.9880774962742176,0.23529411764705882,0.14285714285714285,1.145683052651547
43,0.7098703888334995,0.3524827410073312,0.34232433761010633,0.0,0.0,0.3333333333333333,0.3939393939393939,0.5,0.4423076923076923,0.10084033613445378,0.05454545454545454,0.15384615384615385,0.08333333333333333,0.44,0.5945945945945946,0.8682505399568035,0.8986587183308494,0.0,0.0,0.8851496896976726
44,0.6889332003988036,0.23963251656460088,0.2561762303675225,0.0,0.0,0.0,0.0,0.13333333333333333,0.07692307692307693,0.0,0.0,0.14285714285714285,0.08333333333333333,0.15151515151515152,0.09009009009009009,0.8200734394124847,0.9985096870342772,0.5454545454545454,0.42857142857142855,1.783684347942843
45,0.6570289132602194,0.3351776406811536,0.325634902508987,0.0,0.0,0.14634146341463414,0.09090909090909091,0.37037037037037035,0.28846153846153844,0.05263157894736842,0.02727272727272727,0.0,0.0,0.3953488372093023,0.7657657657657657,0.8385615914307575,0.8166915052160953,0.47619047619047616,0.35714285714285715,1.0485954555652197
46,0.7337986041874377,0.3281862007857324,0.37572601888130874,0.0,0.0,0.0,0.0,0.29411764705882354,0.19230769230769232,0.3670886075949367,0.2636363636363636,0.36363636363636365,0.3333333333333333,0.3270440251572327,0.23423423423423423,0.8571428571428571,0.9880774962742176,0.42105263157894735,0.2857142857142857,0.9862077861935168
47,0.744765702891326,0.3846061506483052,0.4209046221838322,0.22058823529411764,0.13513513513513514,0.2641509433962264,0.21212121212121213,0.5714285714285714,0.6923076923076923,0.3333333333333333,0.21818181818181817,0.2857142857142857,0.16666666666666666,0.22058823529411764,0.13513513513513514,0.8711169861202908,0.9821162444113264,0.4,0.2857142857142857,1.0270290851355313
48,0.7038883349950149,0.42489386681424157,0.3986765975864226,0.0,0.0,0.3076923076923077,0.24242424242424243,0.5581395348837209,0.6923076923076923,0.44884488448844884,0.6181818181818182,0.0,0.0,0.48627450980392156,0.5585585585585585,0.8564516129032258,0.7913561847988078,0.13333333333333333,0.07142857142857142,0.8130477825523255
49,0.674975074775673,0.16679748822605966,0.15767973488260373,0.0,0.0,0.0,0.0,0.16393442622950818,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.8064903846153846,1.0,0.13333333333333333,0.07142857142857142,1.6424087731693227
50,0.674975074775673,0.19941128348622492,0.2050768515522458,0.0,0.0,0.0,0.0,0.03636363636363636,0.019230769230769232,0.018018018018018018,0.00909090909090909,0.15384615384615385,0.08333333333333333,0.0,0.0,0.8062575210589651,0.9985096870342772,0.42105263157894735,0.2857142857142857,2.304931778731874
51,0.6400797607178464,0.32718565482031525,0.31110068321298795,0.0,0.0,0.0,0.0,0.3283582089552239,0.21153846153846154,0.018018018018018018,0.00909090909090909,0.15384615384615385,0.08333333333333333,0.40789473684210525,0.8378378378378378,0.8150422102839601,0.7913561847988078,0.45454545454545453,0.35714285714285715,1.4215850934668528
52,0.7507477567298105,0.40990203542896747,0.43480737393094027,0.05217391304347826,0.02702702702702703,0.18181818181818182,0.12121212121212122,0.5813953488372093,0.4807692307692308,0.5287356321839081,0.6272727272727273,0.15384615384615385,0.08333333333333333,0.05217391304347826,0.02702702702702703,0.8790157211209843,0.9582712369597616,0.6666666666666666,0.5714285714285714,1.0300968928803
53,0.6929212362911267,0.3138088687269015,0.25686648678501045,0.0,0.0,0.2802547770700637,0.6666666666666666,0.20588235294117646,0.1346153846153846,0.43621399176954734,0.4818181818181818,0.0,0.0,0.0,0.0,0.8757142857142857,0.9135618479880775,0.0,0.0,1.2787094516744641
54,0.7008973080757727,0.22208777044842617,0.22864599550575002,0.0,0.0,0.0,0.0,0.43902439024390244,0.34615384615384615,0.1016949152542373,0.05454545454545454,0.1,0.08333333333333333,0.13008130081300814,0.07207207207207207,0.8297213622291022,0.9985096870342772,0.0,0.0,1.5859888832447893
55,0.7497507477567298,0.39212227631431373,0.4152713448949453,0.035398230088495575,0.018018018018018018,0.31746031746031744,0.30303030303030304,0.5825242718446602,0.5769230769230769,0.4723618090452261,0.42727272727272725,0.14285714285714285,0.08333333333333333,0.035398230088495575,0.018018018018018018,0.8801071667782987,0.9791356184798807,0.47619047619047616,0.35714285714285715,1.0776158798846267
56,0.7188434695912264,0.2866481894584939,0.3221721683778562,0.0,0.0,0.0,0.0,0.2727272727272727,0.17307692307692307,0.23255813953488372,0.13636363636363635,0.23076923076923078,0.25,0.3176470588235294,0.24324324324324326,0.8485623003194889,0.9895678092399404,0.35294117647058826,0.21428571428571427,1.2238470928024794
57,0.7337986041874377,0.3036281439091743,0.30483927042855274,0.0,0.0,0.0,0.0,0.5434782608695652,0.4807692307692308,0.49137931034482757,0.5181818181818182,0.10526315789473684,0.08333333333333333,0.0,0.0,0.8687541638907396,0.9716840536512668,0.125,0.07142857142857142,1.4963018491284796
58,0.7308075772681955,0.35620992190078843,0.37474053728703355,0.11764705882352941,0.06363636363636363,0.3157894736842105,0.2727272727272727,0.54,0.5192307692307693,0.11764705882352941,0.06363636363636363,0.2222222222222222,0.16666666666666666,0.4329004329004329,0.45045045045045046,0.8696245733788396,0.9493293591654247,0.125,0.07142857142857142,0.9173553966334905
59,0.6759720837487537,0.3576531587070229,0.33745011166834255,0.0,0.0,0.18181818181818182,0.12121212121212122,0.4810126582278481,0.36538461538461536,0.4429223744292237,0.8818181818181818,0.14814814814814814,0.16666666666666666,0.0,0.0,0.8582494190549961,0.8256333830104322,0.25,0.14285714285714285,1.349057973916842
60,0.711864406779661,0.30815264972173634,0.330000557830353,0.0,0.0,0.0,0.0,0.26666666666666666,0.15384615384615385,0.14285714285714285,0.08181818181818182,0.13333333333333333,0.08333333333333333,0.43478260869565216,0.5405405405405406,0.8561736770691994,0.940387481371088,0.47619047619047616,0.35714285714285715,0.9851243608256993
61,0.7567298105682951,0.44895412518363337,0.4739226054850802,0.14285714285714285,0.08333333333333333,0.27450980392156865,0.21212121212121213,0.6017699115044248,0.6538461538461539,0.45454545454545453,0.4090909090909091,0.14285714285714285,0.08333333333333333,0.3939393939393939,0.35135135135135137,0.8898365316275764,0.9329359165424739,0.56,0.5,0.7598775107625236
62,0.7058823529411765,0.2420126321765666,0.26951143757477763,0.0,0.0,0.21739130434782608,0.15151515151515152,0.38235294117647056,0.25,0.3116883116883117,0.21818181818181817,0.14285714285714285,0.08333333333333333,0.0,0.0,0.8322903629536921,0.9910581222056631,0.0,0.0,1.757137273981469
63,0.6779661016949152,0.401079313959876,0.40687864148056774,0.05714285714285714,0.030303030303030304,0.05714285714285714,0.030303030303030304,0.4634146341463415,0.36538461538461536,0.4262295081967213,0.4727272727272727,0.15384615384615385,0.08333333333333333,0.4266666666666667,0.7207207207207207,0.8446601941747572,0.7779433681073026,0.47619047619047616,0.35714285714285715,0.9915098221090475
64,0.7357926221335992,0.37977589640353104,0.40185650156175073,0.05714285714285714,0.030303030303030304,0.05714285714285714,0.030303030303030304,0.5346534653465347,0.5192307692307693,0.2153846153846154,0.12727272727272726,0.15384615384615385,0.08333333333333333,0.31313131313131315,0.27927927927927926,0.8721704394141145,0.9761549925484352,0.6666666666666666,0.6428571428571429,0.9218160274734764
65,0.7258225324027916,0.31064540034095073,0.33893099795359605,0.035398230088495575,0.018018018018018018,0.05405405405405406,0.030303030303030304,0.3013698630136986,0.21153846153846154,0.5024154589371981,0.4727272727272727,0.2727272727272727,0.25,0.035398230088495575,0.018018018018018018,0.8536109303838647,0.977645305514158,0.35294117647058826,0.21428571428571427,1.3921185755658363
66,0.7198404785643071,0.4354205956079493,0.4314711106210837,0.11428571428571428,0.06060606060606061,0.11428571428571428,0.06060606060606061,0.5862068965517241,0.6538461538461539,0.48044692737430167,0.7818181818181819,0.38095238095238093,0.3333333333333333,0.2318840579710145,0.14414414414414414,0.8735806207418623,0.8599105812220567,0.35294117647058826,0.21428571428571427,0.9575545600618227
67,0.7148554336989033,0.2989055799360249,0.31255433956378564,0.0,0.0,0.0,0.0,0.03773584905660377,0.019230769230769232,0.15625,0.09090909090909091,0.11764705882352941,0.08333333333333333,0.44881889763779526,0.5135135135135135,0.856,0.9567809239940388,0.5714285714285714,0.42857142857142855,1.2789775432641817
68,0.7288135593220338,0.4812838858506306,0.46428120570076653,0.25,0.16666666666666666,0.3418803418803419,0.6060606060606061,0.6141732283464567,0.75,0.45454545454545453,0.45454545454545453,0.25,0.16666666666666666,0.3105590062111801,0.22522522522522523,0.8788104089219331,0.8807749627421758,0.4,0.2857142857142857,0.8805438170166814
69,0.6999002991026919,0.24928002457276463,0.27202034974849537,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.2,0.13333333333333333,0.08333333333333333,0.06779661016949153,0.036036036036036036,0.8238916256157636,0.9970193740685543,0.5714285714285714,0.42857142857142855,1.8341151505619555
70,0.6669990029910269,0.4004934702826975,0.39798420885704855,0.0,0.0,0.0,0.0,0.4358974358974359,0.3269230769230769,0.11666666666666667,0.06363636363636363,0.375,0.25,0.4056603773584906,0.7747747747747747,0.8372803666921314,0.8166915052160953,0.6153846153846154,0.5714285714285714,1.200761938974603
71,0.6410767696909272,0.3230208100231519,0.2834833419549076,0.017857142857142856,0.009009009009009009,0.11428571428571428,0.06060606060606061,0.29850746268656714,0.19230769230769232,0.42332613390928725,0.8909090909090909,0.17142857142857143,0.25,0.017857142857142856,0.009009009009009009,0.8256450351837373,0.7868852459016393,0.13333333333333333,0.07142857142857142,1.3637383838712516
72,0.7318045862412762,0.34841041082258883,0.32617356934207764,0.0,0.0,0.0,0.0,0.5054945054945055,0.4423076923076923,0.5338345864661654,0.6454545454545455,0.23529411764705882,0.3333333333333333,0.0,0.0,0.8752584424534804,0.9463487332339792,0.13333333333333333,0.07142857142857142,1.310381313917763
73,0.7248255234297108,0.32004518784378266,0.36992764152781443,0.0,0.0,0.0,0.0,0.2727272727272727,0.17307692307692307,0.38323353293413176,0.2909090909090909,0.25,0.16666666666666666,0.3248730964467005,0.2882882882882883,0.8586595885865959,0.9642324888226528,0.5,0.35714285714285715,1.1347274503346574
74,0.7188434695912264,0.41184665809958554,0.37743835012678234,0.035398230088495575,0.018018018018018018,0.09523809523809523,0.06060606060606061,0.5785123966942148,0.6730769230769231,0.5152542372881356,0.6909090909090909,0.21621621621621623,0.3333333333333333,0.035398230088495575,0.018018018018018018,0.8681159420289855,0.8926974664679582,0.3333333333333333,0.21428571428571427,1.1802805623528014
75,0.7367896311066799,0.3543746820093424,0.4103062391164798,0.058823529411764705,0.030303030303030304,0.058823529411764705,0.030303030303030304,0.4358974358974359,0.3269230769230769,0.3803680981595092,0.2818181818181818,0.3157894736842105,0.25,0.31521739130434784,0.26126126126126126,0.8660477453580901,0.9731743666169895,0.5,0.35714285714285715,1.0877545054032582
76,0.7347956131605184,0.35506039206273393,0.387190103279901,0.035398230088495575,0.018018018018018018,0.05714285714285714,0.030303030303030304,0.3880597014925373,0.25,0.5081967213114754,0.5636363636363636,0.13333333333333333,0.08333333333333333,0.035398230088495575,0.018018018018018018,0.8609271523178808,0.9687034277198212,0.7272727272727273,0.5714285714285714,1.619569097891643
77,0.7198404785643071,0.3098955836660755,0.3332750750352131,0.0,0.0,0.3611111111111111,0.3939393939393939,0.4444444444444444,0.3076923076923077,0.10256410256410256,0.05454545454545454,0.25,0.16666666666666666,0.3157894736842105,0.2702702702702703,0.8590163934426229,0.9761549925484352,0.0,0.0,1.1429458124449816
78,0.6919242273180458,0.38721738206515727,0.386037080669502,0.05217391304347826,0.02702702702702703,0.10256410256410256,0.06060606060606061,0.4473684210526316,0.3269230769230769,0.44019138755980863,0.8363636363636363,0.3157894736842105,0.25,0.05217391304347826,0.02702702702702703,0.8679817905918058,0.8524590163934426,0.47619047619047616,0.35714285714285715,1.2989370628582277
79,0.7108673978065803,0.3126247995100454,0.35825265584014254,0.018018018018018018,0.00909090909090909,0.20512820512820512,0.12121212121212122,0.4166666666666667,0.28846153846153844,0.018018018018018018,0.00909090909090909,0.15384615384615385,0.08333333333333333,0.2682926829268293,0.1981981981981982,0.8371212121212122,0.9880774962742176,0.6086956521739131,0.5,1.511886078362926
80,0.7477567298105683,0.4406502942802709,0.445192606639044,0.0,0.0,0.3783783783783784,0.42424242424242425,0.6185567010309279,0.5769230769230769,0.52,0.5909090909090909,0.4,0.3333333333333333,0.0,0.0,0.883623693379791,0.9448584202682563,0.3157894736842105,0.21428571428571427,1.3339301184310037
81,0.6959122632103689,0.39938308310673654,0.3515906224834245,0.06896551724137931,0.036036036036036036,0.36486486486486486,0.8181818181818182,0.4878048780487805,0.38461538461538464,0.40418118466898956,0.5272727272727272,0.14285714285714285,0.08333333333333333,0.06896551724137931,0.036036036036036036,0.8748137108792846,0.8748137108792846,0.11764705882352941,0.07142857142857142,1.1246147353057252
82,0.6799601196410767,0.19671218078712224,0.20125184812958188,0.0,0.0,0.0,0.0,0.07407407407407407,0.038461538461538464,0.05263157894736842,0.02727272727272727,0.0,0.0,0.05084745762711865,0.02702702702702703,0.8101571946795647,0.9985096870342772,0.42105263157894735,0.2857142857142857,2.143814317963772
83,0.7377866400797607,0.405897417138635,0.42872889438748346,0.15384615384615385,0.08333333333333333,0.38461538461538464,0.6060606060606061,0.475,0.36538461538461536,0.37209302325581395,0.2909090909090909,0.15384615384615385,0.08333333333333333,0.2597402597402597,0.18018018018018017,0.8796169630642955,0.9582712369597616,0.47619047619047616,0.35714285714285715,1.0033779540066705
84,0.6979062811565304,0.21222242322944898,0.23035442437104156,0.0,0.0,0.0,0.0,0.07407407407407407,0.038461538461538464,0.26573426573426573,0.17272727272727273,0.0,0.0,0.11290322580645161,0.06306306306306306,0.8264360716491661,0.9970193740685543,0.3333333333333333,0.21428571428571427,1.808655119607836
85,0.6779661016949152,0.4013363474721788,0.35069050111393335,0.0,0.0,0.3404255319148936,0.7272727272727273,0.43902439024390244,0.34615384615384615,0.4322766570605187,0.6818181818181818,0.0,0.0,0.16129032258064516,0.09009009009009009,0.859594383775351,0.8211624441132638,0.2222222222222222,0.14285714285714285,1.2050157030700805
86,0.7258225324027916,0.3609194864464186,0.3317964557870158,0.0,0.0,0.37037037037037035,0.7575757575757576,0.5063291139240507,0.38461538461538464,0.4406779661016949,0.35454545454545455,0.0,0.0,0.0,0.0,0.871864406779661,0.9582712369597616,0.13333333333333333,0.07142857142857142,1.3998712374942965
87,0.732801595214357,0.3580622154392646,0.39163204998570106,0.05405405405405406,0.030303030303030304,0.05405405405405406,0.030303030303030304,0.3582089552238806,0.23076923076923078,0.48360655737704916,0.5363636363636364,0.2,0.16666666666666666,0.144,0.08108108108108109,0.8651911468812877,0.9612518628912071,0.6363636363636364,0.5,1.2427797437546142
