round,client_id,update_norm,n_samples,local_epochs,tau
1,4,3.505259423254665,1110,16,560
1,2,2.3148982237500593,1095,6,210
1,6,2.082988558876885,673,20,440
1,1,3.195902696002419,963,14,434
1,0,3.8825642481102207,964,20,620
1,5,4.085071655317334,1108,20,700
1,3,2.2476251390780075,1094,5,175
2,6,0.20828054466280577,673,12,264
2,1,3.592887987725436,963,20,620
2,4,3.572885176338463,1110,20,700
2,5,3.587493080528311,1108,20,700
2,3,2.667754706958405,1094,16,560
2,2,1.8102882253603874,1095,9,315
2,0,3.518023085229175,964,17,527
3,2,1.540360193966172,1095,5,175
3,5,3.551643583741599,1108,20,700
3,4,2.6544554172216626,1110,12,420
3,0,3.469800926315987,964,20,620
3,6,0.8596120744983884,673,16,352
3,3,3.374900366405643,1094,20,700
3,1,2.303487503556846,963,12,372
4,6,0.35988505376283764,673,20,440
4,4,3.80875013132162,1110,20,700
4,3,2.1808516585011666,1094,10,350
4,1,3.2685821190203845,963,20,620
4,5,2.09460700118541,1108,4,140
4,0,1.365880967474169,964,2,62
4,2,1.858000618712507,1095,10,350
5,1,0.42058479881520666,963,1,31
5,2,3.7784718350311275,1095,20,700
5,5,3.6189689129158564,1108,20,700
5,6,0.7871959365954725,673,20,440
5,4,3.3725673156426876,1110,17,595
5,3,3.7484713415303914,1094,18,630
5,0,2.56549904065037,964,15,465
6,1,3.464346644600619,963,20,620
6,0,2.930947315075939,964,6,186
6,5,4.561481135463425,1108,20,700
6,6,0.006118607371213717,673,7,154
6,3,3.7064499080280777,1094,14,490
6,4,3.1546229575546674,1110,1,35
6,2,4.316515732864067,1095,20,700
7,2,4.196776929937363,1095,20,700
7,4,0.4767571335431609,1110,1,35
7,6,1.5020938179454002,673,4,88
7,3,4.379703035635638,1094,20,700
7,5,3.2282933313404722,1108,17,595
7,1,4.067933846324207,963,20,620
7,0,3.419083342212409,964,10,310
8,4,3.6364815189089117,1110,20,700
8,0,2.837753885650273,964,20,620
8,6,0.6119940757220932,673,9,198
8,2,2.8465696636806554,1095,19,665
8,5,2.9196383592582467,1108,14,490
8,3,2.342566512118589,1094,11,385
8,1,2.776763589765688,963,20,620
9,0,2.8268558469971348,964,20,620
9,6,0.33432132007940024,673,20,440
9,2,3.147160662083509,1095,20,700
9,1,1.28366333204948,963,2,62
9,3,2.755631311655807,1094,16,560
9,4,1.8970217984937445,1110,7,245
9,5,2.0084650174963374,1108,9,315
10,5,3.6783228850581153,1108,20,700
10,2,2.309478290218678,1095,3,105
10,1,2.632741254594262,963,20,620
10,3,3.747244314278512,1094,20,700
10,6,0.7154436138604159,673,19,418
10,4,2.1644429828584215,1110,2,70
10,0,2.1103151891383516,964,15,465
11,0,3.06040416200842,964,14,434
11,5,3.154823444409463,1108,19,665
11,3,3.3987155131618905,1094,20,700
11,4,3.233006260231067,1110,20,700
11,1,2.262308788140491,963,4,124
11,2,3.2743453335680477,1095,20,700
11,6,0.4972022751785481,673,10,220
12,6,0.465874929476243,673,20,440
12,1,1.9083215246172316,963,12,372
12,5,2.8428682120565103,1108,8,280
12,4,4.021187119978916,1110,20,700
12,3,2.7725781798043476,1094,9,315
12,2,3.3774056546426827,1095,15,525
12,0,2.826243284964548,964,20,620
13,6,0.44791500923763816,673,12,264
13,2,3.422628640095978,1095,19,665
13,5,3.4099467840612734,1108,20,700
13,0,2.316637400678662,964,8,248
13,3,2.467316375802231,1094,11,385
13,1,3.3475771667236356,963,20,620
13,4,3.4540319496133765,1110,20,700
14,0,3.4267200617933504,964,20,620
14,5,1.793604619758088,1108,3,105
14,6,0.30080706534430646,673,20,440
14,2,2.9273775101757766,1095,15,525
14,3,1.2206708737903358,1094,1,35
14,4,3.263787117970729,1110,16,560
14,1,3.1641398852037157,963,20,620
15,6,1.9889483274030995,673,4,88
15,3,3.8118111570461455,1094,20,700
15,5,4.246570053220212,1108,20,700
15,0,3.1102076173085256,964,6,186
15,4,3.9777979992022003,1110,18,630
15,2,0.8029296084678522,1095,1,35
15,1,4.046789868759654,963,20,620
16,3,6.287679305213059,1094,20,700
16,1,4.672476555744671,963,16,496
16,4,6.8956264038297554,1110,20,700
16,6,0.0008132778436574288,673,5,110
16,0,4.537418915025975,964,20,620
16,5,4.803372887251228,1108,2,70
16,2,5.802654422440423,1095,9,315
17,3,1.9778379399387704,1094,3,105
17,2,4.180806767267968,1095,20,700
17,0,3.6693938764074066,964,17,527
17,1,3.9841074541801387,963,20,620
17,6,1.007443020674862,673,9,198
17,4,2.5743896572615133,1110,8,280
17,5,4.0148863248203694,1108,20,700
18,6,0.581257504597103,673,18,396
18,5,2.4285955785996856,1108,3,105
18,3,3.88099393352055,1094,20,700
18,0,1.9280865601144408,964,2,62
18,1,3.824193955224747,963,20,620
18,4,3.3001362030552484,1110,11,385
18,2,3.9436976336651224,1095,20,700
19,1,3.3500898939846655,963,20,620
19,4,1.689467112069425,1110,5,175
19,2,4.763852471001868,1095,20,700
19,5,2.947849378474672,1108,14,490
19,6,0.5983903515062565,673,18,396
19,3,4.854293013402253,1094,20,700
19,0,2.655662593040902,964,14,434
20,5,2.956536644079207,1108,14,490
20,0,3.235934513499122,964,16,496
20,3,4.273441663881388,1094,19,665
20,6,0.4775453466844484,673,20,440
20,4,3.9372748837687515,1110,20,700
20,1,1.6397110604874348,963,3,93
20,2,4.415168428250908,1095,20,700
21,2,4.286999071769637,1095,20,700
21,6,0.7414775810953981,673,8,176
21,4,4.081123455948622,1110,16,560
21,5,4.667011987867144,1108,20,700
21,0,1.7003720881789546,964,7,217
21,1,1.1418056991737178,963,4,124
21,3,4.601140246701915,1094,20,700
22,4,2.8196701952780923,1110,9,315
22,5,4.217075480619242,1108,20,700
22,1,3.3277693973223665,963,18,558
22,6,0.19346906382439738,673,4,88
22,2,3.431819672997998,1095,13,455
22,0,3.30726650177941,964,20,620
22,3,4.501901404337943,1094,20,700
23,1,2.303960540675805,963,8,248
23,0,2.5308153732648733,964,11,341
23,2,4.363109885685254,1095,20,700
23,3,4.374064391986525,1094,20,700
23,6,0.35705761058259494,673,20,440
23,5,2.6411696697016063,1108,9,315
23,4,2.381260100180737,1110,8,280
24,2,3.8869239026004263,1095,15,525
24,5,1.763892953677832,1108,4,140
24,3,3.9866714278662156,1094,15,525
24,0,3.4570855065927737,964,20,620
24,6,0.5769428418905108,673,12,264
24,4,4.10858122816105,1110,20,700
24,1,4.607519463403513,963,20,620
25,0,3.4822006027846863,964,17,527
25,4,2.8955572200085458,1110,10,350
25,3,4.256432511273994,1094,20,700
25,5,3.5441762063834994,1108,18,630
25,1,3.8311671906056697,963,20,620
25,2,2.2719120681658116,1095,5,175
25,6,0.5855798467047065,673,20,440
26,5,3.8954292558797436,1108,20,700
26,3,4.904249474042814,1094,20,700
26,2,3.329296524718875,1095,14,490
26,0,2.1806532549312805,964,5,155
26,4,4.147079723371264,1110,18,630
26,1,1.9104640793772019,963,5,155
26,6,0.5889690005630229,673,20,440
27,1,1.1181837607703238,963,2,62
27,4,4.28076893177601,1110,20,700
27,3,3.704157450618475,1094,13,455
27,0,3.086218690156013,964,20,620
27,2,4.37495266597492,1095,20,700
27,6,0.7362726893743015,673,11,242
27,5,2.605619366523486,1108,7,245
28,6,0.2991231351015933,673,7,154
28,5,3.9972180745291044,1108,20,700
28,0,2.588219125640609,964,12,372
28,1,2.6297609010434977,963,11,341
28,2,4.376115469031525,1095,20,700
28,3,4.178646457435035,1094,20,700
28,4,4.063766732231601,1110,19,665
29,6,0.44944811021227477,673,13,286
29,1,3.141314285929535,963,20,620
29,0,0.9484769845556512,964,1,31
29,3,3.1905060172771287,1094,20,700
29,2,3.8438542075928464,1095,14,490
29,4,3.6945467692072342,1110,20,700
29,5,1.626801803968181,1108,1,35
30,5,4.063753434080905,1108,20,700
30,0,4.762965330335976,964,13,403
30,3,5.784104441785838,1094,14,490
30,4,1.719986583826261,1110,3,105
30,2,6.224387919165633,1095,20,700
30,1,3.762029563370261,963,1,31
30,6,2.8318446039839875,673,20,440
31,4,4.253410263546948,1110,10,350
31,0,1.7228944195305618,964,2,62
31,5,5.213265933856228,1108,20,700
31,6,0.4517030209487848,673,16,352
31,1,3.600269415788182,963,20,620
31,3,3.6352023094495682,1094,15,525
31,2,4.454849276761862,1095,20,700
32,3,4.4248233907914205,1094,20,700
32,0,2.512848373559191,964,11,341
32,4,4.79472482281947,1110,20,700
32,1,3.6058756976693545,963,19,589
32,6,1.1930015541742007,673,4,88
32,5,4.792870349109554,1108,20,700
32,2,2.05590660955281,1095,2,70
33,1,2.3476540444094667,963,2,62
33,0,4.574134054004809,964,20,620
33,3,2.1339330259065217,1094,4,140
33,6,1.096800537374823,673,20,440
33,2,4.17921018039374,1095,20,700
33,5,4.109939438904643,1108,10,350
33,4,5.0030143424515465,1110,16,560
34,3,5.29943576386466,1094,20,700
34,2,2.2956896068752926,1095,4,140
34,4,5.4025018037351495,1110,20,700
34,0,3.3015662142567814,964,16,496
34,6,1.381200772293605,673,20,440
34,5,1.9264134944982096,1108,2,70
34,1,2.8727908339361234,963,12,372
35,6,1.1829381303179098,673,10,220
35,0,3.225942968790537,964,10,310
35,1,4.350588017465782,963,20,620
35,2,5.3704452762904795,1095,20,700
35,4,4.129524969705355,1110,17,595
35,5,4.290313703168778,1108,20,700
35,3,4.409920177554865,1094,13,455
36,3,3.601922411612711,1094,12,420
36,1,2.887347609609103,963,11,341
36,0,1.9946708793237833,964,5,155
36,2,4.5136581934661555,1095,20,700
36,6,0.43675917487831056,673,20,440
36,4,4.5252098192831145,1110,20,700
36,5,4.107487613792586,1108,18,630
37,0,3.217559750888031,964,18,558
37,5,4.183957492500019,1108,20,700
37,6,0.6838457437908477,673,10,220
37,2,2.5282279011711433,1095,5,175
37,3,4.066795840073588,1094,20,700
37,1,0.889801128724295,963,1,31
37,4,4.488280026377377,1110,20,700
38,3,4.863136578949776,1094,16,560
38,4,5.108693054850941,1110,20,700
38,5,3.1260134757833518,1108,2,70
38,1,1.8894912364721186,963,4,124
38,2,4.719666074399981,1095,19,665
38,0,3.8372775693941437,964,20,620
38,6,2.316073662516072,673,20,440
39,4,0.6858676460868063,1110,1,35
39,5,2.628313766479385,1108,7,245
39,0,5.648242507386334,964,20,620
39,2,2.7560900060172226,1095,3,105
39,3,5.003607267616969,1094,20,700
39,1,2.390788335719142,963,2,62
39,6,1.1107156640876237,673,20,440
40,0,3.813467244294742,964,19,589
40,3,4.133960460704144,1094,20,700
40,2,3.6958122041806805,1095,13,455
40,5,5.48682167074161,1108,19,665
40,1,3.107989683058687,963,13,403
40,6,0.9500255197555316,673,20,440
40,4,5.4905414916208,1110,20,700
41,4,4.450639553154149,1110,20,700
41,0,3.3037513543953914,964,20,620
41,3,2.6068445348697806,1094,5,175
41,1,1.0801415428927714,963,1,31
41,5,3.7744897691305055,1108,13,455
41,2,4.496233187436111,1095,20,700
41,6,0.301308037149298,673,5,110
42,4,5.461568298129087,1110,20,700
42,3,3.382203613279497,1094,4,140
42,0,3.979431319824568,964,20,620
42,5,3.871457723575144,1108,6,210
42,1,2.475299296269413,963,8,248
42,2,3.9944100748198306,1095,11,385
42,6,2.6867001199528326,673,20,440
43,1,2.133666077309635,963,3,93
43,2,1.088996662301168,1095,1,35
43,5,3.8571340161756766,1108,15,525
43,4,3.510254661961794,1110,10,350
43,0,3.8872095440511236,964,20,620
43,3,4.0458268224177285,1094,20,700
43,6,0.5463232429239443,673,20,440
44,0,3.844955512123619,964,20,620
44,2,4.562412556021594,1095,17,595
44,6,3.626310344187692,673,13,286
44,1,3.754773097400665,963,19,589
44,4,5.015292805669575,1110,20,700
44,3,3.41171949670335,1094,1,35
44,5,4.567426407830948,1108,20,700
45,4,4.033877679000443,1110,14,490
45,3,3.7185087420288494,1094,20,700
45,1,4.614880946364756,963,20,620
45,5,4.597214424130561,1108,18,630
45,2,1.2132995929715693,1095,4,140
45,0,4.398711519728393,964,20,620
45,6,0.8313209820855023,673,15,330
46,2,3.9084947224817035,1095,20,700
46,5,1.0414044001254714,1108,1,35
46,3,0.9982215813392806,1094,1,35
46,0,4.248062387244374,964,20,620
46,1,4.177104593393356,963,20,620
46,4,3.975371805236367,1110,17,595
46,6,0.6612495716003114,673,8,176
47,1,5.024425522522642,963,20,620
47,3,4.530807510004442,1094,20,700
47,2,1.7744552902726305,1095,4,140
47,0,4.147075280676561,964,13,403
47,6,1.869676286719835,673,20,440
47,5,4.647350954782661,1108,19,665
47,4,3.4815891215220893,1110,9,315
48,4,2.227949145199434,1110,6,210
48,3,3.5110747737449945,1094,13,455
48,0,3.1673577836330953,964,12,372
48,6,0.810742709743495,673,20,440
48,1,1.1057084299738624,963,1,31
48,2,4.430433409260234,1095,20,700
48,5,4.878761690756663,1108,20,700
49,1,3.6224556405856196,963,20,620
49,3,4.465111869114897,1094,9,315
49,0,3.2788542113346852,964,17,527
49,4,5.639636589860259,1110,11,385
49,5,6.2276237893224495,1108,19,665
49,6,2.830880788771376,673,20,440
49,2,5.62473176893645,1095,20,700
50,6,0.3693992256036972,673,20,440
50,3,1.905584983947827,1094,4,140
50,2,4.311854909013258,1095,20,700
50,1,3.685682265549085,963,17,527
50,4,4.634456391738581,1110,19,665
50,0,2.9174056961781587,964,6,186
50,5,4.834342278959244,1108,20,700
51,1,4.30593989314762,963,15,465
51,6,0.6120757625126562,673,20,440
51,3,2.32231260516043,1094,6,210
