round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,4,700,6910.000000000002,4986.380762095049,0.1584130155558727,4.401759992193595,0.5031814369695119,0.7216180552959548
1,3,700,6910.000000000002,4986.380762095049,0.15612958470101326,4.014530012900964,0.45230074652140717,0.7216180552959548
1,0,310,3110.000000000001,4986.380762095049,0.13757670900528043,2.8395213972931046,0.626347158295764,1.6033378656254174
1,5,490,4810.000000000001,4986.380762095049,0.15812758669901528,3.6444913522842306,0.5974271138973962,1.0366695971091577
1,1,620,6110.000000000002,4986.380762095049,0.1374339945768517,3.898679419089513,0.4372762834772349,0.8161015977242304
1,6,22,3110.000000000001,4986.380762095049,0.09604681033252462,1.9333813135298683,0.2977319986325539,1.6033378656254174
1,2,315,3110.000000000001,4986.380762095049,0.156272299129442,2.878843362455924,0.7213152043088096,1.6033378656254174
2,2,525,5160.000000000001,5307.575281860997,0.156272299129442,3.0651431346840003,0.49269621134765373,1.0285998608257745
2,1,372,3630.000000000001,5307.575281860997,0.1374339945768517,2.9641084022725477,0.5956316817608959,1.4621419509258942
2,0,31,3110.000000000001,5307.575281860997,0.13757670900528043,1.392294021457848,0.32689753706886165,1.706615846257555
2,6,330,3210.000000000001,5307.575281860997,0.09604681033252462,0.17639401987686923,0.028012891214833247,1.6534502435704037
2,5,700,6910.000000000002,5307.575281860997,0.15812758669901528,4.105895268263199,0.49869340593671585,0.7681006196615044
2,3,700,6910.000000000002,5307.575281860997,0.15612958470101326,3.5240377253805213,0.4226139893348615,0.7681006196615044
2,4,700,6910.000000000002,5307.575281860997,0.1584130155558727,4.104357016695187,0.4994064044951526,0.7681006196615044
3,0,620,6110.000000000002,4686.994434137293,0.13757670900528043,3.2356189299028726,0.34147232497425506,0.767102198713141
3,3,105,3110.000000000001,4686.994434137293,0.15612958470101326,1.321603053043876,0.31097128375568006,1.507072165317457
3,1,620,6110.000000000002,4686.994434137293,0.1374339945768517,3.207683418818559,0.3381729736302839,0.767102198713141
3,5,420,4110.000000000002,4686.994434137293,0.15812758669901528,2.8441392569047355,0.5128745107052295,1.1403879401793895
3,6,264,3110.000000000001,4686.994434137293,0.09604681033252462,0.7134922076139028,0.10327762205464462,1.507072165317457
3,2,700,6910.000000000002,4686.994434137293,0.156272299129442,3.3710862171865443,0.35732899019443537,0.6782915244771768
3,4,315,3110.000000000001,4686.994434137293,0.1584130155558727,2.459967799106726,0.5872923344295992,1.507072165317457
4,5,70,3110.000000000001,5382.982731554162,0.15812758669901528,0.9792012725251295,0.2680045761824874,1.7308626146476398
4,6,132,3110.000000000001,5382.982731554162,0.09604681033252462,0.3968956305869714,0.0659814510332086,1.7308626146476398
4,1,589,5800.000000000002,5382.982731554162,0.1374339945768517,3.3679143705129078,0.42958608329120607,0.9281004709576137
4,2,700,6910.000000000002,5382.982731554162,0.156272299129442,3.358965067741341,0.40891442228067754,0.7790134199065355
4,0,403,3940.000000000001,5382.982731554162,0.13757670900528043,2.4720200101952026,0.4646475623711813,1.366239271968061
4,4,700,6910.000000000002,5382.982731554162,0.1584130155558727,3.582391872466974,0.44208816781184823,0.7790134199065355
4,3,700,6910.000000000002,5382.982731554162,0.15612958470101326,3.530051935234006,0.4293497740235013,0.7790134199065355
5,5,105,3110.000000000001,5301.731126016842,0.15812758669901528,1.3143985711446422,0.35431703348675253,1.7047366964684374
5,4,560,5510.000000000002,5301.731126016842,0.1584130155558727,3.222463966782542,0.4911849271243704,0.9622016562643992
5,1,620,6110.000000000002,5301.731126016842,0.1374339945768517,3.4417537693878804,0.41044073352463006,0.867713768578861
5,0,589,5800.000000000002,5301.731126016842,0.13757670900528043,3.2094327247603522,0.40361091116433107,0.9140915734511793
5,6,440,4310.000000000002,5301.731126016842,0.09604681033252462,0.4578533715445035,0.05409408662367143,1.2301000292382458
5,2,700,6910.000000000002,5301.731126016842,0.156272299129442,3.5798430099780774,0.429225618250238,0.7672548662831896
5,3,525,5160.000000000001,5301.731126016842,0.15612958470101326,2.985559782445252,0.4789376442640532,1.0274672724838838
6,2,175,3110.000000000001,5187.094334237193,0.156272299129442,1.63776446183471,0.4268715410943509,1.6678759917161388
6,3,455,4460.000000000002,5187.094334237193,0.15612958470101326,2.931009214518863,0.5322205946362799,1.1630256354791908
6,5,560,5510.000000000002,5187.094334237193,0.15812758669901528,3.1073509670045136,0.46256258223867425,0.941396430896042
6,1,620,6110.000000000002,5187.094334237193,0.1374339945768517,3.8689018255614402,0.4514033888894214,0.8489516095314552
6,0,620,6110.000000000002,5187.094334237193,0.13757670900528043,3.37076565664208,0.3936918396026115,0.8489516095314552
6,6,440,4310.000000000002,5187.094334237193,0.09604681033252462,0.46121699275007694,0.05331324564116348,1.2035021657162857
6,4,665,6560.000000000001,5187.094334237193,0.1584130155558727,3.938618931512071,0.4933499997007745,0.7907155997312793
7,1,248,3110.000000000001,4710.014271442844,0.1374339945768517,2.114657859882211,0.4401453464950862,1.5144740422645795
7,4,70,3110.000000000001,4710.014271442844,0.1584130155558727,1.4668157990506479,0.35190729873195664,1.5144740422645795
7,5,420,4110.000000000002,4710.014271442844,0.15812758669901528,3.089259534250125,0.5598123043420231,1.1459888738303752
7,2,700,6910.000000000002,4710.014271442844,0.156272299129442,4.155493839264906,0.4426381276398693,0.6816229046950568
7,0,620,6110.000000000002,4710.014271442844,0.13757670900528043,3.588760123692487,0.38060138105988095,0.7708697661935913
7,6,440,4310.000000000002,4710.014271442844,0.09604681033252462,0.4441792441066235,0.046621491188508515,1.092810735833606
7,3,525,5160.000000000001,4710.014271442844,0.15612958470101326,3.625426302429635,0.5166742374240261,0.9127934634579153
8,0,527,5180.000000000002,5982.902811474241,0.13757670900528043,3.374364641262025,0.5361905015551626,1.1550005427556447
8,1,620,6110.000000000002,5982.902811474241,0.1374339945768517,3.7345867193810016,0.5025826083176825,0.9791984961496301
8,2,595,5860.000000000002,5982.902811474241,0.156272299129442,4.217348643077388,0.6728772403542357,1.0209731760194949
8,5,630,6210.000000000002,5982.902811474241,0.15812758669901528,4.0963421375537195,0.6240569349172991,0.9634304044241931
8,6,440,4310.000000000002,5982.902811474241,0.09604681033252462,0.36183777758569047,0.04824269177413594,1.3881445038223292
8,4,700,6910.000000000002,5982.902811474241,0.1584130155558727,4.383724853097865,0.6012679427383631,0.8658325342220318
8,3,665,6560.000000000001,5982.902811474241,0.15612958470101326,4.589624415966458,0.6535374217062295,0.9120278676027805
9,5,315,3110.000000000001,4848.039103753391,0.15812758669901528,2.8227689348839173,0.6958068458098039,1.558855017284048
9,3,700,6910.000000000002,4848.039103753391,0.15612958470101326,4.496630290389659,0.4925614884252927,0.7015975548123574
9,6,440,4310.000000000002,4848.039103753391,0.09604681033252462,0.30155839313954597,0.03257940970496986,1.1248350588754963
9,1,620,6110.000000000002,4848.039103753391,0.1374339945768517,3.9900191873907236,0.43510498364213007,0.793459755115121
9,0,496,4870.000000000001,4848.039103753391,0.13757670900528043,4.105376128459544,0.562257195493202,0.9954905757193819
9,2,560,5510.000000000002,4848.039103753391,0.156272299129442,4.078841056503934,0.5608326630387713,0.8798619063073302
9,4,35,3110.000000000001,4848.039103753391,0.1584130155558727,1.4237287033383887,0.35157972913085467,1.558855017284048
10,0,310,3110.000000000001,4876.233766233767,0.13757670900528043,2.749901265269908,0.5931795165326832,1.5679208251555516
10,3,70,3110.000000000001,4876.233766233767,0.15612958470101326,1.7337609242365568,0.42442264102938043,1.5679208251555516
10,1,620,6110.000000000002,4876.233766233767,0.1374339945768517,3.800270981617644,0.41682335254622405,0.7980742661593724
10,6,22,3110.000000000001,4876.233766233767,0.09604681033252462,0.35037763701049557,0.052764697728752696,1.5679208251555516
10,2,700,6910.000000000002,4876.233766233767,0.156272299129442,4.395157909948588,0.4846887671398417,0.7056778243464205
10,4,700,6910.000000000002,4876.233766233767,0.1584130155558727,4.560784420684386,0.5098434871278413,0.7056778243464205
10,5,420,4110.000000000002,4876.233766233767,0.15812758669901528,3.3741240475267436,0.6330111846481105,1.1864315732928867
11,2,700,6910.000000000002,5412.760097045813,0.156272299129442,4.49575148331635,0.5503323333161885,0.7833227347389019
11,5,665,6560.000000000001,5412.760097045813,0.15812758669901528,4.3211865357226245,0.5638006815944457,0.8251158684521056
11,0,372,3630.000000000001,5412.760097045813,0.13757670900528043,2.6051114578403465,0.5344208324870835,1.491118484034659
11,3,350,3410.000000000001,5412.760097045813,0.15612958470101326,3.288182129902782,0.8149021602973996,1.587319676553024
11,4,700,6910.000000000002,5412.760097045813,0.1584130155558727,4.710505721786853,0.5845196672802324,0.7833227347389019
11,1,620,6110.000000000002,5412.760097045813,0.1374339945768517,3.4898170340387966,0.4248879322568017,0.8858854495983325
11,6,352,3430.000000000001,5412.760097045813,0.09604681033252462,0.32397845746601434,0.04910477651488603,1.5780641682349306
12,4,210,3110.000000000001,5155.2875695732855,0.1584130155558727,2.6284716601104954,0.6902186135748062,1.6576487361971974
12,6,374,3650.000000000001,5155.2875695732855,0.09604681033252462,0.47830048058313246,0.06488492327061918,1.4124075533077491
12,5,700,6910.000000000002,5155.2875695732855,0.15812758669901528,3.754036076270257,0.4428747633564719,0.7460618769281164
12,2,700,6910.000000000002,5155.2875695732855,0.156272299129442,4.1908484217157165,0.48860600858740905,0.7460618769281164
12,1,527,5180.000000000002,5155.2875695732855,0.1374339945768517,2.450077172446232,0.33511747086663596,0.995229260535383
12,3,385,3760.0000000000014,5155.2875695732855,0.15612958470101326,3.428792796619876,0.7339922878817311,1.3710871195673626
12,0,620,6110.000000000002,5155.2875695732855,0.13757670900528043,3.025558942774207,0.3512062372507579,0.8437459197337617
13,2,560,5510.000000000002,5285.567289853006,0.156272299129442,4.342217830810978,0.6509289922544738,0.9592681106811259
