round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4826.640502354789,443.78664192949907,2.231674020957981,0.08787605580264957,2,0.20205903210372503,1.0
2,5306.738975310405,503.10418153275293,1.6047338635990824,0.16596856508794475,5,0.19535893114824088,1.0
3,4725.156272299131,393.99828742685884,1.3749924134440659,0.13623818091182127,3,0.16889702807813806,1.0
4,5604.599686028259,557.7422577422577,1.6537899791489061,0.023830603339944047,4,0.18958611877169623,1.0
5,4716.833166833168,420.11973740545164,1.1661200928722926,0.14953863101866213,3,0.2028323517152126,1.0
6,4794.932210646498,446.2341943770515,1.2126947161761175,0.11600254365089296,4,0.22185964191386484,1.0
7,4872.085057799345,496.20850577993434,1.355050395234005,0.1634883143043777,5,0.19790093753482121,1.0
8,4979.142286285145,486.3320964749536,1.3161248441330982,0.14950037692369234,2,0.2097526822153978,1.0
9,4771.68403025546,468.2035107749394,1.287228587289433,0.15179192649638323,5,0.22152999636308693,1.0
10,4810.185528756959,466.59840159840167,1.2717700877828928,0.1529414924455547,2,0.2128330909769125,1.0
11,5566.336520622237,498.853860425289,1.3252597441154048,0.0943214738078239,5,0.1857239513678258,1.0
12,4902.578849721708,400.1992293420864,1.1892579526480347,0.0990194788350555,1,0.25574453876270453,1.0
13,5740.759240759242,567.132153560725,1.4605802527429261,0.02912334953789149,4,0.22593204898148384,1.0
14,5404.3870415299,531.0034251462823,1.2209176210678427,0.16443593616421961,1,0.19784291538764356,1.0
15,5635.2090766376505,571.3683459397745,1.1264863724233827,0.029530157165433103,3,0.20062798812471244,1.0
16,4611.327244184388,391.3268160411018,1.0081617612586182,0.14764512659674034,1,0.2767383486040348,1.0
17,4496.9344940773535,410.28928214642497,0.9661269624412452,0.11011398644372243,4,0.2415047796426945,1.0
18,4420.518053375197,374.4686741829599,0.8908266923705107,0.14347735824981267,2,0.20202331326481654,1.0
19,4850.459540459542,477.32082203510777,1.1420706339296791,0.02743219593189402,2,0.2680368388303855,1.0
20,5007.095761381476,481.3923219637505,0.9713764731788928,0.15569281052696327,5,0.2861969429528323,1.0
21,4633.290994719568,429.22234907949195,0.9365594638049483,0.14371390128414113,2,0.22099439706176005,1.0
22,4608.049093763381,407.406450692165,1.0123006991427146,0.11640327778619232,1,0.27191222526307385,1.0
23,4936.881689738834,420.64378478664196,0.8288770451129222,0.09784549756406283,2,0.24601600157200448,1.0
24,5372.29627515342,523.3011274439846,0.7118371668000716,0.31149441725136645,5,0.31149441725136645,1.0
25,5315.879834451265,509.39046667618095,0.7560762172504627,0.19980622147149604,3,0.2325670800679205,1.0
26,5062.984158698446,447.30555159126584,0.7530095703946695,0.25309478521618095,2,0.25309478521618095,1.0
27,5111.869559012417,452.4241472812901,0.808989657446034,0.15451599416805012,4,0.24081726855831853,1.0
28,4795.16626230912,468.1100328243185,0.842100664535915,0.2135617490034967,2,0.22428579423890013,1.0
29,5539.069501926646,562.9069501926645,0.6873347418663383,0.026176579203559515,5,0.251533541576395,1.0
30,5164.846581989441,525.4846581989439,0.7975438326613412,0.290120155599008,2,0.290120155599008,1.0
31,5732.236335093479,572.6189524760953,0.6666877288841926,0.03536517342800724,0,0.20565519415478717,1.0
32,4718.106179534752,458.2043670615099,0.813386039990932,0.2635021597981134,3,0.2635021597981134,1.0
33,5505.397459683175,540.1885257599544,0.7331378455022852,0.037817065125256316,5,0.2915085717656658,1.0
34,4828.538604252891,463.24917939203647,0.6564520692072308,0.2787032182699253,4,0.2787032182699253,1.0
35,5117.746539175112,477.96603396603393,0.6798660854812406,0.03554766358592468,3,0.28669927884189905,1.0
36,5214.061652633082,485.4466961609819,0.6478340679974947,0.031565839356329985,5,0.2175164142718177,1.0
37,4977.686599115171,454.0784929356357,1.2425164716771981,0.02513137380774399,1,0.3723020199035031,1.0
38,5017.412587412588,425.9152276295133,0.8415741181992732,0.19021448757809506,5,0.2677881905960878,1.0
39,5450.015698587127,554.0015698587127,0.8983870033401746,0.2731637428355356,2,0.2731637428355356,1.0
40,5397.329813044101,504.1953760525189,0.7064257062518557,0.17452328664322053,4,0.20894176458259126,1.0
41,4238.871128871129,330.76851719708856,0.8215751934925519,0.1549921293929028,3,0.2277821831211647,1.0
42,4853.946053946055,488.14942200656486,0.627097103177409,0.15460109947348583,4,0.26193601565725694,1.0
43,5067.185671471388,500.1782503211074,0.7828922578914036,0.12626027514459673,3,0.2208369771608436,1.0
44,5074.875124875126,462.5721421435708,0.6079003666852363,0.13799556259502246,5,0.2831126149856813,1.0
45,5459.570429570431,554.9570429570429,0.7896907064665593,0.32727811769016296,3,0.32727811769016296,1.0
46,4818.056229484802,442.9563293849008,0.7564644303965674,0.0259842458070564,4,0.2503238561346551,1.0
47,4520.509490509491,398.9245040673612,1.0813811634355106,0.16802953938003565,0,0.307661310119421,1.0
48,5518.5657199942925,542.0191237334095,0.6936884881512853,0.07394148833638305,3,0.2839939497070089,1.0
49,4563.0255458826905,403.06051091765374,0.6707989892711703,0.287953303399819,4,0.287953303399819,1.0
50,4936.409304980734,470.6203796203796,0.8585982112800556,0.1812496742353518,5,0.3037297622500797,1.0
51,4921.678321678323,482.9717425431711,0.9185309743743739,0.27524559516746705,5,0.27524559516746705,1.0
52,4577.7351220208375,392.29798772655914,0.9115400253758889,0.12608710820370836,3,0.24395421365676326,1.0
53,5413.582132153561,513.7496788925359,0.7637432361242168,0.22006148724932093,4,0.26575231367070373,1.0
54,4966.315113457971,447.5347509633224,0.8007373324414179,0.2062514388470327,3,0.28644213658417855,1.0
55,5389.260739260741,531.9823034108749,0.5718355368874036,0.05593622307945274,4,0.23415065268666665,1.0
56,4873.572142143572,453.4872270586556,0.5658986811054071,0.02173092093269549,2,0.24923356100554242,1.0
57,4485.924075924077,356.3036963036963,0.7852943686059985,0.24809354245253334,2,0.34955361761253034,1.0
58,5501.087483944628,553.7301270158413,0.507000612115882,0.037567677447418256,2,0.20770027953720552,1.0
59,5095.862708719853,518.5862708719851,0.5846238789093267,0.2966075480006362,5,0.2966075480006362,1.0
60,4765.184815184816,428.820893392322,0.7493299371801725,0.17446096716154427,3,0.2952388822525744,1.0
61,5044.996432139291,466.49935778507205,0.7575494076832193,0.25921951953076916,5,0.25921951953076916,1.0
62,5281.400028542887,509.994005994006,0.7597520401584626,0.02152593524805199,1,0.28413094848694587,1.0
63,4769.8044812330545,459.94377051519905,0.70016248045262,0.07055417073103035,4,0.30917507182401216,1.0
64,4915.70857713715,453.5327529613244,0.7333117685691131,0.029090118253206378,5,0.2798605482387804,1.0
65,4431.100328243187,389.3271014699586,0.6741528186054251,0.23909428008401942,4,0.2584415034237854,1.0
66,4679.219352076497,448.3527900670758,0.5906987568489435,0.2555891774872433,5,0.2555891774872433,1.0
67,4601.2444698159,455.8677037248465,0.7915930452430096,0.20067636491251103,0,0.27073759770370254,1.0
68,4238.442985585844,316.86770372484654,0.6767892001180735,0.17271931352040656,2,0.2795895756087895,1.0
69,4569.058084772371,345.7414014556872,0.6538873844333499,0.2897979924438514,5,0.2897979924438514,1.0
70,4935.0078492935645,488.6259454830883,1.0061221237006994,0.019010473915966546,2,0.3526709215225518,1.0
71,4964.252889967177,467.7172827172827,0.8139599440023847,0.19542514150374216,4,0.373819260144412,1.0
72,5382.5745682888555,524.9745968317396,0.6197577124273597,0.028893150934221273,3,0.25337439910962006,1.0
73,4938.211788211789,457.7548166119594,0.6667540494216999,0.263586143812241,4,0.3366186829046299,1.0
74,5562.447552447554,565.2447552447553,0.8055176951677522,0.25705504786113853,2,0.25705504786113853,1.0
75,4544.7652347652365,417.4329955758527,0.8438328108889832,0.16496518103789867,5,0.2775690066470777,1.0
76,5012.200656486371,441.6981589838733,0.5847970222737224,0.21135094657344639,1,0.21135094657344639,1.0
77,5305.67860710718,527.0580847723704,0.6715067790535746,0.032871591007745046,4,0.24031870463238225,1.0
78,5012.085057799344,453.6814613957471,1.0812858611906055,0.3814437218651211,2,0.3814437218651211,1.0
79,4772.965605822749,439.3469387755102,0.7466243628315055,0.21587588942615302,0,0.3235888753289266,1.0
80,5356.954474097332,543.914085914086,0.5531990641061465,0.2298201659388318,2,0.2298201659388318,1.0
81,4444.7509633223935,422.87997716569146,0.6799189997644609,0.2603771112870629,4,0.2603771112870629,1.0
82,4597.395461681177,428.97987726559154,0.5752385886808705,0.16867413496137235,2,0.22630911433072565,1.0
83,4926.716141001856,483.236335093478,0.6794416566539372,0.284949265846265,0,0.284949265846265,1.0
84,5281.140288283146,514.5611531325817,0.6293027150181848,0.3245118463419457,3,0.3245118463419457,1.0
85,5207.124304267163,474.74054516911656,0.6505832589336278,0.3379756909297259,5,0.3379756909297259,1.0
86,5212.859997145712,508.0031397174254,0.5221919579912818,0.05711777817073463,4,0.25259421687076883,1.0
87,4684.154417011561,432.26773226773224,0.7407078719191639,0.1635555132799159,3,0.31670397633362024,1.0
88,4667.456828885402,457.4706721849579,0.4304827368680392,0.1624338383851326,1,0.2500157760431248,1.0
89,5734.705294705296,558.0746396460682,0.4591956033437464,0.035109362285535475,4,0.25103412146750204,1.0
90,4587.782217782219,388.8906807478236,0.6301388194781167,0.2655409039749555,2,0.2901171774471724,1.0
91,5657.88925360354,543.5914085914086,1.0583182322140623,0.43873125315466555,1,0.43873125315466555,1.0
92,5085.077779363495,465.01370058512913,0.715165314386242,0.2929496813353329,4,0.2929496813353329,1.0
93,4969.9257884972185,421.85814185814183,0.4477312961061071,0.2286715097485736,2,0.24037016126000024,1.0
94,5456.2965605822765,509.34408448694154,0.385468039252466,0.24080821117537704,3,0.24080821117537704,1.0
95,5767.022977022978,585.7022977022978,0.4279971313165327,0.061175398958057535,5,0.21470037792048857,1.0
96,5400.509490509492,503.734693877551,0.5833775688302791,0.3477313941849796,2,0.3477313941849796,1.0
97,4896.77037248466,457.9212216355073,0.7013626506718231,0.30527334381236,5,0.335885772535571,1.0
98,4790.757813614958,415.3336663336664,0.8634474510020748,0.08314263256672133,3,0.3979166384342337,1.0
99,4717.992007992008,373.7399743114029,0.6939820142663341,0.09651215545864639,5,0.2850990945616911,1.0
100,4933.319537605253,495.9065220493792,0.6165104160983992,0.2641622313727962,1,0.2641622313727962,1.0
101,4450.30255458827,391.92750107035823,0.5989300356615809,0.37889407684693,2,0.37889407684693,1.0
102,4764.973597830743,401.40231197374055,0.4648880897080846,0.162963559931725,4,0.2824137017250527,1.0
103,5269.409162266307,535.9409162266304,0.5685470905578405,0.25510501304509065,2,0.25510501304509065,1.0
104,5167.889253603541,480.48066219494785,0.5921607637802736,0.2596714850478218,2,0.2596714850478218,1.0
105,4917.05009276438,410.9560439560439,0.43617793139542815,0.21572776055511234,5,0.27124691780010074,1.0
106,4955.598687027259,464.7261310118453,0.767578126516418,0.3881809975116916,2,0.3881809975116916,1.0
107,5065.901241615528,483.0155558726987,0.7767159361944542,0.37965571704934425,4,0.37965571704934425,1.0
108,4922.120736406451,484.0378193235336,0.7356253422793396,0.3121009435864309,3,0.3121009435864309,1.0
109,4717.449693163981,408.63921792493215,0.6591429478514412,0.12702948447712914,4,0.4202719379761843,1.0
110,5008.173255316115,461.15727130012846,0.46706171067325714,0.22679571872952764,0,0.22679571872952764,1.0
111,4926.873126873128,424.71970886256594,0.5557558276411423,0.3578528163705058,4,0.3578528163705058,1.0
112,4737.1300128443,411.84643927501065,0.411191469530374,0.1852563669311084,5,0.21313666042518647,1.0
113,4812.232053660626,459.9534750963322,0.8002072804521378,0.34733375260166016,3,0.34733375260166016,1.0
114,4935.503068360213,455.986013986014,0.7790426629031427,0.11402498918065178,0,0.3971992723015238,1.0
115,4993.56786071072,492.41301555587273,0.4947229564494678,0.03214728172433292,3,0.29522580019129724,1.0
116,4824.77665191951,490.6970172684458,0.3809246857960876,0.1427284289084004,5,0.22136046614337404,1.0
117,5238.236049664622,532.042957042957,0.4320822821018678,0.2564710628516267,4,0.31122769712072035,1.0
118,5098.413015555874,518.8413015555873,0.5792113559942884,0.3791400367979092,1,0.3791400367979092,1.0
119,4765.373198230342,434.22177822177827,0.6850885822601369,0.31369241363428557,3,0.3205597438094523,1.0
120,5174.028828314544,520.1576994434137,0.7162980948478183,0.19065512307075722,1,0.3267556690522785,1.0
121,4904.098758384474,461.8460111317254,0.5926377615277079,0.04073206094720286,5,0.2859951849048569,1.0
122,5733.208220351079,582.3208220351078,0.4365080511614191,0.04584499856008128,0,0.18882668857059853,1.0
123,5045.221920936207,455.87155701441407,0.5629163289786351,0.106591242560612,2,0.3851631848701819,1.0
124,4496.39075210504,430.36549165120596,0.8075593847698375,0.048140499788785346,4,0.3278316072246097,1.0
125,5134.686741829601,487.0107035821322,0.6650939499136335,0.054581462740883435,2,0.347622989456716,1.0
126,4901.108891108893,499.1108891108891,0.5246716612130153,0.10148675230954293,0,0.2988270430090572,1.0
127,5306.249464820894,496.8163265306122,0.609020903211448,0.030985837374448138,3,0.35790752353611727,1.0
128,4766.557727986301,425.96289424860856,0.8633264449722057,0.15246746728470822,5,0.35654300469231404,1.0
129,4769.9971457114325,432.24075924075925,0.4731120951872556,0.09588050327697285,2,0.23265714642900348,1.0
130,5313.901812473243,505.5173398030541,0.5811985844278095,0.03758533978318903,2,0.28997185298524497,1.0
131,4899.096617668048,447.01512772941345,0.8810429407176853,0.25998055373276263,1,0.25998055373276263,1.0
132,4545.815612958471,434.5106322249179,0.7988591072991899,0.33872757179520396,2,0.33872757179520396,1.0
133,5344.075924075925,531.6978735550164,0.558288459474001,0.3264855774267735,3,0.3264855774267735,1.0
134,5928.688454402742,598.6032538889682,0.4657951373062742,0.06869724023990291,5,0.3044553415870793,1.0
135,4910.970458113316,433.9988582845725,0.7287015654018565,0.20315809967830611,3,0.4478339096907353,1.0
136,5018.756957328387,505.2350506636221,0.4894668458445097,0.17467929434773774,5,0.2343925972714325,1.0
137,4993.766233766235,459.7212787212787,0.6274792995348393,0.09891746831314566,4,0.37431143167855324,1.0
138,4538.471528471529,399.9843014128728,0.5814909956189847,0.38721635611184885,3,0.38721635611184885,1.0
139,5154.512630226917,448.92992721564156,0.9882489996576987,0.2817349316111719,2,0.2817349316111719,1.0
140,5019.9186527757965,435.19808762665906,0.9255841053842304,0.12809215769572896,4,0.39940958900040796,1.0
141,4485.674325674327,395.88054802340514,0.4334110021728005,0.20932146013904226,2,0.23312780794610513,1.0
142,4315.70857713715,349.8001998001998,0.6705535339279594,0.26968943815870605,4,0.28165499762448853,1.0
143,5037.405451691168,472.98087626659054,0.5350593793639438,0.18005142315242204,3,0.293810964141878,1.0
144,4916.10817753675,452.41087483944625,0.5873027696486787,0.2906645111291347,2,0.2906645111291347,1.0
145,4618.735550164123,414.28157556728985,0.914303278098142,0.2846418281162655,5,0.2846418281162655,1.0
146,5088.681318681321,469.2310546596261,0.6341208261749002,0.37154151766188415,3,0.37154151766188415,1.0
147,5154.512630226917,461.0348223205366,0.37587644535792597,0.09363861746495569,0,0.21551062157914835,1.0
148,5459.701726844585,483.3948908234622,0.5071140281497202,0.24460012125631092,3,0.24705393385214347,1.0
149,4867.73940345369,471.0021407164264,0.4761506828383009,0.2703897677272176,0,0.2703897677272176,1.0
150,5394.9721706864575,478.9536178107607,0.5219915070921569,0.2965473588642425,4,0.2965473588642425,1.0
