round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,1,620,6110.000000000002,5347.555301841017,0.1374339945768517,3.9770114216028256,0.47837126254831697,0.8752136336892006
1,3,245,3110.000000000001,5347.555301841017,0.15612958470101326,2.627951773825233,0.7055007684352937,1.7194711581482365
1,4,700,6910.000000000002,5347.555301841017,0.1584130155558727,4.1139301835142525,0.5043418597594987,0.7738864402085407
1,5,630,6210.000000000002,5347.555301841017,0.15812758669901528,3.8430281844890626,0.523292965680341,0.8611200163995194
1,0,620,6110.000000000002,5347.555301841017,0.13757670900528043,3.9115318819331057,0.4709836869612429,0.8752136336892006
1,6,22,3110.000000000001,5347.555301841017,0.09604681033252462,1.7662987252089792,0.2917037402559545,1.7194711581482365
1,2,525,5160.000000000001,5347.555301841017,0.156272299129442,3.582201231837718,0.5801463490160131,1.0363479267133753
2,5,420,4110.000000000002,4696.599115170545,0.15812758669901528,3.2130283833500966,0.580582411630218,1.142724845540278
2,1,620,6110.000000000002,4696.599115170545,0.1374339945768517,3.5857261605215873,0.3788031406325221,0.7686741596023803
2,6,330,3210.000000000001,4696.599115170545,0.09604681033252462,0.1462189414267762,0.020547786364650603,1.463114989149702
2,2,700,6910.000000000002,4696.599115170545,0.156272299129442,3.4942281804099964,0.3711408073722378,0.6796814927887906
2,0,620,6110.000000000002,4696.599115170545,0.13757670900528043,3.4932778747652926,0.369419938204033,0.7686741596023803
2,3,35,3110.000000000001,4696.599115170545,0.15612958470101326,1.9900741620267557,0.46922113807448834,1.5101604871931007
2,4,210,3110.000000000001,4696.599115170545,0.1584130155558727,2.5054238937181514,0.5993702449605437,1.5101604871931007
3,4,525,5160.000000000001,5306.888825460256,0.1584130155558727,3.039141727426727,0.4951446635374778,1.0284668266395844
3,3,700,6910.000000000002,5306.888825460256,0.15612958470101326,3.7059182626581233,0.44436821108371477,0.7680012772011946
3,1,620,6110.000000000002,5306.888825460256,0.1374339945768517,3.5783232314255895,0.427142236267824,0.8685579092406308
3,6,220,3110.000000000001,5306.888825460256,0.09604681033252462,0.9592522243661125,0.15721550037572707,1.70639512072677
3,5,700,6910.000000000002,5306.888825460256,0.15812758669901528,3.841059359480426,0.46646665494881107,0.7680012772011946
3,2,490,4810.000000000001,5306.888825460256,0.156272299129442,2.8013265053666476,0.4829927874007934,1.1033032901164772
3,0,186,3110.000000000001,5306.888825460256,0.13757670900528043,1.912688509923283,0.4490231848914413,1.70639512072677
4,4,280,3110.000000000001,4951.564150135579,0.1584130155558727,2.534220879175682,0.6391714189244392,1.5921428135484175
4,6,220,3110.000000000001,4951.564150135579,0.09604681033252462,0.2602326434435905,0.0397948379881033,1.5921428135484175
4,2,700,6910.000000000002,4951.564150135579,0.156272299129442,3.3745044375965443,0.3778821414569663,0.7165794717996495
