round,client_id,update_norm,n_samples,local_epochs
1,1,3.106997446648588,3504,20
1,0,3.3669205978105103,3503,20
2,0,3.3496519541662293,3503,20
2,1,2.9689618659034465,3504,20
3,0,3.796907865106375,3503,20
3,1,3.2210786448259947,3504,20
4,1,3.0503888243315225,3504,20
4,0,3.602654764387775,3503,20
5,0,2.515631860569457,3503,20
5,1,1.7783408467718014,3504,20
6,0,1.4798387447984584,3503,20
6,1,2.226856517680049,3504,20
7,0,1.3903716233064873,3503,20
7,1,1.4475561471980611,3504,20
8,1,0.8570110791421294,3504,20
8,0,1.0866825878128876,3503,20
9,0,0.8629038098077404,3503,20
9,1,0.7349027049921469,3504,20
10,1,0.7288518344118797,3504,20
10,0,0.8227896885760618,3503,20
11,0,0.8068895599931843,3503,20
11,1,0.7426556693643204,3504,20
12,1,0.6731136843474925,3504,20
12,0,0.7960556125001992,3503,20
13,0,0.5117845613262655,3503,20
13,1,0.5576836040701446,3504,20
14,0,0.5472516232210091,3503,20
14,1,0.7587206168348024,3504,20
15,0,0.6061454724345031,3503,20
15,1,0.5358874761139258,3504,20
16,0,0.5171953127655282,3503,20
16,1,0.5835681096570607,3504,20
17,0,0.6406599967758576,3503,20
17,1,0.5741329089050619,3504,20
18,1,0.5301911188593463,3504,20
18,0,0.6063042433202479,3503,20
19,0,0.5798920574661309,3503,20
19,1,0.44562615466070676,3504,20
20,1,0.5489516250673606,3504,20
20,0,0.511282158641547,3503,20
21,1,0.3567096686583164,3504,20
21,0,0.647055016559807,3503,20
22,1,0.4840720851635324,3504,20
22,0,0.654690558109047,3503,20
23,0,0.38530481871856165,3503,20
23,1,0.5373351672476244,3504,20
24,0,0.5361802815550775,3503,20
24,1,0.4682580209250852,3504,20
25,1,0.48514801586399614,3504,20
25,0,0.6104167159694485,3503,20
26,1,0.355584341181394,3504,20
26,0,0.37720773436428107,3503,20
27,0,0.18793690139237276,3503,20
27,1,0.43765392623158733,3504,20
28,0,0.45418257884831625,3503,20
28,1,0.3438185747836628,3504,20
29,1,0.9341360412789941,3504,20
29,0,0.4302481657319261,3503,20
30,0,0.5658210262667049,3503,20
30,1,0.2948804597337655,3504,20
31,0,0.5407102245101826,3503,20
31,1,0.35869357081787134,3504,20
32,1,0.4872459842169242,3504,20
32,0,0.45125334557864694,3503,20
33,0,0.5107818436086078,3503,20
33,1,0.4526472424352599,3504,20
34,0,0.3755933258788873,3503,20
34,1,0.3105885625249789,3504,20
35,0,0.624553385425969,3503,20
35,1,0.18378788324257356,3504,20
36,0,0.16168305057480323,3503,20
36,1,0.18252990351726125,3504,20
37,0,0.1743113968172273,3503,20
37,1,0.15965202896315484,3504,20
38,0,0.16004056660441465,3503,20
38,1,0.1535558063469452,3504,20
39,0,0.41993352680285634,3503,20
39,1,0.1377565809519323,3504,20
40,1,0.5111042286893172,3504,20
40,0,0.1289102854000708,3503,20
41,1,0.12931473063255247,3504,20
41,0,0.6279943050868644,3503,20
42,0,0.12702979860447108,3503,20
42,1,0.33316946818347026,3504,20
43,1,0.30985703047022484,3504,20
43,0,0.14959368340449278,3503,20
44,1,0.12958545202571778,3504,20
44,0,0.1437174631515873,3503,20
45,1,0.5283539332646244,3504,20
45,0,0.5387795408748234,3503,20
46,1,0.15055995408890538,3504,20
46,0,0.2991831379283899,3503,20
47,1,0.4306407355598396,3504,20
47,0,0.36688129616085485,3503,20
48,0,0.15084237712051207,3503,20
48,1,0.13550201082270355,3504,20
49,1,0.13397104545399838,3504,20
49,0,0.27843197127533337,3503,20
50,0,0.12040109374531391,3503,20
50,1,0.13321816550559995,3504,20
51,1,0.12233523499539348,3504,20
51,0,0.11546460224626182,3503,20
52,0,0.5043132967748226,3503,20
52,1,0.12001476062446562,3504,20
53,1,0.4019940119075066,3504,20
53,0,0.10797525084441348,3503,20
54,1,0.12676711410975203,3504,20
54,0,0.13319449782290846,3503,20
55,1,0.13669324592597934,3504,20
55,0,0.5084569413364811,3503,20
56,1,0.3909653384912315,3504,20
56,0,0.290541956910202,3503,20
57,1,0.4762774030683614,3504,20
57,0,0.1432045765612985,3503,20
58,1,0.13193586740406976,3504,20
58,0,0.3972901831910905,3503,20
59,1,0.12861503924821097,3504,20
59,0,0.12392213265926945,3503,20
60,1,0.1219719199197059,3504,20
60,0,0.4875465550282988,3503,20
61,0,0.3951774938900779,3503,20
61,1,0.4046599091966399,3504,20
62,0,0.11991460977939218,3503,20
62,1,0.3133887947929795,3504,20
63,0,0.12862465491438965,3503,20
63,1,0.12703932188576061,3504,20
64,0,0.1219356102917036,3503,20
64,1,0.11336050586236966,3504,20
65,0,0.10902641781068917,3503,20
65,1,0.13014303437016536,3504,20
66,1,0.10841690790917653,3504,20
66,0,0.4429392155081271,3503,20
67,0,0.09975615721299133,3503,20
67,1,0.12374772137981958,3504,20
68,1,0.5077250918200649,3504,20
68,0,0.36316696093963236,3503,20
69,1,0.13271639753706635,3504,20
69,0,0.4122839705142962,3503,20
70,1,0.12382883502519704,3504,20
70,0,0.13101516965477997,3503,20
71,0,0.46125729871185484,3503,20
71,1,0.43134509295425505,3504,20
72,1,0.38453572004470915,3504,20
72,0,0.41716126229808037,3503,20
73,1,0.1280048945246148,3504,20
73,0,0.30101575729028524,3503,20
74,1,0.12442339425405916,3504,20
74,0,0.11151644162131795,3503,20
