round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4679.4412383836925,476.8589981447124,2.257818271754942,0.6636652896970868,6,0.6636652896970868,0.3
2,4910.450987755497,499.9978592835735,3.8576625785881977,0.765080216190949,0,0.765080216190949,0.3
3,4289.609182855769,437.96089624661056,0.7918706682678015,0.3629556074586339,3,0.3629556074586339,0.3
4,4807.104686409976,489.70957613814755,0.7724081886289785,0.45463838045831506,5,0.45463838045831506,0.3
5,4961.757037823957,505.1756814613957,0.5758576417278108,0.3237225067267037,5,0.3237225067267037,0.3
6,4960.499500637719,505.04995004995004,0.5379424356133861,0.2897436159732725,2,0.2897436159732725,0.3
7,4215.038189698494,430.5029256457828,0.52995714780392,0.3720447633628316,4,0.3720447633628316,0.3
8,5982.902811474241,607.2902811474239,0.5080997728986651,0.021552569948144012,2,0.17101242911056974,0.3
9,4389.012509254959,447.86556300842005,0.6942702155128049,0.5098133967445215,4,0.5098133967445215,0.3
10,4186.792700199527,427.5932638789782,1.0632655567070874,0.3382004243901842,3,0.34108611832270413,0.3
11,5412.7600970458125,550.2760097045812,0.4917830275228103,0.18279894910663255,3,0.18279894910663255,0.3
12,4981.033252465331,507.1033252461824,0.44693662719392374,0.26398847012759596,4,0.26398847012759596,0.3
13,4576.075701577283,466.6039674611103,0.8778423092295761,0.3192072166702312,1,0.32607312579969955,0.3
14,4318.174902926596,440.81746824603965,0.6143126458946695,0.3717938233269563,3,0.3717938233269563,0.3
15,4766.478162185355,485.64692450406733,0.6290872385690884,0.4496663841334367,5,0.4496663841334367,0.3
16,3871.831027120164,396.18310261167403,0.35533808220440105,0.2121583094617412,1,0.2121583094617412,0.3
17,5881.03467960611,597.1034679606108,0.49104939171507567,0.02774542224174936,3,0.17412958955805696,0.3
18,3468.1784449861216,355.8177536748965,0.40366162961054275,0.20487985070042747,2,0.2793888171163299,0.3
19,4659.315708273504,474.89638932496075,0.9333038889949572,0.5480634698345256,3,0.5480634698345256,0.3
20,4786.7989153738545,487.6798915370344,0.6075876744150508,0.2692433043606961,4,0.2692433043606961,0.3
21,4226.436644411583,431.6436420722135,0.5840420375727877,0.35400051192752147,4,0.35400051192752147,0.3
22,5114.973818220396,520.4973597830741,0.5330960611343152,0.32657276632762106,3,0.32657276632762106,0.3
23,4660.266876121023,475.02668759811615,0.4704940506280993,0.24148262941780765,5,0.24148262941780765,0.3
24,3630.6039497332595,372.01227344084487,0.6598351910143934,0.38993302080080056,0,0.38993302080080056,0.3
25,3653.112063105145,374.2621664050235,0.5524668238982393,0.29453599867367947,0,0.29453599867367947,0.3
