round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4297.282718287087,438.7282717282717,0.7221296899450173,0.24429198793545034,0,0.24429198793545034,0.3
2,4575.15280938075,466.51519908662766,0.6501202776546964,0.10217926745207692,2,0.2570280104757285,0.3
3,4937.992034974814,502.79920079920083,0.6072249292660475,0.29945992802096305,1,0.29945992802096305,0.3
4,4063.1900378537457,415.31811046096755,0.7166225250853033,0.434822263678956,4,0.434822263678956,0.3
5,4720.3239673398275,481.0323961752532,0.5996626308930274,0.2955880874908024,5,0.2955880874908024,0.3
6,4222.743108283081,431.2386185243328,0.7109238826123614,0.4234941110338926,5,0.4234941110338926,0.3
7,4681.975468337965,477.1975167689453,0.6757638263006255,0.38724671491023355,2,0.38724671491023355,0.3
8,4946.846913284857,503.59954331382903,0.5760759755736348,0.16301145623372434,5,0.3131312315379609,0.3
9,4578.889315061932,466.88054802340514,0.49644513420317316,0.07726848933468736,2,0.2945656334424602,0.3
10,4573.368060649065,466.33680605109174,0.4572852070630848,0.2522840053061603,3,0.2522840053061603,0.3
11,4352.732981307912,444.273298130441,0.41643169725753404,0.2161105064587439,5,0.2161105064587439,0.3
12,5254.671043242473,534.4671043242472,0.47118974912100364,0.17899922119041026,5,0.17899922119041026,0.3
13,4188.923256637607,427.82146425003566,0.9036541065457173,0.36972996495022986,3,0.38162286483471347,0.3
14,5032.621664050239,512.2621664050234,0.5347443180700302,0.21783876197911042,0,0.21783876197911042,0.3
15,4484.127301270246,457.4127301270158,0.44783215153424333,0.21063891521643877,2,0.21063891521643877,0.3
16,4150.214955563819,424.01969459112314,0.6011547333313259,0.3679005368879194,1,0.3679005368879194,0.3
17,4988.846867421754,507.8846867418296,0.4702268559657431,0.23027900133049192,3,0.23027900133049192,0.3
18,4670.28542899495,476.02854288568574,0.44247086590742624,0.22787140508188752,3,0.22787140508188752,0.3
19,4751.6697589527275,484.1669758812616,0.4544904690956042,0.22963440944052568,4,0.22963440944052568,0.3
20,4797.418519199724,488.7418295989725,0.5031345510669438,0.2887438498133449,5,0.2887438498133449,0.3
21,4921.2801484994625,501.12801484230056,0.4616340662757728,0.034871866235372084,5,0.18111155902644677,0.3
22,4986.093356175588,507.57371200228346,0.8701600201229901,0.5239914409611153,5,0.5239914409611153,0.3
23,4495.48308834374,458.54830883402315,0.4888650816889751,0.22077396117457204,4,0.22077396117457204,0.3
24,4708.9581848198595,479.895818467247,0.49318623412728035,0.2145572249008465,5,0.2145572249008465,0.3
25,5055.980547505755,514.5979734551163,0.48051183755352533,0.08433139098841475,2,0.19675912904528503,0.3
26,4395.571571324119,448.5571571285857,0.4298859400641649,0.19060139574554416,2,0.21361978142047006,0.3
27,4184.529226693547,427.45112030826317,0.48288356184900555,0.32972220997141066,0,0.32972220997141066,0.3
28,3579.564198119846,366.9212216355073,1.0801176675876096,0.5246943554320684,3,0.5246943554320684,0.3
29,4643.160752383065,473.30769230769226,0.5717494255093265,0.207522891134384,6,0.207522891134384,0.3
30,5670.392464678922,576.0392464678179,0.4770543184271496,0.013425928535810924,4,0.2184050638910322,0.3
31,4007.922525300737,409.75567289853,1.7111605738834406,0.5620143520908175,4,0.5620143520908175,0.3
32,4916.828885403773,500.68288854003134,0.7285016753221922,0.3049030659281307,3,0.3049030659281307,0.3
33,3851.535612985364,394.1535607249893,0.5040675640628351,0.22757737193056587,3,0.26259246459235785,0.3
34,5161.88166306122,525.1880976166691,0.5972254421152263,0.3724841251108221,1,0.3724841251108221,0.3
35,4660.771471867934,475.07706579135146,0.4255711288555993,0.08011817714614322,1,0.276165798998021,0.3
36,5534.673897531043,562.467389753104,0.3858587770942292,0.20197436340256794,4,0.20197436340256794,0.3
37,4991.742543171116,508.1742543171115,0.36173921292227257,0.21629149494441408,4,0.21629149494441408,0.3
38,4282.803788707417,437.24475524475525,0.856582496585677,0.5725791913189122,5,0.5725791913189122,0.3
39,4804.322447830563,489.4238618524332,0.5282017434536599,0.2642458209788246,6,0.2642458209788246,0.3
40,4928.779241787543,501.8423005565862,1.2180598653533834,0.6518770839537382,5,0.6518770839537382,0.3
41,3485.573638865197,357.50834879406307,2.105726298169323,0.5473001217890334,1,0.5473001217890334,0.3
42,5039.494790923452,512.9494790923362,0.6218139354334514,0.3069322444001183,5,0.3069322444001183,0.3
43,4427.853575134524,451.7853574996432,0.548728455387785,0.3204109002405642,3,0.3204109002405642,0.3
44,4823.552162238192,491.3552162123591,0.37328046255824965,0.024862611245512183,5,0.22854045393829314,0.3
45,4870.184322211311,496.0184101612673,0.5783543065471821,0.49235640420329896,2,0.49235640420329896,0.3
46,3788.4768519292625,387.8467247038676,0.6342169877381342,0.3911075822843612,5,0.3911075822843612,0.3
47,4209.562845766505,429.9210789210789,1.1339704801420536,0.6811571397990047,2,0.6811571397990047,0.3
48,5268.359662476808,535.8341658341659,1.1005187622031634,0.5862600799792365,1,0.5862600799792365,0.3
49,4908.2446180520665,499.8244612530326,0.46750148198173125,0.37303741832465315,2,0.37303741832465315,0.3
50,4563.946053946143,465.3946053946054,0.38988073117351274,0.3220751101439906,4,0.3220751101439906,0.3
51,5074.823761162091,516.482374768089,0.38676987676563995,0.0547316131015408,4,0.43850509776118096,0.3
52,4901.067503962794,499.1067503924646,0.31410685105028024,0.2295987153359852,1,0.2295987153359852,0.3
53,4214.0311925579335,430.40216925931213,0.6021852344922767,0.42990347187743244,3,0.42990347187743244,0.3
54,5738.93249615181,582.8932496075354,0.22826940142113009,0.06781964293289083,4,0.23471395379725482,0.3
55,4102.940137893283,419.29399172256313,0.3838461750282188,0.3707197802846196,2,0.3707197802846196,0.3
56,4639.325117679851,472.9306407877836,0.8787739262834964,0.4299686818427338,0,0.4299686818427338,0.3
57,4374.023146110908,446.4023119737405,0.44569134558469975,0.2012457207796324,5,0.3575109824638615,0.3
58,4301.14885674632,439.11488511488506,0.3949055927306699,0.31413329594136497,4,0.31413329594136497,0.3
59,3339.367300905514,342.8895390323962,0.7429087251244535,0.44786585882348917,1,0.44786585882348917,0.3
60,3922.922801655969,401.2450406736121,0.5516002570494537,0.48059863768320316,0,0.48059863768320316,0.3
61,4264.417888778308,435.4061652633081,1.4571574962204874,0.7755637174298766,5,0.7755637174298766,0.3
62,4399.746915587122,448.9275010703582,1.7370599477630044,0.7001478287658338,1,0.7001478287658338,0.3
63,3930.888822451918,402.08619951477095,0.8389799072979428,0.23812031010545334,3,0.48037696651819145,0.3
