seed,algorithm,mu,local_epochs,round,n_sampled,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6
123,fedprox,0.1,20,1,7,0.6901178544891735,1.1393705558325216,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0
123,fedprox,0.1,20,2,7,0.5945431865703059,1.089561014565252,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0
123,fedprox,0.1,20,3,7,0.54676088071962,1.0912857519783978,0.6729810568295115,0.16600893251947116,0.15678568590795885,0.0,0.13114754098360656,0.03361344537815126,0.0,0.0,0.8077388149939541,0.125
123,fedprox,0.1,20,4,7,0.5192476813338688,1.1050842769243425,0.674975074775673,0.17295198946252807,0.1643739551156431,0.0,0.20588235294117646,0.017391304347826087,0.0,0.0,0.8096969696969697,0.11764705882352941
123,fedprox,0.1,20,5,7,0.49613698213676294,1.0535229250179567,0.6799601196410767,0.21470426528974537,0.20946450535933933,0.0,0.16666666666666666,0.0625,0.0,0.0,0.8204182041820418,0.4166666666666667
123,fedprox,0.1,20,6,7,0.47649077440759674,0.8982282602418574,0.6879361914257228,0.20523433989476142,0.21203737203351483,0.0,0.2564102564102564,0.14285714285714285,0.0,0.03389830508474576,0.8288736776602365,0.2222222222222222
123,fedprox,0.1,20,7,7,0.45175009448293707,0.9751277792964833,0.6919242273180458,0.24476249534797545,0.246375345865313,0.0,0.36363636363636365,0.07936507936507936,0.0,0.017241379310344827,0.8296019900497512,0.43478260869565216
123,fedprox,0.1,20,8,7,0.44503266926213375,0.9223858580394376,0.7028913260219342,0.28696373040635337,0.2835811815414847,0.0,0.45544554455445546,0.06504065040650407,0.0,0.06611570247933884,0.8384663733500943,0.56
123,fedprox,0.1,20,9,7,0.4313634826852772,0.9147798983549192,0.7028913260219342,0.2652027108701582,0.26905449016693034,0.0,0.4090909090909091,0.2125,0.0,0.017543859649122806,0.8442466624284806,0.4
123,fedprox,0.1,20,10,7,0.4219016021743875,0.9456619614974808,0.7038883349950149,0.28369553100232253,0.3055407103611102,0.0,0.4050632911392405,0.18791946308724833,0.2222222222222222,0.06779661016949153,0.8391167192429022,0.4166666666666667
123,fedprox,0.1,20,11,7,0.40874079206767755,0.8648725915644485,0.7108673978065803,0.2934178539564956,0.3007832420733495,0.1111111111111111,0.4146341463414634,0.2891566265060241,0.0,0.06779661016949153,0.8477842003853564,0.375
123,fedprox,0.1,20,12,7,0.3987892584325976,0.8688006879444256,0.7178464606181456,0.3603799517148464,0.3448314352018566,0.2,0.47706422018348627,0.15037593984962405,0.0,0.1925925925925926,0.8532467532467533,0.5405405405405406
123,fedprox,0.1,20,13,7,0.3813225553557548,0.9298147682772795,0.715852442671984,0.34153323942551106,0.3361537958095383,0.05714285714285714,0.46601941747572817,0.21333333333333335,0.0,0.0975609756097561,0.8523533204384268,0.6666666666666666
