seed,algorithm,mu,local_epochs,round,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,train_loss,n_kept,n_dropped
42,fedavg,0.0,20,1,1.4629943881885836,0.7417746759720838,0.3776158267961547,0.33105144022955796,0.38461538461538464,0.5526315789473685,0.4973544973544973,0.0,0.0,0.8827586206896552,0.0,0.42836625970630665,1,1
42,fedavg,0.0,20,2,1.9766780870148573,0.7397806580259222,0.3357448562366595,0.32177152164076783,0.36666666666666664,0.528,0.4864864864864865,0.0,0.0,0.8712474983322215,0.0,0.2451837335339356,1,1
42,fedavg,0.0,20,3,2.54386159643932,0.7507477567298105,0.38328283738119806,0.34794326781904417,0.41025641025641024,0.6333333333333333,0.5045045045045045,0.0,0.0,0.8875086266390614,0.0,0.07626428553871036,1,1
42,fedavg,0.0,20,4,2.9242235767995846,0.752741774675972,0.3846612403989453,0.34860659095767504,0.42857142857142855,0.6153846153846154,0.5067873303167421,0.0,0.0,0.8895027624309392,0.0,0.0005632065507072875,1,1
42,fedavg,0.0,20,5,3.080601330174287,0.7507477567298105,0.3807484864861914,0.3469299227471249,0.43243243243243246,0.6016260162601627,0.5067873303167421,0.0,0.0,0.8876636802205375,0.0,0.00020581983940897046,1,1
42,fedavg,0.0,20,6,3.1802658340629053,0.7507477567298105,0.3791667349044398,0.34582998819362454,0.4166666666666667,0.608,0.509090909090909,0.0,0.0,0.8870523415977961,0.0,0.00012905502243601538,1,1
42,fedavg,0.0,20,7,3.251534118490704,0.7507477567298105,0.3791667349044398,0.34573726071135547,0.4225352112676056,0.6031746031746031,0.5067873303167421,0.0,0.0,0.8876636802205375,0.0,9.53169911168531e-05,1,1
42,fedavg,0.0,20,8,3.2981322957416355,0.7507477567298105,0.3791667349044398,0.3452279798789594,0.4166666666666667,0.6031746031746031,0.509090909090909,0.0,0.0,0.8876636802205375,0.0,7.530929975596299e-05,1,1
42,fedavg,0.0,20,9,3.3442710342102964,0.7507477567298105,0.380252534350895,0.3446664992319795,0.4166666666666667,0.59375,0.5135135135135135,0.0,0.0,0.8887353144436766,0.0,6.175309045277718e-05,1,1
42,fedavg,0.0,20,10,3.389974688247574,0.7517447657028913,0.3804654362031411,0.3467855985749554,0.4225352112676056,0.6031746031746031,0.5135135135135135,0.0,0.0,0.8882758620689655,0.0,5.188776875590976e-05,1,1
42,fedavg,0.0,20,11,3.4269254773350086,0.7497507477567298,0.3775052816036423,0.3446632179033689,0.4225352112676056,0.592,0.5112107623318386,0.0,0.0,0.886896551724138,0.0,4.5388419387740004e-05,1,1
42,fedavg,0.0,20,12,3.4538440124344376,0.7537387836490529,0.3859599416976466,0.3500787838874369,0.4225352112676056,0.625,0.5135135135135135,0.0,0.0,0.8895027624309392,0.0,4.056057441131934e-05,1,1
42,fedavg,0.0,20,13,3.484286185870261,0.7507477567298105,0.37771818345588837,0.3443508631784494,0.4166666666666667,0.592,0.5135135135135135,0.0,0.0,0.8882758620689655,0.0,3.522807831396779e-05,1,1
42,fedavg,0.0,20,14,3.5124917802877227,0.7517447657028913,0.3779310853081345,0.34554315248658846,0.4225352112676056,0.592,0.5158371040723982,0.0,0.0,0.8884297520661157,0.0,3.1275253059426334e-05,1,1
42,fedavg,0.0,20,15,3.5315885180133884,0.7517447657028913,0.3779310853081345,0.3452986806790789,0.4225352112676056,0.592,0.5135135135135135,0.0,0.0,0.8890420399724328,0.0,2.8076028639573762e-05,1,1
42,fedavg,0.0,20,16,3.551144549758698,0.7497507477567298,0.37497093070863563,0.34264128881300576,0.4166666666666667,0.5806451612903226,0.5135135135135135,0.0,0.0,0.8876636802205375,0.0,2.649918674971618e-05,1,1
42,fedavg,0.0,20,17,3.5776135640985824,0.7517447657028913,0.3779310853081345,0.34554315248658846,0.4225352112676056,0.592,0.5158371040723982,0.0,0.0,0.8884297520661157,0.0,2.3902432941393587e-05,1,1
42,fedavg,0.0,20,18,3.590144100360357,0.7517447657028913,0.3779310853081345,0.34554315248658846,0.4225352112676056,0.592,0.5158371040723982,0.0,0.0,0.8884297520661157,0.0,2.2370154174535918e-05,1,1
42,fedavg,0.0,20,19,3.610888700542279,0.7497507477567298,0.37497093070863563,0.34215085203320555,0.40540540540540543,0.5901639344262295,0.5112107623318386,0.0,0.0,0.8882758620689655,0.0,2.2397382372221935e-05,1,1
42,fedavg,0.0,20,20,3.632997289611953,0.7507477567298105,0.37771818345588837,0.34486026223834426,0.4225352112676056,0.592,0.5112107623318386,0.0,0.0,0.8882758620689655,0.0,2.051978064140496e-05,1,1
42,fedavg,0.0,20,21,3.6468821147146633,0.7497507477567298,0.37497093070863563,0.34276016718169017,0.40540540540540543,0.5950413223140496,0.5112107623318386,0.0,0.0,0.8876636802205375,0.0,1.8276420720804375e-05,1,1
42,fedavg,0.0,20,22,3.658300172533851,0.7507477567298105,0.37771818345588837,0.34510177214309384,0.4225352112676056,0.592,0.5135135135135135,0.0,0.0,0.8876636802205375,0.0,1.81965113993873e-05,1,1
42,fedavg,0.0,20,23,3.6712146943968054,0.748753738783649,0.37367222940993433,0.3407460385144602,0.40540540540540543,0.5853658536585366,0.5067873303167421,0.0,0.0,0.8876636802205375,0.0,1.6800553055137143e-05,1,1
42,fedavg,0.0,20,24,3.6803538418957147,0.7507477567298105,0.37771818345588837,0.3454548353383384,0.4225352112676056,0.5967741935483871,0.5112107623318386,0.0,0.0,0.8876636802205375,0.0,1.5645833078270353e-05,1,1
42,fedavg,0.0,20,25,3.6909629057791986,0.7507477567298105,0.37771818345588837,0.34486026223834426,0.4225352112676056,0.592,0.5112107623318386,0.0,0.0,0.8882758620689655,0.0,1.4959898989445337e-05,1,1
42,fedavg,0.0,20,26,3.708532350964228,0.7497507477567298,0.37497093070863563,0.34264128881300576,0.4166666666666667,0.5806451612903226,0.5135135135135135,0.0,0.0,0.8876636802205375,0.0,1.4436148791624131e-05,1,1
42,fedavg,0.0,20,27,3.7192961646695197,0.748753738783649,0.3722236779613829,0.339714145870717,0.4,0.5785123966942148,0.5112107623318386,0.0,0.0,0.8882758620689655,0.0,1.4717443987458879e-05,1,1
42,fedavg,0.0,20,28,3.727804951986311,0.7517447657028913,0.3779310853081345,0.34554315248658846,0.4225352112676056,0.592,0.5158371040723982,0.0,0.0,0.8884297520661157,0.0,1.3740081868284815e-05,1,1
42,fedavg,0.0,20,29,3.7420877038778837,0.7507477567298105,0.3740980331144265,0.34162593623151855,0.40540540540540543,0.5853658536585366,0.5114155251141552,0.0,0.0,0.8891947694425327,0.0,1.2929751662109284e-05,1,1
