round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,3,700,6910.000000000002,4297.282718287086,0.15612958470101326,4.114827924689072,0.39953309764173506,0.6218933022123133
1,5,210,2010.0000000221403,4297.282718287086,0.15812758669901528,2.181658836006129,0.7375514984571309,2.1379516011143043
1,4,700,6910.000000000002,4297.282718287086,0.1584130155558727,3.929945078740556,0.38716244327235666,0.6218933022123133
1,0,155,1460.0000072749747,4297.282718287086,0.13757670900528043,2.2422584947370225,0.907970342829791,2.9433443129276236
1,6,308,2990.000000000002,4297.282718287086,0.09604681033252462,1.990050672151257,0.2747070594762691,1.4372183004304626
1,2,315,3060.0000000000014,4297.282718287086,0.156272299129442,2.745389403518204,0.6025019476501302,1.4043407576101583
1,1,620,6110.000000000002,4297.282718287086,0.1374339945768517,3.9604320399555357,0.3828154451171481,0.7033195938276734
2,1,186,1770.0000002775555,4575.15280938075,0.1374339945768517,2.0836402817482296,0.7402002918675279,2.584832095290009
2,6,88,790.008464149783,4575.15280938075,0.09604681033252462,0.08671101734796441,0.04823153546843087,5.791270621770599
2,0,620,6110.000000000002,4575.15280938075,0.13757670900528043,3.182856893583627,0.32788867944841493,0.7487975138102698
2,4,665,6560.000000000001,4575.15280938075,0.1584130155558727,3.7110730537783025,0.4100078101704525,0.697431830698285
2,2,140,1310.0000353340838,4575.15280938075,0.156272299129442,2.768370221866624,1.51091651202728,3.4924829663947055
2,5,700,6910.000000000002,4575.15280938075,0.15812758669901528,4.079563253877834,0.4271189800995864,0.6621060505616134
2,3,700,6910.000000000002,4575.15280938075,0.15612958470101326,3.419253000421769,0.35346303145116936,0.6621060505616134
3,1,124,1150.0001906837483,4937.992034974814,0.1374339945768517,1.836293619267352,1.0836493316739613,4.293905405388553
3,3,700,6910.000000000002,4937.992034974814,0.15612958470101326,3.2029794400520486,0.3573647344531139,0.7146153451483086
3,5,700,6910.000000000002,4937.992034974814,0.15812758669901528,3.8445429260128976,0.4344348882505061,0.7146153451483086
3,4,490,4810.000000000001,4937.992034974814,0.1584130155558727,3.030639273287926,0.4928677671464019,1.0266095706808342
3,2,700,6910.000000000002,4937.992034974814,0.156272299129442,3.1323042788654916,0.34979877410722576,0.7146153451483086
3,0,465,4560.000000000002,4937.992034974814,0.13757670900528043,2.989218323468186,0.4453362979843322,1.082892990126055
3,6,154,1450.0000080833054,4937.992034974814,0.09604681033252462,1.04309379597215,0.34118402591756797,3.4055117292738086
4,0,496,4870.000000000001,4063.1900378537457,0.13757670900528043,2.6591536870197783,0.3052295163473332,0.8343306032553891
4,5,420,4110.000000000002,4063.1900378537457,0.15812758669901528,2.8953682185556113,0.45262314613163274,0.9886107148062637
4,4,70,610.0563920873398,4063.1900378537457,0.1584130155558727,2.323269174876497,2.451249649584646,6.660351552011986
4,2,210,2010.0000000221403,4063.1900378537457,0.156272299129442,2.537934791212512,0.8017399756951329,2.021487580999497
4,1,620,6110.000000000002,4063.1900378537457,0.1374339945768517,3.1129998443884546,0.2845110859961578,0.66500655284022
4,6,440,4310.000000000002,4063.1900378537457,0.09604681033252462,0.3089833042225927,0.027977430446569997,0.9427355076226784
4,3,700,6910.000000000002,4063.1900378537457,0.15612958470101326,3.443053654761258,0.31609533226635106,0.5880159244361425
5,0,496,4870.000000000001,4720.3239673398275,0.13757670900528043,3.2541188499604656,0.43393149452012447,0.96926570171249
5,1,620,6110.000000000002,4720.3239673398275,0.1374339945768517,3.7746031207208457,0.400770789732847,0.7725571141309044
5,5,140,1310.0000353340838,4720.3239673398275,0.15812758669901528,0.7551935237993863,0.4302950983144468,3.6033006412370234
5,2,630,6210.000000000002,4720.3239673398275,0.156272299129442,2.768009543598446,0.3287984723022104,0.7601165808920815
5,3,700,6910.000000000002,4720.3239673398275,0.15612958470101326,2.5233202767917158,0.2691233257690638,0.6831149012069213
5,6,440,4310.000000000002,4720.3239673398275,0.09604681033252462,0.9318086784234348,0.09801763823836958,1.095202776644971
5,4,350,3410.000000000001,4720.3239673398275,0.1584130155558727,2.0348990265810416,0.4462221790517208,1.3842592279588932
6,6,440,4310.000000000002,4222.743108283081,0.09604681033252462,0.8536306158376068,0.08032862280020604,0.9797547815041947
6,1,93,840.0049979958054,4222.743108283081,0.1374339945768517,1.514047121153076,1.046035329906129,5.027045218014485
6,2,630,6210.000000000002,4222.743108283081,0.156272299129442,3.3111052232216807,0.3518503972348013,0.6799908386929274
6,3,700,6910.000000000002,4222.743108283081,0.15612958470101326,3.442240457669592,0.32843015375418755,0.6111060938181012
6,4,490,4810.000000000001,4222.743108283081,0.1584130155558727,2.743481921572742,0.3815421735523987,0.8779091701212225
6,0,620,6110.000000000002,4222.743108283081,0.13757670900528043,3.424037773764391,0.3255644043318056,0.6911199849890474
6,5,35,262.252839954494,4222.743108283081,0.15812758669901528,0.8448531207852432,2.1511134584988736,16.101801257960865
7,4,700,6910.000000000002,4681.975468337965,0.1584130155558727,3.2400654690822757,0.34777289728418964,0.6775651907869702
7,3,700,6910.000000000002,4681.975468337965,0.15612958470101326,4.704524691545097,0.49768212561531455,0.6775651907869702
7,5,700,6910.000000000002,4681.975468337965,0.15812758669901528,3.3106417904970242,0.35470794992681887,0.6775651907869702
7,2,105,960.0014115816389,4681.975468337965,0.156272299129442,3.519595601325901,2.6824524369881217,4.8770506083154945
7,1,434,4250.000000000002,4681.975468337965,0.1374339945768517,3.3569816794030563,0.5082569717144018,1.101641286667756
