round,a_eff,mean_tau,global_update_norm,straggler_share,dominating_cid,max_contribution_share,server_lr
1,4945.089875460988,503.42386185243333,7.24594926848001,0.6551353555251676,6,0.6551353555251676,1.0
2,4077.7272166311973,416.7375481661196,30.471765210047163,0.7736718031071228,3,0.7736718031071228,1.0
3,5026.489225099582,511.64892250606533,3.470815073752436,0.41314203215638196,0,0.41314203215638196,1.0
4,4396.842083978591,448.68331668331666,1.9034195829358798,0.42370963141272633,5,0.42370963141272633,1.0
5,4913.277077563228,500.3268160411017,1.8070432161374372,0.13572058169114018,1,0.19280973597803588,1.0
6,3844.511901794436,393.45112030826317,1.5838312060056532,0.2319986667854277,5,0.26982927209687707,1.0
7,4765.602974047407,485.56029684601117,1.5313502440340452,0.32737091259971607,5,0.32737091259971607,1.0
8,5451.134579707467,554.1134579706007,1.5184787219808655,0.26685533456162686,0,0.26685533456162686,1.0
9,5458.611081011828,554.8602825745683,1.2048539521545139,0.16726177447708596,6,0.16726177447708596,1.0
10,3672.8235490067937,376.2471813900385,5.4485010860780205,0.6756199316067172,3,0.6756199316067172,1.0
11,4274.420985432765,436.4412730127016,2.0807516351191127,0.14913357418563086,1,0.24968985585821846,1.0
12,4960.621028354774,505.0620807763665,2.266966170285919,0.49361861308078664,2,0.49361861308078664,1.0
13,5086.340807653282,517.6340802055088,1.4066840502019136,0.20836357938516473,2,0.20836357938516473,1.0
14,4733.5348877984525,482.34508348794054,1.393942880682422,0.1490771265454499,4,0.36394292235259035,1.0
15,5092.177822177824,518.2177822177822,1.3722268280122405,0.26629946710637714,3,0.26629946710637714,1.0
16,4183.851414264419,427.3499357785072,2.087502689980932,0.4820707560166773,2,0.4820707560166773,1.0
17,4557.152112490386,464.7151420008563,3.351380541921661,0.3047348061015739,5,0.324294526153293,1.0
18,4430.913947405035,452.0358213215356,1.4139593163009045,0.3545654598458834,1,0.3545654598458834,1.0
19,4763.652062223495,485.36520622234906,1.1737141246257972,0.23976333282260154,3,0.23976333282260154,1.0
20,5018.933175018573,510.8081918081918,0.5066402102939813,0.19907545708228294,3,0.21001654732632433,1.0
21,4148.981025568142,423.8981018981019,1.5926780965092995,0.33378962613162816,5,0.33378962613162816,1.0
22,4758.110461107464,484.8110460967604,0.9613177398541214,0.24774723783272207,5,0.24774723783272207,1.0
23,4810.0628874481945,489.9706008277437,1.8374123223852257,0.5041512290019307,4,0.5041512290019307,1.0
24,5170.3431935713625,525.9491936634794,4.878501794397061,0.49324622532485884,6,0.49324622532485884,1.0
25,3978.08707805862,406.8069073783359,4.293644982180648,0.3287250245245128,1,0.3287250245245128,1.0
26,5043.876123876127,513.3876123876124,1.9883992666327124,0.24657984590391993,3,0.24657984590391993,1.0
27,4788.5914187605995,487.81190238333096,1.3381244366135285,0.4139775766456274,0,0.4139775766456274,1.0
28,4431.515627368117,452.15156272299134,1.1479086167522674,0.30054881250427024,3,0.30054881250427024,1.0
29,4496.35938665391,458.63593549307836,0.5528957407620573,0.23500393708698136,3,0.27969674064494665,1.0
30,4277.007437518882,436.61552732981306,0.9147691720485251,0.23516210756362807,3,0.23605003312434786,1.0
31,5252.350506636226,534.235050663622,1.102565101654905,0.2900523106274402,4,0.2900523106274402,1.0
32,4859.108127922005,494.87512487512487,2.237624628759316,0.5412008351402117,4,0.5412008351402117,1.0
33,4836.617668046985,492.661766804624,2.7219630313683645,0.17634698369383284,3,0.2516115602302502,1.0
34,4019.433423862751,410.9433423719139,1.193033030770691,0.26765775380523926,4,0.26765775380523926,1.0
35,4699.406313499477,478.9406307977736,1.0893529759237797,0.3420332699795776,2,0.3420332699795776,1.0
36,5008.593514678913,509.7742257742258,1.2165618284068915,0.23231782310586316,6,0.23231782310586316,1.0
37,5467.548166119604,555.7548166119594,0.6190606259313685,0.07306515063497268,3,0.21078429212685837,1.0
38,4440.291143030274,453.0291137433995,0.8636409416327522,0.3282985747395386,5,0.3282985747395386,1.0
39,5109.255038567423,519.9255030683602,0.8290309673131976,0.16949736115003455,5,0.17025319940246977,1.0
40,4770.518053380156,486.0518053375196,0.727976119518736,0.2502986411275731,5,0.2502986411275731,1.0
41,4503.352361927305,459.33523619237906,0.7422795140928273,0.28404832527463886,3,0.28404832527463886,1.0
42,4969.951487255997,505.94790923362353,1.294332129682995,0.38886966574465986,0,0.38886966574465986,1.0
43,4308.341108492266,439.7984872270587,2.3670157801354184,0.4583887226659416,5,0.4583887226659416,1.0
44,4452.831455078088,454.2831454260026,1.7838284712333285,0.1555278186138917,0,0.27037703444395633,1.0
45,3881.8096245498596,397.1809618952476,0.953349311788721,0.29087498897979575,4,0.29087498897979575,1.0
46,4890.896246686991,498.0896246610532,0.9555577993397104,0.14317271488509845,2,0.21278115444482437,1.0
47,5675.28899671757,576.5288996717568,0.22009957733746388,0.07985329941860239,2,0.18779083753755663,1.0
48,4523.235336168818,461.32353360924793,0.950530575651158,0.2284939649828756,1,0.2284939649828756,1.0
49,5059.693164756712,514.9693163978877,0.664622829336589,0.14911174869408117,0,0.17726223578481812,1.0
50,4355.358074706304,444.4802340516626,1.1519308500609877,0.3740664696473556,1,0.3740664696473556,1.0
51,4418.21892493654,450.8218923933209,0.9209899046949217,0.1581941244407592,5,0.25952676630480953,1.0
52,4097.858734647551,418.75024975024974,2.0787257764664173,0.4781922204857524,5,0.4781922204857524,1.0
53,5103.477470746247,519.3005565862709,4.370266000465192,0.502707127833236,1,0.502707127833236,1.0
54,4549.239581751912,463.92307692307696,3.8439134863985043,0.5295853059119717,2,0.5295853059119717,1.0
55,5209.425539796565,529.8574282859996,5.09500239388335,0.49179787129068553,6,0.49179787129068553,1.0
56,4082.7533212007443,417.27443984586836,5.478874371963412,0.44372430806316016,5,0.44372430806316016,1.0
57,4212.625952005696,430.26259454830875,4.99540433773947,0.3380801781447172,2,0.3380801781447172,1.0
58,4075.9982875667233,416.59982874268593,2.0502323265115443,0.34852862450026206,5,0.34852862450026206,1.0
59,4210.679352473044,430.067932067932,0.5475831639801119,0.2618452041974852,1,0.2618452041974852,1.0
60,5816.967318395891,590.6967318395889,0.7063975928743894,0.19085232876189476,1,0.19085232876189476,1.0
61,4429.883215779668,451.9874411302982,1.9571245720373627,0.4580584573519834,3,0.4580584573519834,1.0
62,4182.225366879864,427.1855287569573,2.2209389617637094,0.22310202185713615,0,0.32794230447854894,1.0
63,3709.6313496200632,379.92792921364344,2.6404124352873364,0.46504141101291224,2,0.46504141101291224,1.0
64,4214.740671230994,430.4732410446696,3.515970926367616,0.32235756143916744,6,0.32235756143916744,1.0
