round,client_id,update_norm,n_samples,local_epochs,tau
1,0,2.2511252517154516,964,5,155
1,1,3.785399965491217,963,20,620
1,6,2.019144785851343,673,3,66
1,4,4.156406259433858,1110,20,700
1,2,2.942173082194812,1095,9,315
1,5,4.186748784198748,1108,20,700
1,3,3.070283307006978,1094,11,385
2,3,4.485389096233792,1094,20,700
2,2,4.149728633035596,1095,15,525
2,0,3.9143641000887244,964,4,124
2,6,3.143219221099582e-06,673,10,220
2,5,5.335562849544275,1108,14,490
2,1,3.9882562483955177,963,20,620
2,4,4.889234213226756,1110,20,700
3,2,1.3572337764809161,1095,2,70
3,4,1.886756615608762,1110,20,700
3,1,1.1693519231374134,963,20,620
3,5,1.8303171519718966,1108,20,700
3,0,0.8137523285174592,964,9,279
3,3,1.5182752729314135,1094,5,175
3,6,0.8194968263657069,673,5,110
4,4,2.8372521608124135,1110,17,595
4,0,2.6960751740039357,964,15,465
4,5,2.902222887467562,1108,20,700
4,3,0.9268802540507428,1094,20,700
4,6,0.6549840075518178,673,9,198
4,1,2.742902230824,963,12,372
4,2,0.9619900376545125,1095,20,700
5,4,1.4576060711808239,1110,20,700
5,2,1.3683216048515554,1095,3,105
5,3,1.6995592394505292,1094,10,350
5,1,1.3663107008604367,963,16,496
5,5,1.4921905269739224,1108,20,700
5,6,1.0838879747054035,673,20,440
5,0,0.9089297814686201,964,4,124
6,5,2.6354088757565544,1108,20,700
6,2,1.238411858968727,1095,20,700
6,0,1.9614221557092546,964,18,558
6,3,0.591127954496601,1094,4,140
6,1,1.7336815135633228,963,7,217
6,6,0.718278203465824,673,20,440
6,4,2.4838836902834553,1110,10,350
7,5,1.3629437183886688,1108,10,350
7,0,1.4300106126097867,964,11,341
7,3,1.7864554421233347,1094,20,700
7,6,1.3359113346039653,673,20,440
7,2,1.766552398223797,1095,20,700
7,4,1.5182318261034684,1110,14,490
7,1,1.4488928540842367,963,13,403
8,4,1.7614217746008407,1110,20,700
8,5,1.7286393253947916,1108,20,700
8,3,2.29545259514279,1094,20,700
8,0,1.353388921578394,964,8,248
8,2,1.824847882629299,1095,9,315
8,6,0.6457260364824242,673,18,396
8,1,1.4095922957382039,963,8,248
9,3,1.1469323605255817,1094,6,210
9,5,2.3307189470523957,1108,9,315
9,2,1.545898383918852,1095,16,560
9,6,1.3109530179775832,673,20,440
9,0,1.6399274396465329,964,20,620
9,1,1.4635833588365823,963,14,434
9,4,2.9348389972235376,1110,20,700
10,4,2.2702466576789235,1110,18,630
10,3,1.2666916838662567,1094,5,175
10,0,1.9206491747694587,964,20,620
10,2,1.346177966455315,1095,9,315
10,1,1.9338226584071232,963,20,620
10,5,2.045824744615264,1108,14,490
10,6,0.9140264728872608,673,20,440
11,2,1.1430171119382733,1095,19,665
11,4,2.6195849359055017,1110,20,700
11,3,0.4573011644085507,1094,1,35
11,6,0.9150119821203928,673,4,88
11,1,2.161696976378119,963,20,620
11,5,2.614263681475519,1108,18,630
11,0,2.122899526112734,964,20,620
12,5,4.045245711123273,1108,18,630
12,0,2.9537516221513886,964,2,62
12,4,3.465626806482707,1110,1,35
12,6,0.8760560880241572,673,20,440
12,2,1.1446386707118124,1095,20,700
12,3,1.2236669746248434,1094,20,700
12,1,3.0500474188049758,963,6,186
13,0,3.083656527622048,964,19,589
13,5,1.3868709266012693,1108,20,700
13,1,3.0375010522637744,963,19,589
13,2,3.6843814429075663,1095,20,700
13,4,1.439958013920389,1110,11,385
13,3,3.6706580567063294,1094,20,700
13,6,2.231908181622998,673,7,154
14,3,1.8417104320463078,1094,16,560
14,0,1.2366839840053514,964,6,186
14,1,1.495692647798979,963,11,341
14,4,2.0122176860971845,1110,20,700
14,5,1.9297912776698842,1108,20,700
14,6,0.673373223889131,673,19,418
14,2,2.004405647837439,1095,20,700
15,2,2.04629294551413,1095,20,700
15,5,2.9564882278680344,1108,15,525
15,0,1.3539661024253624,964,20,620
15,1,1.2473565733273781,963,18,558
15,4,3.3171562973079025,1110,20,700
15,3,1.9109948384219075,1094,14,490
15,6,1.0123278234908124,673,14,308
16,6,0.9840551627291146,673,20,440
16,4,1.280834121683959,1110,2,70
16,3,1.3151475113683924,1094,3,105
16,5,2.510762825755075,1108,16,560
16,2,2.223325961352297,1095,20,700
16,0,1.7521609372481355,964,20,620
16,1,1.3911303568163795,963,9,279
17,0,1.996323579740742,964,3,93
17,6,3.3658010980850395,673,20,440
17,4,1.6284162788682557,1110,10,350
17,3,3.125803713623041,1094,6,210
17,2,3.920240901778614,1095,13,455
17,5,2.311722855962978,1108,20,700
17,1,4.741638252173271,963,20,620
18,2,2.299111224160077,1095,7,245
18,1,2.2634269137611156,963,7,217
18,0,2.539514341642435,964,9,279
18,3,3.2989025612212943,1094,20,700
18,6,2.0416981257685545,673,20,440
18,4,3.8360894455643395,1110,20,700
18,5,1.028489021747228,1108,1,35
19,6,2.7343417160727874,673,7,154
19,3,3.743574108727607,1094,12,420
19,0,4.125145625808144,964,20,620
19,4,2.5570296497889458,1110,12,420
19,1,4.120771341137668,963,20,620
19,5,3.16187488402414,1108,20,700
19,2,3.4269142748201022,1095,9,315
