round,cid,tau,a_i,a_eff,p_i,raw_update_norm,contribution_norm,amp_vs_fedavg
1,6,22,138.8629381196525,4679.4412383836925,0.09604681033252462,1.933384833318855,6.257615900708498,33.69827328838174
1,2,315,3060.0000000000014,4679.4412383836925,0.156272299129442,2.8676521926886207,0.6853005011305388,1.529229162870487
1,0,310,3010.0000000000014,4679.4412383836925,0.13757670900528043,2.8781433757967325,0.6155804850957041,1.5546316406590333
1,3,700,6910.000000000002,4679.4412383836925,0.15612958470101326,3.9805312633281167,0.42086440303249933,0.6771984426025602
1,4,700,6910.000000000002,4679.4412383836925,0.1584130155558727,4.36287987595568,0.46803687135118505,0.6771984426025602
1,1,620,6110.000000000002,4679.4412383836925,0.1374339945768517,3.945836797512176,0.4153230895196114,0.7658659964621426
1,5,490,4810.000000000001,4679.4412383836925,0.15812758669901528,3.7548611145168085,0.5776309331770106,0.9728568063167758
2,4,700,6910.000000000002,4910.450987755497,0.1584130155558727,11.656181156778066,1.3121711442368098,0.7106296653770616
2,6,330,3210.000000000001,4910.450987755497,0.09604681033252462,0.0,0.0,1.5297355102042043
2,0,31,223.43368382029254,4910.450987755497,0.13757670900528043,10.418181242491476,31.499927888168944,21.97721893940113
2,2,525,5160.000000000001,4910.450987755497,0.156272299129442,10.68562280916329,1.5891083902380068,0.9516377883247086
2,5,700,6910.000000000002,4910.450987755497,0.15812758669901528,11.31561945073503,1.271537900542527,0.7106296653770616
2,1,372,3630.000000000001,4910.450987755497,0.1374339945768517,10.173250031669614,1.8913358022154132,1.352741318940908
2,3,700,6910.000000000002,4910.450987755497,0.15612958470101326,12.358840047487348,1.3712171905137223,0.7106296653770616
3,4,315,3060.0000000000014,4289.609182855769,0.1584130155558727,5.2550891572908744,1.1669903095729288,1.4018330662927343
3,3,105,960.0014115816389,4289.609182855769,0.15612958470101326,5.298736640260256,3.6966079553605273,4.468336328577346
3,6,264,2550.0000000000755,4289.609182855769,0.09604681033252462,4.239661253274403,0.6850017022291789,1.6821996795512322
3,5,420,4110.000000000002,4289.609182855769,0.15812758669901528,5.870336723677253,0.9688277294657464,1.0437005311084593
3,0,620,6110.000000000002,4289.609182855769,0.13757670900528043,2.8455643318311985,0.2748462659214451,0.7020636960484072
3,2,700,6910.000000000002,4289.609182855769,0.156272299129442,5.867650897822894,0.569227597800934,0.6207828050442501
