round,val_loss_mean,val_loss_std,val_macro_f1_mean,val_macro_f1_std,num_clients_evaluated
1,6.372894737311635,6.56808947909916,0.11858223824360806,0.12556049486039786,5
2,7.165122481678443,4.270991155266974,0.06395743404332463,0.11372881686075174,5
3,6.653892504253749,3.0977774204691406,0.07419312246754309,0.1065673693221044,5
4,7.828842807243971,3.9071586790697563,0.08107237506688111,0.10789620359799743,5
5,9.295625255994521,4.980772857650448,0.07431129718046924,0.10092310885080379,5
6,10.00065303590457,5.007730579487436,0.06617752863313384,0.0977038574545536,5
7,8.102210182207056,5.157834704336987,0.10092227482461295,0.09756719110922611,5
8,7.31294249516066,4.109484336990285,0.10399325732954161,0.10326682768034251,5
9,6.759188868374315,4.457698422491148,0.13018546222240077,0.11586209772462429,5
10,8.55604585940436,2.1741666160403255,0.030394865626081114,0.018152872102752064,5
11,5.919743968221032,3.7995678907358243,0.11164859810417178,0.09959311251290175,5
12,6.867790926536796,4.517776904432241,0.11406836884727072,0.1209657309533544,5
13,12.845127048734891,7.651193068574757,0.07692286643922477,0.10503758494643693,5
14,11.262029056320873,9.920770772815745,0.11878458836824288,0.12397143051521578,5
15,12.36395402168586,11.228349024506281,0.1204614254147665,0.1235781345907261,5
16,10.450149660785558,7.990506350875947,0.11820124205354161,0.13279930580522278,5
17,11.774123478530054,8.851544721369821,0.13485304774190673,0.12291115421754878,5
18,13.502371149262782,6.5845221863031,0.06215375808896649,0.10325219679796489,5
19,9.455468633048913,6.8821504364957775,0.12380438557287106,0.13294637936591028,5
20,6.6952206008574535,6.814461707170188,0.16235455259519851,0.13165721048401843,5
21,10.070364254707115,7.190788311389154,0.11106433909071434,0.13590362704324793,5
22,12.538142035371166,10.28304362439457,0.12012686006200879,0.11828604047815491,5
23,7.851326149672358,7.724670949931972,0.16451958086474724,0.14001341243371784,5
24,10.12957895180045,7.91048390021675,0.1233221212012631,0.12291894988751127,5
25,12.505004806128717,9.511516644554318,0.12927026282951862,0.1331387976632273,5
26,12.802763944680052,11.331665296477647,0.12472356515898049,0.1205526501927548,5
27,16.99550552586853,9.145963497498908,0.09009283685445356,0.10528731022674617,5
28,11.772232947677583,9.612596882074754,0.12953298389016726,0.12354443794120817,5
29,12.461807672380807,11.055997583255309,0.12691916754837443,0.1285359645244168,5
