round,f1_actinic_keratoses_an,recall_actinic_keratoses_an,f1_basal_cell_carcinoma,recall_basal_cell_carcinoma,f1_benign_keratosis-lik,recall_benign_keratosis-lik,f1_dermatofibroma,recall_dermatofibroma,f1_melanoma,recall_melanoma,f1_melanocytic_nevi,recall_melanocytic_nevi,f1_vascular_lesions,recall_vascular_lesions,balanced_accuracy,worst_class_f1
92,0.05714285714285714,0.030303030303030304,0.0967741935483871,0.057692307692307696,0.4835164835164835,0.6,0.0,0.0,0.4505928853754941,0.5135135135135135,0.8651436993367723,0.8748137108792846,0.0,0.0,0.2966175089125909,0.0
93,0.05,0.030303030303030304,0.1518987341772152,0.11538461538461539,0.48854961832061067,0.5818181818181818,0.0,0.0,0.4507042253521127,0.43243243243243246,0.8773448773448773,0.9061102831594635,0.0,0.0,0.29514979187110335,0.0
94,0.14084507042253522,0.15151515151515152,0.1348314606741573,0.11538461538461539,0.5,0.6090909090909091,0.0,0.0,0.46218487394957986,0.4954954954954955,0.8660578386605784,0.8479880774962743,0.0,0.0,0.3170677498546351,0.0
95,0.0,0.0,0.03773584905660377,0.019230769230769232,0.4980544747081712,0.5818181818181818,0.0,0.0,0.4827586206896552,0.5045045045045045,0.8782918149466192,0.9195230998509687,0.0,0.0,0.28929665077206057,0.0
96,0.05555555555555555,0.030303030303030304,0.1095890410958904,0.07692307692307693,0.49097472924187724,0.6181818181818182,0.0,0.0,0.46808510638297873,0.4954954954954955,0.869757174392936,0.8807749627421758,0.0,0.0,0.3002397690922281,0.0
97,0.0,0.0,0.03333333333333333,0.019230769230769232,0.49411764705882355,0.5727272727272728,0.0,0.0,0.46445497630331756,0.44144144144144143,0.8740323715693173,0.9254843517138599,0.0,0.0,0.2798405478733348,0.0
98,0.05714285714285714,0.030303030303030304,0.03571428571428571,0.019230769230769232,0.4981132075471698,0.6,0.0,0.0,0.47577092511013214,0.4864864864864865,0.8761632068718683,0.9120715350223547,0.0,0.0,0.29258454586323435,0.0
99,0.058823529411764705,0.030303030303030304,0.03636363636363636,0.019230769230769232,0.484375,0.5636363636363636,0.0,0.0,0.49074074074074076,0.4774774774774775,0.8766737138830162,0.9269746646795827,0.0,0.0,0.28823175790388905,0.0
100,0.058823529411764705,0.030303030303030304,0.03636363636363636,0.019230769230769232,0.5038759689922481,0.5909090909090909,0.0,0.0,0.47540983606557374,0.5225225225225225,0.8740100791936645,0.9046199701937406,0.0,0.0,0.29536934045130764,0.0
101,0.05,0.030303030303030304,0.06666666666666667,0.038461538461538464,0.4921875,0.5727272727272728,0.0,0.0,0.475,0.5135135135135135,0.8676789587852495,0.8941877794336811,0.13333333333333333,0.07142857142857142,0.3029459579810868,0.0
102,0.0,0.0,0.0,0.0,0.4864864864864865,0.5727272727272728,0.0,0.0,0.4896265560165975,0.5315315315315315,0.8731182795698925,0.9076005961251863,0.0,0.0,0.28740848576914146,0.0
