seed,algorithm,mu,local_epochs,round,n_sampled,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6
2024,fedprox,0.01,20,1,7,0.56951937314745,1.6219810769184755,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0
2024,fedprox,0.01,20,2,7,0.4944305411195596,1.0442354649988748,0.6689930209371885,0.14285714285714285,0.11452466291175968,0.0,0.0,0.0,0.0,0.0,0.8016726403823178,0.0
2024,fedprox,0.01,20,3,7,0.41036900496272105,1.2874095106528978,0.6819541375872383,0.17442814585671726,0.17059474372205816,0.0,0.13333333333333333,0.10852713178294573,0.0,0.017857142857142856,0.8167985392574558,0.11764705882352941
2024,fedprox,0.01,20,4,7,0.360749864727115,1.131115981909713,0.6909272183449651,0.2463091837799098,0.23238055904602556,0.0,0.3,0.1610738255033557,0.0,0.07518796992481203,0.8464996788696211,0.24390243902439024
2024,fedprox,0.01,20,5,7,0.3109252876238431,1.1924521911179913,0.7018943170488534,0.2671380078874224,0.26292260094825276,0.0,0.41379310344827586,0.21794871794871795,0.0,0.04878048780487805,0.8474358974358974,0.3125
2024,fedprox,0.01,20,6,7,0.2515788102376888,1.072129983310091,0.707876370887338,0.29369275259205,0.30840120469373383,0.0,0.4050632911392405,0.26136363636363635,0.13333333333333333,0.07518796992481203,0.8552887735236859,0.42857142857142855
2024,fedprox,0.01,20,7,7,0.208683936108081,1.3268185536027073,0.7088733798604188,0.30991926823308563,0.31510765108354516,0.0,0.43037974683544306,0.2155688622754491,0.14285714285714285,0.06201550387596899,0.8549323017408124,0.5
2024,fedprox,0.01,20,8,7,0.17451122196172578,1.4749136857116447,0.711864406779661,0.3443727928505446,0.3406918848220945,0.15789473684210525,0.4444444444444444,0.24096385542168675,0.16,0.06557377049180328,0.8588235294117647,0.45714285714285713
2024,fedprox,0.01,20,9,7,0.13810998990632534,1.4065594065225018,0.7148554336989033,0.348472696364968,0.3541253869523525,0.10526315789473684,0.3611111111111111,0.21935483870967742,0.2,0.16216216216216217,0.8595578673602081,0.5714285714285714
2024,fedprox,0.01,20,10,7,0.12512538322707514,1.425170344762051,0.7278165503489531,0.37748584411347874,0.3942499809060903,0.10526315789473684,0.5287356321839081,0.32432432432432434,0.2222222222222222,0.13043478260869565,0.8681245858184228,0.5806451612903226
2024,fedprox,0.01,20,11,7,0.09842181246761243,1.379389873530311,0.7268195413758723,0.3926424241412532,0.3949864634008379,0.05714285714285714,0.5,0.3316582914572864,0.2608695652173913,0.15492957746478872,0.8720696584058941,0.5882352941176471
2024,fedprox,0.01,20,12,7,0.11183925618649758,1.4599377175390067,0.7347956131605184,0.4105935206637783,0.4353765954716894,0.23809523809523808,0.5476190476190477,0.3626943005181347,0.2727272727272727,0.15384615384615385,0.8726541554959786,0.6
2024,fedprox,0.01,20,13,7,0.08883089177498196,1.4410935453736295,0.7367896311066799,0.43048653669262565,0.445146941852529,0.3181818181818182,0.49382716049382713,0.34523809523809523,0.2727272727272727,0.20253164556962025,0.8724114896459586,0.6111111111111112
2024,fedprox,0.01,20,14,7,0.07605918730873702,1.442401919621651,0.7397806580259222,0.40365959230127846,0.4384015924696167,0.28,0.5227272727272727,0.40384615384615385,0.21052631578947367,0.13138686131386862,0.8803245436105477,0.64
2024,fedprox,0.01,20,15,7,0.08328400646584934,1.383595688511819,0.7357926221335992,0.4470582016249463,0.4599218732987917,0.3111111111111111,0.4473684210526316,0.3026315789473684,0.43478260869565216,0.25555555555555554,0.8734092431346283,0.5945945945945946
2024,fedprox,0.01,20,16,7,0.05181822586978951,1.4833489156078365,0.7357926221335992,0.4291607457883805,0.4509722342282186,0.2962962962962963,0.44155844155844154,0.36666666666666664,0.4,0.16058394160583941,0.8710106382978723,0.6206896551724138
2024,fedprox,0.01,20,17,7,0.06265928531329258,1.478572500726637,0.7407776669990029,0.4336210722627584,0.47284177462199894,0.3333333333333333,0.5333333333333333,0.375,0.36363636363636365,0.19310344827586207,0.8714859437751004,0.64
2024,fedprox,0.01,20,18,7,0.06219014987081621,1.4355546263374337,0.7387836490528414,0.42830571858674904,0.46329230094678786,0.39344262295081966,0.5454545454545454,0.2571428571428571,0.2608695652173913,0.2727272727272727,0.8734092431346283,0.64
2024,fedprox,0.01,20,19,7,0.044206998271885116,1.4488378707932332,0.7467597208374875,0.4513014360789537,0.4756660186629264,0.40625,0.4691358024691358,0.3977272727272727,0.20689655172413793,0.23357664233576642,0.8753351206434317,0.7407407407407407
2024,fedprox,0.01,20,20,7,0.039639592189788485,1.4699989586979418,0.7537387836490529,0.4511107644597106,0.48814075899831344,0.37037037037037035,0.5681818181818182,0.4397905759162304,0.2608695652173913,0.208955223880597,0.876510067114094,0.6923076923076923
2024,fedprox,0.01,20,21,7,0.04566847229379489,1.4530782804769629,0.7497507477567298,0.4761368839823172,0.5061635632580745,0.4074074074074074,0.5555555555555556,0.2857142857142857,0.38095238095238093,0.30409356725146197,0.8760884125920965,0.7333333333333333
2024,fedprox,0.01,20,22,7,0.05682857242496367,1.4099950494461972,0.744765702891326,0.4527882881512858,0.4851143880706527,0.42857142857142855,0.5777777777777777,0.2571428571428571,0.36363636363636365,0.3225806451612903,0.8746630727762803,0.5714285714285714
2024,fedprox,0.01,20,23,7,0.048189902771547236,1.4240672290028034,0.752741774675972,0.4699113848996753,0.4955628106493943,0.4745762711864407,0.5517241379310345,0.35,0.3076923076923077,0.2875816993464052,0.8766756032171582,0.6206896551724138
2024,fedprox,0.01,20,24,7,0.0319659871814687,1.3856475019859056,0.7507477567298105,0.4723080988888952,0.494334295366371,0.46875,0.5238095238095238,0.4134078212290503,0.2608695652173913,0.2535211267605634,0.8733153638814016,0.6666666666666666
2024,fedprox,0.01,20,25,7,0.034890546532448316,1.3950279848287968,0.7517447657028913,0.4830841563862642,0.5050403145672234,0.47058823529411764,0.5494505494505495,0.36809815950920244,0.3,0.3057324840764331,0.8747461069735951,0.6666666666666666
2024,fedprox,0.01,20,26,7,0.03853672458864509,1.511385253930496,0.7477567298105683,0.4664228528397147,0.4865047947796935,0.47761194029850745,0.5287356321839081,0.3488372093023256,0.2727272727272727,0.2153846153846154,0.8725817211474316,0.6896551724137931
2024,fedprox,0.01,20,27,7,0.0344988933540803,1.3808696540378977,0.7517447657028913,0.5061218524918759,0.5243995895525194,0.5,0.5274725274725275,0.3443708609271523,0.4444444444444444,0.2909090909090909,0.8761002031144212,0.6875
2024,fedprox,0.01,20,28,7,0.033863422955838156,1.4305265372914309,0.7308075772681955,0.43750061572075627,0.454690501165185,0.39344262295081966,0.5111111111111111,0.14516129032258066,0.3157894736842105,0.27835051546391754,0.8723118279569892,0.6666666666666666
2024,fedprox,0.01,20,29,7,0.038527559065835715,1.411942539400498,0.752741774675972,0.4868230183218474,0.501388693127289,0.5063291139240507,0.5176470588235295,0.3793103448275862,0.3,0.24060150375939848,0.8761776581426649,0.6896551724137931
2024,fedprox,0.01,20,30,7,0.031796331111626136,1.4098048959510514,0.7567298105682951,0.4937421988944237,0.520022065293331,0.5142857142857142,0.5581395348837209,0.40476190476190477,0.38095238095238093,0.2838709677419355,0.8774542992552471,0.6206896551724138
2024,fedprox,0.01,20,31,7,0.029803744098705506,1.3811332679103878,0.7597208374875374,0.51182131369485,0.5252493685935128,0.5316455696202531,0.5777777777777777,0.4186046511627907,0.34782608695652173,0.27972027972027974,0.8783140720598233,0.6428571428571429
2024,fedprox,0.01,20,32,7,0.03062642357089962,1.3967087208214453,0.752741774675972,0.4754420822336513,0.4913403475998595,0.45569620253164556,0.5111111111111111,0.40476190476190477,0.3,0.2695035460992908,0.8776200135226504,0.6206896551724138
2024,fedprox,0.01,20,33,7,0.032408674116516524,1.411225976699133,0.7537387836490529,0.49592702906520236,0.5098122547005205,0.47368421052631576,0.5555555555555556,0.3875,0.38095238095238093,0.22857142857142856,0.8757555406312961,0.6666666666666666
2024,fedprox,0.01,20,34,7,0.027440371443476066,1.3239105071051647,0.7577268195413759,0.490989764291872,0.5121165850394377,0.4126984126984127,0.5393258426966292,0.45263157894736844,0.3333333333333333,0.27586206896551724,0.8813096862210096,0.6896551724137931
2024,fedprox,0.01,20,35,7,0.032646768753225044,1.3820272143317363,0.7547357926221336,0.5009205807800656,0.5159145006534864,0.4691358024691358,0.5274725274725275,0.3625,0.4,0.28187919463087246,0.8807588075880759,0.6896551724137931
2024,fedprox,0.01,20,36,7,0.033425195333867314,1.353047949366888,0.7567298105682951,0.4983631765833171,0.5199888167489186,0.47761194029850745,0.5777777777777777,0.3717948717948718,0.36363636363636365,0.30303030303030304,0.8794037940379403,0.6666666666666666
2024,fedprox,0.01,20,37,7,0.03121033528133725,1.3175598570737144,0.752741774675972,0.4914327965850214,0.5042754828999202,0.46153846153846156,0.5531914893617021,0.35294117647058826,0.34782608695652173,0.2911392405063291,0.8804347826086957,0.6428571428571429
2024,fedprox,0.01,20,38,7,0.022371519022266743,1.363349847874399,0.7537387836490529,0.4896605662413625,0.510561876459486,0.4166666666666667,0.5393258426966292,0.39520958083832336,0.36363636363636365,0.2913907284768212,0.8780487804878049,0.6896551724137931
2024,fedprox,0.01,20,39,7,0.03252653567098212,1.379188037703068,0.7557328015952144,0.49363602513485416,0.5046700082105328,0.4533333333333333,0.5227272727272727,0.39520958083832336,0.3333333333333333,0.28169014084507044,0.8797297297297297,0.6666666666666666
2024,fedprox,0.01,20,40,7,0.031531313335004724,1.306630553300692,0.7597208374875374,0.518163414533438,0.5241083029022467,0.4935064935064935,0.5227272727272727,0.43243243243243246,0.36363636363636365,0.2647058823529412,0.8820722563053851,0.7096774193548387
2024,fedprox,0.01,20,41,7,0.022509089820440822,1.3024368637936898,0.7557328015952144,0.49780732274877476,0.5125131775356367,0.49382716049382713,0.5161290322580645,0.33557046979865773,0.35294117647058826,0.3391812865497076,0.8832764505119454,0.6666666666666666
2024,fedprox,0.01,20,42,7,0.021877953398790468,1.3986899745785228,0.7557328015952144,0.4941654438141557,0.5020113549383022,0.4722222222222222,0.5168539325842697,0.43478260869565216,0.2727272727272727,0.22900763358778625,0.8788083953960731,0.7096774193548387
2024,fedprox,0.01,20,43,7,0.027168252364088086,1.3193439977356824,0.7577268195413759,0.50607725080793,0.5211732693186979,0.47761194029850745,0.5,0.43956043956043955,0.38095238095238093,0.28187919463087246,0.8807089297886844,0.6875
2024,fedprox,0.01,20,44,7,0.024219972459248954,1.4340955557994328,0.752741774675972,0.4818599117193965,0.49849825618827437,0.45569620253164556,0.4888888888888889,0.42528735632183906,0.35294117647058826,0.2222222222222222,0.8777852802160703,0.6666666666666666
2024,fedprox,0.01,20,45,7,0.027483874417398413,1.3483404477952365,0.7567298105682951,0.5062939961066425,0.5188645976470708,0.45569620253164556,0.5274725274725275,0.3875,0.375,0.3352601156069364,0.8844566712517193,0.6666666666666666
